,ADHD,ADHD,ADHD,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6876395310235928,0.09032608012469845,55.65217391304348,0.09927068696105387,28.57142857142857,0.6924246666344186
1,0.6833884697833982,0.09096046485207954,55.65217391304348,0.10163178720706374,28.57142857142857,0.6875785137668181
2,0.625938688913793,0.0899276150968363,55.65217391304348,0.10213582344265215,28.57142857142857,0.6695558493529081
3,0.5848424979121336,0.09009851997298302,55.65217391304348,0.10489070028801005,28.57142857142857,0.7508002819660227
4,0.6335515116935271,0.09000551549220398,55.65217391304348,0.10496016350843722,28.57142857142857,0.6472905585877442
5,0.4186766402077183,0.09204764010387383,55.65217391304348,0.1068144456788476,28.57142857142857,0.6651246334785135
6,0.5509531701872052,0.09108889944345533,55.65217391304348,0.10418754931000508,28.57142857142857,0.6661914489953618
7,0.7261093629141688,0.09322237075585717,55.65217391304348,0.10690986171894516,28.57142857142857,0.7146767345643177
8,0.58524511795277,0.09047010555118734,55.65217391304348,0.1065400490787657,28.57142857142857,0.687919868784317
9,0.6626778719992676,0.08885137044875217,55.65217391304348,0.10433968999053489,28.57142857142857,0.6562443418054015
10,0.8428700499643706,0.13624304977557278,55.65217391304348,0.10423048957766325,28.57142857142857,0.6338806829037857
11,0.8160695946675371,0.09001633989295209,55.65217391304348,0.10885014271998937,28.57142857142857,0.725191490168823
12,0.39894190737224794,0.08747789482159754,55.65217391304348,0.1064824380603204,28.57142857142857,0.6040617387519497
13,0.6170857722497578,0.08738972626519523,55.65217391304348,0.10194356820485126,28.57142857142857,0.6220329730094748
14,1.037276970847908,0.09132209101958313,55.65217391304348,0.10760781178681723,28.57142857142857,0.5834091995778976
15,0.8603885962146363,0.0973635232652406,55.65217391304348,0.11046129764440453,28.57142857142857,0.6798644813230226
16,0.5901312997832184,0.08689936027610688,64.34782608695652,0.1037268119522461,28.57142857142857,0.6824761463125316
17,0.5313283101201647,0.08512227928955335,63.47826086956522,0.1082295888782165,28.57142857142857,0.7000918580971098
18,0.40073859062344824,0.14318094904249706,55.65217391304348,0.10174943651366118,28.57142857142857,0.5661814119681706
19,2.5906105232192584,0.6145963671922097,55.65217391304348,0.11659560881900052,28.57142857142857,0.6606194503723093
20,3.3386680026944036,0.4273856853640785,55.65217391304348,0.12536646108227806,28.57142857142857,0.6102044729293008
21,0.673218290009102,0.09042303482268638,63.47826086956522,0.10145699959202358,28.57142857142857,0.6472676550851185
22,0.28351411910985524,0.11025902591184314,59.130434782608695,0.10096102310300588,28.57142857142857,0.6707555204273797
23,0.6173523512634871,0.15489779101009868,63.47826086956522,0.11349440928761322,28.57142857142857,0.7737129310254242
24,0.3280088741028788,0.22416126824080768,59.130434782608695,0.1181603568939059,28.57142857142857,0.6483080752660461
25,0.5238354069864496,0.11353186279000294,63.47826086956522,0.11218896037427828,28.57142857142857,0.7303253673136174
26,0.7843111285250861,0.14264733748985814,57.391304347826086,0.14564836586653032,28.57142857142857,0.4674090548982107
27,3.5373426979610385,0.5694946422478279,55.65217391304348,0.16658087953410772,28.57142857142857,0.8358424596262313
28,0.45136771083528443,0.13106413897595112,62.60869565217392,0.10743047877150169,28.57142857142857,0.6227689715899409
