,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
9,299.2863341872859,21.68887835801651,0.0,0.0,0.0,0.0,0.0,0.27161913302830204,0.0,0.0,0.0,0.0,0.0,0.28477739228290455,0.6021105768056872,0.0,0.0,0.0,0.0,0.0,3.9711533023092924,0.7282910755777359,0.0,0.0,0.0,0.0,0.0,7.554878242189343,16.07048890665703,0.0,0.0,0.0,0.0,0.0,240.22843299175705,5.122100880247728,0.0,0.0,0.0,0.0,0.0,55.015101987020216,13.76980412695613,0.0,0.0,0.0,0.0,0.0,21.117577809944084,9.413823652311336,0.0,0.0,0.0,0.0,0.0,58.824175453698736,7.87026930899946,0.0,0.0,0.0,0.0,0.0,67.50035648180129,13.258019843535672,0.0,0.0,0.0,0.0,0.0,33.0622138426275,5.672661622978992,0.0,0.0,0.0,0.0,0.0,63.90029160294254,1.6373198173768375,0.0,0.0,0.0,0.0,0.0,17.373409611471562,14.724814985793662,0.0,0.0,0.0,0.0,0.0,100.88140675998072,15.001012871486992,0.0,0.0,0.0,0.0,0.0,136.95665677567717,12.416076243831672,0.0,0.0,0.0,0.0,0.0,116.32357660726043,14.764991238382589,0.0,0.0,0.0,0.0,0.0,133.84722424592204,12.234113508153657,0.0,0.0,0.0,0.0,0.0,11.46265852886096
10,183.94895010132282,53.22292089665386,0.0,0.0,0.0,0.0,0.0,0.7525325219346238,0.0,0.0,0.0,0.0,0.0,2.601452289405652,1.1359288731126256,0.0,0.0,0.0,0.0,0.0,13.090365249163327,0.8190666915031021,0.0,0.0,0.0,0.0,0.0,5.75628232260184,15.315888684839376,0.0,0.0,0.0,0.0,0.0,56.084760583513216,7.024230259995106,0.0,0.0,0.0,0.0,0.0,133.14412569202588,15.613083938645287,0.0,0.0,0.0,0.0,0.0,29.454686920915183,9.296358360285033,0.0,0.0,0.0,0.0,0.0,20.035663539858817,8.997686250606433,0.0,0.0,0.0,0.0,0.0,0.0009940524745555008,12.947717280499193,0.0,0.0,0.0,0.0,0.0,79.02462980355048,2.6708510988131566,0.0,0.0,0.0,0.0,0.0,67.91920652457941,1.6919336040330675,0.0,0.0,0.0,0.0,0.0,24.967493538100626,15.513568966925567,0.0,0.0,0.0,0.0,0.0,98.0299411741919,25.178836043343917,0.0,0.0,0.0,0.0,0.0,93.84186026715336,12.011908893861097,0.0,0.0,0.0,0.0,0.0,27.161388379968876,11.765267833883117,0.0,0.0,0.0,0.0,0.0,71.63740489474873,11.500098374383859,0.0,0.0,0.0,0.0,0.0,51.40456092467346
11,294.537117491971,19.38545704458754,0.0,0.0,0.0,0.0,0.0,0.35871332742043655,0.0,0.0,0.0,0.0,0.0,7.003994534833171,0.535890519177197,0.0,0.0,0.0,0.0,0.0,1.0281597525982507,2.065000089512629,0.0,0.0,0.0,0.0,0.0,7.090827639269185,24.21069996051144,0.0,0.0,0.0,0.0,0.0,146.74189237030484,5.334122905901605,0.0,0.0,0.0,0.0,0.0,11.808086311242544,13.777389902222492,0.0,0.0,0.0,0.0,0.0,123.38513874543867,15.409595451157799,0.0,0.0,0.0,0.0,0.0,15.272248473704941,12.583616351866413,0.0,0.0,0.0,0.0,0.0,77.7820973360808,12.161382021610608,0.0,0.0,0.0,0.0,0.0,147.1682576248079,4.610168648532527,0.0,0.0,0.0,0.0,0.0,124.16845483838397,1.324512360456759,0.0,0.0,0.0,0.0,0.0,10.401229460409718,14.355075493436683,0.0,0.0,0.0,0.0,0.0,269.76117346179745,15.350927566554565,0.0,0.0,0.0,0.0,0.0,29.554768083004472,16.555868840144875,0.0,0.0,0.0,0.0,0.0,36.0465665257764,20.00873956660211,0.0,0.0,0.0,0.0,0.0,88.26973055128484,10.0654507478769,0.0,0.0,0.0,0.0,0.0,12.692978860053179
12,100.82251555387188,22.426691197566658,0.0,0.0,0.0,0.0,0.0,0.2572150145266859,0.0,0.0,0.0,0.0,0.0,12.908625489126981,0.7516970774041674,0.0,0.0,0.0,0.0,0.0,1.678641758367355,1.8117952867268843,0.0,0.0,0.0,0.0,0.0,6.835064900709589,15.127685275513738,0.0,0.0,0.0,0.0,0.0,160.03879806721184,4.48859607755204,0.0,0.0,0.0,0.0,0.0,33.55212989916293,14.772207626677218,0.0,0.0,0.0,0.0,0.0,19.478632543216516,8.543816242058693,0.0,0.0,0.0,0.0,0.0,19.913612214097142,9.12162651919233,0.0,0.0,0.0,0.0,0.0,153.36243942198703,10.391982037147642,0.0,0.0,0.0,0.0,0.0,26.6118826829795,3.0104327437464917,0.0,0.0,0.0,0.0,0.0,42.928915079790315,0.8615827767967569,0.0,0.0,0.0,0.0,0.0,19.858451214606387,18.03021253746128,0.0,0.0,0.0,0.0,0.0,116.27267649423443,31.216184202138333,0.0,0.0,0.0,0.0,0.0,51.075233542211365,11.539538781801216,0.0,0.0,0.0,0.0,0.0,39.28469365186343,11.129264919655768,0.0,0.0,0.0,0.0,0.0,33.6169664101768,10.532171166763032,0.0,0.0,0.0,0.0,0.0,38.29453924623317
13,32.53295202901781,30.322454720880607,0.0,0.0,0.0,0.0,0.0,0.8429135250817436,0.0,0.0,0.0,0.0,0.0,0.7408628451699126,1.5796236707599254,0.0,0.0,0.0,0.0,0.0,10.384274348623817,0.9744603990065975,0.0,0.0,0.0,0.0,0.0,38.38225525442206,12.86043684450528,0.0,0.0,0.0,0.0,0.0,123.81382990649512,10.337369885675487,0.0,0.0,0.0,0.0,0.0,29.496779231084183,23.39851137348766,0.0,0.0,0.0,0.0,0.0,7.280109936463709,11.77862501010879,0.0,0.0,0.0,0.0,0.0,40.78738311329094,10.7528521282288,0.0,0.0,0.0,0.0,0.0,49.14549828696916,10.639853214926854,0.0,0.0,0.0,0.0,0.0,27.224595035212225,4.029569306551854,0.0,0.0,0.0,0.0,0.0,74.4598596900004,1.2175477257981424,0.0,0.0,0.0,0.0,0.0,22.552372005674716,15.335940842233125,0.0,0.0,0.0,0.0,0.0,37.90149788369279,72.40586164517481,0.0,0.0,0.0,0.0,0.0,134.33710487038036,18.802544048240275,0.0,0.0,0.0,0.0,0.0,24.61205249883204,53.16872407497724,0.0,0.0,0.0,0.0,0.0,47.44526986463858,21.3004197815002,0.0,0.0,0.0,0.0,0.0,16.781125308371273
14,54.72792741646583,9.912156288207145,0.0,0.0,0.0,0.0,0.0,0.32779960818616327,0.0,0.0,0.0,0.0,0.0,30.893703335283572,0.9444914731343423,0.0,0.0,0.0,0.0,0.0,7.672056833816214,0.6739384909144523,0.0,0.0,0.0,0.0,0.0,5.613794589906161,14.655621849336805,0.0,0.0,0.0,0.0,0.0,6.656093913301928,4.706423114383501,0.0,0.0,0.0,0.0,0.0,24.602624932142465,19.764732286471272,0.0,0.0,0.0,0.0,0.0,6.8900901672278785,8.498025599029736,0.0,0.0,0.0,0.0,0.0,25.915585552795218,10.233457065220852,0.0,0.0,0.0,0.0,0.0,13.965149151273712,8.004475057713277,0.0,0.0,0.0,0.0,0.0,28.953862964462413,2.726975276397552,0.0,0.0,0.0,0.0,0.0,42.29849734594591,0.9212562111025284,0.0,0.0,0.0,0.0,0.0,35.99854560058575,15.350117551524416,0.0,0.0,0.0,0.0,0.0,19.58046588841495,18.69233778235446,0.0,0.0,0.0,0.0,0.0,76.63305438143024,17.940466511331117,0.0,0.0,0.0,0.0,0.0,22.992711493947226,14.877242228388795,0.0,0.0,0.0,0.0,0.0,157.4633263538687,11.038230514261658,0.0,0.0,0.0,0.0,0.0,7.042209106225839
15,65.5985934261848,5.062359725186744,0.0,0.0,0.0,0.0,0.0,2.4485606756750546,0.0,0.0,0.0,0.0,0.0,2.016409819829622,0.5923961396243512,0.0,0.0,0.0,0.0,0.0,2.809844497202223,0.6848386487426291,0.0,0.0,0.0,0.0,0.0,5.257013779670321,13.655999471663879,0.0,0.0,0.0,0.0,0.0,103.45251430187302,3.466128680629479,0.0,0.0,0.0,0.0,0.0,32.13282511812305,14.721175558944779,0.0,0.0,0.0,0.0,0.0,212.27531902562276,10.337102098509208,0.0,0.0,0.0,0.0,0.0,17.4197788686452,10.461964071147174,0.0,0.0,0.0,0.0,0.0,15.937712849153925,9.20677973875316,0.0,0.0,0.0,0.0,0.0,41.398692893755126,3.1051581505926023,0.0,0.0,0.0,0.0,0.0,82.82026057773562,2.9498096527253646,0.0,0.0,0.0,0.0,0.0,6.968498307783723,19.285827044523952,0.0,0.0,0.0,0.0,0.0,19.03075508919487,30.649277175991596,0.0,0.0,0.0,0.0,0.0,196.88437954218062,21.6914785668925,0.0,0.0,0.0,0.0,0.0,16.89368461965036,11.779970614180504,0.0,0.0,0.0,0.0,0.0,101.13647009253754,9.464959072900086,0.0,0.0,0.0,0.0,0.0,46.257192637256566
16,58.949027984399436,7.869943743568468,0.0,0.0,0.0,0.0,0.0,0.24508797127675316,0.0,0.0,0.0,0.0,0.0,1.8517829004416295,0.45996808689304947,0.0,0.0,0.0,0.0,0.0,8.750333257982906,2.006476735960914,0.0,0.0,0.0,0.0,0.0,14.258563939685343,22.823528873960633,0.0,0.0,0.0,0.0,0.0,159.9752089732166,5.755537549326726,0.0,0.0,0.0,0.0,0.0,14.54656062923146,10.949212834920344,0.0,0.0,0.0,0.0,0.0,8.110557548649258,19.384096358341132,0.0,0.0,0.0,0.0,0.0,1.2961848390569908,15.19063300326723,0.0,0.0,0.0,0.0,0.0,82.37750973826772,8.12842909130268,0.0,0.0,0.0,0.0,0.0,48.97502467239339,3.9306933848387335,0.0,0.0,0.0,0.0,0.0,21.58800774430932,1.0360797718010095,0.0,0.0,0.0,0.0,0.0,3.3702563562335097,14.244774498166652,0.0,0.0,0.0,0.0,0.0,100.82304070067202,41.039119048028454,0.0,0.0,0.0,0.0,0.0,100.69741905282713,10.189064753235488,0.0,0.0,0.0,0.0,0.0,16.54734562585653,7.768757393104764,0.0,0.0,0.0,0.0,0.0,57.755163080912695,8.392717468573528,0.0,0.0,0.0,0.0,0.0,31.25026530265272
17,72.30207280734447,16.546205092384678,0.0,0.0,0.0,0.0,0.0,0.4094125762862326,0.0,0.0,0.0,0.0,0.0,7.379120004526894,0.5402963146214605,0.0,0.0,0.0,0.0,0.0,1.17981665171351,0.6627628523341452,0.0,0.0,0.0,0.0,0.0,9.053616451262128,6.871639373580818,0.0,0.0,0.0,0.0,0.0,39.71012281064675,5.4653009300762045,0.0,0.0,0.0,0.0,0.0,9.261178364441623,16.033431293882977,0.0,0.0,0.0,0.0,0.0,52.583799450962374,9.571686442303651,0.0,0.0,0.0,0.0,0.0,11.95083418972852,9.07609354453102,0.0,0.0,0.0,0.0,0.0,79.64649762165295,10.949428054582352,0.0,0.0,0.0,0.0,0.0,35.97608028679303,4.671980454658069,0.0,0.0,0.0,0.0,0.0,38.28716833516106,1.6327697665507532,0.0,0.0,0.0,0.0,0.0,4.102487843628788,18.222073401617223,0.0,0.0,0.0,0.0,0.0,58.297299065482775,37.91452071906961,0.0,0.0,0.0,0.0,0.0,52.76627999307597,19.332463749810557,0.0,0.0,0.0,0.0,0.0,73.34177730269846,20.546056286443843,0.0,0.0,0.0,0.0,0.0,144.08339422181277,15.099112312318207,0.0,0.0,0.0,0.0,0.0,1.5359769988441778
18,48.419015723737196,6.777523558424983,0.0,0.0,0.0,0.0,0.0,0.8290748909177428,0.0,0.0,0.0,0.0,0.0,2.6716384282679595,0.6054952196906822,0.0,0.0,0.0,0.0,0.0,2.4642012277757717,0.8240277226544076,0.0,0.0,0.0,0.0,0.0,4.354234379538521,7.357685607000239,0.0,0.0,0.0,0.0,0.0,40.23216693635144,3.563324530063851,0.0,0.0,0.0,0.0,0.0,16.77934844744375,9.886096300852547,0.0,0.0,0.0,0.0,0.0,8.063064070578598,9.045773317726589,0.0,0.0,0.0,0.0,0.0,24.83991147581796,13.14476868549797,0.0,0.0,0.0,0.0,0.0,2.9586560359386667,8.051381862251608,0.0,0.0,0.0,0.0,0.0,16.270376658532577,3.6177567432530955,0.0,0.0,0.0,0.0,0.0,22.067083750369225,1.4453307187385698,0.0,0.0,0.0,0.0,0.0,9.00143768356109,13.085306689209133,0.0,0.0,0.0,0.0,0.0,65.02489929501608,23.16464720867133,0.0,0.0,0.0,0.0,0.0,15.03404285066551,12.122598723320415,0.0,0.0,0.0,0.0,0.0,87.90929055465251,10.50467068278833,0.0,0.0,0.0,0.0,0.0,61.65262627484493,10.272931714660803,0.0,0.0,0.0,0.0,0.0,10.726770542906122
