,DEL15q11_2,DEL15q11_2,DEL15q11_2,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,ADHD,ADHD,ADHD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.693800910572042,0.10142445393940266,43.90243902439025,0.08664471868901942,50.0,0.6913855232388654,0.08801731344928033,49.2063492063492,0.6946580563057866,0.07080881611809664,80.64516129032258,0.6633390757525661,0.09038928423697981,54.78260869565217,0.6896690889924916,0.1638233116556688,52.94117647058824,0.6918087956782534,0.1550447522152179,44.44444444444444,0.6935101768778643,0.10664112699183922,38.46153846153847,0.6933657380076745,0.09915802609035951,57.14285714285714,0.691559998403337,0.14295196017963038,40.0,0.6947690602991512,0.08681219729439173,25.0,0.6929270755674389
1,0.6996064388788156,0.10112382318375682,56.09756097560976,0.08267109558885959,66.40625,0.572852590796239,0.08802269842762518,48.67724867724868,0.6930325101947228,0.07011926918604369,80.64516129032258,0.5801808988705669,0.08531337791872594,66.95652173913044,0.7362011119721283,0.12212600249013617,94.11764705882352,0.6929790176401157,0.15396178826936419,55.55555555555556,0.6943771538141476,0.10665421019097561,46.15384615384615,0.6917318618432177,0.11156980472987255,21.428571428571427,0.6744565797592547,0.1402987166598146,40.0,0.6930530534940946,0.08670538362534716,12.5,0.6928844699412938
2,0.6933081690924064,0.10142501010562818,60.97560975609756,0.07690479445036522,70.3125,0.4243661682858144,0.0880139102458978,51.32275132275132,0.6929747291318826,0.06074734100491108,83.87096774193549,0.5580981071225605,0.08498658564347632,66.95652173913044,0.7203348291022479,0.11892700078345154,58.82352941176471,1.2561688340723351,0.1540699367776486,66.66666666666666,0.6928407548507826,0.10662967533955835,46.15384615384615,0.6922215623358813,0.10484232001466373,35.714285714285715,0.6934916338906926,0.13866665796257405,40.0,0.6929851988170982,0.08721523836268195,12.5,0.6927425915905507
3,0.6931125566900362,0.10138714691998804,56.09756097560976,0.14563665120303113,53.90625,0.16346363491624918,0.0879330255491486,57.67195767195767,0.6946154587793654,0.06084439189944279,83.87096774193549,0.4452979729366365,0.08963275185431507,66.95652173913044,0.6909543994137285,0.10158706690737643,100.0,0.5743142246624753,0.1548614989048914,44.44444444444444,0.9669417712021781,0.1065498473665662,46.15384615384615,0.6935173148887633,0.1352717994813241,21.428571428571427,0.6652159764337428,0.13861936718057732,50.0,0.690358270639098,0.08640048739253003,75.0,0.7332844590733685
4,0.6929977179798201,0.1014177821173124,63.41463414634146,0.09100289195097991,58.59375,0.4133471768517602,0.08795763747815584,49.2063492063492,0.6935739978384224,0.05915796822985494,80.64516129032258,0.34740135113599213,0.08748240038382525,66.95652173913044,0.6282402128921986,0.09103873753307912,70.58823529411765,0.8510280012457493,0.15404737231393842,44.44444444444444,0.6934810024882277,0.10664948873604763,46.15384615384615,0.6913625446647571,0.10283661912338456,21.428571428571427,0.5570260333923723,0.1385888384855167,60.0,0.6903546022886247,0.08667248544718703,37.5,0.7530407429332859
5,0.6933983850041159,0.10131030513989889,60.97560975609756,0.07747108197063549,66.40625,0.27176743168223605,0.08800875013508697,58.201058201058196,0.5008843723631375,0.06161335207829524,80.64516129032258,2.073162647983871,0.08499044981281673,66.95652173913044,0.678185705763874,0.0695146007560828,88.23529411764706,0.5641377424520868,0.15402098957483612,44.44444444444444,0.6924993760580769,0.1066595996271946,46.15384615384615,0.6940268206123902,0.11592592018535322,21.428571428571427,0.6757381346480735,0.13893497348849734,60.0,0.6920570499055363,0.08669498281894752,37.5,0.6948680132489461
6,0.7204023084482373,0.10074306071189028,60.97560975609756,0.0758442180365317,69.53125,0.6754911016823318,0.08734854337157669,60.317460317460316,0.7507138443481292,0.05183488944296798,83.87096774193549,0.41346427552792836,0.08528915048166129,66.95652173913044,0.6594875289804415,0.06950662238069902,88.23529411764706,0.4816317208284529,0.15423783676475356,33.33333333333333,0.6912169043917494,0.10666668802961876,46.15384615384615,0.6904319480922134,0.10881691172865644,21.428571428571427,0.8767054345705086,0.13918077857272934,50.0,0.6816514408745222,0.08681998171139899,25.0,0.693934633463187
7,0.6686560872012507,0.10086003174534308,53.65853658536586,0.08716813863360347,64.0625,0.5005086776133969,0.08767808804895946,56.08465608465608,0.6927515197899505,0.053274893201397173,83.87096774193549,0.3439686663578405,0.08568080851767138,66.95652173913044,0.6465975836808039,0.03849317983064743,88.23529411764706,0.5807696118898776,0.1971676309069865,44.44444444444444,0.9062945609531569,0.11935696499007656,46.15384615384615,0.5264444272669483,0.10824821252895071,21.428571428571427,0.6594155741691881,0.14524299585574457,30.0,0.6668741051885697,0.08680731855935796,25.0,0.6934142050117638
8,0.5230203379071229,0.17735225982260827,60.97560975609756,0.20368496851651388,63.28125,0.5096605301476315,0.09310598277313469,55.55555555555556,0.9238072120460494,0.3633429599275323,54.83870967741935,0.2200126673790566,0.0887257751903408,66.95652173913044,0.6881847503611991,0.2150039631796166,64.70588235294117,0.8976358308438781,0.16602451825366948,44.44444444444444,0.688578832764079,0.2929517585479633,46.15384615384615,0.32295077170586634,0.6873719651357177,21.428571428571427,0.6033818256450305,0.3214406614918515,40.0,0.6331027703192461,0.08738205783496036,25.0,0.6905075761766023
