,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
9,3.7543888919875155,8.856231136631433,0.0,0.0,0.0,0.0,0.0,3.436895966623218,0.0,0.0,0.0,0.0,0.0,1.605700724890908,4.402750174739525,0.0,0.0,0.0,0.0,0.0,2.8221910076585237,5.437873792507245,0.0,0.0,0.0,0.0,0.0,0.479710410251405,176.32103489507287,0.0,0.0,0.0,0.0,0.0,106.37629066437468,12.543549461673873,0.0,0.0,0.0,0.0,0.0,90.69036503845379,81.21742936860201,0.0,0.0,0.0,0.0,0.0,11.068192623350452,28.549100568892534,0.0,0.0,0.0,0.0,0.0,2.437379572962387,71.33573732554969,0.0,0.0,0.0,0.0,0.0,81.69260178294394,40.481838287807435,0.0,0.0,0.0,0.0,0.0,66.74463970165513,135.07201463117286,0.0,0.0,0.0,0.0,0.0,132.61724654130754,94.98203539167805,0.0,0.0,0.0,0.0,0.0,49.06411504432553,19.42805448543722,0.0,0.0,0.0,0.0,0.0,24.43800436988556,70.2850328401425,0.0,0.0,0.0,0.0,0.0,102.3480053600656,75.76767974222247,0.0,0.0,0.0,0.0,0.0,73.38525994160851,38.51024989503549,0.0,0.0,0.0,0.0,0.0,32.49469152219461,46.57163934824522,0.0,0.0,0.0,0.0,0.0,60.481207778068224
10,5.461153995982053,9.33040951910103,0.0,0.0,0.0,0.0,0.0,5.52671114536996,0.0,0.0,0.0,0.0,0.0,0.30507722707653384,4.16701437116204,0.0,0.0,0.0,0.0,0.0,2.731210608256278,4.905952302459136,0.0,0.0,0.0,0.0,0.0,8.146184165293283,216.09657058282767,0.0,0.0,0.0,0.0,0.0,73.51948407770354,29.98639260126922,0.0,0.0,0.0,0.0,0.0,42.00269623359821,129.69178226556534,0.0,0.0,0.0,0.0,0.0,330.2540576702283,47.19646732320891,0.0,0.0,0.0,0.0,0.0,31.50152875825551,87.27196392548461,0.0,0.0,0.0,0.0,0.0,59.27312504644116,46.25203410794719,0.0,0.0,0.0,0.0,0.0,64.73738269513038,125.61751761459627,0.0,0.0,0.0,0.0,0.0,100.70700835920674,61.29742926388115,0.0,0.0,0.0,0.0,0.0,61.41329192768008,18.547454773636403,0.0,0.0,0.0,0.0,0.0,7.427927391766778,67.28105034170225,0.0,0.0,0.0,0.0,0.0,26.58215374247906,165.53784788264574,0.0,0.0,0.0,0.0,0.0,114.69806902807296,90.93905908988044,0.0,0.0,0.0,0.0,0.0,45.37502134272861,224.21665355238966,0.0,0.0,0.0,0.0,0.0,30.806559964243878
11,8.517601706876642,10.88071281054157,0.0,0.0,0.0,0.0,0.0,5.0337345824348345,0.0,0.0,0.0,0.0,0.0,1.2099881619622366,5.970467771831445,0.0,0.0,0.0,0.0,0.0,4.022216580509175,3.179478181006066,0.0,0.0,0.0,0.0,0.0,6.9307507189496755,245.54522530538856,0.0,0.0,0.0,0.0,0.0,72.44090925332611,10.710634205613019,0.0,0.0,0.0,0.0,0.0,2.239084528689956,139.5070792985196,0.0,0.0,0.0,0.0,0.0,331.2214229882216,45.012534736591164,0.0,0.0,0.0,0.0,0.0,11.153563336300323,81.64862448933802,0.0,0.0,0.0,0.0,0.0,37.13734232926112,70.1385108279183,0.0,0.0,0.0,0.0,0.0,37.82733796014384,122.05898295996901,0.0,0.0,0.0,0.0,0.0,89.37379019091374,69.66738947818706,0.0,0.0,0.0,0.0,0.0,38.82431016864442,20.233557592525685,0.0,0.0,0.0,0.0,0.0,35.47932201287072,56.68178434060166,0.0,0.0,0.0,0.0,0.0,128.28403396331572,114.27214898830303,0.0,0.0,0.0,0.0,0.0,51.91568704593779,75.39928184026887,0.0,0.0,0.0,0.0,0.0,59.15487297489808,66.97570005919742,0.0,0.0,0.0,0.0,0.0,100.74369775457266
12,16.41246563628656,10.464563613326835,0.0,0.0,0.0,0.0,0.0,6.057245849072191,0.0,0.0,0.0,0.0,0.0,4.581522316494811,4.6288572718393945,0.0,0.0,0.0,0.0,0.0,2.0710637035345663,8.856536508311997,0.0,0.0,0.0,0.0,0.0,2.8640323275188,132.73294017132446,0.0,0.0,0.0,0.0,0.0,106.87186525757102,10.598546255538752,0.0,0.0,0.0,0.0,0.0,27.52374172021362,90.42460677895085,0.0,0.0,0.0,0.0,0.0,3.044612106946885,25.65913704492763,0.0,0.0,0.0,0.0,0.0,47.45141087895922,69.31125600685955,0.0,0.0,0.0,0.0,0.0,26.154190499901496,32.71000535601865,0.0,0.0,0.0,0.0,0.0,47.9341968080227,103.2260838815931,0.0,0.0,0.0,0.0,0.0,55.02705277594697,85.3916753265519,0.0,0.0,0.0,0.0,0.0,88.38584983129536,20.983225784632268,0.0,0.0,0.0,0.0,0.0,38.83080743157413,57.1847381488137,0.0,0.0,0.0,0.0,0.0,5.569363195006635,104.75434826071906,0.0,0.0,0.0,0.0,0.0,36.55762640600577,47.94415592538029,0.0,0.0,0.0,0.0,0.0,114.25745984324888,99.10224541769871,0.0,0.0,0.0,0.0,0.0,38.58807832053828
13,9.780504705355478,13.03714792899885,0.0,0.0,0.0,0.0,0.0,13.350055473077758,0.0,0.0,0.0,0.0,0.0,26.381658472748892,4.937196033860612,0.0,0.0,0.0,0.0,0.0,2.973512617771682,1.9372137721677571,0.0,0.0,0.0,0.0,0.0,13.703562368352197,118.93398850488242,0.0,0.0,0.0,0.0,0.0,62.49599381145817,11.174232076575732,0.0,0.0,0.0,0.0,0.0,23.947493222964045,37.92298263344253,0.0,0.0,0.0,0.0,0.0,22.488665154881698,37.263820799949535,0.0,0.0,0.0,0.0,0.0,10.297108835491674,67.89463241102563,0.0,0.0,0.0,0.0,0.0,75.79600301573392,55.63629834433693,0.0,0.0,0.0,0.0,0.0,62.426005359502746,93.2099023285269,0.0,0.0,0.0,0.0,0.0,17.50071142609988,68.87499305565234,0.0,0.0,0.0,0.0,0.0,99.22177669248828,38.398433440012894,0.0,0.0,0.0,0.0,0.0,2.6353700533758886,62.944406046583005,0.0,0.0,0.0,0.0,0.0,48.052443796547664,135.93292756030192,0.0,0.0,0.0,0.0,0.0,76.82848821962023,46.6463898978844,0.0,0.0,0.0,0.0,0.0,56.98973803490597,142.37756477241842,0.0,0.0,0.0,0.0,0.0,434.3834966699669
14,6.406578227157887,10.377447641652795,0.0,0.0,0.0,0.0,0.0,6.46325719846237,0.0,0.0,0.0,0.0,0.0,0.918079115201937,3.3296325301357586,0.0,0.0,0.0,0.0,0.0,2.368344881656167,5.786608663327328,0.0,0.0,0.0,0.0,0.0,10.417471866933441,114.36378377708674,0.0,0.0,0.0,0.0,0.0,55.16193461271819,24.677563431272347,0.0,0.0,0.0,0.0,0.0,3.5153108299770954,36.60691641108359,0.0,0.0,0.0,0.0,0.0,82.51416484816428,24.427979327127755,0.0,0.0,0.0,0.0,0.0,156.50009636934715,65.47683159567399,0.0,0.0,0.0,0.0,0.0,293.4804131756481,34.833405042427046,0.0,0.0,0.0,0.0,0.0,31.897933028597652,78.76329750979242,0.0,0.0,0.0,0.0,0.0,28.031270551614252,84.20556096026215,0.0,0.0,0.0,0.0,0.0,50.87244127424624,24.44400137267256,0.0,0.0,0.0,0.0,0.0,48.89244566911781,68.97356543526071,0.0,0.0,0.0,0.0,0.0,47.49151544481787,114.63704062631155,0.0,0.0,0.0,0.0,0.0,68.88865824808579,37.298968713671215,0.0,0.0,0.0,0.0,0.0,160.26067878173086,240.0677678959828,0.0,0.0,0.0,0.0,0.0,23.47404515702204
15,2.11194039782675,12.902927020369573,0.0,0.0,0.0,0.0,0.0,8.481354158437359,0.0,0.0,0.0,0.0,0.0,2.698625097252522,4.724913467991208,0.0,0.0,0.0,0.0,0.0,1.1589645611752752,11.15117383332828,0.0,0.0,0.0,0.0,0.0,4.723201235027948,153.113432134832,0.0,0.0,0.0,0.0,0.0,119.9476736238573,29.39318065694109,0.0,0.0,0.0,0.0,0.0,50.34706837641849,74.03604888457507,0.0,0.0,0.0,0.0,0.0,4.399130161665697,51.220984663270805,0.0,0.0,0.0,0.0,0.0,8.943734604176676,92.50040042689659,0.0,0.0,0.0,0.0,0.0,42.83887782715977,29.082434480484835,0.0,0.0,0.0,0.0,0.0,43.31994317985827,117.65611402371599,0.0,0.0,0.0,0.0,0.0,16.198296591410294,106.84968856178025,0.0,0.0,0.0,0.0,0.0,27.007870831063865,18.873467520384438,0.0,0.0,0.0,0.0,0.0,2.01404376405145,68.96994489075482,0.0,0.0,0.0,0.0,0.0,24.422159177872732,93.46765213509403,0.0,0.0,0.0,0.0,0.0,36.588979773478385,126.4749912724591,0.0,0.0,0.0,0.0,0.0,57.23795175828565,123.42910197226013,0.0,0.0,0.0,0.0,0.0,22.876409523845506
16,0.8526911755737313,13.317731210308136,0.0,0.0,0.0,0.0,0.0,3.6686142362769987,0.0,0.0,0.0,0.0,0.0,1.2998741177859494,4.537516624318515,0.0,0.0,0.0,0.0,0.0,2.0333627697254792,3.4483998571687726,0.0,0.0,0.0,0.0,0.0,7.910572430497592,177.34077361137372,0.0,0.0,0.0,0.0,0.0,131.52420165784616,20.820061006542492,0.0,0.0,0.0,0.0,0.0,44.950244718658794,94.54123488195503,0.0,0.0,0.0,0.0,0.0,213.0381592603917,57.856037897891824,0.0,0.0,0.0,0.0,0.0,51.69896334485781,83.51764921892634,0.0,0.0,0.0,0.0,0.0,120.78737558458997,35.867121813062745,0.0,0.0,0.0,0.0,0.0,6.858742396704411,101.14727631252761,0.0,0.0,0.0,0.0,0.0,16.04698504694291,75.96181969894133,0.0,0.0,0.0,0.0,0.0,29.99220877016096,21.28893815547927,0.0,0.0,0.0,0.0,0.0,15.62445279942701,76.26616105477706,0.0,0.0,0.0,0.0,0.0,101.26087430725359,77.36971406423666,0.0,0.0,0.0,0.0,0.0,40.48498639346348,105.85635086754057,0.0,0.0,0.0,0.0,0.0,32.50979397729759,194.64584896490072,0.0,0.0,0.0,0.0,0.0,146.68210350603928
17,3.4097101522861433,11.019807864654403,0.0,0.0,0.0,0.0,0.0,5.5886142268286605,0.0,0.0,0.0,0.0,0.0,3.5015114566993213,3.6881289567332263,0.0,0.0,0.0,0.0,0.0,0.6260024631548735,5.3860208803513085,0.0,0.0,0.0,0.0,0.0,4.123845574962642,86.9653959413699,0.0,0.0,0.0,0.0,0.0,57.06211160561981,10.503017362283098,0.0,0.0,0.0,0.0,0.0,14.810522967386078,34.79713889752522,0.0,0.0,0.0,0.0,0.0,15.764278625100902,16.86969184591517,0.0,0.0,0.0,0.0,0.0,12.627274235426384,53.05829829839169,0.0,0.0,0.0,0.0,0.0,17.370473814462127,30.199052265298484,0.0,0.0,0.0,0.0,0.0,44.845991848896595,65.65016011298489,0.0,0.0,0.0,0.0,0.0,14.917299672474387,80.79088326673454,0.0,0.0,0.0,0.0,0.0,12.636422987028542,19.19649332135369,0.0,0.0,0.0,0.0,0.0,54.86373155011995,64.08265074894602,0.0,0.0,0.0,0.0,0.0,100.11475916299133,101.61746477601767,0.0,0.0,0.0,0.0,0.0,118.65960870336887,46.008389438555064,0.0,0.0,0.0,0.0,0.0,68.45126012967475,121.38176604618093,0.0,0.0,0.0,0.0,0.0,27.40291231475004
18,3.3795405259795177,14.866069892341793,0.0,0.0,0.0,0.0,0.0,4.49373432201181,0.0,0.0,0.0,0.0,0.0,0.7406526979211251,2.8885486620758716,0.0,0.0,0.0,0.0,0.0,0.9337967863304039,5.0255955048734595,0.0,0.0,0.0,0.0,0.0,1.5893559084128264,111.64423605621778,0.0,0.0,0.0,0.0,0.0,22.19147278791294,13.397711044948831,0.0,0.0,0.0,0.0,0.0,5.48689748371079,71.60422024477501,0.0,0.0,0.0,0.0,0.0,35.69514842090515,15.782625883088443,0.0,0.0,0.0,0.0,0.0,0.4640667208488629,61.333440325715145,0.0,0.0,0.0,0.0,0.0,12.232489828841377,40.91531736480768,0.0,0.0,0.0,0.0,0.0,71.06504422970502,58.38594454071674,0.0,0.0,0.0,0.0,0.0,54.22856425783541,53.24190245459415,0.0,0.0,0.0,0.0,0.0,37.55683047285512,18.07759906015443,0.0,0.0,0.0,0.0,0.0,0.8730081057420895,63.01940307865934,0.0,0.0,0.0,0.0,0.0,30.97205862608936,62.360607634670735,0.0,0.0,0.0,0.0,0.0,76.41411926901874,50.266987790590306,0.0,0.0,0.0,0.0,0.0,31.99467849772256,140.42789562633192,0.0,0.0,0.0,0.0,0.0,8.690710457091003
19,10.744795186854589,11.40411434197159,0.0,0.0,0.0,0.0,0.0,12.528906299227447,0.0,0.0,0.0,0.0,0.0,3.0907965556001185,2.8229410917739584,0.0,0.0,0.0,0.0,0.0,0.5371642199761458,12.45862015523293,0.0,0.0,0.0,0.0,0.0,2.282715090187582,95.30960612890337,0.0,0.0,0.0,0.0,0.0,24.13312834770405,11.10292063037763,0.0,0.0,0.0,0.0,0.0,17.501064456798137,32.27420624407486,0.0,0.0,0.0,0.0,0.0,146.64101035641886,20.323914187447848,0.0,0.0,0.0,0.0,0.0,49.250161691687474,63.12589977209854,0.0,0.0,0.0,0.0,0.0,2.8593720528302438,37.60915343072183,0.0,0.0,0.0,0.0,0.0,38.57856960343758,56.43618927396035,0.0,0.0,0.0,0.0,0.0,30.21249758235061,81.83866346816914,0.0,0.0,0.0,0.0,0.0,8.554361093734327,19.26317183180977,0.0,0.0,0.0,0.0,0.0,1.692405664021869,69.3225099080186,0.0,0.0,0.0,0.0,0.0,6.21405268681314,74.94966382243399,0.0,0.0,0.0,0.0,0.0,15.994735520391199,42.455208104905644,0.0,0.0,0.0,0.0,0.0,78.35758992037009,130.4732692120936,0.0,0.0,0.0,0.0,0.0,133.31780968365777
20,12.803181336332523,10.135934135610329,0.0,0.0,0.0,0.0,0.0,2.8179880978032728,0.0,0.0,0.0,0.0,0.0,1.9434435182342098,4.327730224188107,0.0,0.0,0.0,0.0,0.0,0.3165936018621288,2.010773622073219,0.0,0.0,0.0,0.0,0.0,2.107509583606138,84.11159540434305,0.0,0.0,0.0,0.0,0.0,55.059335911858696,13.896197582827309,0.0,0.0,0.0,0.0,0.0,3.6814369255643675,31.32042613154021,0.0,0.0,0.0,0.0,0.0,3.4984545131256564,14.837576430989373,0.0,0.0,0.0,0.0,0.0,14.515600918332632,64.60026842350969,0.0,0.0,0.0,0.0,0.0,96.41916812658228,32.17617940324738,0.0,0.0,0.0,0.0,0.0,47.19096488001297,72.23595930325025,0.0,0.0,0.0,0.0,0.0,48.58302581656491,95.05412204864051,0.0,0.0,0.0,0.0,0.0,8.699327094288028,20.29600527209997,0.0,0.0,0.0,0.0,0.0,27.636976626596876,55.470108739224365,0.0,0.0,0.0,0.0,0.0,30.140548456806812,77.15666935013348,0.0,0.0,0.0,0.0,0.0,53.39157970734516,38.98146880401347,0.0,0.0,0.0,0.0,0.0,51.11681352296522,90.23325125402906,0.0,0.0,0.0,0.0,0.0,46.205139506394055
21,1.9966394394075129,9.654483977612308,0.0,0.0,0.0,0.0,0.0,3.4015580631847695,0.0,0.0,0.0,0.0,0.0,27.285491482908526,4.780545856841981,0.0,0.0,0.0,0.0,0.0,1.7065994612722144,1.6914002601115523,0.0,0.0,0.0,0.0,0.0,1.8777973482173844,73.73286181085322,0.0,0.0,0.0,0.0,0.0,11.879689838163884,14.154796818164725,0.0,0.0,0.0,0.0,0.0,3.8254691468758657,24.7181594963523,0.0,0.0,0.0,0.0,0.0,11.823454538562908,13.833213979469031,0.0,0.0,0.0,0.0,0.0,29.70713509014529,70.64337219023845,0.0,0.0,0.0,0.0,0.0,4.56905834287747,38.502668896034244,0.0,0.0,0.0,0.0,0.0,119.99548360707153,82.93818432587061,0.0,0.0,0.0,0.0,0.0,16.5988912614278,120.04504932440041,0.0,0.0,0.0,0.0,0.0,6.715519292876158,23.08998449787543,0.0,0.0,0.0,0.0,0.0,12.880463620168255,70.34745858254546,0.0,0.0,0.0,0.0,0.0,84.0841406126322,95.12815457843928,0.0,0.0,0.0,0.0,0.0,66.16055009783445,49.29635721663951,0.0,0.0,0.0,0.0,0.0,36.76866563455813,214.3195030629869,0.0,0.0,0.0,0.0,0.0,29.982334516786484
22,12.002835161048871,9.399306686715985,0.0,0.0,0.0,0.0,0.0,9.98265036456225,0.0,0.0,0.0,0.0,0.0,3.5524814634952944,2.428102892605613,0.0,0.0,0.0,0.0,0.0,1.1250649121818985,1.7394797062880964,0.0,0.0,0.0,0.0,0.0,0.8762301738359826,92.22745258798219,0.0,0.0,0.0,0.0,0.0,26.92565486363448,15.716176709129089,0.0,0.0,0.0,0.0,0.0,54.67342736412006,45.50965074573089,0.0,0.0,0.0,0.0,0.0,10.39040151205465,19.777404106951877,0.0,0.0,0.0,0.0,0.0,7.4758366654140795,55.79916289586322,0.0,0.0,0.0,0.0,0.0,5.561722864363102,31.606240483967913,0.0,0.0,0.0,0.0,0.0,23.48586567009383,45.09705079305225,0.0,0.0,0.0,0.0,0.0,13.241271955477197,97.18493883328397,0.0,0.0,0.0,0.0,0.0,49.11770992967477,20.809659804816793,0.0,0.0,0.0,0.0,0.0,49.96766726939531,63.01183222411072,0.0,0.0,0.0,0.0,0.0,6.61951188444889,61.0112576249483,0.0,0.0,0.0,0.0,0.0,64.86268867376717,32.330710852841804,0.0,0.0,0.0,0.0,0.0,8.259432911340886,154.5321441428543,0.0,0.0,0.0,0.0,0.0,31.986726538595185
23,1.2961726896043808,20.34559039713302,0.0,0.0,0.0,0.0,0.0,10.28651803906764,0.0,0.0,0.0,0.0,0.0,7.386891283299682,3.7415755782173408,0.0,0.0,0.0,0.0,0.0,3.2879183654909063,6.177124592442934,0.0,0.0,0.0,0.0,0.0,1.1413510942496268,76.63574445669566,0.0,0.0,0.0,0.0,0.0,193.45852693791988,11.183577033492782,0.0,0.0,0.0,0.0,0.0,1.2485592801944425,24.97692519058933,0.0,0.0,0.0,0.0,0.0,96.60762863960227,33.45204000505538,0.0,0.0,0.0,0.0,0.0,3.364928539840428,44.46939846369049,0.0,0.0,0.0,0.0,0.0,231.81021816671887,29.53237189272894,0.0,0.0,0.0,0.0,0.0,31.059340183408015,58.34245146372372,0.0,0.0,0.0,0.0,0.0,117.34125876748277,117.8012953706046,0.0,0.0,0.0,0.0,0.0,23.219278069711578,19.545557755964786,0.0,0.0,0.0,0.0,0.0,0.10691991906586122,57.82374135082298,0.0,0.0,0.0,0.0,0.0,39.015545124396674,74.42682512942162,0.0,0.0,0.0,0.0,0.0,64.24315995793665,35.0390744146158,0.0,0.0,0.0,0.0,0.0,87.65412700198786,238.00076108299294,0.0,0.0,0.0,0.0,0.0,75.02130208815608
24,16.783466793706612,18.63412522255283,0.0,0.0,0.0,0.0,0.0,3.5603227131083126,0.0,0.0,0.0,0.0,0.0,5.99670150213824,2.788782211288271,0.0,0.0,0.0,0.0,0.0,0.696648838613892,2.1822698375068166,0.0,0.0,0.0,0.0,0.0,15.198203364917758,114.50042161293959,0.0,0.0,0.0,0.0,0.0,132.1632673757622,10.842560029563552,0.0,0.0,0.0,0.0,0.0,9.36732537299093,31.920472586260853,0.0,0.0,0.0,0.0,0.0,1.4964725028683081,103.06644272873831,0.0,0.0,0.0,0.0,0.0,20.246176468115095,85.7011839167004,0.0,0.0,0.0,0.0,0.0,2.835502963145771,32.6859761485343,0.0,0.0,0.0,0.0,0.0,30.95235891157071,62.35844260417209,0.0,0.0,0.0,0.0,0.0,9.80368495558799,98.70030816602343,0.0,0.0,0.0,0.0,0.0,28.87484303374336,20.504827190524278,0.0,0.0,0.0,0.0,0.0,18.00873799039379,61.42869985425708,0.0,0.0,0.0,0.0,0.0,13.097837428059712,91.92428987459773,0.0,0.0,0.0,0.0,0.0,114.92180643701123,65.95594327633427,0.0,0.0,0.0,0.0,0.0,11.719402657102348,132.2512773724264,0.0,0.0,0.0,0.0,0.0,44.337132414711654
25,1.3601626673378115,14.508171684627786,0.0,0.0,0.0,0.0,0.0,3.976676262959806,0.0,0.0,0.0,0.0,0.0,1.5172477122134058,2.62265516458667,0.0,0.0,0.0,0.0,0.0,0.5782963177618627,1.5154619098949245,0.0,0.0,0.0,0.0,0.0,0.7019859947587948,101.69464593763294,0.0,0.0,0.0,0.0,0.0,11.826286066434111,23.349086388480888,0.0,0.0,0.0,0.0,0.0,18.06898580199667,42.689007007386174,0.0,0.0,0.0,0.0,0.0,3.375245938568492,55.871618093541144,0.0,0.0,0.0,0.0,0.0,7.483680786254245,55.38431902917006,0.0,0.0,0.0,0.0,0.0,15.330944227716431,37.00644927497037,0.0,0.0,0.0,0.0,0.0,96.25065776943774,36.28733387581598,0.0,0.0,0.0,0.0,0.0,7.534783733669367,111.49472101846801,0.0,0.0,0.0,0.0,0.0,23.907327017019067,20.975761503768744,0.0,0.0,0.0,0.0,0.0,27.006337230828898,58.963175657463104,0.0,0.0,0.0,0.0,0.0,86.47241266548345,45.814434295379876,0.0,0.0,0.0,0.0,0.0,36.726543540478666,46.514478589923854,0.0,0.0,0.0,0.0,0.0,7.497203800994106,152.5069048229128,0.0,0.0,0.0,0.0,0.0,43.24273342727396
26,1.238408272226038,11.149093677707324,0.0,0.0,0.0,0.0,0.0,8.954675535989113,0.0,0.0,0.0,0.0,0.0,1.6968568093344387,3.367784011743069,0.0,0.0,0.0,0.0,0.0,1.253986476285266,0.9536600545024995,0.0,0.0,0.0,0.0,0.0,3.62613444510513,59.03027033678121,0.0,0.0,0.0,0.0,0.0,52.81702193489163,13.621001787091016,0.0,0.0,0.0,0.0,0.0,7.299789892991781,22.823090830031,0.0,0.0,0.0,0.0,0.0,2.2153067416159113,17.286586068081082,0.0,0.0,0.0,0.0,0.0,17.996085475534652,43.2271752945629,0.0,0.0,0.0,0.0,0.0,2.080064185513919,68.56548922657247,0.0,0.0,0.0,0.0,0.0,51.25200560579254,27.901197803859873,0.0,0.0,0.0,0.0,0.0,14.187674897514327,149.63850813755315,0.0,0.0,0.0,0.0,0.0,7.008730889550513,32.20763902239073,0.0,0.0,0.0,0.0,0.0,0.599212973855682,66.35817576924876,0.0,0.0,0.0,0.0,0.0,69.4461537367102,56.12554918479574,0.0,0.0,0.0,0.0,0.0,117.7430329154768,29.595700652003806,0.0,0.0,0.0,0.0,0.0,19.44018922993664,185.21276888459843,0.0,0.0,0.0,0.0,0.0,15.643963361858045
27,1.9909186484123857,10.91419368667232,0.0,0.0,0.0,0.0,0.0,2.9987510849027306,0.0,0.0,0.0,0.0,0.0,0.6534274454310061,3.367127052068743,0.0,0.0,0.0,0.0,0.0,1.1589861704567714,0.7106705810753239,0.0,0.0,0.0,0.0,0.0,2.1101667710289465,101.99258853409013,0.0,0.0,0.0,0.0,0.0,8.891249077175871,19.756459190002907,0.0,0.0,0.0,0.0,0.0,8.377605140058824,99.54430171753532,0.0,0.0,0.0,0.0,0.0,0.7642462152959467,64.3043194797555,0.0,0.0,0.0,0.0,0.0,0.15394261199779183,96.97096508117868,0.0,0.0,0.0,0.0,0.0,4.570844148733531,36.88657284721594,0.0,0.0,0.0,0.0,0.0,19.6151353143068,81.21224999184031,0.0,0.0,0.0,0.0,0.0,36.520022960733584,83.91356792236412,0.0,0.0,0.0,0.0,0.0,10.779222201271157,23.18949063952185,0.0,0.0,0.0,0.0,0.0,9.580631120892393,62.93500530009531,0.0,0.0,0.0,0.0,0.0,55.52183843589858,123.65016002695968,0.0,0.0,0.0,0.0,0.0,43.150189145912265,122.54336450730503,0.0,0.0,0.0,0.0,0.0,67.79107386306143,163.99238501841756,0.0,0.0,0.0,0.0,0.0,4.406521165699062
28,3.9249871387922775,12.006597937049664,0.0,0.0,0.0,0.0,0.0,2.7271098393352675,0.0,0.0,0.0,0.0,0.0,2.6770395592562757,3.448686239557949,0.0,0.0,0.0,0.0,0.0,3.789003881943116,1.0966846517200595,0.0,0.0,0.0,0.0,0.0,0.5244038281433481,59.260069703824854,0.0,0.0,0.0,0.0,0.0,8.874406004858214,11.455680317432947,0.0,0.0,0.0,0.0,0.0,5.521662044406574,27.276409961982523,0.0,0.0,0.0,0.0,0.0,0.5785314623494198,17.798144699477742,0.0,0.0,0.0,0.0,0.0,0.3566086057605356,71.67220414269845,0.0,0.0,0.0,0.0,0.0,19.805873667902738,36.18564436851571,0.0,0.0,0.0,0.0,0.0,35.07517183539869,39.17903351716696,0.0,0.0,0.0,0.0,0.0,20.112304496779693,145.70262898450306,0.0,0.0,0.0,0.0,0.0,4.210145599195385,19.83454612262254,0.0,0.0,0.0,0.0,0.0,13.134844793566533,58.45533723706686,0.0,0.0,0.0,0.0,0.0,17.858432781199618,49.13991919153223,0.0,0.0,0.0,0.0,0.0,28.94805217510057,25.95181044582438,0.0,0.0,0.0,0.0,0.0,37.687640471212696,143.6004688194169,0.0,0.0,0.0,0.0,0.0,30.176113734738703
