,USM,USM,USM,USM,USM,USM,USM,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,114.3755695915243,251.23063624796305,0.0,0.0,0.0,0.0,0.0,179.98145849237298,0.0,0.0,0.0,0.0,0.0,2.85988110974058,16.096396153238913,0.0,0.0,0.0,0.0,0.0,11.758481775116945,310.11972253628517,0.0,0.0,0.0,0.0,0.0,129.59098188300183,78.66892340114475,0.0,0.0,0.0,0.0,0.0,94.89412139152324,1300.4104727261936,0.0,0.0,0.0,0.0,0.0,1620.3485052821466,19.773452390971002,0.0,0.0,0.0,0.0,0.0,147.16527211553404,919.4579852196447,0.0,0.0,0.0,0.0,0.0,527.5293715575156,324.6774820073545,0.0,0.0,0.0,0.0,0.0,343.37905869084824,787.0576007134893,0.0,0.0,0.0,0.0,0.0,586.8629406671648,686.5032998993421,0.0,0.0,0.0,0.0,0.0,1258.9772252064608,104.1158356516296,0.0,0.0,0.0,0.0,0.0,299.9826024339092,45.19367731894396,0.0,0.0,0.0,0.0,0.0,37.35738988293172,152.398509713803,0.0,0.0,0.0,0.0,0.0,213.12646838762498,1932.5779635032181,0.0,0.0,0.0,0.0,0.0,2714.3490791427466,1343.823974133051,0.0,0.0,0.0,0.0,0.0,1574.1351929335294,2449.453596175338,0.0,0.0,0.0,0.0,0.0,3024.611087800325
1,19.0565033069729,616.4469335029354,0.0,0.0,0.0,0.0,0.0,22.160689045252987,0.0,0.0,0.0,0.0,0.0,27.15563021945075,10.869399448046027,0.0,0.0,0.0,0.0,0.0,10.21955853534554,13.169606224613627,0.0,0.0,0.0,0.0,0.0,33.23478750213987,30.00922041312621,0.0,0.0,0.0,0.0,0.0,13.616255877356188,946.0044786274433,0.0,0.0,0.0,0.0,0.0,456.9230208233526,14.909547223141173,0.0,0.0,0.0,0.0,0.0,56.46765522818132,540.8065246426243,0.0,0.0,0.0,0.0,0.0,345.5092966255015,163.10242420241727,0.0,0.0,0.0,0.0,0.0,470.80424584920115,749.216699244389,0.0,0.0,0.0,0.0,0.0,545.5681410540633,640.3107947584516,0.0,0.0,0.0,0.0,0.0,1266.6026649404419,23.84711284015945,0.0,0.0,0.0,0.0,0.0,423.2934973448663,41.69760841852832,0.0,0.0,0.0,0.0,0.0,30.062539376242313,154.64984320597185,0.0,0.0,0.0,0.0,0.0,84.46270599701393,963.203480540572,0.0,0.0,0.0,0.0,0.0,1614.3695698434233,673.8570983970205,0.0,0.0,0.0,0.0,0.0,642.840298065386,1675.4263398832422,0.0,0.0,0.0,0.0,0.0,1858.763368069819
2,247.70034466545923,697.2184758698481,0.0,0.0,0.0,0.0,0.0,30.19397984850223,0.0,0.0,0.0,0.0,0.0,12.975230839321613,6.413262641087155,0.0,0.0,0.0,0.0,0.0,6.1721245914644385,8.678000343065813,0.0,0.0,0.0,0.0,0.0,17.557545649761952,26.484907096658223,0.0,0.0,0.0,0.0,0.0,2.957233393127697,314.9029669825746,0.0,0.0,0.0,0.0,0.0,660.6760091043468,50.93436384065712,0.0,0.0,0.0,0.0,0.0,102.43342536590781,351.25934857665175,0.0,0.0,0.0,0.0,0.0,55.97909041498053,303.7814488657025,0.0,0.0,0.0,0.0,0.0,146.25966379377206,266.30451763911486,0.0,0.0,0.0,0.0,0.0,350.3645514240825,462.9863257870987,0.0,0.0,0.0,0.0,0.0,842.4001966105947,30.15824317540031,0.0,0.0,0.0,0.0,0.0,129.64989965644176,121.25698431660814,0.0,0.0,0.0,0.0,0.0,48.51399100519336,131.5404563286739,0.0,0.0,0.0,0.0,0.0,145.3959349627175,330.04143100714083,0.0,0.0,0.0,0.0,0.0,253.2598238956345,271.4547281332387,0.0,0.0,0.0,0.0,0.0,173.16959252739127,629.6908687129959,0.0,0.0,0.0,0.0,0.0,1011.5412145568066
3,80.47470542141639,315.75213255329277,0.0,0.0,0.0,0.0,0.0,9.705318309888522,0.0,0.0,0.0,0.0,0.0,6.143974365707312,3.4214971950707254,0.0,0.0,0.0,0.0,0.0,13.471017341961119,6.670026498420155,0.0,0.0,0.0,0.0,0.0,14.562069036758487,12.786819654244386,0.0,0.0,0.0,0.0,0.0,11.697271725087308,265.4649941822117,0.0,0.0,0.0,0.0,0.0,659.0843189111569,29.67000923225967,0.0,0.0,0.0,0.0,0.0,61.10820616742815,335.03901377883915,0.0,0.0,0.0,0.0,0.0,255.60780425419972,232.91081509369613,0.0,0.0,0.0,0.0,0.0,264.3127162282154,222.94457913495603,0.0,0.0,0.0,0.0,0.0,60.37456542636197,302.83061738563515,0.0,0.0,0.0,0.0,0.0,801.8600245542377,27.629009374524532,0.0,0.0,0.0,0.0,0.0,51.621698867869895,25.698377329368924,0.0,0.0,0.0,0.0,0.0,37.57424011723779,103.85474847520078,0.0,0.0,0.0,0.0,0.0,189.80131162134967,204.40535226327756,0.0,0.0,0.0,0.0,0.0,107.64815466103695,192.92516687523508,0.0,0.0,0.0,0.0,0.0,40.90184988145332,433.79219082466096,0.0,0.0,0.0,0.0,0.0,551.397405418707
4,56.26696840479809,272.11897019693134,0.0,0.0,0.0,0.0,0.0,13.644234252573293,0.0,0.0,0.0,0.0,0.0,0.6988052201442406,4.070974789536225,0.0,0.0,0.0,0.0,0.0,5.085174484377843,6.536751636389299,0.0,0.0,0.0,0.0,0.0,11.18490225890956,1.9057468613269226,0.0,0.0,0.0,0.0,0.0,1.8046649431530353,199.08659762015228,0.0,0.0,0.0,0.0,0.0,508.03332173256433,25.595671809052366,0.0,0.0,0.0,0.0,0.0,27.81706126136886,309.888977555379,0.0,0.0,0.0,0.0,0.0,24.04085988023445,173.09987355714864,0.0,0.0,0.0,0.0,0.0,598.5429248508552,158.14553126263377,0.0,0.0,0.0,0.0,0.0,147.41340773817544,204.63107762139404,0.0,0.0,0.0,0.0,0.0,279.5060714601069,42.09402183254396,0.0,0.0,0.0,0.0,0.0,258.1613803633334,47.15889038971862,0.0,0.0,0.0,0.0,0.0,27.233525770564754,91.73011500785526,0.0,0.0,0.0,0.0,0.0,19.086363216834158,218.65424655462476,0.0,0.0,0.0,0.0,0.0,45.411106016536266,107.1552150879711,0.0,0.0,0.0,0.0,0.0,78.57078773374475,196.6906169445052,0.0,0.0,0.0,0.0,0.0,208.06201177791723
5,148.3665612868181,73.6231824374456,0.0,0.0,0.0,0.0,0.0,4.0481079719696655,0.0,0.0,0.0,0.0,0.0,3.782223351051167,3.6971361377887635,0.0,0.0,0.0,0.0,0.0,4.66928578851305,7.434264783323475,0.0,0.0,0.0,0.0,0.0,6.000663986373831,5.436436130466675,0.0,0.0,0.0,0.0,0.0,5.644160150839723,179.88887236111253,0.0,0.0,0.0,0.0,0.0,142.29154642459113,47.041886551714256,0.0,0.0,0.0,0.0,0.0,12.112797082457508,266.77256128842663,0.0,0.0,0.0,0.0,0.0,101.58781487644694,128.63700070526082,0.0,0.0,0.0,0.0,0.0,0.02647357757310995,91.9064417545583,0.0,0.0,0.0,0.0,0.0,84.12550372431679,209.83658731943785,0.0,0.0,0.0,0.0,0.0,176.6786232067197,37.543992556313846,0.0,0.0,0.0,0.0,0.0,53.02070511671602,19.672097647993432,0.0,0.0,0.0,0.0,0.0,23.602069320991546,86.6356584754915,0.0,0.0,0.0,0.0,0.0,41.81358674937599,100.06836384633718,0.0,0.0,0.0,0.0,0.0,194.54102890810054,107.49624831783686,0.0,0.0,0.0,0.0,0.0,20.12494159444194,160.32691492622376,0.0,0.0,0.0,0.0,0.0,60.5760432338832
6,20.584005885270532,40.58838686762314,0.0,0.0,0.0,0.0,0.0,5.188644273051027,0.0,0.0,0.0,0.0,0.0,2.042300637296932,10.345337643613822,0.0,0.0,0.0,0.0,0.0,6.369968441796276,16.469979781461557,0.0,0.0,0.0,0.0,0.0,7.911485949981228,20.312352475468156,0.0,0.0,0.0,0.0,0.0,21.23986131240194,193.81950513306464,0.0,0.0,0.0,0.0,0.0,264.9779245258941,13.484107907288278,0.0,0.0,0.0,0.0,0.0,0.5640707560660944,327.0547331498658,0.0,0.0,0.0,0.0,0.0,2.355383425584931,144.6594271947737,0.0,0.0,0.0,0.0,0.0,3.3142088718648575,155.54235659243795,0.0,0.0,0.0,0.0,0.0,49.228642948213086,200.3588794012918,0.0,0.0,0.0,0.0,0.0,143.60886290704747,21.54120946777177,0.0,0.0,0.0,0.0,0.0,57.966484087083415,23.251928055855824,0.0,0.0,0.0,0.0,0.0,41.391420151444706,114.48898347409909,0.0,0.0,0.0,0.0,0.0,19.689851014448266,153.75380042272522,0.0,0.0,0.0,0.0,0.0,144.67753787889612,298.0886554390408,0.0,0.0,0.0,0.0,0.0,29.706919474683538,186.38683604389206,0.0,0.0,0.0,0.0,0.0,169.68016891662236
7,36.689256463534015,49.629378139588844,0.0,0.0,0.0,0.0,0.0,5.192662151283332,0.0,0.0,0.0,0.0,0.0,0.9409416326770127,7.337633244219933,0.0,0.0,0.0,0.0,0.0,1.3271130000470008,9.859075923474778,0.0,0.0,0.0,0.0,0.0,16.31566548301929,3.796116405528374,0.0,0.0,0.0,0.0,0.0,1.8974257619931312,123.06363032090192,0.0,0.0,0.0,0.0,0.0,474.18970547769874,43.11252885970194,0.0,0.0,0.0,0.0,0.0,28.529086100294457,223.0620039248929,0.0,0.0,0.0,0.0,0.0,180.23271087170664,97.92478665425246,0.0,0.0,0.0,0.0,0.0,7.2997085872128995,66.95738177632627,0.0,0.0,0.0,0.0,0.0,21.928130378290767,333.8712187571988,0.0,0.0,0.0,0.0,0.0,129.57786768716116,45.814368805362214,0.0,0.0,0.0,0.0,0.0,90.65148446264645,23.745821500291243,0.0,0.0,0.0,0.0,0.0,27.285834607577772,90.7089223434235,0.0,0.0,0.0,0.0,0.0,60.286949409192,273.2807019677606,0.0,0.0,0.0,0.0,0.0,126.80439654371449,87.5993496583752,0.0,0.0,0.0,0.0,0.0,86.79207925821483,252.10098197205767,0.0,0.0,0.0,0.0,0.0,35.68721922175544
8,22.634283655382823,26.56142347593693,0.0,0.0,0.0,0.0,0.0,3.744044368680215,0.0,0.0,0.0,0.0,0.0,3.9217258087105327,5.953244653481124,0.0,0.0,0.0,0.0,0.0,1.156042942667201,6.936080880098189,0.0,0.0,0.0,0.0,0.0,4.283422559428069,1.9222103112259303,0.0,0.0,0.0,0.0,0.0,2.3521986798349035,91.80906975337113,0.0,0.0,0.0,0.0,0.0,148.28849878916424,41.28271962421222,0.0,0.0,0.0,0.0,0.0,35.40974061967022,213.22856730996529,0.0,0.0,0.0,0.0,0.0,139.34093471185432,94.34636827096584,0.0,0.0,0.0,0.0,0.0,50.62642680273972,58.05456784155807,0.0,0.0,0.0,0.0,0.0,52.61471489073617,243.4022916201456,0.0,0.0,0.0,0.0,0.0,266.253900967442,36.33392261143695,0.0,0.0,0.0,0.0,0.0,25.967454257363347,27.92729448306762,0.0,0.0,0.0,0.0,0.0,4.671863301951148,90.61341602902195,0.0,0.0,0.0,0.0,0.0,94.75481915042269,85.96358818718129,0.0,0.0,0.0,0.0,0.0,26.299856730482,80.00424722358537,0.0,0.0,0.0,0.0,0.0,116.37157505314488,178.8118262144447,0.0,0.0,0.0,0.0,0.0,142.47885876130755
