,DUP22q11_2,DUP22q11_2,DUP22q11_2,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6929801144427737,0.15438925463367129,55.55555555555556,0.09029056560799381,55.65217391304348,0.6852483503836129
1,0.6902845207992989,0.15544993343060845,44.44444444444444,0.09867766530694824,55.65217391304348,0.661180699936652
2,0.691734253724734,0.15623882366255432,44.44444444444444,0.09084786717305447,55.65217391304348,0.6505808491150745
3,0.7061057242030652,0.15465110226760728,44.44444444444444,0.0906008134252422,55.65217391304348,0.5893386923872773
4,0.6906946990771933,0.15513433380093355,44.44444444444444,0.08891785616764682,55.65217391304348,0.6228605452270589
5,0.6985149393784167,0.1547508195158666,44.44444444444444,0.09125423194824032,55.65217391304348,0.6672239382949496
6,0.6900592732291905,0.15609489983907598,44.44444444444444,0.08873177750542409,55.65217391304348,0.6285064149985136
7,0.6922779090796976,0.15593117706857962,55.55555555555556,0.08886559358187207,55.65217391304348,0.7022538045872507
8,2.5607404879038014,0.13280052936706813,55.55555555555556,0.08946487828233404,55.65217391304348,0.41588014930145106
9,0.7050100445228388,0.1530010278319984,44.44444444444444,0.08830308447749978,55.65217391304348,0.6223517047687281
10,0.6989279847295679,0.15480227379590078,44.44444444444444,0.09025886056509892,55.65217391304348,0.8011101647323826
11,0.6475441287632492,0.36113345213571485,44.44444444444444,0.08670401433781182,55.65217391304348,0.4894943821393105
12,0.6886608853914981,0.14955392743247736,55.55555555555556,0.09097957522419908,57.391304347826086,0.64311944921144
13,0.6939689008368216,0.15398845962860425,44.44444444444444,0.08747992815919149,55.65217391304348,0.6183208009040551
14,0.6934189958784717,0.15419959619606763,44.44444444444444,0.09534490168427602,60.86956521739131,0.5919525919712962
15,0.6927320759990293,0.15534297938791333,44.44444444444444,0.08997645401369728,56.52173913043478,0.4433061646653737
16,0.6950598030553032,0.15418391856520716,22.22222222222222,0.0897341483474773,60.0,0.7859222788615786
17,0.7058852737913215,0.15468814119178656,44.44444444444444,0.09006933886305199,60.86956521739131,0.513663367471288
18,0.6905439847237008,0.15287170746220313,44.44444444444444,0.10125808180850836,66.08695652173913,0.5646028756119187
19,0.6969792920956412,0.15427183729767704,55.55555555555556,0.08859518284932247,67.82608695652173,0.5925996254274286
20,0.6931814405105369,0.15396183369666847,44.44444444444444,0.10628674200857674,66.08695652173913,0.8293419768896078
21,0.7006725431605719,0.1543546998942535,44.44444444444444,0.11042984885624395,64.34782608695652,0.47283157812745696
22,0.6910833376659373,0.15501153404681448,44.44444444444444,0.4573834266673195,59.130434782608695,2.79598873625204
23,0.6894114063965401,0.1568273092771894,44.44444444444444,0.1064303333909494,52.17391304347826,0.46678950646493095
24,0.6833839226526776,0.15575077787763403,44.44444444444444,0.11390137411859742,66.08695652173913,0.6521047740953156
25,0.6512928238733156,0.14581147724320967,44.44444444444444,0.12562284889780834,62.60869565217392,0.23211464938405477
26,0.9244820943212582,0.15563286395135612,44.44444444444444,0.2479604439798828,60.86956521739131,0.10883378626098975
27,0.6815270613289987,0.14724543674407534,44.44444444444444,0.473796587439342,60.86956521739131,0.4435957825395165
28,0.6443690825037189,0.16502461117659847,55.55555555555556,0.1072108226515974,62.60869565217392,0.4679425153189697
29,3.0061953981032317,0.16683884308214608,55.55555555555556,0.14403020599163588,57.391304347826086,0.130524480562071
30,0.6024796637264614,0.2727061175480637,44.44444444444444,0.13282933544049927,55.65217391304348,0.4587761886386609
31,0.782200314354947,0.15871966681996852,22.22222222222222,0.1336894932809248,59.130434782608695,0.23643371864457027
32,0.6948962628563741,0.23416794959890475,33.33333333333333,0.17245181047530936,46.08695652173913,1.4891247276740234
33,0.4403236333556784,0.8859549989815707,55.55555555555556,0.16677762720342182,52.17391304347826,0.36025644937717677
34,0.5690595986152481,0.18855419549977898,55.55555555555556,0.1912509637115075,60.0,0.14709562913522728
35,5.723856477865124,0.2882591963842728,33.33333333333333,0.6813257877742035,57.391304347826086,0.0047793746697325145
36,0.4158613197395529,0.15492249599530344,22.22222222222222,0.6209581772785934,56.52173913043478,0.011310377903483736
37,0.2906833505547279,2.4237719308142576,55.55555555555556,0.5191225045252673,54.78260869565217,2.7047103288980546e-07
38,2.2218990787051593,1.0141853880750704,44.44444444444444,0.5466561318573777,49.56521739130435,0.021129113239550346
39,0.6851572997741199,0.14037562301787265,55.55555555555556,0.5832799596413102,55.65217391304348,0.056465492780676675
40,0.47555685089377814,0.23964485487973855,33.33333333333333,0.34580010270746314,55.65217391304348,1.6229993803446991
41,0.13528575031824983,0.15535161428386005,55.55555555555556,0.2200414943989357,59.130434782608695,0.24794064841910912
42,0.2630213609078921,0.6211070750716894,55.55555555555556,0.26485523231516084,59.130434782608695,0.005868329902621769
43,0.12095750876778304,0.13779765113060016,44.44444444444444,0.2616831742547396,62.60869565217392,0.006385206061315806
44,0.45986998181586936,0.22603322524427932,44.44444444444444,0.47359630912352507,52.17391304347826,0.5312348672484533
45,0.0027948454762698957,1.04766239764833,33.33333333333333,0.27425963156432165,59.130434782608695,0.0001922065301207439
