,HSJ,HSJ,HSJ,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
13,0.5665829181522036,0.09466326939064056,50.0,0.1176826994130399,63.63636363636363,0.6105544347551187,0.12147667042174896,50.0,1.4917132718878678,0.13677379336720863,50.0,0.6625340090681252,0.08679580099521085,50.0,0.6730331378757058,0.12899821226990935,71.42857142857143,0.1580308185973377,0.3178565672799771,71.42857142857143,0.42602860225746164,0.33513698474015985,60.0,0.5530253978159245,0.5444395809573654,50.0,0.002202553007453518,0.3350405116148234,22.22222222222222,0.03735772642152653,0.14571593828325924,42.10526315789473,0.2954190652763477,0.16750850801609396,50.0,0.46503485435992953,0.19887389920882886,60.0,0.22991776570162129,0.09731748360666702,70.0,0.914286154008453
14,0.8157496746519126,0.10210197699913175,50.0,0.1074310592810671,63.63636363636363,0.37999614276806337,0.15937904113610993,33.33333333333333,0.6070442911548901,0.09212593517712327,56.25,0.6899972520633226,0.06329662379247682,87.5,0.6313147273717564,0.1221325028653765,57.14285714285714,0.42492788097747075,0.12216593408414136,57.14285714285714,0.6651951512850784,0.12698753711692218,60.0,0.7351321954365243,0.08483544539143024,62.5,0.2095585110699465,0.25029789722565715,22.22222222222222,0.2418208097069489,0.1479463507712963,52.63157894736842,1.0012192878241162,0.12731903328191854,70.0,0.3673101848432525,0.22719321751093063,50.0,0.5429769648759986,0.20418809735404214,50.0,0.22943344836522933
15,0.4698047501482882,0.12381160294081027,50.0,0.08717367932527843,63.63636363636363,0.07553571089117084,0.14497048662283327,25.0,0.5470170525657253,0.1085787660852143,56.25,0.6918737352774784,0.07581971977698303,75.0,0.6153932039116304,0.12282248645800142,71.42857142857143,0.4439243146386842,0.09146646420875666,57.14285714285714,0.14934989961386286,0.13166769314137183,60.0,0.8820868528380142,0.09877338517029796,75.0,0.042366084126973826,0.19866128844523057,22.22222222222222,0.12205579940686608,0.19755000766185504,52.63157894736842,0.1532587044613117,0.12208269310687152,60.0,0.39558035035827566,0.38591278147736424,60.0,0.5939966068327127,0.22311667717110825,60.0,0.15566020013240656
16,0.41195988047517756,0.08855678415111198,62.5,0.16514116288304245,63.63636363636363,0.2906293832917339,0.21803654344178372,33.33333333333333,1.0388903303732364,0.09694760744274558,62.5,0.46063636001875025,0.07702534174714797,62.5,0.6934634594709234,0.17331761192262257,57.14285714285714,0.03916923678806068,0.09597825741888796,71.42857142857143,0.33274871507350295,0.13132241499611283,80.0,0.3678981622023733,0.14801383390245187,62.5,0.3539985362487737,0.23489332397142698,44.44444444444444,0.5901795071581032,0.2066775382763069,42.10526315789473,0.07995565076889627,0.10604552869299064,70.0,0.7386932331952996,0.22949456398637177,50.0,0.41867310304355676,0.09359095078046376,80.0,0.2741880362419699
17,0.35126810752416826,0.1187325989355658,62.5,0.08764690749678507,81.81818181818183,0.06064797217535504,0.2206082831182028,25.0,0.9156849205584637,0.10917795556572447,56.25,0.6911349763777858,0.05974822296718928,75.0,0.4868783954843436,0.18245266574199742,71.42857142857143,0.04227036745297702,0.11778760149130642,57.14285714285714,0.579707382813638,0.11201487083545743,80.0,0.5134636790659034,0.11366448011996744,62.5,1.0801363769055548,0.23332225164500553,33.33333333333333,0.43708825934467216,0.3021651798300135,52.63157894736842,0.16150236357982684,0.1771705378307133,50.0,0.17152413531696603,0.2819812524109039,50.0,0.14855445343960194,0.2026091074699016,50.0,0.5447641999901899
18,2.0554795866477646,0.08092993581344245,62.5,0.08497099341737183,81.81818181818183,1.6976139866234121,0.3034643285497345,41.66666666666667,0.31313410417584264,0.08702717096348525,62.5,0.4304014450326932,0.07570151229532776,62.5,0.6679204320524468,0.0887296747700267,71.42857142857143,0.8565280840520371,0.11827980363751785,71.42857142857143,0.558535344425427,0.1985631232836565,80.0,1.0757239621153556,0.20528628883946942,62.5,0.06413873341705965,0.42613708297816033,44.44444444444444,0.10981388993007007,0.1376886951715342,36.84210526315789,0.21481935615462308,0.0825340903426303,80.0,0.24334166054251272,0.1709554419186184,60.0,0.1570692832627104,0.11925384971538125,80.0,0.979318875641028
19,0.47242250254911633,0.07132692901048242,75.0,0.13171795389587884,63.63636363636363,0.44930873919490083,0.19970962572898396,25.0,0.837155023982941,0.09361974840922116,50.0,0.695812004000043,0.07573241274311061,62.5,0.5955596305281957,0.1732902490545368,42.857142857142854,0.15580087312167373,0.1073763531565798,57.14285714285714,0.029303861044841218,0.18801510056730844,60.0,1.7511470975191525,0.12229877056030655,62.5,0.010120709982155047,0.5488765099609465,22.22222222222222,0.4073408308115443,0.21293193989297157,52.63157894736842,0.07950014163367032,0.08099246927919176,70.0,0.2717259709350829,0.3874482498959396,60.0,0.18896862759580804,0.2639419472163224,70.0,0.03173086275782775
20,0.2950642688790423,0.0724596289588503,62.5,0.2566162288544316,63.63636363636363,0.24043488054720016,0.23350151021853893,16.666666666666664,0.773100999590095,0.07880100602045267,50.0,0.39329266548620384,0.07573372132971594,62.5,0.6216031470501847,0.16404675767945273,42.857142857142854,0.02412567739223101,0.2049634347443455,71.42857142857143,0.19013617314059297,0.31640942732708577,80.0,0.03370949315402134,0.14603226148901632,62.5,0.04720384559326107,0.5291390830192465,22.22222222222222,1.4034952965751206,0.22900842096376317,42.10526315789473,0.015181774635754701,0.09979371838128277,80.0,0.6058290671608642,0.13578589991447804,70.0,0.8553124499139276,0.1847120697494343,70.0,0.0355434828574654
21,0.7021447556537542,0.08293399797175692,62.5,0.2965793031389843,63.63636363636363,0.07454695929929289,0.1394162979599274,33.33333333333333,0.3960781138925615,0.07755426175360922,50.0,0.6094620057924315,0.07566945078694648,62.5,0.5122792748477707,0.20905660606814885,57.14285714285714,0.4924935930795274,0.09957737955986605,71.42857142857143,0.05811572085488785,0.22843262241718296,60.0,0.952312594178041,0.2127863021577527,62.5,0.0035474176796268797,0.7397022341570447,55.55555555555556,1.735338593339175,0.1811959704179632,52.63157894736842,0.02505805218905284,0.0964619701969797,80.0,0.42771426872191753,0.35848629094665846,70.0,0.18801986657958458,0.2336657498075005,70.0,0.06635790196613185
22,0.23856884202562387,0.13123361489018537,62.5,0.10376853959980138,63.63636363636363,2.3824201549615744,0.1310662754389927,50.0,0.6650382958152843,0.08323398604460602,68.75,0.39084751558523945,0.07537166366981109,75.0,0.689125663467513,0.1691350108070946,57.14285714285714,0.01484560201776364,0.16942257081164042,71.42857142857143,0.0500958242345788,0.22087547055309859,80.0,0.3264597373316753,0.1787543768428401,62.5,0.011863923389064834,0.7342133355738998,33.33333333333333,0.2520287281837192,0.16297812788252952,68.42105263157895,0.7651148944849692,0.12127738854678867,60.0,0.2329375189177982,0.6547384037384074,60.0,0.16133083328574543,0.10363954493106545,60.0,0.014271044347009479
23,0.05790546094872562,0.15904703185411143,62.5,0.08539564337563438,72.72727272727273,0.33568837246320954,0.1630475555126165,50.0,0.273562327933501,0.1334693951108116,56.25,1.1996493256535241,0.07530566682681773,75.0,0.5925923954631698,0.20006046513596604,57.14285714285714,0.0025067274234333585,0.13961160325944239,57.14285714285714,0.7884524976897851,0.6928832386545313,60.0,0.2051996963364016,0.1021467629390963,75.0,0.013868617858216527,0.7271720143016214,33.33333333333333,0.015586070230911759,0.24245073036050122,63.1578947368421,1.1666264753968365,0.09897344823084639,70.0,0.18680510088196206,0.2175294885878268,70.0,0.010987112163077115,0.11439007913567359,60.0,0.003073815384203262
24,0.07821434777648596,0.09458867042920058,75.0,0.11984452622813026,54.54545454545454,0.28933289166336423,0.1847938309255621,50.0,0.23185897446730866,0.12471889411219607,62.5,0.562185322467015,0.06649638187518411,62.5,0.46983466191384476,0.199288872510113,57.14285714285714,0.0009144146905529585,0.14622969873741626,57.14285714285714,0.04889861478767187,0.14890640284134385,80.0,0.3383360719162119,0.1679268851993111,75.0,0.0012841595277477713,0.31450141421583705,44.44444444444444,0.04500497236649837,0.22650875657903052,52.63157894736842,0.3024172364829814,0.09615273534949267,70.0,0.38632922657038327,0.137414803253542,70.0,0.0516463966105127,0.18772008353302586,60.0,0.015038662001880967
25,0.05739965806425441,0.18480895733533956,62.5,0.11141916661813621,72.72727272727273,0.06827223233434854,0.2050179423074735,41.66666666666667,0.3139092868218723,0.1554031691642295,50.0,0.41833425981374656,0.06353700911333032,75.0,0.47289758595317,0.2360366577030229,57.14285714285714,0.009240397231396786,0.1256886604122968,57.14285714285714,0.7590778798490636,0.13238627552724955,80.0,0.040046057123478265,0.1256170495293902,75.0,0.005945992033061681,0.3285412430342735,44.44444444444444,0.07316895701369457,0.25105082611531715,63.1578947368421,0.01402077353917624,0.14369941473665057,70.0,0.5672232264617733,0.4713807163232806,70.0,0.004661513459327426,0.14327169432280248,70.0,0.5768159936406809
26,0.5723760955870872,0.09350288107444917,75.0,0.061937015017482895,90.9090909090909,0.0007519331472580857,0.16390695961983429,25.0,0.15031970575570547,0.10111843026625138,68.75,0.36422685964787427,0.06334995785821532,50.0,0.6368933212434597,0.25280664043126594,42.857142857142854,0.004464532423802439,0.13954225236955528,71.42857142857143,0.1149461102123371,0.47168850005289276,80.0,0.0115938675297957,0.2101782349284249,50.0,0.14572939501390472,0.3518655023021008,33.33333333333333,0.0010427243184030054,0.16935257928771344,73.68421052631578,0.40095618346174017,0.15184400016808014,60.0,0.09634064682052693,0.2115560704740332,60.0,0.7222709395533485,0.27252300604845875,60.0,0.005992728507105804
27,0.08867284338335267,0.15189738960192745,62.5,0.07351066533258893,90.9090909090909,0.0426612493521927,0.21117016822218973,50.0,0.11678005303662964,0.12099619777995038,62.5,0.5652641035415924,0.06791790263666295,50.0,0.493273345844974,0.23055077101402607,42.857142857142854,0.01019177482689497,0.14604017567132008,57.14285714285714,0.0195897104775028,0.24521121137163743,70.0,0.04001071661508779,0.1128177003842394,87.5,0.002210118427373051,0.4506490330555969,33.33333333333333,0.09660942955509966,0.238031238035607,63.1578947368421,0.007193355242978865,0.1996079716307447,70.0,0.13225168583267413,0.24510905114694367,70.0,0.010303253038008402,0.12388298989407387,70.0,0.16386997275089607
28,0.09382187420608804,0.14058943975189656,62.5,0.2314281855674743,63.63636363636363,0.0034891054515998397,0.19451221138525285,50.0,0.07073779495813796,0.11073590482076301,50.0,0.1828188560991181,0.10801283165050253,62.5,0.23510311559835423,0.24813268623921333,57.14285714285714,0.0013743878973507982,0.16155455203586272,57.14285714285714,0.0953850784632647,0.1766338128921207,70.0,0.04863005682280814,0.13237449120233927,75.0,0.0031724591929977253,0.5877553875047511,44.44444444444444,0.002848640791853291,0.1703253492405442,63.1578947368421,1.1707481788082734,0.07914584005999378,80.0,0.08120776873979453,0.16159678589960969,70.0,0.3983750058933463,0.18497848769604597,60.0,0.0023851457158877566
29,0.7841383275435312,0.09903043976106284,62.5,0.16990254778608962,63.63636363636363,1.1695208403705668,0.5538842151755626,50.0,0.35293968860039643,0.11988424739279449,43.75,0.178874224708328,0.1108804776227841,50.0,0.6588558929554486,0.3069914392517661,57.14285714285714,0.033528700613403815,0.3435879917607174,71.42857142857143,0.0018775493005405584,0.6430963811544261,80.0,0.47313487252974484,0.09168631917798786,75.0,0.0014978892996928132,0.4280601233862566,22.22222222222222,0.03671010273540305,0.27646993943516135,47.368421052631575,2.039794645970986,0.16186177016056494,80.0,0.01670082821411718,0.148019458782407,70.0,0.034105698792693796,0.18965784778600142,70.0,1.8502071566193785
30,0.48936073648726,0.1557362006533211,62.5,0.061207962438202916,90.9090909090909,0.02276021296114117,0.23808118079596832,41.66666666666667,0.2281708664360041,0.15974700752991453,56.25,0.8665757029163424,0.07615452892657391,50.0,0.9011819038881973,0.27795040966176576,57.14285714285714,0.00029211298156005044,0.17685266418774112,42.857142857142854,0.4367437776958309,0.14364974008963644,70.0,0.004807854978052311,0.13555490653475546,75.0,0.002092737648491139,0.38417512497832296,22.22222222222222,0.03906720180804479,0.1587209885064967,68.42105263157895,0.04046137937594813,0.09145693281787884,70.0,0.24265832258948244,0.5883669566506315,60.0,0.001963690616468103,0.3594451538273832,70.0,0.08644103162231177
31,0.5570482879696437,0.2347241058022766,75.0,0.0657105527913697,81.81818181818183,0.03279523492476872,0.2567948324694046,41.66666666666667,0.4479650528906639,0.09762043380821625,68.75,0.03475229402885786,0.0776537340952104,62.5,0.2067806336825416,0.25557660240050045,57.14285714285714,0.00016590230677013268,0.21326180534332653,57.14285714285714,0.0027156262311881373,0.45209576562451403,70.0,0.020960391891314597,0.10047112561874016,75.0,0.002824753507119371,1.08288096827223,44.44444444444444,0.0045201620595144,0.20360888144171557,73.68421052631578,0.00730309145389695,0.2713634224847741,60.0,0.05657211828339924,0.6923417281915992,70.0,0.1986242233021431,0.13481604715593334,60.0,0.004178095189050907
32,1.117573909059097,0.18133273020216914,62.5,0.12837020079211922,72.72727272727273,0.023858220568634306,0.28688297811550756,50.0,0.062191890851817075,0.2970071286949376,50.0,0.004939742912237527,0.07549135797783246,50.0,0.24256352175633905,0.25634338811343954,42.857142857142854,0.014103682366079085,0.146801647000375,42.857142857142854,0.006952195304311266,0.23586250636242326,70.0,0.0012076427871392083,0.0557467706085888,87.5,0.2447905730819451,1.5193436642793428,33.33333333333333,0.181812064557238,0.3693790688374862,68.42105263157895,0.0007542975939887731,0.2002780877476443,70.0,0.04841190232281099,0.269330506704959,70.0,0.00496969350204411,0.1462841598995007,60.0,0.0024165304855805277
33,0.5730938017918182,0.1440218838583107,62.5,0.065999332609835,90.9090909090909,0.023674314684942434,0.2362513961538563,33.33333333333333,0.4893041736782476,0.1086967359793711,68.75,0.4832625318983338,0.06622766997542752,75.0,0.06306681020771109,0.3202374011083881,42.857142857142854,0.0002038509741684518,0.2495727589619561,57.14285714285714,0.24069124828321456,0.30251085787027215,70.0,0.004107362418411769,0.13482715613201113,75.0,0.0004247677580566781,0.3859638976819019,44.44444444444444,0.046749480083062955,0.269090298483345,63.1578947368421,0.0004128103923228724,0.14681177790113498,70.0,0.0029332124342682847,0.21565889403523847,70.0,0.0010304933818997824,0.16079473171035755,70.0,0.02408137821401148
34,0.07098451525694562,0.16028864277307206,62.5,0.17606389900012098,72.72727272727273,0.008634712678559146,0.2980620112679795,50.0,1.2684791229822794,0.12306773198982535,75.0,0.5306733404453403,0.0821856465633499,62.5,0.1035935253902148,0.34828252154067835,42.857142857142854,0.00022537494186652152,0.22836953113527064,57.14285714285714,0.002525310583161686,0.21897188687869798,80.0,0.023898619690398092,0.11930517854577938,75.0,0.001154607721057503,0.4238850982579941,33.33333333333333,0.1818482179375675,0.22230534309648567,73.68421052631578,0.005356146524095567,0.13611483943563854,70.0,0.03983710709578209,0.20078664684451947,70.0,0.0478248291101853,0.156875974940654,70.0,0.00036838976131634845
35,0.3647464835762247,0.09987892965349987,62.5,0.3552557996121291,63.63636363636363,0.38690868718302945,0.22359352393613086,50.0,0.7101094664762673,0.28840543566342414,56.25,0.008501870839263799,0.08559522609279024,50.0,0.059954135252473825,0.359023234386282,57.14285714285714,3.386967148790312e-05,0.33655721402852945,71.42857142857143,9.4976511984341e-05,0.2616800427697364,80.0,7.13034040938157e-05,0.10975399288847545,75.0,0.00013138604196814518,1.20997478776794,33.33333333333333,6.5403642992905665e-06,0.18000442321670435,68.42105263157895,0.0011892995776494233,0.13470278912166417,80.0,0.01909035003005457,0.14706693974221324,60.0,0.00013889705660975662,0.2709676006310433,60.0,0.011980843910006781
36,0.023056588306133104,0.15130060558532848,62.5,0.11097001302623034,72.72727272727273,0.0019383274278682936,0.24159718571416997,41.66666666666667,0.3675956354183071,0.21305876678815344,50.0,0.28114071601942187,0.09040378905334924,62.5,0.1785078379261192,0.33069074594969755,42.857142857142854,0.0001337309380032511,0.1638554407458605,42.857142857142854,0.004317568214269488,0.17508879503502753,70.0,0.0013850303731705756,0.08596208362715388,87.5,0.0009293041125708537,1.193954602446508,33.33333333333333,0.001335339579609143,0.2710049225683689,63.1578947368421,0.701327009227187,0.2450154022834751,70.0,0.007264820733272117,0.4505749256792934,70.0,0.0015521384758108896,0.3382817519278162,70.0,0.16144015472300496
37,0.011167453249642518,0.12402326109507979,62.5,0.18564626832088385,81.81818181818183,0.001488332763631724,0.3031655234030097,41.66666666666667,0.03112050482868635,0.13548526024675817,50.0,0.02214784180465198,0.1330189191795239,50.0,0.011020275145944308,0.3309458624299647,57.14285714285714,0.00039469795203337857,0.33105657810711586,71.42857142857143,0.001077050916405179,0.3677360675715424,60.0,0.44045852581101425,0.09423878332579357,75.0,0.0010091856628249927,1.5242801668583814,44.44444444444444,0.8581189706259764,0.2902228575859758,68.42105263157895,0.0028896790428650644,0.12234938457430741,80.0,0.002651467796142871,0.1832882328223358,70.0,0.004834962168030287,0.4364544931238342,60.0,0.00039186154409467667
38,0.0037383337484337242,0.2643907584762222,62.5,0.20755338535552595,81.81818181818183,3.475730471833301e-05,0.4170602961874063,50.0,0.008415787330909513,0.17119237106798627,50.0,0.09318289744484516,0.06500240600437808,62.5,0.14461809468320683,0.40887851231232847,42.857142857142854,2.8472252341784225e-05,0.20905880102396351,71.42857142857143,7.436031824440709e-05,0.2577518946479005,70.0,0.0015954487188796097,0.14256250305690246,75.0,0.0007011585437804265,0.537908963735655,44.44444444444444,0.00817155673418472,0.2791676484053913,68.42105263157895,0.003007903765796148,0.10387316994151059,70.0,0.0013997293833481188,0.26396679311433746,70.0,0.00030858918996283226,0.1660805653351295,60.0,0.002694078107873993
