,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.693099111506954,0.10664132892318845,46.15384615384615,0.11567827985500889,50.0,0.7647834921663399
1,0.6925287923940867,0.1066315739346514,46.15384615384615,0.11551168948865656,50.0,0.6925234330573283
2,0.6936810126491993,0.10665902160805162,46.15384615384615,0.11550359964151433,50.0,0.6932937672324674
3,0.692998432143629,0.10664053865036166,38.46153846153847,0.11557837671602354,50.0,0.6928331210093185
4,0.693049471065725,0.10664099556547413,61.53846153846154,0.11553284384498524,50.0,0.6930911502140581
5,0.6926905495110779,0.1066357527245383,61.53846153846154,0.11554484369938,50.0,0.6928211406151165
6,0.6925654503298823,0.10662248140557723,61.53846153846154,0.11550434725471664,50.0,0.6926432302202952
7,0.6920571284630719,0.1066201362441511,61.53846153846154,0.11555323434670542,50.0,0.6934980008176415
8,0.6960169967139412,0.10665334539679913,53.84615384615385,0.1155268341684032,50.0,0.6932119201342252
9,0.6929426982144742,0.10663831172153022,46.15384615384615,0.11551783126613772,55.55555555555556,0.6930207429946839
10,0.694746814000578,0.10664165827437705,61.53846153846154,0.11549678974484238,50.0,0.6929906318421929
11,0.6924465311217629,0.10666652044408141,46.15384615384615,0.11535964915486112,50.0,0.6951517111812153
12,0.6659217588281097,0.16170804794391533,46.15384615384615,0.11472187437159594,50.0,0.6994647552690623
13,0.6935387304207742,0.1066187140440343,53.84615384615385,0.11550888100353626,50.0,0.6921550162189515
14,0.6921771353734102,0.10662945040238883,53.84615384615385,0.11552322411492123,50.0,0.6927820724594641
15,0.69217097529601,0.10655438968212215,53.84615384615385,0.11550562547708508,61.111111111111114,0.6931365532603868
16,0.6907831555086869,0.10658883452774165,53.84615384615385,0.11549920855053471,50.0,0.6925728536916621
17,0.6932349424575207,0.10659530425680795,69.23076923076923,0.11546327207565328,61.111111111111114,0.6925839900624801
18,0.6902547794292953,0.10669388490772888,46.15384615384615,0.11543787631196856,50.0,0.6940726733816088
19,0.6868483951112961,0.10660821722421233,46.15384615384615,0.11515947420012601,50.0,0.6946362356887584
20,0.6961002413619822,0.10658973591916479,46.15384615384615,0.11542038944939975,50.0,0.6900319983478385
21,0.6941712402204665,0.10661438006643698,46.15384615384615,0.11542092152347941,50.0,0.6884520860794586
22,0.6320398177095107,0.10211705006595075,46.15384615384615,0.11548425228237452,50.0,0.6915501967314902
23,0.6887619757126933,0.10659092535270656,61.53846153846154,0.10608121917113159,50.0,0.6836973873519662
24,0.7117533561358149,0.10387261148984009,53.84615384615385,0.1068943998354594,50.0,0.7794654792305656
25,0.6972766225197414,0.101580158731777,61.53846153846154,0.11545411883847351,50.0,0.5430218862009115
26,1.5495482870115318,0.14378631599059122,53.84615384615385,0.1311174342429274,61.111111111111114,0.855177891604493
27,0.6924343911721587,0.10657031278950058,61.53846153846154,0.09055819542227861,66.66666666666666,0.38769941911493006
28,0.6925753784692713,0.09857814291035563,53.84615384615385,0.0976495098884142,61.111111111111114,0.8383346332772982
29,0.5594684952819619,0.1656126402472527,69.23076923076923,0.10463332686433846,50.0,1.2458770476274534
30,0.12887708544223828,0.18416281769519088,69.23076923076923,0.13321821572852485,50.0,0.7215719897287395
31,0.25486615058137,0.16194242088855113,69.23076923076923,0.10122215701704608,55.55555555555556,0.6214676495152204
32,0.0011758683992735164,0.19499587325126336,69.23076923076923,0.07006110457002586,66.66666666666666,0.31190669600493537
33,2.9259174194899207,0.27376143296166416,69.23076923076923,0.23203435504085596,61.111111111111114,0.019460860138277317
34,0.0019660432945276434,0.35498654011081665,69.23076923076923,0.06136018060787022,72.22222222222221,0.16521330654135058
35,0.002404124212075026,0.2667184671875263,69.23076923076923,0.06461631469260638,72.22222222222221,0.04924688932850463
36,0.02739106426732216,0.18029916408667251,69.23076923076923,0.061811522516096486,88.88888888888889,0.5741183850014938
37,1.3771107580151634,0.4572100106731543,69.23076923076923,0.08335849009185915,88.88888888888889,0.1340648905454056
38,0.0004570124255044419,0.160739509646556,76.92307692307693,0.7832854485434182,55.55555555555556,0.13165228978365137
39,0.003119662515311346,0.22673476325061187,76.92307692307693,0.05568939315531004,77.77777777777779,0.3105907233288475
40,0.0003817948170253284,0.16675127558097794,69.23076923076923,0.08899942781730628,77.77777777777779,0.025693346894574746
41,0.0002770607196027186,0.1912545239942475,76.92307692307693,0.04315687759038445,94.44444444444444,0.01005209384521758
42,0.0011090548911101093,0.22782508079672634,76.92307692307693,0.059078183400707016,88.88888888888889,0.0004994345532829818
43,4.142453547647625e-05,0.24110178996009354,76.92307692307693,0.054808159586198134,94.44444444444444,0.0010256369732180857
44,0.0001351040543653669,0.24729672315458995,76.92307692307693,0.056708903958572594,94.44444444444444,6.304801355305614e-05
45,2.2914591550859562e-06,0.2615855846468243,76.92307692307693,0.06275591844379563,94.44444444444444,7.739578922838046e-05
46,6.838398673245767e-07,0.21104448702431905,76.92307692307693,0.0775467476598996,94.44444444444444,5.028330521749538e-05
47,6.481094929100592e-07,0.2848313268479051,76.92307692307693,0.07175239000751205,94.44444444444444,2.087042763962606e-06
48,1.5012944264020286e-06,0.2610791496048074,76.92307692307693,0.07376341803738222,94.44444444444444,2.1925627068260237e-05
49,3.635077173925342e-07,0.31562292333468966,76.92307692307693,0.07557663069649567,94.44444444444444,8.258842884791793e-05
50,0.00019454413734609224,0.23953687457852604,76.92307692307693,0.07692209849941506,94.44444444444444,8.186604853728611e-05
51,5.238040600108446e-05,0.27843580150203323,76.92307692307693,0.07865523330507695,94.44444444444444,6.010567368511817e-05
52,7.114183113984489e-06,0.3044044029185498,76.92307692307693,0.3107521467791245,94.44444444444444,6.834165907751331e-06
53,2.2568764301783534e-07,0.2717912071308594,76.92307692307693,0.31855151026809575,94.44444444444444,2.3610227243154547e-06
54,2.6204035340538555e-06,0.22332899022010325,76.92307692307693,0.08253589282191083,94.44444444444444,5.888023789944644e-06
55,1.8922103810651516e-06,0.22230797624303344,76.92307692307693,0.08450387673222198,94.44444444444444,3.551673046787579e-06
56,3.0860429232084575e-06,0.30188620124441645,76.92307692307693,0.08462956344120263,94.44444444444444,9.821212368781694e-06
57,1.1022763647347342e-05,0.2547010260810475,76.92307692307693,0.08514860554372711,94.44444444444444,1.3927471922578829e-06
58,1.7483932828373258e-06,0.2555839554465143,76.92307692307693,0.08585851701826944,94.44444444444444,2.9091320480323368e-06
59,8.442573657741225e-09,0.36057257179630653,76.92307692307693,0.08634850489477172,94.44444444444444,4.2955756950362844e-07
60,8.8820366734992e-06,0.3349727494269732,76.92307692307693,0.08719304178690956,94.44444444444444,1.5549068907807428e-05
61,1.9439183407739032e-07,0.28444300315217347,76.92307692307693,0.33744280573041174,94.44444444444444,1.1913287571849803e-05
62,3.398766082629512e-07,0.28548862022260874,76.92307692307693,0.08896510902977714,94.44444444444444,4.920050970438478e-06
63,1.4371765741223912e-07,0.3368878999405933,76.92307692307693,0.09001579699441026,94.44444444444444,1.5617200190150318e-05
64,5.1226425310976035e-08,0.31577170875800664,76.92307692307693,0.09408140389840242,94.44444444444444,6.961877238285758e-06
65,1.3007584036156097e-07,0.23135009290488526,76.92307692307693,0.09171270150252016,94.44444444444444,6.082606509580266e-06
66,8.910458497487265e-06,0.26413624961263654,76.92307692307693,0.09193041292549381,94.44444444444444,9.372121271033754e-06
67,3.112277902394083e-06,0.34139321914809523,76.92307692307693,0.0922958209714285,94.44444444444444,7.094493673851665e-06
68,3.587002174694398e-06,0.3103449125216829,76.92307692307693,0.09229005766794192,94.44444444444444,4.6935730521782464e-08
69,5.8396844464622715e-06,0.23324142467284004,76.92307692307693,0.09316769871996283,94.44444444444444,1.3737879051562566e-06
70,1.0092163148350046e-06,0.3160419141929285,76.92307692307693,0.3609697051821732,94.44444444444444,1.8535016261514245e-05
71,2.5175375608275804e-05,0.3458065974196198,76.92307692307693,0.09471495615270006,94.44444444444444,3.580064640188362e-06
72,8.988135888473167e-06,0.326140463254529,76.92307692307693,0.09636392359478622,94.44444444444444,1.635583077736819e-06
73,1.0868092820940585e-06,0.28602873866519274,76.92307692307693,0.0963804900883119,94.44444444444444,1.7571139347350345e-08
74,5.884685765857768e-06,0.37878216722971025,76.92307692307693,0.3715457222379458,94.44444444444444,1.5611938427086285e-06
75,5.002056194458271e-06,0.296228796167086,76.92307692307693,0.09669193648700138,94.44444444444444,1.904562420725751e-06
76,1.6618940565951624e-08,0.2975700182720974,76.92307692307693,0.10043679089495972,94.44444444444444,2.41199323980953e-06
77,1.003085206862519e-06,0.26936461430970166,76.92307692307693,0.10084397010623809,94.44444444444444,2.7259885643633062e-06
78,1.2532413196856074e-05,0.38045915388749,76.92307692307693,0.09709041889574066,94.44444444444444,4.1142067847295904e-07
79,1.3822251824430151e-06,0.3286521028786101,76.92307692307693,0.09774467119391542,94.44444444444444,2.293318082508783e-06
80,1.689150748479003e-05,0.3266412091494697,76.92307692307693,0.1021690790201449,94.44444444444444,6.290426728853675e-08
