,USM,USM,USM,USM,USM,USM,USM,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,536.6925148676214,359.7839420845453,0.0,0.0,0.0,0.0,0.0,100.9253591827966,0.0,0.0,0.0,0.0,0.0,167.58499576499045,27.08487898520967,0.0,0.0,0.0,0.0,0.0,6.276518263916583,38.20407614031103,0.0,0.0,0.0,0.0,0.0,30.427164984996956,29.903642947967825,0.0,0.0,0.0,0.0,0.0,72.62172065635404,1224.8413111306004,0.0,0.0,0.0,0.0,0.0,1635.5598386632435,212.05789330190464,0.0,0.0,0.0,0.0,0.0,319.09736900539303,270.566738936077,0.0,0.0,0.0,0.0,0.0,27.527076819820167,334.44952876048256,0.0,0.0,0.0,0.0,0.0,325.91135475653203,339.7963836656027,0.0,0.0,0.0,0.0,0.0,492.30927027836157,876.6445663120616,0.0,0.0,0.0,0.0,0.0,492.3403764409941,775.2438552193669,0.0,0.0,0.0,0.0,0.0,763.2022458357382,18.342255136341286,0.0,0.0,0.0,0.0,0.0,124.94599057302636,105.26549176996733,0.0,0.0,0.0,0.0,0.0,586.4565715600343,2505.8714897402906,0.0,0.0,0.0,0.0,0.0,2403.806136934489,1930.9613079510982,0.0,0.0,0.0,0.0,0.0,2303.3822369645386,2138.0753315877737,0.0,0.0,0.0,0.0,0.0,2042.0732100610912
1,440.7538102301729,95.85666494163547,0.0,0.0,0.0,0.0,0.0,36.154869232074994,0.0,0.0,0.0,0.0,0.0,106.53292844812671,25.684038590120828,0.0,0.0,0.0,0.0,0.0,21.65822889208543,22.570284499775163,0.0,0.0,0.0,0.0,0.0,12.137284764852122,10.727129059736201,0.0,0.0,0.0,0.0,0.0,11.701237225615673,685.9526776716363,0.0,0.0,0.0,0.0,0.0,739.8142990067873,52.33905856330669,0.0,0.0,0.0,0.0,0.0,31.889855699716247,162.73358848363694,0.0,0.0,0.0,0.0,0.0,14.220596190962516,191.31198604724113,0.0,0.0,0.0,0.0,0.0,92.74327999772709,157.40638515582125,0.0,0.0,0.0,0.0,0.0,177.15685622346433,452.6095367596793,0.0,0.0,0.0,0.0,0.0,731.3853921266472,498.60694832105474,0.0,0.0,0.0,0.0,0.0,413.8680243405071,91.41054181751355,0.0,0.0,0.0,0.0,0.0,4.900423695363018,111.40550051144471,0.0,0.0,0.0,0.0,0.0,43.55657400868217,1702.9117072555541,0.0,0.0,0.0,0.0,0.0,1940.5389887037816,1113.0929717714257,0.0,0.0,0.0,0.0,0.0,1606.7749133252362,779.4051200389563,0.0,0.0,0.0,0.0,0.0,583.8376421017298
2,87.49880001349857,34.2935075392979,0.0,0.0,0.0,0.0,0.0,5.836338825845849,0.0,0.0,0.0,0.0,0.0,5.467346420907219,22.954063257749464,0.0,0.0,0.0,0.0,0.0,6.15538789132991,32.93869929054115,0.0,0.0,0.0,0.0,0.0,18.97644170245036,35.33358216071579,0.0,0.0,0.0,0.0,0.0,4.006398064262529,497.06497330869723,0.0,0.0,0.0,0.0,0.0,15.87451337433603,42.752176607703525,0.0,0.0,0.0,0.0,0.0,48.77630189965406,156.0461261266683,0.0,0.0,0.0,0.0,0.0,77.60884830699857,191.8345120737262,0.0,0.0,0.0,0.0,0.0,40.32418217873055,90.96162789935347,0.0,0.0,0.0,0.0,0.0,82.03990591959348,365.2857669417075,0.0,0.0,0.0,0.0,0.0,284.95146592378575,116.47356170776852,0.0,0.0,0.0,0.0,0.0,90.29659904335938,24.23338154471439,0.0,0.0,0.0,0.0,0.0,3.850525419039053,83.31969788363863,0.0,0.0,0.0,0.0,0.0,74.25102508625308,1104.3097638442187,0.0,0.0,0.0,0.0,0.0,1440.4593557804274,262.0491825208469,0.0,0.0,0.0,0.0,0.0,486.6411803203125,267.94610024695186,0.0,0.0,0.0,0.0,0.0,112.72664905448359
3,88.46985103850471,31.8835990474122,0.0,0.0,0.0,0.0,0.0,4.4875320379556705,0.0,0.0,0.0,0.0,0.0,1.8474315135250974,7.067542129092072,0.0,0.0,0.0,0.0,0.0,5.619095464578452,20.451270100334202,0.0,0.0,0.0,0.0,0.0,11.953887233215589,17.596837391370986,0.0,0.0,0.0,0.0,0.0,22.1502968196709,438.8317757574255,0.0,0.0,0.0,0.0,0.0,286.70076229493253,37.181911022442456,0.0,0.0,0.0,0.0,0.0,81.41674353832416,174.94607872031548,0.0,0.0,0.0,0.0,0.0,441.3527955828809,160.96058223740548,0.0,0.0,0.0,0.0,0.0,19.75678828060059,100.57889222718453,0.0,0.0,0.0,0.0,0.0,246.06406751469638,299.5519705772733,0.0,0.0,0.0,0.0,0.0,283.10251460747685,85.34228386930829,0.0,0.0,0.0,0.0,0.0,359.36526480168334,49.588375833291494,0.0,0.0,0.0,0.0,0.0,64.45259561611468,72.67350469948508,0.0,0.0,0.0,0.0,0.0,75.0931754690656,552.7799890660153,0.0,0.0,0.0,0.0,0.0,722.5251371913024,141.4083310268532,0.0,0.0,0.0,0.0,0.0,244.72917006145772,236.2395032912396,0.0,0.0,0.0,0.0,0.0,87.62032814019571
4,55.731554527040245,24.0742075928207,0.0,0.0,0.0,0.0,0.0,3.9162473812171954,0.0,0.0,0.0,0.0,0.0,4.2911855686961555,1.656784988933781,0.0,0.0,0.0,0.0,0.0,4.819320827660294,9.168847659495654,0.0,0.0,0.0,0.0,0.0,11.557460817281074,3.681713692727638,0.0,0.0,0.0,0.0,0.0,5.762123037731451,414.6753645635258,0.0,0.0,0.0,0.0,0.0,308.74864399247184,46.952084771583834,0.0,0.0,0.0,0.0,0.0,29.24598514361544,124.41101349956642,0.0,0.0,0.0,0.0,0.0,2.956985625359427,118.69944432736496,0.0,0.0,0.0,0.0,0.0,37.54742620867735,97.48393310279961,0.0,0.0,0.0,0.0,0.0,51.8671715159639,266.04617647336465,0.0,0.0,0.0,0.0,0.0,155.47695003153225,85.33577554276258,0.0,0.0,0.0,0.0,0.0,62.07501253180116,43.589102405254806,0.0,0.0,0.0,0.0,0.0,35.419286976794375,83.45777099354015,0.0,0.0,0.0,0.0,0.0,188.77261578951126,285.7872044557606,0.0,0.0,0.0,0.0,0.0,465.6764362105186,49.12090199866135,0.0,0.0,0.0,0.0,0.0,78.43658714872971,161.3563429895657,0.0,0.0,0.0,0.0,0.0,148.53358185940579
5,41.06711673143231,20.805200862736353,0.0,0.0,0.0,0.0,0.0,4.0781547909793625,0.0,0.0,0.0,0.0,0.0,2.962463606626626,7.12125882001022,0.0,0.0,0.0,0.0,0.0,0.5263404730060792,17.558573064676494,0.0,0.0,0.0,0.0,0.0,17.974877189205316,4.036260597633984,0.0,0.0,0.0,0.0,0.0,3.9568410373840046,371.14583822759545,0.0,0.0,0.0,0.0,0.0,322.8363679958658,48.44154693064521,0.0,0.0,0.0,0.0,0.0,54.898406803534535,185.86803881498946,0.0,0.0,0.0,0.0,0.0,54.26483040746168,90.28805479321197,0.0,0.0,0.0,0.0,0.0,15.020583088103425,140.74430061568913,0.0,0.0,0.0,0.0,0.0,41.509105098098196,264.7650263011427,0.0,0.0,0.0,0.0,0.0,213.227728864799,86.51528665237664,0.0,0.0,0.0,0.0,0.0,17.97418571999578,18.377700247374342,0.0,0.0,0.0,0.0,0.0,15.245513928058603,80.56832657640378,0.0,0.0,0.0,0.0,0.0,29.66226555627634,266.56762010547664,0.0,0.0,0.0,0.0,0.0,85.23705864570691,71.15796743821129,0.0,0.0,0.0,0.0,0.0,240.53110687613733,194.01247095540566,0.0,0.0,0.0,0.0,0.0,58.54596648531462
6,79.63407744768254,21.43513259548328,0.0,0.0,0.0,0.0,0.0,6.9797374904419405,0.0,0.0,0.0,0.0,0.0,7.734490955031402,32.10223498908721,0.0,0.0,0.0,0.0,0.0,27.99135848475418,5.741573252562036,0.0,0.0,0.0,0.0,0.0,7.163970485013391,9.275444355197052,0.0,0.0,0.0,0.0,0.0,4.376618019164929,344.73054059449476,0.0,0.0,0.0,0.0,0.0,269.57692739769885,31.71136026415236,0.0,0.0,0.0,0.0,0.0,34.20265137557019,150.3562094982311,0.0,0.0,0.0,0.0,0.0,76.23534005546603,120.06785001313347,0.0,0.0,0.0,0.0,0.0,36.59878708102738,112.6195035219781,0.0,0.0,0.0,0.0,0.0,132.0967251914996,219.35589229319257,0.0,0.0,0.0,0.0,0.0,191.32543318530904,81.56624366379124,0.0,0.0,0.0,0.0,0.0,247.11914261819328,35.719101537892776,0.0,0.0,0.0,0.0,0.0,6.728550683046234,72.26449715898968,0.0,0.0,0.0,0.0,0.0,106.16828920052244,50.723252930412855,0.0,0.0,0.0,0.0,0.0,199.77142663419906,41.70741022484402,0.0,0.0,0.0,0.0,0.0,53.5797230630465,123.80845184427137,0.0,0.0,0.0,0.0,0.0,239.40296808053404
7,74.18991099956133,45.15735607861681,0.0,0.0,0.0,0.0,0.0,5.66296493532623,0.0,0.0,0.0,0.0,0.0,4.331936284200579,5.541580300527181,0.0,0.0,0.0,0.0,0.0,6.781190128613855,8.535743784334619,0.0,0.0,0.0,0.0,0.0,19.12264377048001,11.533174891939286,0.0,0.0,0.0,0.0,0.0,25.503945476873437,324.751340369286,0.0,0.0,0.0,0.0,0.0,147.28956647757778,44.10716459439193,0.0,0.0,0.0,0.0,0.0,17.88113519869483,85.09756585563733,0.0,0.0,0.0,0.0,0.0,5.838240950844578,72.13791149427192,0.0,0.0,0.0,0.0,0.0,95.3807449592319,93.82052157791509,0.0,0.0,0.0,0.0,0.0,115.16440211048192,199.85516340562847,0.0,0.0,0.0,0.0,0.0,230.19681014534788,90.90059250107758,0.0,0.0,0.0,0.0,0.0,239.77798982833468,13.820891378181527,0.0,0.0,0.0,0.0,0.0,23.19694567274894,72.15646845388923,0.0,0.0,0.0,0.0,0.0,120.03375359804674,52.15982534194109,0.0,0.0,0.0,0.0,0.0,164.0111664599689,45.78265616754062,0.0,0.0,0.0,0.0,0.0,101.80380038240473,133.0893045075085,0.0,0.0,0.0,0.0,0.0,47.87770702045266
8,38.13113607813516,32.503174872264296,0.0,0.0,0.0,0.0,0.0,9.494987955812654,0.0,0.0,0.0,0.0,0.0,12.521636987746362,2.8972056175483085,0.0,0.0,0.0,0.0,0.0,17.348242390709903,6.444545165054743,0.0,0.0,0.0,0.0,0.0,11.374979161550034,11.301216607089064,0.0,0.0,0.0,0.0,0.0,4.945232211318525,325.1777611407766,0.0,0.0,0.0,0.0,0.0,167.23518902759582,36.33007890197374,0.0,0.0,0.0,0.0,0.0,12.635000473083206,79.20710602702718,0.0,0.0,0.0,0.0,0.0,112.8830256481117,75.43120231108104,0.0,0.0,0.0,0.0,0.0,0.19216535477910354,96.33283369327023,0.0,0.0,0.0,0.0,0.0,42.328849180258516,187.55658457606435,0.0,0.0,0.0,0.0,0.0,136.70646625864435,94.54157769079293,0.0,0.0,0.0,0.0,0.0,50.03558572598154,15.617431226169575,0.0,0.0,0.0,0.0,0.0,0.04238443295648958,53.870134941871925,0.0,0.0,0.0,0.0,0.0,77.89576659273307,77.82727034294598,0.0,0.0,0.0,0.0,0.0,114.81073847759868,39.535583088285634,0.0,0.0,0.0,0.0,0.0,73.16441426302657,122.5664493371817,0.0,0.0,0.0,0.0,0.0,91.04156510660744
