,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,160.75426539162922,60.91815517657805,0.0,0.0,0.0,0.0,0.0
1,86.62951815554037,31.32662440758121,0.0,0.0,0.0,0.0,0.0
2,226.75584851774843,38.1512337333023,0.0,0.0,0.0,0.0,0.0
3,77.70274393950787,33.608360895270515,0.0,0.0,0.0,0.0,0.0
4,3.541246032390999,40.96597303243997,0.0,0.0,0.0,0.0,0.0
5,277.4073694718985,24.20276058606528,0.0,0.0,0.0,0.0,0.0
6,81.3533753312407,24.450172985382455,0.0,0.0,0.0,0.0,0.0
7,25.5655736816976,21.095201722049595,0.0,0.0,0.0,0.0,0.0
8,119.63903591927165,22.217027374587342,0.0,0.0,0.0,0.0,0.0
9,138.9673277414005,25.505092604865553,0.0,0.0,0.0,0.0,0.0
10,169.2174434168442,21.8000954888724,0.0,0.0,0.0,0.0,0.0
11,34.81530659493207,18.706972210911402,0.0,0.0,0.0,0.0,0.0
12,93.40108269638154,16.447721714721002,0.0,0.0,0.0,0.0,0.0
13,27.037760368665133,14.997829212670105,0.0,0.0,0.0,0.0,0.0
14,3.803738922709366,14.407819251577845,0.0,0.0,0.0,0.0,0.0
15,13.254436221896261,18.45299666808602,0.0,0.0,0.0,0.0,0.0
16,5.933549087404182,12.341924658942212,0.0,0.0,0.0,0.0,0.0
17,33.51404298426899,17.302794189375888,0.0,0.0,0.0,0.0,0.0
18,15.201395075142445,15.497655148587784,0.0,0.0,0.0,0.0,0.0
19,10.331255454952911,13.425466201670496,0.0,0.0,0.0,0.0,0.0
20,39.944128549122496,10.190145868894191,0.0,0.0,0.0,0.0,0.0
21,10.414838927311104,14.795340838469642,0.0,0.0,0.0,0.0,0.0
22,29.808683355557104,18.722137134843404,0.0,0.0,0.0,0.0,0.0
23,14.643041224136423,10.585200950314412,0.0,0.0,0.0,0.0,0.0
24,12.140651686400249,12.227923071338108,0.0,0.0,0.0,0.0,0.0
25,3.8450394035391375,11.564691528212196,0.0,0.0,0.0,0.0,0.0
26,3.1843020314283748,14.609605334751143,0.0,0.0,0.0,0.0,0.0
27,2.425091390699389,14.817645721320327,0.0,0.0,0.0,0.0,0.0
28,30.074693931589305,12.85916340455035,0.0,0.0,0.0,0.0,0.0
29,2.9602422610575236,13.055683158247165,0.0,0.0,0.0,0.0,0.0
30,14.39434216088277,13.224463683160414,0.0,0.0,0.0,0.0,0.0
31,3.0771828181122096,12.42140896672081,0.0,0.0,0.0,0.0,0.0
32,11.73951504489935,16.294381684202893,0.0,0.0,0.0,0.0,0.0
33,21.879711445853648,12.962042880843272,0.0,0.0,0.0,0.0,0.0
34,9.561315562753698,16.851523941718046,0.0,0.0,0.0,0.0,0.0
35,9.116950676178414,13.192775824816094,0.0,0.0,0.0,0.0,0.0
36,0.6844221274106016,9.421411912189049,0.0,0.0,0.0,0.0,0.0
37,1.2682585167233764,11.721627185846614,0.0,0.0,0.0,0.0,0.0
38,0.42904021934422026,10.092016294491106,0.0,0.0,0.0,0.0,0.0
39,1.8348410149676055,10.767289856362918,0.0,0.0,0.0,0.0,0.0
40,0.6959144729953879,14.492621755792802,0.0,0.0,0.0,0.0,0.0
41,0.6837041995017872,9.634662034745093,0.0,0.0,0.0,0.0,0.0
42,1.2872515130496696,16.143736726113254,0.0,0.0,0.0,0.0,0.0
43,4.569983524718428,11.614968699852426,0.0,0.0,0.0,0.0,0.0
44,2.218183352234104,9.648802954431307,0.0,0.0,0.0,0.0,0.0
45,1.2358831327003548,9.624842156213724,0.0,0.0,0.0,0.0,0.0
46,1.1664784259397363,8.329467086520511,0.0,0.0,0.0,0.0,0.0
47,0.10515975648148503,10.195684705257193,0.0,0.0,0.0,0.0,0.0
48,2.201239541262877,10.145905542725204,0.0,0.0,0.0,0.0,0.0
49,8.44269004336749,16.01880131544384,0.0,0.0,0.0,0.0,0.0
50,0.17750477044184595,9.229938623957116,0.0,0.0,0.0,0.0,0.0
51,0.3712222561062363,11.713567455596172,0.0,0.0,0.0,0.0,0.0
52,2.0832241573668977,8.69961497914142,0.0,0.0,0.0,0.0,0.0
53,1.297234718220874,10.569293929650703,0.0,0.0,0.0,0.0,0.0
54,0.15126314063533677,8.694166763616543,0.0,0.0,0.0,0.0,0.0
55,4.954712740038923,8.517740988532362,0.0,0.0,0.0,0.0,0.0
56,12.749757001035269,17.35723585678937,0.0,0.0,0.0,0.0,0.0
57,0.6048927896016432,8.536429447428509,0.0,0.0,0.0,0.0,0.0
58,1.4190378044643401,10.72028057861461,0.0,0.0,0.0,0.0,0.0
59,0.5953587285575037,9.533851567572198,0.0,0.0,0.0,0.0,0.0
60,0.5873361495068171,12.44416513582737,0.0,0.0,0.0,0.0,0.0
61,0.3582602982093288,13.302293904307637,0.0,0.0,0.0,0.0,0.0
62,2.575663802046068,13.838728030660162,0.0,0.0,0.0,0.0,0.0
63,0.6156606479905614,12.612302053744731,0.0,0.0,0.0,0.0,0.0
64,1.9535847465727445,9.348823238532788,0.0,0.0,0.0,0.0,0.0
65,1.129640541313118,12.144898516994834,0.0,0.0,0.0,0.0,0.0
66,0.22682406275501654,9.57000537781262,0.0,0.0,0.0,0.0,0.0
67,0.6998351915694573,9.37469513179295,0.0,0.0,0.0,0.0,0.0
68,2.3030459848552565,14.008236598173202,0.0,0.0,0.0,0.0,0.0
69,0.12967680785426047,9.220585183644356,0.0,0.0,0.0,0.0,0.0
70,0.021483162109957533,16.22179499725768,0.0,0.0,0.0,0.0,0.0
71,1.076916398540402,14.289362417691114,0.0,0.0,0.0,0.0,0.0
72,2.0854632135221465,13.161900818138145,0.0,0.0,0.0,0.0,0.0
73,0.8393520232350523,10.13838810258501,0.0,0.0,0.0,0.0,0.0
74,0.07085020117714136,17.454738749305005,0.0,0.0,0.0,0.0,0.0
75,0.11282569308984419,11.625732819872548,0.0,0.0,0.0,0.0,0.0
76,3.3001696446011297,14.26420443512204,0.0,0.0,0.0,0.0,0.0
77,0.2352508805953918,10.012436185635654,0.0,0.0,0.0,0.0,0.0
78,0.5464300401927983,16.135040648502002,0.0,0.0,0.0,0.0,0.0
79,0.2752622271164829,10.40734841553998,0.0,0.0,0.0,0.0,0.0
80,0.4687701831858078,12.254473439193577,0.0,0.0,0.0,0.0,0.0
81,0.016835266586942257,12.080258531467512,0.0,0.0,0.0,0.0,0.0
82,0.49389863859809063,13.20515504592692,0.0,0.0,0.0,0.0,0.0
83,0.1319723095550559,9.262448530388491,0.0,0.0,0.0,0.0,0.0
84,9.005171965394489,8.621142648412732,0.0,0.0,0.0,0.0,0.0
85,9.947465381879105,8.940983826785489,0.0,0.0,0.0,0.0,0.0
86,1.3173944576320462,17.51812442120722,0.0,0.0,0.0,0.0,0.0
87,4.127692672621418,11.898157017056443,0.0,0.0,0.0,0.0,0.0
88,0.6373277340458239,11.2962029076437,0.0,0.0,0.0,0.0,0.0
89,0.8120893435710483,17.175573924739602,0.0,0.0,0.0,0.0,0.0
90,0.13353304995442694,12.401624868369277,0.0,0.0,0.0,0.0,0.0
91,0.2837386726914089,13.39499698328566,0.0,0.0,0.0,0.0,0.0
92,0.24385202327672173,12.717231102951835,0.0,0.0,0.0,0.0,0.0
93,0.19971956763542076,9.209106744030956,0.0,0.0,0.0,0.0,0.0
94,0.268749944695183,12.883935405899614,0.0,0.0,0.0,0.0,0.0
95,0.32061706916055954,12.7178933275868,0.0,0.0,0.0,0.0,0.0
96,1.2400020177222701,15.382786214250808,0.0,0.0,0.0,0.0,0.0
97,1.0584788545571122,12.778234967489386,0.0,0.0,0.0,0.0,0.0
98,0.16789713384986615,13.316932089086944,0.0,0.0,0.0,0.0,0.0
99,0.6260851144198329,9.488604034451972,0.0,0.0,0.0,0.0,0.0
