,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,52.47856281637409,2.7678643889682113,0.0,0.0,0.0,0.0,0.0,24.366191167039915,0.0,0.0,0.0,0.0,0.0,26.06349863380718,7.403049734221865,0.0,0.0,0.0,0.0,0.0,70.72596139797587,71.7038943446522,0.0,0.0,0.0,0.0,0.0,898.1774321914301,35.583887642049895,0.0,0.0,0.0,0.0,0.0,374.6560173582423,14.416735302739346,0.0,0.0,0.0,0.0,0.0,674.8688454785419,23.45642481050531,0.0,0.0,0.0,0.0,0.0,259.62906920867596,153.44399339107343,0.0,0.0,0.0,0.0,0.0,911.4662072678143,87.75219265990958,0.0,0.0,0.0,0.0,0.0,1018.3690650335917,123.26528769467916,0.0,0.0,0.0,0.0,0.0,517.8016755212642,106.76766718113674,0.0,0.0,0.0,0.0,0.0,276.6666297273083,18.35731918039263,0.0,0.0,0.0,0.0,0.0,92.48360198321721,20.9380842645231,0.0,0.0,0.0,0.0,0.0,632.867582837079,395.7529667051111,0.0,0.0,0.0,0.0,0.0,2188.4822207863126,484.7536605494257,0.0,0.0,0.0,0.0,0.0,2749.806496602547,766.8189974784091,0.0,0.0,0.0,0.0,0.0,4371.395185148889,17.50158913383016,0.0,0.0,0.0,0.0,0.0,170.5614166452899
1,3.283120948679968,1.5946549420175977,0.0,0.0,0.0,0.0,0.0,6.634336528083543,0.0,0.0,0.0,0.0,0.0,45.465578348444296,3.518626398470275,0.0,0.0,0.0,0.0,0.0,7.472706971002764,53.35502225507195,0.0,0.0,0.0,0.0,0.0,1040.36554760274,5.991054448981719,0.0,0.0,0.0,0.0,0.0,69.95326199460179,34.34684495030799,0.0,0.0,0.0,0.0,0.0,389.23711984413535,7.848591425033101,0.0,0.0,0.0,0.0,0.0,14.116201728082148,151.60855559593105,0.0,0.0,0.0,0.0,0.0,636.9347000208912,27.532796530762262,0.0,0.0,0.0,0.0,0.0,311.7181619830259,45.718848230431306,0.0,0.0,0.0,0.0,0.0,154.3734868575102,65.69890861734018,0.0,0.0,0.0,0.0,0.0,165.496429338585,13.763915267507322,0.0,0.0,0.0,0.0,0.0,101.73904585801884,29.510838667254454,0.0,0.0,0.0,0.0,0.0,213.49921413236447,288.1236642410195,0.0,0.0,0.0,0.0,0.0,1528.6465254600757,126.93053425264024,0.0,0.0,0.0,0.0,0.0,1038.1656649456288,834.8727874894109,0.0,0.0,0.0,0.0,0.0,4206.135174077504,8.821941671150714,0.0,0.0,0.0,0.0,0.0,29.15615979395294
2,0.33007662849574526,2.7342182644600737,0.0,0.0,0.0,0.0,0.0,1.106521197769773,0.0,0.0,0.0,0.0,0.0,7.025704621747534,2.818578083450579,0.0,0.0,0.0,0.0,0.0,11.407099629567812,41.68397308153182,0.0,0.0,0.0,0.0,0.0,829.3047336712929,2.9361761197644936,0.0,0.0,0.0,0.0,0.0,26.202555325828634,17.842976676610444,0.0,0.0,0.0,0.0,0.0,192.91599325372692,11.551753009074577,0.0,0.0,0.0,0.0,0.0,42.10812277504365,77.69252223416824,0.0,0.0,0.0,0.0,0.0,437.86878641296124,8.804503212727878,0.0,0.0,0.0,0.0,0.0,189.77995882061816,39.53717177615647,0.0,0.0,0.0,0.0,0.0,279.8999947309946,39.13438964561181,0.0,0.0,0.0,0.0,0.0,130.5806531946489,3.6935878565458347,0.0,0.0,0.0,0.0,0.0,14.420795603112795,10.56967592342844,0.0,0.0,0.0,0.0,0.0,42.603600188633266,246.2393006125535,0.0,0.0,0.0,0.0,0.0,1551.6911484705222,26.061424832170093,0.0,0.0,0.0,0.0,0.0,511.4666621313867,647.654747576333,0.0,0.0,0.0,0.0,0.0,2998.768077365724,8.779850028562587,0.0,0.0,0.0,0.0,0.0,91.5587049688949
3,2.9391722069368598,1.7038529207397088,0.0,0.0,0.0,0.0,0.0,0.37021765014992825,0.0,0.0,0.0,0.0,0.0,2.774980873830299,2.578963837218395,0.0,0.0,0.0,0.0,0.0,22.445212426779335,41.49679923875547,0.0,0.0,0.0,0.0,0.0,750.6855549387404,3.2521941824300664,0.0,0.0,0.0,0.0,0.0,79.00675328548968,19.83851895888973,0.0,0.0,0.0,0.0,0.0,19.11886982481946,13.048186610511662,0.0,0.0,0.0,0.0,0.0,17.57153947883315,34.11059695314801,0.0,0.0,0.0,0.0,0.0,21.05938033438789,6.7607201165186765,0.0,0.0,0.0,0.0,0.0,32.976440659428036,45.482955118263874,0.0,0.0,0.0,0.0,0.0,325.988485924611,25.407464927780786,0.0,0.0,0.0,0.0,0.0,130.1721626602842,2.3903059491563754,0.0,0.0,0.0,0.0,0.0,5.427511722124695,15.359145825015874,0.0,0.0,0.0,0.0,0.0,47.15081848303947,58.445980914139156,0.0,0.0,0.0,0.0,0.0,700.3201518333904,7.369251528332631,0.0,0.0,0.0,0.0,0.0,130.00876740862086,371.069511760928,0.0,0.0,0.0,0.0,0.0,2238.7161532874006,24.90539495201239,0.0,0.0,0.0,0.0,0.0,146.15996164360695
4,5.8809498219924095,1.1648163876727113,0.0,0.0,0.0,0.0,0.0,0.9024854321481123,0.0,0.0,0.0,0.0,0.0,2.0948699473388657,2.157289498709876,0.0,0.0,0.0,0.0,0.0,17.883314941631095,51.733481273571485,0.0,0.0,0.0,0.0,0.0,74.11696841403598,2.3833797767020197,0.0,0.0,0.0,0.0,0.0,53.72974538983029,8.873439720747793,0.0,0.0,0.0,0.0,0.0,32.11084839942214,6.794129652608645,0.0,0.0,0.0,0.0,0.0,23.146927584835073,20.235064418104688,0.0,0.0,0.0,0.0,0.0,68.99970376854975,8.719396959842582,0.0,0.0,0.0,0.0,0.0,174.20156210942636,34.09999896451235,0.0,0.0,0.0,0.0,0.0,154.72132813953658,23.4264351132457,0.0,0.0,0.0,0.0,0.0,134.20980864051322,6.180421790580403,0.0,0.0,0.0,0.0,0.0,53.57260219571612,16.06268752153814,0.0,0.0,0.0,0.0,0.0,73.44138669470843,60.909424399274634,0.0,0.0,0.0,0.0,0.0,525.882470617069,4.419715372958114,0.0,0.0,0.0,0.0,0.0,151.8259118167843,362.0304193844006,0.0,0.0,0.0,0.0,0.0,2318.083452300247,12.394889855581773,0.0,0.0,0.0,0.0,0.0,145.22172003594926
5,0.946967983435098,1.4683007887726414,0.0,0.0,0.0,0.0,0.0,0.6417248550242914,0.0,0.0,0.0,0.0,0.0,2.0568381535653795,2.070476109642402,0.0,0.0,0.0,0.0,0.0,12.400233770149379,55.43519107213008,0.0,0.0,0.0,0.0,0.0,33.57851176354891,2.430425550610006,0.0,0.0,0.0,0.0,0.0,69.47189050392267,10.679344160634997,0.0,0.0,0.0,0.0,0.0,38.62418677771046,5.48628434944936,0.0,0.0,0.0,0.0,0.0,176.20862899453573,17.682828811019146,0.0,0.0,0.0,0.0,0.0,251.3881799496104,9.775408555747118,0.0,0.0,0.0,0.0,0.0,149.71137159856468,38.34554437744426,0.0,0.0,0.0,0.0,0.0,245.00510884361964,21.656077005151012,0.0,0.0,0.0,0.0,0.0,175.40663314395516,8.170552949572858,0.0,0.0,0.0,0.0,0.0,27.062451748362257,13.324187035501103,0.0,0.0,0.0,0.0,0.0,70.18547453410267,21.723665172331525,0.0,0.0,0.0,0.0,0.0,104.09314933010592,4.818507295626124,0.0,0.0,0.0,0.0,0.0,98.04112101316184,219.77196030866216,0.0,0.0,0.0,0.0,0.0,1076.5802061536588,8.85518189243027,0.0,0.0,0.0,0.0,0.0,66.43730862820874
6,6.1917570400351885,1.452047533348115,0.0,0.0,0.0,0.0,0.0,1.3630486694770008,0.0,0.0,0.0,0.0,0.0,1.8801988473992348,1.929570429106938,0.0,0.0,0.0,0.0,0.0,6.849680174779569,58.50934447310356,0.0,0.0,0.0,0.0,0.0,202.3016145659163,2.270051022621261,0.0,0.0,0.0,0.0,0.0,7.7595125183685125,27.362554446001464,0.0,0.0,0.0,0.0,0.0,21.94903532917805,5.743223189862836,0.0,0.0,0.0,0.0,0.0,0.24142203344856555,16.40785218169619,0.0,0.0,0.0,0.0,0.0,76.96955438127091,10.688112838499668,0.0,0.0,0.0,0.0,0.0,62.28267966160094,52.93905485639467,0.0,0.0,0.0,0.0,0.0,161.6019703471171,24.496320375747985,0.0,0.0,0.0,0.0,0.0,115.17435785760168,2.4938927443010175,0.0,0.0,0.0,0.0,0.0,5.629066765477374,13.781642868284791,0.0,0.0,0.0,0.0,0.0,93.48091949367142,19.280457696304108,0.0,0.0,0.0,0.0,0.0,142.13801585884997,12.599701931808966,0.0,0.0,0.0,0.0,0.0,53.51320986449111,119.61528866561085,0.0,0.0,0.0,0.0,0.0,1072.6802189841617,7.799860853248664,0.0,0.0,0.0,0.0,0.0,62.405764412944386
7,3.620667112937092,0.6743435675970608,0.0,0.0,0.0,0.0,0.0,1.7161817469005909,0.0,0.0,0.0,0.0,0.0,13.654830886007929,4.505781502604836,0.0,0.0,0.0,0.0,0.0,4.1312291642880545,57.97767251588637,0.0,0.0,0.0,0.0,0.0,261.51490511734767,2.2148889280564776,0.0,0.0,0.0,0.0,0.0,15.332532638343068,39.230368718293654,0.0,0.0,0.0,0.0,0.0,49.18622704840806,6.820511005310913,0.0,0.0,0.0,0.0,0.0,93.4411410667216,17.478676835735367,0.0,0.0,0.0,0.0,0.0,97.30186643014362,9.008786553274062,0.0,0.0,0.0,0.0,0.0,51.02254044457267,36.90505066733928,0.0,0.0,0.0,0.0,0.0,276.74957544092445,22.722888849200668,0.0,0.0,0.0,0.0,0.0,94.09224952066785,7.072590415819582,0.0,0.0,0.0,0.0,0.0,14.617241317828492,13.906327068921223,0.0,0.0,0.0,0.0,0.0,147.0156785798326,34.19980336270396,0.0,0.0,0.0,0.0,0.0,82.88588532600323,12.635329541162836,0.0,0.0,0.0,0.0,0.0,72.13736908236648,73.44852075111453,0.0,0.0,0.0,0.0,0.0,910.492215633437,7.325115933197474,0.0,0.0,0.0,0.0,0.0,99.32217880073678
8,8.042774153201366,0.6310410744108239,0.0,0.0,0.0,0.0,0.0,0.8358252518009928,0.0,0.0,0.0,0.0,0.0,5.43174193136195,2.2926293738513106,0.0,0.0,0.0,0.0,0.0,4.846386718158535,31.083588001907366,0.0,0.0,0.0,0.0,0.0,165.20919018570507,2.9493273397557047,0.0,0.0,0.0,0.0,0.0,48.70950042189621,19.117906255366087,0.0,0.0,0.0,0.0,0.0,43.58714145755096,4.398131717646653,0.0,0.0,0.0,0.0,0.0,268.9416734532622,12.981669772234342,0.0,0.0,0.0,0.0,0.0,9.857214470885939,6.655441323904641,0.0,0.0,0.0,0.0,0.0,30.636956463792934,65.49039707546238,0.0,0.0,0.0,0.0,0.0,92.39610934065689,28.40445872933865,0.0,0.0,0.0,0.0,0.0,102.89163214180951,2.5086487308599574,0.0,0.0,0.0,0.0,0.0,0.5375414768361946,12.947541451739516,0.0,0.0,0.0,0.0,0.0,284.194304305437,19.48617388290637,0.0,0.0,0.0,0.0,0.0,76.01098517011066,5.630929008698711,0.0,0.0,0.0,0.0,0.0,131.83147871376386,45.27139416863322,0.0,0.0,0.0,0.0,0.0,589.3005783983016,6.471242852504141,0.0,0.0,0.0,0.0,0.0,31.4657689168164
