,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.5476646864692115,1.2157358953613124,50.0,0.1875,0.6666666865348816,0.5,1.0,0.6925271934597487,63.63636363636363,0.16666666666666666,0.7846153974533081,0.6458333432674408,1.0,0.6923924541297732,0.6938440249550744,45.45454545454545,0.375,0.5833333432674408,0.4166666716337204,1.0,0.707718849490837,0.6934500326777783,46.666666666666664,0.041666666666666664,0.0,0.0,0.0,0.6951496213355269,0.7072347156163975,50.0,0.4375,0.0,0.0,0.0,0.6650766922230391,0.6801749320256166,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.7151412581675253,0.6924768427888983,71.42857142857143,0.1,0.0,0.0,0.0,0.69288471760712,0.6931375910752042,40.0,0.6875,0.3333333432674408,0.25,0.5,0.6931804690481332,0.7184748922300882,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.848666201142336,0.6929695607721151,66.66666666666666,0.6875,0.4000000059604645,0.3333333432674408,0.5,0.6935473065868321,0.7485000306480831,47.368421052631575,0.7805555555555556,0.670707086722056,0.5138888955116272,1.0,0.653647594895188,0.6914301053008861,90.0,0.3214285714285714,0.9666666686534882,0.9375,1.0,0.8808460708581645,0.6927415486874885,60.0,0.2,0.7179487347602844,0.5625,1.0,0.6926586667921069
1,0.6606555719557621,0.6619280398422861,60.0,0.875,0.20000000298023224,0.5,0.125,0.6930621063567328,63.63636363636363,0.43333333333333335,0.6500000357627869,0.6500000059604645,0.6500000059604645,0.6932825741831881,0.6591315603095643,54.54545454545454,0.9333333333333333,0.0,0.0,0.0,0.8374596976727251,0.6931643260283583,46.666666666666664,0.6145833333333333,0.0,0.0,0.0,0.6934195928178412,0.8079316721551845,50.0,0.375,0.0,0.0,0.0,0.6546066788484654,0.6723641767606573,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.6040958552674824,0.6931850769618854,71.42857142857143,0.1,0.0,0.0,0.0,0.6933178100379691,0.6931295868693287,60.0,0.4375,0.0,0.0,0.0,0.6931910630138772,0.6780866638051879,71.42857142857143,0.9166666666666666,0.5,1.0,0.3333333432674408,0.720069406054529,0.6931787476586092,44.44444444444444,0.5625,0.3333333432674408,0.25,0.5,0.69278560474903,0.7066631987679912,47.368421052631575,0.7111111111111111,0.6048951148986816,0.4444444477558136,1.0,0.6732327726325925,0.6988512131320069,90.0,0.25,0.9666666686534882,0.9375,1.0,0.6933823537425183,0.6925446608773257,60.0,0.2,0.7179487347602844,0.5625,1.0,0.6925328368951108
2,0.6794421610611077,0.6910616085075786,50.0,0.5833333333333333,0.38461539149284363,0.3125,0.5,0.6993414177171764,63.63636363636363,0.5333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.6970421487730173,0.723255457104644,45.45454545454545,0.13333333333333333,0.6727272868156433,0.5208333432674408,1.0,0.8958014227815243,0.693671775333623,46.666666666666664,0.125,0.0,0.0,0.0,0.6931105175280408,0.7562034344373045,50.0,0.375,0.0,0.0,0.0,0.6864730626859187,0.8311959867906611,37.5,0.26666666666666666,0.0,0.0,0.0,0.6592025466625253,0.7093893147090745,71.42857142857143,0.1,0.0,0.0,0.0,0.6916312672923336,0.6801321964273249,60.0,0.53125,0.0,0.0,0.0,0.6846385835958474,0.7177659555604056,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.7821539132010563,0.693086033691535,44.44444444444444,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.7185596640755963,0.7267123090147818,47.368421052631575,0.9166666666666666,0.670707086722056,0.5138888955116272,1.0,0.7563399245159568,0.6867851120619571,10.0,0.75,0.0,0.0,0.0,0.700158627796732,0.6935715143969218,40.0,0.5,0.0,0.0,0.0,0.6928430437085296
3,0.6790668230991491,0.6738600010285185,50.0,0.5833333333333333,0.38461539149284363,0.3125,0.5,0.7084589887492758,63.63636363636363,0.13333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.9834091669780269,0.7297396718960357,36.36363636363637,0.5,0.472222238779068,0.6428571492433548,0.6666666716337204,0.6929787287806454,0.6932260662901742,46.666666666666664,0.53125,0.0,0.0,0.0,0.7135909461352652,0.7094308040467429,50.0,0.25,0.0,0.0,0.0,0.6844861723238581,0.7569357369704062,50.0,0.2,0.6666666865348816,0.5714285969734192,0.800000011920929,0.5563513266860685,0.6932353712679475,42.857142857142854,0.2,0.3333333432674408,0.25,0.5,0.6929128122250705,0.7174918044648607,30.0,0.3333333333333333,0.533333346247673,0.625,0.75,0.6903515602731719,0.717198268490414,57.14285714285714,0.25,0.0,0.0,0.0,0.68734419602865,0.6973410852606327,44.44444444444444,0.5625,0.3333333432674408,0.25,0.5,0.6673663323524086,0.680063191003443,52.63157894736842,0.5888888888888889,0.0,0.0,0.0,0.8701655668220528,0.6947375424416473,90.0,0.25,0.9666666686534882,0.9375,1.0,0.6713748405822326,0.7006227491052813,40.0,0.71875,0.0,0.0,0.0,0.6933985559832059
4,0.4462849080996047,1.0788825194482123,50.0,0.25,0.6666666865348816,0.5,1.0,0.6939769091451304,36.36363636363637,0.25,0.0,0.0,0.0,0.6576916035979053,0.7094057810854119,45.45454545454545,0.21875,0.5833333432674408,0.4166666716337204,1.0,0.8031412415816973,0.6927557549562526,73.33333333333333,0.9333333333333333,0.7878788113594055,0.6666666567325592,1.0,0.6938674744772987,0.7926485667418752,50.0,0.3125,0.0,0.0,0.0,1.0629220185026376,0.9008551742915029,62.5,0.2,0.7692307829856873,0.625,1.0,0.5873706028851255,0.6895414052530786,71.42857142857143,0.1,0.0,0.0,0.0,0.6882790022260896,0.6765084293311904,60.0,0.7666666666666666,0.0,0.0,0.0,0.6401632334914156,0.7787435473915697,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.7495320536857025,0.6675357482052224,55.55555555555556,0.5833333333333333,0.0,0.0,0.0,1.329366608825921,0.749494647184708,47.368421052631575,0.5555555555555556,0.6048951148986816,0.4444444477558136,1.0,1.039494765138766,0.6856377890796834,90.0,0.6785714285714286,0.9666666686534882,0.9375,1.0,0.6929934673038856,0.6930902409742788,60.0,0.6,0.7179487347602844,0.5625,1.0,0.7981385962085981
5,0.6601163687563809,0.6814632392369068,50.0,0.55,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.6968681477896986,63.63636363636363,0.06666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.6378838402956706,0.6926453104359797,54.54545454545454,0.46875,0.0,0.0,0.0,0.6946319832747453,0.8831934324223341,46.666666666666664,0.125,0.0,0.0,0.0,0.6796839026834838,0.6928383840624615,50.0,0.8125,0.0,0.0,0.0,0.6892685621616295,0.7183488443678557,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.5557852082049639,0.6727526625703116,71.42857142857143,0.2,0.0,0.0,0.0,0.6151048438357025,0.6760508586056625,60.0,0.7333333333333334,0.0,0.0,0.0,0.6888526869593833,0.8126425316320905,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.8483047761527379,0.6738617974123406,55.55555555555556,0.5,0.0,0.0,0.0,0.6963942841780862,0.6880606112104592,47.368421052631575,0.7666666666666666,0.6564102669556936,0.5138888955116272,1.0,0.9919094668296772,0.4652364442983516,90.0,0.4642857142857143,0.9666666686534882,0.9375,1.0,0.9505909497366754,0.6942259866393092,40.0,0.375,0.0,0.0,0.0,0.6928483507379964
6,0.7221964672927529,0.7033633168319786,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.9587818200179161,63.63636363636363,0.3125,0.8333333432674408,0.75,1.0,0.5375867866372367,0.7124735364201707,45.45454545454545,0.25,0.3333333432674408,0.30000001192092896,0.375,0.7114473114620236,0.6933523482818773,46.666666666666664,0.41666666666666663,0.0,0.0,0.0,0.6931910110772397,0.7194995526874098,50.0,0.375,0.5,0.5,0.5,0.5782357571358574,0.7235223507692967,37.5,0.5333333333333333,0.0,0.0,0.0,0.6271066240635809,0.67095122483086,71.42857142857143,0.0,0.0,0.0,0.0,0.6952318023686399,0.6723953150442037,60.0,0.26666666666666666,0.0,0.0,0.0,0.6186293541452746,0.8539515469323711,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.6169491507405536,0.6922130937213986,44.44444444444444,0.6166666666666667,0.7727272808551788,0.6875,1.0,0.6980159994663186,0.7979721738194413,52.63157894736842,0.5666666666666667,0.0,0.0,0.0,0.24938785706852162,0.5445773221852777,90.0,0.6785714285714286,0.9666666686534882,0.9375,1.0,0.6895660641521518,0.6937708739664084,40.0,0.6333333333333333,0.0,0.0,0.0,0.6926716090150535
7,0.5695821736393104,0.6409005134433833,50.0,0.65,0.38461539149284363,0.3125,0.5,0.7536266116668717,63.63636363636363,0.06666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.6267866061761809,0.7346479912162018,45.45454545454545,0.35,0.38461539149284363,0.3125,0.5,0.6708499959440855,0.6923109604995775,46.666666666666664,0.20833333333333334,0.0,0.0,0.0,0.6944236400830605,0.7711149284662329,50.0,0.0625,0.0,0.0,0.0,0.6717044908452566,0.8393196209836615,50.0,0.0,0.6666666865348816,0.5714285969734192,0.800000011920929,0.535913997847638,0.6905898333508923,71.42857142857143,0.4,0.0,0.0,0.0,0.7784766177913366,0.6620284656140171,60.0,0.6333333333333333,0.0,0.0,0.0,0.7166197577391058,0.8417376277599657,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.6001026789744268,0.7142820008591573,44.44444444444444,0.5625,0.3333333432674408,0.25,0.5,0.6691821709340184,0.6401588721163047,68.42105263157895,0.6555555555555556,0.6055555641651154,0.6666666666666666,0.6444444557030996,0.5952631369068242,0.6340809197238192,90.0,0.3214285714285714,0.9666666686534882,0.9375,1.0,0.6849098770375579,0.6927218340803073,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.6919220973394009
8,0.5967778390258737,1.0244214963140674,50.0,0.3125,0.6666666865348816,0.5,1.0,0.7665934368731644,36.36363636363637,0.08333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6841630642315755,0.787652886519643,45.45454545454545,0.59375,0.5833333432674408,0.4166666716337204,1.0,0.6408862219721155,0.686500462315183,46.666666666666664,0.41666666666666663,0.0,0.0,0.0,0.7749637600280875,0.9023393714330564,50.0,0.625,0.6666666865348816,0.5,1.0,0.957541144079979,0.9098234746871903,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.5216633625048501,0.5458625532873098,71.42857142857143,0.8,0.0,0.0,0.0,0.575877391478864,0.6936337844954064,60.0,0.7666666666666666,0.0,0.0,0.0,0.4838645261284382,0.9777317910391643,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6133300025465538,0.849490017725935,44.44444444444444,0.5833333333333333,0.7727272808551788,0.6875,1.0,0.764303713388474,1.0470744495404631,47.368421052631575,0.7083333333333334,0.6888888974984487,0.5833333333333334,1.0,0.2862097384635292,0.6939182320890037,30.0,0.6071428571428572,0.4583333432674408,1.0,0.3214285746216774,0.7183651776257489,0.882657034300169,40.0,0.375,0.0,0.0,0.0,0.6282715304879999
