,ADHD,ADHD,ADHD,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.7051647954770279,0.08887748826917614,66.95652173913044,0.10260315482053192,50.0,1.1031118447759873,0.0880246309687928,49.2063492063492,0.6916310981515583,0.0885994004658196,80.64516129032258,0.6849971558227018,0.10142673674343733,43.90243902439025,0.6930134287332713,0.11602896348320631,52.94117647058824,0.8051421220565433,0.15406978004187927,55.55555555555556,0.703492920920393,0.1066323859899301,61.53846153846154,0.755091555198209,0.09940004945757185,14.285714285714285,0.6932514269879828,0.13865850602066568,50.0,0.6931073366844631,0.07478391923852827,75.0,0.6922857245115992
1,0.7560582295333103,0.08298168992363392,66.95652173913044,0.08742847905041497,50.0,0.7576647991134432,0.08801916820231548,52.38095238095239,0.6939711038793748,0.08897680048927467,80.64516129032258,0.6929699052955374,0.10144964981157355,43.90243902439025,0.693017884299915,0.12230359670277932,52.94117647058824,0.693252721582093,0.15594960153531823,44.44444444444444,0.6889811788996046,0.10663213396811234,46.15384615384615,0.6922700881407206,0.0994931838264741,21.428571428571427,0.6919679665267715,0.13875670597000825,40.0,0.6930935863019364,0.08658215592459031,75.0,0.6929741803759984
2,0.6508613012692548,0.08648856513210357,66.95652173913044,0.08700176660115058,50.0,0.7767795812288308,0.0879911542055853,50.79365079365079,0.6946508821650141,0.0646055944979511,80.64516129032258,0.3599534681727106,0.10137938724044943,56.09756097560976,0.6930179885091132,0.12223024564900964,64.70588235294117,0.6948731886230997,0.15341874628802912,55.55555555555556,0.6951055373322564,0.10655565307494726,53.84615384615385,0.7016666471562957,0.09992756748687388,21.428571428571427,0.6893934720838326,0.13865454206318573,40.0,0.6930482021080312,0.08641570991895506,75.0,0.6969071057542284
3,0.6401019792683391,0.08649038705884039,66.95652173913044,0.0844729962636874,53.125,0.653036505321226,0.08802106190213874,51.85185185185185,0.6948629636856858,0.08855383402168565,80.64516129032258,0.6927296593622055,0.10175581180126872,43.90243902439025,0.6934025771672067,0.12192043721697067,88.23529411764706,0.6945102833080055,0.1534457227302084,44.44444444444444,0.6958972400166554,0.10630496776548402,46.15384615384615,0.7032673240512789,0.10065320549003122,21.428571428571427,0.6895336932183511,0.13857881037908407,40.0,0.6534869144457601,0.08630845874803557,75.0,0.6974558063654083
4,0.5609477813447338,0.08342014238876112,66.95652173913044,0.08537752762649888,50.0,0.6431681090726703,0.08801474388207423,51.85185185185185,0.6931163754443923,0.08017623475071614,80.64516129032258,0.607748246915605,0.10174685789199242,43.90243902439025,0.744402260585885,0.12304908692427331,52.94117647058824,0.6918714145721396,0.15489170060571344,44.44444444444444,0.6970220373069588,0.1066435545483341,46.15384615384615,0.6928239149198007,0.10283175594634122,21.428571428571427,0.6895653085818338,0.13043056310753115,40.0,1.2591562914822814,0.08617717958763178,75.0,0.6357559403478259
5,0.6832263142815671,0.08812385425423067,66.95652173913044,0.08651299153887751,52.34375,0.570342043774046,0.08800684416287208,50.79365079365079,0.691893391442683,0.06594152307465856,80.64516129032258,0.5810457884057517,0.10145733836309678,48.78048780487805,0.6933368273720814,0.12169538482997944,52.94117647058824,0.6907935580132748,0.153892284031795,55.55555555555556,0.6959862763439603,0.10649269394758572,53.84615384615385,0.6964995839655354,0.10571558433079332,21.428571428571427,0.7347767637979338,0.138557118013107,60.0,0.693340505379526,0.08945679478497708,25.0,0.7211106180444974
6,0.7605871065251175,0.08304035645206785,66.95652173913044,0.08161012643465923,55.46875,0.6242223825860339,0.08804727402876264,49.2063492063492,0.6913830984327682,0.06385940463781929,80.64516129032258,0.3529312391778389,0.10143071289535835,43.90243902439025,0.6940729817223661,0.12313982995032535,52.94117647058824,0.6889126341711023,0.1537013301517513,55.55555555555556,0.6937497790184333,0.10709827776054147,46.15384615384615,0.6925001940390834,0.10600786381339476,21.428571428571427,0.6784345643573325,0.1386310310112835,40.0,0.6925200633139242,0.08740532855601613,25.0,0.6923189161984687
7,0.593480937724933,0.08566847972735053,66.95652173913044,0.08538754417299947,60.15625,0.8081582177063923,0.08795863307637751,51.32275132275132,0.6903692437934361,0.06349579376037054,80.64516129032258,1.864664947259948,0.10142644261847886,43.90243902439025,0.6935243339787597,0.12183405858253223,52.94117647058824,0.6901059087533543,0.1532869022317455,44.44444444444444,0.7116906099543995,0.10691565333020911,53.84615384615385,0.6853056789469439,0.10984402706812484,21.428571428571427,0.642496253781551,0.1387076022523105,40.0,0.6924928809415626,0.09730305553125351,25.0,0.6977561223583084
8,0.6862831243825636,0.08497237994841318,66.95652173913044,0.0846017102567028,64.0625,0.36406378101427994,0.08802739922955669,49.735449735449734,0.6975642532340085,0.06557208424414337,80.64516129032258,0.5419178932353522,0.10140939905605799,43.90243902439025,0.6918744704654717,0.12382396246165148,41.17647058823529,0.6936819377922913,0.1562552808877768,44.44444444444444,0.6810361609395894,0.10588218162683972,84.61538461538461,0.6932583936776564,0.11397852670536215,21.428571428571427,0.6584677851601664,0.1386438944428669,40.0,0.6926953633926226,0.08610085787804611,75.0,0.7260844672623067
