,DEL15q11_2,DEL15q11_2,DEL15q11_2,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6671178797708918,0.09978196857834827,48.78048780487805,0.0867631185240186,50.0,0.6242025391371253
1,0.630184134580205,0.10461580579089053,41.46341463414634,0.08667101413703664,50.0,0.49124078746327565
2,0.6920357260952867,0.09858000627889987,48.78048780487805,0.07591464485571663,50.0,0.612932557042556
3,0.6931405015150854,0.10129667341112214,56.09756097560976,0.08664736344602961,50.0,0.6927534827497905
4,0.6915799132909206,0.1012580631472771,56.09756097560976,0.08648985800351028,50.0,0.6706038491508605
5,0.6953442756591529,0.10136326862114253,53.65853658536586,0.0804067741189092,61.71875,1.1964370334218248
6,0.6929342765813914,0.10140133556068429,56.09756097560976,0.0785883405753425,68.75,0.32903794158757144
7,0.6926981662784136,0.10137884329020028,56.09756097560976,0.10852144206508299,60.15625,0.3052293377659437
8,0.6931260796641584,0.10146536592333338,53.65853658536586,0.07011769034845484,73.4375,0.429956789560286
9,0.654597787921224,0.09925374464435506,58.536585365853654,0.08084685716635553,73.4375,0.66740112890957
10,0.7509461679865037,0.09966045605984679,56.09756097560976,0.07094874456194085,75.0,0.30587478226913284
11,0.6919169376211294,0.10150321549321613,56.09756097560976,0.07802450437997842,75.0,0.014196028638434445
12,0.7335089410627889,0.1013576915172265,56.09756097560976,0.09036182037458108,74.21875,0.8600256300554198
13,0.654093057798487,0.09887585234216789,56.09756097560976,0.07544482804372937,79.6875,0.1832228483380334
14,0.6184242865665679,0.09982267890086186,60.97560975609756,0.08580955603364382,78.125,0.040391598227701365
15,0.69255500068803,0.10272077739137406,41.46341463414634,0.07482059176488465,79.6875,0.5495493250885813
16,0.6394249176986927,0.10258028504131074,48.78048780487805,0.07132515366720248,78.125,0.10980375226987522
17,0.6963766648875773,0.10166915685027259,43.90243902439025,0.11647277101651946,67.1875,0.022059724452143062
18,0.8492369085860776,0.10312846587051287,53.65853658536586,0.09635810869383295,78.125,0.3443795366354368
19,0.8770540146073958,0.10321533977821676,46.34146341463415,0.07584161740143763,77.34375,0.164086669175222
20,0.6221561299232496,0.09678388077702905,56.09756097560976,0.13680109018486716,76.5625,0.48993120678796226
21,0.606899187471462,0.11072810654051092,60.97560975609756,0.21800277587381162,72.65625,0.004463805387861188
22,0.663669154224956,0.10389550679576683,43.90243902439025,0.1421313197699694,67.96875,0.008014568358944393
23,0.5686074387283973,0.13034719958015095,56.09756097560976,0.13528489465984497,79.6875,0.249631470655269
24,1.1509500125975207,0.10500764794909138,43.90243902439025,0.18792127426121422,69.53125,0.012736798907982303
25,0.6240371670992387,0.11094768679521999,36.58536585365854,0.11655414172782388,78.125,0.06081000758902275
26,0.8604076957775811,0.11774130883127888,39.02439024390244,0.13716057593357123,75.78125,0.01676008524005187
27,0.6648457435950995,0.11553872618396926,43.90243902439025,0.14369555315465796,75.78125,0.003358013504382484
28,0.5734657252131258,0.18817669225763542,41.46341463414634,0.18724272616599094,75.0,0.010531564297726085
29,0.5222627756090177,0.17252851838596497,41.46341463414634,0.22296108323060346,74.21875,0.0016231090870137271
30,0.5769932354137776,0.1437654701350032,41.46341463414634,0.21532895833553367,78.125,0.03803655521941237
31,0.734678750098802,0.12732729454674463,43.90243902439025,0.1738021239022848,73.4375,0.007477483546119768
32,0.5371197676394768,0.10313207720623721,43.90243902439025,0.17758607229418275,70.3125,0.02893149214730009
33,0.5158518453390648,0.14477152981787442,41.46341463414634,0.14260569273020757,77.34375,0.010838627430911208
34,0.12783345865295842,0.13725367189737964,46.34146341463415,0.19846050538676857,72.65625,0.3159701571098176
35,0.47379273097023944,0.1505179479375672,41.46341463414634,0.2067256240767086,73.4375,0.0022730608533595743
36,0.4209171017307286,0.12987793122983182,48.78048780487805,0.14422954688590428,79.6875,0.00967026210406722
37,0.26535840848492037,0.1912861094673159,58.536585365853654,0.21041248470536145,79.6875,0.5929137870484392
38,0.6065275842610844,0.11247081731157435,46.34146341463415,0.16879645230227883,75.78125,0.0007175177567174184
39,0.27537228636021716,0.14696773266886368,41.46341463414634,0.1829946778618052,77.34375,0.00012074280406294515
40,0.750439190422884,0.16251529989115449,48.78048780487805,0.17896210066627952,80.46875,0.0032642939438065777
41,1.565339184768628,0.3068889194711813,46.34146341463415,0.23103699249972195,77.34375,9.09840659684594e-06
42,0.8261746336606457,0.1651831930315301,51.21951219512195,0.13238846713053326,78.90625,0.1353744853936977
43,0.37200557762056163,0.20977390194344897,56.09756097560976,0.1786515768214318,79.6875,0.0012154661053550943
44,0.32613661164853364,0.22303439756100812,43.90243902439025,0.18810814254653274,77.34375,0.002004809388504197
45,0.08532103616969344,0.2663889865461071,43.90243902439025,0.2119977607182286,76.5625,0.00011164498389469445
46,1.3191458112564138,0.30274825889160384,51.21951219512195,0.20730809046935395,78.125,0.001480536731442183
47,0.40440506275699895,0.2694366517363406,51.21951219512195,0.2138082629631407,75.78125,0.6347265204739153
48,0.1071173883933848,0.28092399258364015,34.146341463414636,0.2747524368333031,77.34375,6.861646607421501e-05
49,0.25163086546726776,0.1978003215444165,53.65853658536586,0.22031662793415935,78.125,2.7545215647058036e-05
50,0.44636722512379345,0.2480740621132821,39.02439024390244,0.19836167915649158,75.0,0.0005865660169448943
51,0.3011198925795864,0.25078068418190075,34.146341463414636,0.18235668465694135,77.34375,0.0008801002566507066
52,0.09557862815339244,0.4357150154648865,46.34146341463415,0.29579130258749314,75.78125,0.26125240146982937
53,0.8763500072748561,0.24429485859501085,39.02439024390244,0.3054499380091097,76.5625,0.0002474606615747032
54,0.9898332687180899,0.42845414246441266,60.97560975609756,0.19312151526431692,75.0,0.4660260973944759
55,0.07281601952316721,0.2193008181286775,48.78048780487805,0.3022617168422406,75.78125,0.7826411859007875
56,0.6653041017053799,0.505966202525856,36.58536585365854,0.2523184810135374,75.78125,0.0009528809693359228
57,0.014558455360070752,0.4285057997872148,31.70731707317073,0.24011581702846985,78.125,8.220105538972777e-07
