,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.6856053563724528,0.6823849539116846,60.1063829787234,0.6768849206349206,0.3529761955142021,0.5486111119389534,0.3131944462656975,0.48316779848971153,80.31496062992126,0.8498511904761905,0.7111607193946838,0.8385416716337204,0.641369054093957,0.36612552980929036,0.4668555980348529,88.23529411764706,0.7888888888888889,0.5,0.6666666666666666,0.4444444477558136,0.3049656353401452,1.097973871071532,44.44444444444444,0.55,0.29999998211860657,0.2142857164144516,0.5,0.3283071108902467,0.9011045803971663,61.53846153846154,0.8333333333333333,0.7285714149475098,0.5892857164144516,1.0,0.4480995773713288,0.7052141497474912,50.0,0.4444444444444444,0.5357142984867096,0.7000000029802322,0.533333346247673,0.6152181043793048,0.6341549455945298,60.0,0.55,0.25,0.3333333432674408,0.20000000298023224,0.5575185255984595,0.747909547861916,28.57142857142857,0.3333333333333333,0.0,0.0,0.0,0.8849664389309514,0.6930128278604162,54.78260869565217,0.5754365079365079,0.0,0.0,0.0,0.696610060585237,0.6955853472442288,43.90243902439025,0.32361111111111107,0.48780109981695813,0.3601190497477849,0.777777781089147,0.700397099084587
10,1.0214790029085612,0.8463184190106653,55.319148936170215,0.6140625,0.6173370728890101,0.5080853253602982,0.8638888920346895,0.6627504223182158,70.86614173228347,0.8104166666666667,0.6689026318490505,0.5821428652852774,0.8291666693985462,0.1694002897437156,0.5472478917446427,58.82352941176471,0.75,0.3888888955116272,0.2777777810891469,0.6666666666666666,0.33063505198897414,0.9858866100277824,44.44444444444444,0.5,0.722222238779068,0.6428571492433548,1.0,0.6500221815778626,0.7857147335354303,53.84615384615385,0.7083333333333333,0.6333333551883698,0.5,0.875,0.33752016709861715,0.5941011269211774,57.14285714285714,0.7,0.5974026024341583,0.5416666567325592,0.6666666716337204,0.36971926878958905,0.8283260420203412,60.0,0.40625,0.20000000298023224,0.5,0.125,0.6905423598316062,0.94240970562969,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6153253348893084,0.720962209829124,54.78260869565217,0.5172222222222222,0.0,0.0,0.0,0.732120253064042,0.692601544439338,31.70731707317073,0.2708333333333333,0.13888889054457346,0.13888889054457346,0.13888889054457346,0.6917604643203614
11,0.6866944508147236,0.701773721438572,53.72340425531915,0.6149801587301588,0.5484413815041383,0.4795635001113017,0.7082341325779756,0.4813911529408257,79.52755905511812,0.8606770833333334,0.7293380312621593,0.8125,0.7302083363756537,0.6124418876148072,0.41036987019555793,76.47058823529412,0.8111111111111112,0.4888888994852702,0.4444444576899211,0.5555555621782938,0.35088060791917836,0.8514690287756533,55.55555555555556,0.3833333333333333,0.25,0.20000000298023224,0.3333333432674408,0.40282284336886365,0.7658331106555081,61.53846153846154,0.5729166666666667,0.7000000178813934,0.5833333432674408,0.875,0.17431177418961266,0.7671484376011722,50.0,0.6888888888888889,0.1666666567325592,0.5,0.10000000149011612,0.7469637245013466,0.7145660297257034,70.0,0.5833333333333333,0.5833333432674408,1.0,0.4166666716337204,0.49493242739294907,0.8267091180491574,28.57142857142857,0.25,0.444444477558136,0.3333333432674408,0.6666666865348816,0.3571327209258796,0.7354209799325006,54.78260869565217,0.5771428571428572,0.0,0.0,0.0,0.5304572916580657,0.6918234053887692,31.70731707317073,0.3666666666666667,0.35185187061627704,0.3083333397905032,0.5000000099341074,0.6912107262337153
12,0.6923448616531332,0.6995577279828545,56.38297872340425,0.5942708333333334,0.5719396471977234,0.5014881044626236,0.7229166713853677,0.4968970942051236,74.01574803149606,0.8688616071428572,0.659347964450717,0.6613095290958881,0.7583333365619183,0.4130717838512665,0.44673965975055185,64.70588235294117,0.8333333333333334,0.3915344178676605,0.3222222278515498,0.6666666666666666,0.3366214238780767,1.0696510104906685,44.44444444444444,0.41666666666666663,0.25,0.20000000298023224,0.3333333432674408,0.3251548484766886,0.8690993831915639,61.53846153846154,0.8125,0.3333333432674408,0.30000001192092896,0.375,0.08357046252683231,0.8286332483727801,42.857142857142854,0.625,0.0,0.0,0.0,0.6855038184827176,1.0209706406175618,70.0,0.65,0.2857142984867096,0.5,0.20000000298023224,0.42327758608872373,1.20917333605405,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.30721852842589625,0.791248539025973,54.78260869565217,0.413968253968254,0.0,0.0,0.0,0.49288846465022534,0.694194913632962,36.58536585365854,0.31825396825396823,0.1759259303410848,0.20833333830038706,0.15555555870135626,0.6925395140927415
13,0.689458747979398,0.6795820827792624,61.702127659574465,0.6756448412698414,0.4635251375536124,0.5659722276031971,0.43938492486874264,0.6382006454928572,73.22834645669292,0.8520833333333332,0.5250000078231096,0.7604166679084301,0.4312500059604645,0.14156830130816425,0.29703875178095757,88.23529411764706,0.8111111111111112,0.5833333333333334,0.5333333412806193,0.6666666666666666,0.3299384581052557,0.812819594255618,55.55555555555556,0.41666666666666663,0.5,0.5,0.5,0.6502987905780355,0.7743636627779521,53.84615384615385,0.7604166666666667,0.4166666716337204,0.5,0.375,0.11540447782669767,0.722835043338853,57.14285714285714,0.875,0.4000000059604645,1.0,0.25,0.2594744377340348,0.5659740433587468,80.0,0.9375,0.7777778208255768,0.6500000059604645,1.0,0.3607216915020241,1.3385185818219953,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,1.235969991692771,0.7945665006737934,54.78260869565217,0.5347222222222221,0.0,0.0,0.0,0.9420350269499626,0.6937282898799781,43.90243902439025,0.41805555555555557,0.6363636503616968,0.5178571492433548,0.902777781089147,0.6951538604355865
14,0.4723218797142241,0.6957806425038617,60.1063829787234,0.6545882936507936,0.46299603457252186,0.5854166721304258,0.44305556019147235,0.513122608995848,79.52755905511812,0.8476562499999999,0.7049783635884523,0.7510416712611914,0.6812500059604645,0.20727845812509488,0.32756240959391686,94.11764705882352,0.8333333333333334,0.600000003973643,0.6666666666666666,0.5555555621782938,0.2673007448616374,1.0114988378971035,55.55555555555556,0.45833333333333337,0.75,0.6666666716337204,1.0,0.843924086047202,1.0360408312536193,61.53846153846154,0.7333333333333334,0.6136363744735718,0.5000000149011612,0.9000000059604645,0.05402781616526229,0.5822947895272266,64.28571428571429,0.9375,0.533333346247673,1.0,0.375,0.45535446462550394,0.580069435226858,70.0,0.84375,0.7333333492279053,0.5833333432674408,1.0,0.43474918346724023,0.9990311833986644,28.57142857142857,0.16666666666666666,0.444444477558136,0.3333333432674408,0.6666666865348816,0.07224631336912536,0.8016915893681484,54.78260869565217,0.5073412698412699,0.0,0.0,0.0,0.6016590400244025,0.6908767568319273,41.46341463414634,0.49166666666666664,0.4078884224096934,0.35972222685813904,0.5388888965050379,0.701062120749155
15,0.6894485330046809,0.7227684640629473,58.51063829787234,0.6465277777777778,0.48334837580720585,0.5298611161609491,0.5284722298383713,0.5682357786351525,81.88976377952756,0.891517857142857,0.7278769966214895,0.875,0.6645833384245634,0.3912329055886223,0.9808198772389555,58.82352941176471,0.6666666666666666,0.2777777910232544,0.23809524377187094,0.3333333333333333,0.4161998234117369,1.0135707495090733,44.44444444444444,0.45,0.1428571343421936,0.125,0.1666666716337204,0.6128029219939903,1.5250129046371843,61.53846153846154,0.7083333333333333,0.6136363744735718,0.5357142984867096,0.75,0.7863151569704266,0.7741479340611725,64.28571428571429,0.8777777777777778,0.5666666626930237,1.0,0.4333333447575569,0.3689076921388235,0.7217292345811632,70.0,0.6166666666666667,0.7857142686843872,0.75,0.8333333432674408,0.47998684878329306,1.562823519958102,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.5748738744886757,1.311457989208811,54.78260869565217,0.45940476190476187,0.0,0.0,0.0,1.0155188832012771,0.6931432639422893,53.65853658536586,0.4986111111111111,0.4452380935351054,0.4083333338300387,0.5000000049670538,0.6892589727232815
16,0.6223382532257421,0.8528471617276671,47.340425531914896,0.6186011904761904,0.6091020231445631,0.46770833618938923,0.96875,0.8255544500839594,76.37795275590551,0.9085937500000001,0.6319940593093634,0.8541666679084301,0.5572916716337204,0.47521338661536927,1.6720789733831285,58.82352941176471,0.8055555555555555,0.4126984278361003,0.3000000019868215,0.6666666666666666,0.3868536373792347,0.9658182510872612,55.55555555555556,0.3833333333333333,0.0,0.0,0.0,0.4388136152200944,2.3327994460039574,53.84615384615385,0.41666666666666663,0.20000000298023224,0.5,0.125,0.023589222279769877,0.5304260728281921,71.42857142857143,0.8,0.6444444805383682,0.75,0.5666666775941849,0.44433812947428947,0.7442000765515748,70.0,0.7166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.690404148179054,0.9118500814517974,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.5401003993801261,1.3534501286068716,54.78260869565217,0.4675793650793651,0.0,0.0,0.0,0.14853110972395106,0.6929506733018403,51.21951219512195,0.5916666666666667,0.4819624771674474,0.4047619079550107,0.7305555542310079,0.7003399760774468
17,0.49857546748502984,0.6639483120157051,62.23404255319149,0.7022569444444443,0.3578373057146867,0.5208333358168602,0.291666670391957,1.074004090698614,74.01574803149606,0.8216145833333333,0.4587797690182924,0.7291666679084301,0.3437500037252903,0.08905048629787958,0.16439390800554593,94.11764705882352,0.8333333333333334,0.5555555621782938,0.6666666666666666,0.5,0.5695105800378039,1.0970043006922146,55.55555555555556,0.5416666666666667,0.0,0.0,0.0,0.10951756019319601,1.422204752948574,53.84615384615385,0.5833333333333333,0.4000000059604645,0.5,0.3333333432674408,0.11006500595122692,1.0021776701846299,57.14285714285714,1.0,0.4000000059604645,0.5,0.3333333432674408,0.6285828831440294,0.9944249697886962,60.0,0.65,0.7999999821186066,0.7142857164144516,1.0,0.30848671719185267,0.979529361231996,42.857142857142854,0.5833333333333334,0.5,0.4000000059604645,0.6666666865348816,0.2114391317371816,1.8891817584671013,54.78260869565217,0.480515873015873,0.0,0.0,0.0,0.5044784199978863,0.6913740198879376,56.09756097560976,0.5597222222222222,0.2976190547148387,0.3888888905445735,0.29722222437461215,0.6917084090774139
18,0.30881626442748966,0.7342416791843108,59.04255319148937,0.6754712301587302,0.5312907012800375,0.5381944496184587,0.6059027823309103,0.4791503268503921,78.74015748031496,0.8966517857142857,0.7049145419150591,0.7614583373069763,0.7150297686457634,0.36936670279804545,1.229936485593733,58.82352941176471,0.8055555555555555,0.4126984278361003,0.3000000019868215,0.6666666666666666,0.2442340532476397,1.5033125834744505,55.55555555555556,0.5166666666666666,0.3333333432674408,0.25,0.5,0.7628464666597932,1.841040440348674,61.53846153846154,0.8,0.6166666895151138,0.4821428656578064,1.0,0.05455261004644,1.0321114978942385,57.14285714285714,1.0,0.222222238779068,0.5,0.1428571492433548,0.08906866015565727,1.0537965419687747,70.0,0.6166666666666667,0.6666666865348816,0.8333333432674408,0.5833333432674408,0.41102867602080384,2.5792530077623943,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.14455858204523553,0.8717045564730969,56.52173913043478,0.5275,0.20571428736050923,0.26666666666666666,0.2044444461663564,0.73733230587885,0.6919179215914834,56.09756097560976,0.5666666666666667,0.46111111839612323,0.4277777870496114,0.5166666805744171,0.6973545522073364
19,0.49185883292362637,0.7103551778870557,60.63829787234043,0.6664930555555556,0.5103294886648655,0.5279761956383785,0.5860119126737118,1.153301145083057,74.80314960629921,0.8838541666666667,0.5764881074428558,0.90625,0.4375000037252903,0.11508210490987798,0.23553497566303125,88.23529411764706,0.8333333333333334,0.8666666746139526,0.7777777910232544,1.0,0.13666047332156206,1.117759880714326,66.66666666666666,0.48333333333333334,0.25,0.5,0.1666666716337204,0.1255749565832675,1.975856826314454,46.15384615384615,0.7416666666666667,0.1428571492433548,0.25,0.10000000149011612,0.515365967859179,0.7476795292273061,64.28571428571429,0.84375,0.533333346247673,1.0,0.375,0.23153157990802842,1.8270936839635485,60.0,0.84375,0.5,0.5,0.5,2.157244232966121,2.130709450099562,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6806500874059546,1.2400747124714846,54.78260869565217,0.48607142857142854,0.10333333412806193,0.2,0.07619047860304515,0.17548556378998192,0.7423893523552607,70.73170731707317,0.6006944444444445,0.420634925365448,0.6111111144224802,0.3527777815858523,0.6933773523054023
20,0.40749885352053755,0.9494861358360429,60.1063829787234,0.6303819444444444,0.5645833450059096,0.5319444506118695,0.6395833380520344,0.5674453325322356,77.16535433070865,0.8895833333333335,0.708355899900198,0.6822916753590107,0.7562500052154064,0.37185171675502365,1.1606184721749313,58.82352941176471,0.8125,0.3915344178676605,0.3222222278515498,0.6666666666666666,0.5409413656688243,1.597091533640186,55.55555555555556,0.45833333333333337,0.75,0.6666666716337204,1.0,0.4473932389866606,1.932153841940393,61.53846153846154,0.425,0.6166666895151138,0.4821428656578064,1.0,0.012389674144264994,0.5243459125148875,71.42857142857143,0.96875,0.6285714358091354,1.0,0.5,0.010149192076435519,1.0475361486625576,60.0,0.84375,0.6666666716337204,0.75,0.625,0.08702991576971178,2.5638353710179325,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.0251404745033569,0.9232969134013445,55.65217391304348,0.5680555555555554,0.3025396843751272,0.450000003973643,0.24777777989705405,0.2841311687214336,0.6897097914864164,58.536585365853654,0.5416666666666666,0.5444444517294565,0.5138888955116272,0.625,0.6938765954236125
21,0.7822680407539883,0.9336642483342261,58.51063829787234,0.6583829365079366,0.525216456502676,0.567857151851058,0.5680555601914724,0.600112251467548,77.95275590551181,0.8788318452380953,0.6587797813117504,0.6833333373069763,0.6708333380520344,0.3260374068585842,1.3189616137591447,58.82352941176471,0.7666666666666666,0.6666666567325592,0.5595238109429678,1.0,0.0777593607031905,1.125960649943619,33.33333333333333,0.48333333333333334,0.1428571343421936,0.125,0.1666666716337204,0.15057106558569772,1.3751244416100084,53.84615384615385,0.6145833333333333,0.5,0.5,0.5,0.008508525085881513,0.6390364846390403,64.28571428571429,0.9375,0.533333346247673,1.0,0.375,0.2068957056109691,1.0678647686784808,60.0,0.5833333333333333,0.25,0.3333333432674408,0.20000000298023224,0.3053402527190814,2.648769560943557,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.11485944867899102,0.925942005744872,54.78260869565217,0.5306746031746032,0.48444445530573527,0.5311111162106196,0.5100000033775965,0.4083721780171774,0.6867556641600774,58.536585365853654,0.6243055555555556,0.6740740835666656,0.6047619183858236,0.8055555621782938,0.694243667857005
