,ASD,ASD,ASD,SZ,SZ,SZ,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.694835486021094,0.08931664649647782,50.0,0.11798871379064005,50.0,0.9159784871580878,0.20971365252135618,50.0,0.020126022566355418,0.0924594726317586,50.0,0.6928275843382091,0.11546196625488052,50.0,0.7103289324067958,0.09568979267880943,48.275862068965516,0.6922592622207538,0.16972449279899374,50.0,0.6311116019829892,0.11456407265532431,50.0,0.8259107393266869,0.12383848200707777,50.0,0.7190204761001489
1,0.6929863345617981,0.0893165448621367,50.51546391752577,0.1738984306018627,51.587301587301596,0.4621368313122102,0.20512212862867713,52.77777777777778,0.48682613403812425,0.09084502731970336,50.0,0.6730356781506194,0.11536660336780107,38.88888888888889,0.6605269491726828,0.0930371745690316,55.172413793103445,0.6003792296810574,0.17329491738184072,50.0,0.6959522151454982,0.10681731216050201,38.88888888888889,0.6465951207987857,0.10912751710445687,50.0,0.6321082555483231
2,0.6907335550055963,0.089056415145895,51.546391752577314,0.08570113971278605,52.38095238095239,0.520248644431277,0.09697401280628587,50.0,0.33787008764746335,0.09188280540701958,56.666666666666664,0.6957281414081364,0.1167692886381005,50.0,0.715836597842378,0.09725343636072746,44.827586206896555,0.4573725823788763,0.17339779776868114,50.0,0.728592417889997,0.1172012732614481,44.44444444444444,0.6938735187849951,0.11068958947167713,42.857142857142854,1.042153753303781
3,0.6932624310805278,0.08927182109427587,50.0,0.20397820402930827,50.0,0.3581204620768821,0.23321349033204028,52.77777777777778,2.713523225513629,0.09594583421422478,50.0,0.60969675805997,0.11552237361195866,50.0,0.6930522240061575,0.0956210143356865,44.827586206896555,0.5974628785692335,0.18544971138839295,50.0,1.583142385518702,0.11380766287120686,55.55555555555556,0.47656399304824415,0.10043989461333888,42.857142857142854,1.1559702194938135
4,0.6912107679848192,0.08920358644552633,51.546391752577314,0.20520603338651866,53.17460317460318,0.14262772923355432,0.22017569826143138,52.77777777777778,0.03852552964885894,0.11191325521357622,56.666666666666664,0.7894537527659905,0.11550929252957437,50.0,0.6950018992687661,0.09553051656162988,51.724137931034484,1.2258144496286472,0.19749827423968397,50.0,0.41186132089404254,0.12107970725933598,55.55555555555556,0.778973036460131,0.12626101838387793,50.0,0.6469747232990122
5,0.6956466975226011,0.0892096045489611,51.03092783505154,0.20605153728760264,51.587301587301596,0.3781292598398202,0.2372479313439914,52.77777777777778,0.005594448005705338,0.11537102214277185,56.666666666666664,0.5583753353132099,0.11548967138644874,50.0,0.6929429501842514,0.1211495303918318,41.37931034482759,0.4178602895657743,0.17336955580212324,50.0,0.7000827849697797,0.10456392858565283,50.0,1.0203620964124258,0.09962189698187417,64.28571428571429,0.6588610536281111
6,0.6550771225577987,0.08647398036193313,54.63917525773196,0.06842145923565886,72.22222222222221,0.22364388967806106,0.10126261886405627,63.888888888888886,0.19824328080035628,0.10940097752837717,63.33333333333333,0.5642409248549554,0.11544208370298185,61.111111111111114,0.6937180347465279,0.1082328885186192,62.06896551724138,0.26900731102927444,0.17826879142187407,25.0,0.6865610318358149,0.11495246863347464,50.0,0.6016530721342003,0.11288032610833822,50.0,0.7474499167956804
7,0.7786514449864187,0.0861654035496236,60.824742268041234,0.1161277054862807,59.523809523809526,0.7405061698461906,0.14851453254973224,58.333333333333336,0.1777357505131407,0.09776189274793559,63.33333333333333,1.1394833322210307,0.11805717367781224,50.0,0.6915408062397241,0.16518820982722146,48.275862068965516,0.38488403678182087,0.17339406634618215,50.0,0.7499097071619967,0.1301197946385895,44.44444444444444,0.6591509212628318,0.09348107715553457,57.14285714285714,0.6505607384322306
8,0.5925075931742723,0.09099571650099822,51.546391752577314,0.17113132873642525,52.38095238095239,0.5573218814679995,0.2536648335436319,52.77777777777778,0.0006569754355661841,0.139106773646958,53.333333333333336,0.3063491299934736,0.11862099486860202,50.0,0.700377744899837,0.14570190354316181,44.827586206896555,0.26800336841227346,0.17330453149609976,50.0,0.6926979105465079,0.19804261381015317,50.0,0.45067251385564794,0.08934342137501806,57.14285714285714,0.6668175174348586
