,DEL16p11_2,DEL16p11_2,DEL16p11_2,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6826526795929695,0.10629321954783287,53.84615384615385,0.08805658800255269,47.08994708994709,0.6930866244481104
1,0.6933167249156215,0.10664232759889664,46.15384615384615,0.08803018283637543,46.03174603174603,0.6946628715980085
2,0.693352248087967,0.10664700396396273,46.15384615384615,0.08801851548945297,48.67724867724868,0.692812005359263
3,0.6932979121015328,0.10664478718735924,46.15384615384615,0.08802461072714989,46.56084656084656,0.6936248509668343
4,0.6943129184021496,0.10664582454827166,46.15384615384615,0.08804159279000272,47.08994708994709,0.6902517011564494
5,0.6933219306441641,0.10664949254843034,46.15384615384615,0.08804865358091735,47.08994708994709,0.6972294054973041
6,0.6934115820340238,0.10665133217291055,46.15384615384615,0.08803466255053997,47.08994708994709,0.6926852604298299
7,0.693177709385072,0.1066343823632118,53.84615384615385,0.08802009172954031,47.08994708994709,0.6937849570393269
8,0.6934945070009223,0.106652440031046,46.15384615384615,0.08801829899688345,47.08994708994709,0.694800028888568
9,0.6917673336290701,0.10661340959872671,53.84615384615385,0.08790152706841438,51.85185185185185,0.6875692374500507
10,0.6997501131404672,0.11827085423333482,53.84615384615385,0.08801693317381992,47.08994708994709,0.6915262418251671
11,0.6905691887899232,0.10661168770401383,46.15384615384615,0.09898345026999442,51.85185185185185,0.8823247974744719
12,0.6784613967302735,0.10705077063226884,46.15384615384615,0.0870717020887775,49.735449735449734,0.6575354884616282
13,0.7138159391242004,0.10144549179267405,61.53846153846154,0.08577045007868007,55.55555555555556,0.6915664371973389
14,0.6443427019640121,0.10792521132884578,46.15384615384615,0.1657620649318674,47.61904761904761,0.0005328584518714656
15,0.6950954445175227,0.10708990273051563,53.84615384615385,0.08274021544938032,56.08465608465608,0.30955645490219214
16,0.6580792391112296,0.10870528482038819,61.53846153846154,0.08724204266496535,56.613756613756614,0.8413551637770946
17,0.4994597870165844,0.10889379487696906,46.15384615384615,0.09947908328015317,54.4973544973545,0.3743907476341013
18,2.1641474697515695,0.20904478395430692,69.23076923076923,0.08618242665425313,57.14285714285714,0.6985444796199435
19,0.4572886184235065,0.10845503428865176,46.15384615384615,0.10488765252962624,51.85185185185185,0.5800318127643301
20,0.7128765298322554,0.10614362263431766,61.53846153846154,0.08923385682634154,56.08465608465608,0.29654234670100266
21,0.17787371651207762,0.11469130021597965,69.23076923076923,0.10518921887608718,60.317460317460316,0.12142942871885082
22,0.4335308537473328,0.09971837803108465,69.23076923076923,0.10642915603255718,58.730158730158735,0.23577560952207877
23,0.7397610222844141,0.10793514284131119,61.53846153846154,0.09078732915576473,68.78306878306879,0.3865858314454329
24,0.24204672415893327,0.08242222890050403,69.23076923076923,0.11969827811253177,57.67195767195767,0.45566483950253045
25,0.018109138662576102,0.25126459389289274,53.84615384615385,0.1417223308580974,52.38095238095239,0.7682510287680111
26,0.7375648237572007,0.3585821034218612,76.92307692307693,0.1773176310972041,63.49206349206349,0.14587851811833744
27,1.134521939206901,0.20915062999335368,69.23076923076923,0.15828325504579924,60.317460317460316,2.1829318410861416
28,0.19922833512712604,0.29947847817909845,53.84615384615385,0.1402780955456662,60.317460317460316,0.8541782784190197
29,0.5187315818166321,0.17164302363494544,69.23076923076923,0.20318351222577027,58.201058201058196,0.04491798320062878
30,0.63655910234902,0.2954374930813851,76.92307692307693,0.15869629902989468,63.49206349206349,0.02214350961733878
31,0.5746621710059451,0.10275507455169854,61.53846153846154,0.20134071137158452,57.14285714285714,0.13537195796521312
32,0.11688855861222681,0.24058827043357656,76.92307692307693,0.15324461677072812,61.904761904761905,1.1645106091888935
33,0.22248072445553557,0.7042404187730706,53.84615384615385,0.23792572700624293,56.08465608465608,0.004408411233908572
34,0.0006054619053348661,0.8774633106049486,69.23076923076923,0.20028951255267316,59.78835978835979,0.0716944860120973
35,0.06761184140088229,0.45998180642071146,69.23076923076923,0.2356988972052181,58.730158730158735,0.030938763619884065
36,0.01670217859583898,0.9543788586298808,61.53846153846154,0.32713432651648444,57.14285714285714,0.031267653224940045
37,3.0623997457592394e-05,0.3918842435137021,69.23076923076923,0.2701579667885841,61.904761904761905,1.2659773092740665
38,0.9729502682204401,0.4981033723227405,69.23076923076923,0.28176793662078786,61.37566137566137,0.008654687215044542
39,1.3323891836932553,0.7826968739562646,69.23076923076923,0.29261472935830296,59.78835978835979,0.007530905491648781
40,0.00030064566229813077,0.10133355330805474,76.92307692307693,0.2931268483761784,58.730158730158735,0.002466004093650257
41,0.16355223553691245,0.1414429349681249,76.92307692307693,0.3160514553730027,58.201058201058196,0.020873961069457925
