,DUP16p11_2,DUP16p11_2,DUP16p11_2,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6927014220131723,0.09903604269362073,42.857142857142854,0.08804937138867898,47.08994708994709,0.6926949168018586
1,0.6255016892175032,0.09760323606149705,57.14285714285714,0.08805626122953841,47.08994708994709,0.6930710959536557
2,0.6916928840478938,0.0989505129368055,64.28571428571429,0.0881035369765207,47.08994708994709,0.6912128572867267
3,0.696129763914437,0.09869928223845581,64.28571428571429,0.08799923189690108,53.96825396825397,0.6923359335246213
4,0.6902911377827955,0.09778219045019801,42.857142857142854,0.08815156547478997,47.08994708994709,0.7097966238053179
5,0.6688578124797216,0.0950992860911595,42.857142857142854,0.08793757727548322,47.08994708994709,0.6992227557414171
6,0.6887209554481488,0.099347646088462,42.857142857142854,0.08812374661052942,47.08994708994709,0.6923231935864111
7,2.520446837990573,0.09831542491503718,64.28571428571429,0.0881260344976038,47.08994708994709,0.6957875731154846
8,0.6914384086369362,0.0955613870692689,64.28571428571429,0.08811831456435591,47.08994708994709,0.6884383051120849
9,0.6645431117686703,0.15225878602168078,64.28571428571429,0.08801166469196982,47.08994708994709,0.698243221728823
10,0.6223328768559181,0.09964669283728196,42.857142857142854,0.08795748939260169,47.08994708994709,0.7034106607651469
11,0.6885900928726558,0.0933103197702263,64.28571428571429,0.08788378669371254,47.08994708994709,0.6889056679320027
12,0.7049844299189375,0.09681074315184812,64.28571428571429,0.08782235072875799,53.43915343915344,0.6927994602053635
13,0.5591251917572262,0.12668544012575342,35.714285714285715,0.08790797709839983,49.735449735449734,0.6954134558074043
14,1.3134357059110429,0.09552745957241525,64.28571428571429,0.10793786019378245,53.96825396825397,0.35978186633483394
15,0.5936165400737747,0.09370803087898454,57.14285714285714,0.0873223677925496,59.25925925925925,0.6940334704675792
16,0.5179172651677494,0.08332131445276991,71.42857142857143,0.2553566482780395,56.08465608465608,0.1515077842495931
17,2.9233851493158145,0.29652845475087936,42.857142857142854,0.08773285997118646,47.08994708994709,0.6161794963464958
18,0.21879857739519282,0.14302994059590826,57.14285714285714,0.08867321521427195,47.61904761904761,0.6947357887871068
19,0.26909061912623694,0.21497374922326845,42.857142857142854,0.08725169083229715,51.32275132275132,0.695094730014022
20,0.015954171089640787,0.20372021021148407,71.42857142857143,0.08993037016066319,62.43386243386243,0.6798430323477005
21,0.21181840977926303,0.11577967642685197,78.57142857142857,0.08608042654545704,53.96825396825397,0.6610559660148292
22,0.24627248734142806,0.19158562326042822,64.28571428571429,0.1022414238700217,57.67195767195767,0.7071135388541218
23,0.06793802147447847,0.10588923096334855,71.42857142857143,0.08503826119577909,61.37566137566137,0.7826206184498672
24,0.29593791773072725,0.10873065798213043,78.57142857142857,0.12257558531405748,58.201058201058196,0.06763507062180471
25,0.6109770540599085,0.09002016139349614,64.28571428571429,0.08628403808986813,58.201058201058196,1.2241066340837385
26,0.06401524625191063,0.09986857161202342,78.57142857142857,0.0876407642831206,64.55026455026454,0.5184600184473016
27,0.03336585960753753,0.07448421632386225,78.57142857142857,0.08882216909979612,58.730158730158735,0.3478434286040061
28,0.05620464398914145,0.07195978171647047,71.42857142857143,0.08999645622159647,57.67195767195767,1.206382603156888
29,0.22818432671290792,0.060703542917155504,78.57142857142857,0.08364408390015968,64.55026455026454,0.689902702363671
30,0.5878463134355084,0.0995694845336719,78.57142857142857,0.08645040615971258,66.13756613756614,0.8974762712177995
31,0.031210102569292783,0.09386333160857264,71.42857142857143,0.10478051362562209,54.4973544973545,0.3757927681105064
32,0.016535828694878036,0.10045403103840633,78.57142857142857,0.13033975770035833,50.79365079365079,0.015891791147136798
33,0.001746943011630965,0.1755448585908097,64.28571428571429,0.10695920125082546,66.13756613756614,0.07155524727311426
34,0.2179360196002461,0.10378879508449335,71.42857142857143,0.10454636023284611,63.49206349206349,0.2184907814178338
35,0.10386903509928198,0.09054915909721102,71.42857142857143,0.10321400064405213,63.49206349206349,0.047010331607965083
