,Svip2,Svip2,Svip2
,Loss/train,Loss/test,Accuracy/test
0,0.6934142956607534,0.08665206390729668,50.0
1,0.6913039540746241,0.08666017516406645,50.0
2,0.692049713818174,0.08663293366588479,62.5
3,0.6928032787451364,0.08660584915415948,50.0
4,0.691648998654127,0.08658458857150143,50.0
5,0.6934550532825057,0.08656515912458394,50.0
6,0.6927291770839579,0.08656016568355163,50.0
7,0.6806777619893725,0.08654971036218158,50.0
8,0.649502607416796,0.0887488517342077,50.0
9,0.9511336768722245,0.09340031234453783,50.0
10,0.6919250083756026,0.08659222340761608,62.5
11,0.6893069304450956,0.08668744003206841,25.0
12,0.6856845655195899,0.08672117456841336,37.5
13,0.6947446383928865,0.08674715535555817,50.0
14,0.6884658682731305,0.0867395136675342,50.0
15,0.6839251546312654,0.08670737385635208,37.5
16,0.6879176385183298,0.08669617221402895,37.5
17,0.6949366499889553,0.08666638852375336,37.5
18,0.6846341029990848,0.0866172583217413,37.5
19,0.6773546155434578,0.09145200153365284,50.0
20,0.7449468838263096,0.11270431651033658,50.0
21,0.41200304051257775,0.09581347944535627,62.5
22,0.5499816945904001,0.14662019165139756,50.0
23,0.44682748970347763,0.11196695731668291,62.5
24,0.36108232292683506,0.10389527904889995,50.0
25,0.7586674711822884,0.21143096516059123,50.0
26,0.39788726307007244,0.10769438129961131,37.5
27,0.13769803816804457,0.1410870094522884,62.5
28,0.11934252302305214,0.18098585338767145,50.0
29,0.040685959856224585,0.19025846732575652,50.0
30,0.006598222609849234,0.25498238106348026,50.0
31,0.006823593704523548,0.22580203182815062,50.0
32,0.04925424998485192,0.22419076232349655,62.5
33,0.0032200398411273076,0.2763822451456724,50.0
34,0.004045520670536872,0.23964195187973994,50.0
35,9.456949860730054e-05,0.2597048287545707,62.5
36,0.003992281124618092,0.23266462759260176,62.5
37,0.00013727510888502276,0.2413835578661078,50.0
38,0.0021372575468684126,0.26392809406589657,50.0
39,0.002038181600441831,0.26199237205076875,50.0
40,0.0003024347248216687,0.24672328676874122,50.0
41,0.00016337405081400208,0.2373026696099576,62.5
42,0.0001396354391540537,0.23360863358146317,62.5
43,0.00012709943896462608,0.23291167354330683,62.5
44,0.00015584876404518014,0.23340822572880973,62.5
45,0.00017068912359932077,0.23432415070426763,62.5
46,0.00013295210919487077,0.23530201211062376,62.5
47,0.00026894220883157507,0.23649797510320592,62.5
48,9.602542710328037e-05,0.23807757905085886,62.5
49,0.00012913183419102335,0.23987337018910404,62.5
50,0.0001253096912698058,0.24148654962322147,62.5
51,4.1264573603867316e-05,0.24306709946192367,62.5
52,2.9010977686571013e-05,0.24422984295613825,62.5
53,0.00011796986188590368,0.2451297387047694,62.5
54,2.31166915560026e-05,0.24580789305492098,62.5
55,3.5009874791743645e-05,0.24629802183315405,62.5
56,3.402704572857614e-05,0.2465987350958151,62.5
57,4.700261982058659e-05,0.24666711386950102,62.5
58,3.677368589941191e-05,0.24669464686740322,62.5
59,9.173052141616895e-05,0.24653254692877458,62.5
60,5.8775768622588406e-05,0.24669219318210428,62.5
61,3.571804909704428e-05,0.24678946758757042,62.5
62,7.203415040999184e-05,0.24704813277699111,62.5
63,4.8249947045539e-05,0.2473809966927144,62.5
64,8.415979990394705e-05,0.2475936941056084,62.5
65,7.352597422584283e-05,0.2477599167671255,62.5
66,0.00010440085464309822,0.2480957477166386,62.5
67,9.052096916980435e-05,0.24829209142481606,62.5
68,4.268579988426606e-05,0.248786696179719,62.5
69,5.3273488731140556e-05,0.24933261080266605,62.5
70,3.02616143103064e-05,0.24991104397179786,62.5
71,9.775877272096295e-05,0.25033535030348214,62.5
72,4.268494390929293e-06,0.2506924690409422,62.5
73,4.369693878387766e-05,0.25095412017849145,62.5
74,5.078705991144898e-05,0.2512436378498821,62.5
75,7.54620617459596e-05,0.2515853572915283,62.5
76,5.278521661710544e-05,0.2522093742792107,62.5
77,3.6239620519847375e-05,0.25266118056212444,62.5
78,4.1376179136541895e-05,0.2529898854121174,62.5
79,4.0532851244209945e-05,0.2534333940729686,62.5
80,4.489539688586079e-05,0.25384454506721166,62.5
81,3.964292639427289e-05,0.25415329133835574,62.5
82,3.667711966504649e-05,0.2543423235637261,62.5
83,5.8979340829936884e-05,0.25469833606652403,62.5
84,4.528158058407132e-05,0.2549480087072114,62.5
85,4.568715473072926e-05,0.25539203541295175,62.5
86,4.182714291124779e-05,0.25578176409528286,62.5
87,6.86429584592028e-05,0.2562789582289634,62.5
88,7.3629288072288576e-06,0.2565525511737746,62.5
89,2.4915414138454576e-05,0.2567818847426972,62.5
90,4.594342422461274e-05,0.2571676779483581,62.5
91,5.202938145545745e-05,0.2575476574741489,62.5
92,1.2887447294075931e-05,0.25765053389035225,62.5
93,2.8582693116465625e-05,0.2578797064613258,62.5
94,4.7595713285357124e-05,0.2581549935248859,62.5
95,4.6532220536496435e-05,0.2582766468383765,62.5
96,3.3569355528840434e-05,0.25845698061631567,62.5
97,1.526939057623844e-05,0.25855967077542735,62.5
98,4.05847558275726e-05,0.25893066143026017,62.5
99,4.754357571443695e-05,0.2592311540670829,62.5
