,ADHD,ADHD,ADHD,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6160129722733287,0.09049921017406459,55.65217391304348,0.08222785980930072,62.5,1.332812371408837,0.08795224109094796,57.14285714285714,0.6926915960552092,0.079728152591342,75.0,0.46604601656137057,0.10109383135326087,48.78048780487805,0.6967763185532826,0.11773518212461298,58.82352941176471,0.6802030361265274,0.15355299827372781,55.55555555555556,0.6936481028559763,0.12658593555315714,30.76923076923077,0.6492946384466277,0.099993189769758,64.28571428571429,0.7085315216521128,0.13752728768750666,50.0,0.6932567257783472,0.08655176924469538,62.5,0.692212046575586
1,0.7232421418639807,0.08943491178891252,55.65217391304348,0.13600298353957652,40.625,0.7190025052188652,0.08778134689731962,47.08994708994709,0.6930448780803168,0.07327063782526767,71.875,0.6528376240638318,0.10980048394351728,48.78048780487805,0.6916226260579411,0.0883826154422884,58.82352941176471,0.600772550017593,0.15349395220021117,55.55555555555556,0.6923160251144371,0.0956314629703426,84.61538461538461,0.7622784432427951,0.09903345608515927,42.857142857142854,0.6951516388644057,0.1516659523159147,40.0,0.6932122051490588,0.08078602144412517,62.5,0.667513874350678
2,0.644602937022947,0.0881037726487207,55.65217391304348,0.08505388799610869,67.96875,0.36045013582875934,0.08801759893906859,43.91534391534391,0.6955732347930725,0.0873772645970278,71.875,0.3659534412357507,0.10144736970962888,36.58536585365854,0.6937644837173006,0.1182640946360981,41.17647058823529,0.7282715783257141,0.1543367304523086,55.55555555555556,0.7271592275736308,0.11305624651263803,30.76923076923077,0.7372469494740631,0.09907629309561097,28.57142857142857,0.6929653899164835,0.13973532460196542,30.0,0.5562782926222083,0.08682036731838555,50.0,0.6938973541091752
3,0.6790004568643507,0.08706315795143563,55.65217391304348,0.07285377241488407,69.53125,0.3377726835040676,0.08842215242643021,56.613756613756614,0.69090997482974,0.08330559370000046,75.0,0.6738241362002941,0.10138738335782994,65.85365853658537,0.6842160672603951,0.1100363732148411,64.70588235294117,0.6257586788703996,0.15414606083866797,55.55555555555556,0.6934514219807474,0.14340912560236363,38.46153846153847,0.4764774230426084,0.09929965197939926,28.57142857142857,0.6929669677140249,0.15552201780452388,40.0,0.6663524565341481,0.08787473703594126,37.5,0.6586677314046628
4,0.4880438277101118,0.10679147226900275,55.65217391304348,0.09160599937907361,71.09375,0.32904785681788634,0.09496709053581227,52.38095238095239,0.674565040814971,0.08294705420663345,68.75,0.6926325972829764,0.10054110969972038,48.78048780487805,0.6961825076662804,0.10009696117735402,70.58823529411765,0.3783988887102371,0.1538505823690006,55.55555555555556,0.6893842828931774,0.13388475041135786,30.76923076923077,0.2253383613577853,0.10020392240721043,28.57142857142857,0.6851354617758905,0.13469726928390027,40.0,0.5682428732117879,0.0954524893977329,37.5,0.6919105788448813
5,0.7283494605100794,0.08840581933328887,55.65217391304348,0.09573304085093776,66.40625,0.1719814729798791,0.08667763859268386,56.613756613756614,0.6677062669907577,0.07834235646086489,68.75,0.3412528678196118,0.10132364156854748,63.41463414634146,0.6956844715253016,0.08218672730595035,64.70588235294117,0.5040448353015589,0.15495437513195226,44.44444444444444,0.6980221384967321,0.1515672126018201,38.46153846153847,0.6081164828663669,0.09945992110312939,35.714285714285715,0.6627812914793259,0.12348386938120433,40.0,0.7606311850881999,0.08219701210327453,50.0,0.6136670877472082
6,0.425145821694702,0.09309796701353251,55.65217391304348,0.09389583451460709,73.4375,0.21317677971241822,0.09762531904998456,54.4973544973545,0.119050595675784,0.09383634856433123,68.75,0.8292855178854271,0.09984878783635062,58.536585365853654,0.6296499326520065,0.07718678490783681,82.35294117647058,0.22089070743306874,0.15403575083868676,33.33333333333333,0.6907614830360189,0.08633490777683026,76.92307692307693,0.1352432054232324,0.10564802725445681,28.57142857142857,0.5565644314451119,0.11862082657829898,50.0,0.44542636952035375,0.08130171850026183,75.0,0.7499092175507885
7,0.915482715785435,0.08332738000613249,59.130434782608695,0.08176225777998557,71.875,0.2657390109708018,0.08865635385814871,62.96296296296296,0.6294219978651998,0.09940706321082976,75.0,0.8695880951605925,0.09484842957182357,51.21951219512195,0.6211194804919147,0.05619440788775706,88.23529411764706,0.22624999574181653,0.23716459214201052,55.55555555555556,0.6580023751610237,0.07368101497249192,84.61538461538461,0.7480231500549893,0.11402170268624248,28.57142857142857,0.654757337995445,0.1379345449878676,50.0,0.606217174095832,0.09277753532732678,75.0,0.8061761756317769
8,0.6961150759874657,0.09889490253294062,55.65217391304348,0.08357589387181846,77.34375,0.33325463855314424,0.11061953089113047,57.14285714285714,0.920702031706202,0.1117542293379044,75.0,0.04128654706366426,0.09917515341299873,63.41463414634146,0.6940156920920268,0.054335596790100124,76.47058823529412,0.25062042479064955,0.15476138170075351,33.33333333333333,0.6922796249777039,0.32082717646958697,30.76923076923077,0.07095460840332268,0.11038558959104892,28.57142857142857,0.6885092595636007,0.17237774185200602,40.0,0.9022111214115185,0.0937843238795268,75.0,0.730079072895525
