,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test
0,0.6920522000965077,0.08804306527106893,50.0
1,0.6881020497073166,0.08785235897996538,50.0
2,0.39823221996116165,0.1363213725964928,49.2063492063492
3,0.6226542019188781,0.09499324707791207,53.96825396825397
4,0.4506898216313659,0.09162165029695232,51.587301587301596
5,0.6025300063575417,0.08155499535670292,69.04761904761905
6,0.4017028201573,0.08722697855983681,57.14285714285714
7,0.5902698267975259,0.0916157578824948,73.01587301587301
8,0.19190040249712276,0.11594162159108455,57.936507936507944
9,0.42376544636611546,0.08405978935164542,65.07936507936508
10,0.7107609993473305,0.12432161208922685,61.111111111111114
11,0.5060419001082864,0.08541241023904403,73.80952380952381
12,0.10738699489801037,0.08627094542934602,75.39682539682539
13,0.08553617145190805,0.07942783727504511,73.01587301587301
14,0.15412480822698602,0.1358560298758956,65.07936507936508
15,1.6130707464982639,0.16429074248621295,56.34920634920635
16,0.1740711330613681,0.1456806845746598,70.63492063492063
17,0.1264077175178387,0.1005873047511849,76.19047619047619
18,0.14186024413537301,0.1507795838738839,73.80952380952381
19,0.24647645340804092,0.12170556599918714,73.80952380952381
20,0.4316653131207891,0.20016227625584068,65.07936507936508
21,0.001382937088860816,0.23387742083522528,57.14285714285714
22,0.0891860283567479,0.2026861327402241,58.730158730158735
23,0.2657867393850152,0.131974326796329,74.60317460317461
24,0.005698832337407771,0.1410386107075586,76.19047619047619
25,0.7523323087896103,0.1305421843648805,76.98412698412699
26,0.00039849699277502893,0.1468559631228423,76.19047619047619
27,0.043355897791544314,0.186991107062898,71.42857142857143
28,0.04741103484473741,0.21312508175043351,65.07936507936508
29,0.003219265742059045,0.18399862529304367,71.42857142857143
30,0.002539436692400545,0.1649724053129182,75.39682539682539
31,0.9129063265576058,0.2024534827246715,57.936507936507944
32,0.002170402379541154,0.14446624502347757,72.22222222222221
33,0.0008618962062531432,0.20605534795795716,71.42857142857143
34,0.4998239686234516,0.23116058367556627,63.49206349206349
35,0.0005583994088805683,0.20250427313776548,74.60317460317461
36,0.0002024683057256863,0.19499759965620372,75.39682539682539
37,0.005584482892944772,0.20022793712789064,76.98412698412699
38,1.689502627348268e-05,0.21988323250504402,73.80952380952381
39,0.15103300015153695,0.19813592784567977,77.77777777777779
40,0.00018721811448317778,0.3211193079424927,64.28571428571429
41,0.00018147654811995694,0.24393360031455352,73.01587301587301
42,0.00986342039436079,0.24197972041110866,74.60317460317461
43,0.00013041468369571484,0.25339187191923807,70.63492063492063
44,0.0011885642257724663,0.3817588679166323,64.28571428571429
45,3.524204829434179e-05,0.2943183839023405,73.01587301587301
46,0.0001155878741861803,0.2596744060067899,73.01587301587301
47,1.351524867055353e-06,0.26478024363139885,76.19047619047619
48,1.812283373892239e-05,0.2783303462319748,74.60317460317461
49,0.0003431752791446895,0.2806576152466767,74.60317460317461
50,6.257411080712214e-06,0.286111466079105,73.01587301587301
51,2.7251337865823955e-05,0.2827171433371375,73.80952380952381
52,1.629965708606421e-08,0.28630134776582455,73.80952380952381
53,0.00017094617361204976,0.2944289760722789,73.01587301587301
54,2.9681950206698086e-06,0.304230329932179,73.01587301587301
55,4.2459584694558986e-05,0.30210884063553833,73.80952380952381
56,6.7825803713933995e-06,0.3047275419209129,73.80952380952381
57,7.738338441187302e-05,0.304271255828811,73.80952380952381
58,2.2297104895478063e-05,0.316975705237302,73.80952380952381
59,2.9316294409064417e-05,0.31324792128261386,73.80952380952381
60,2.0726979966760466e-06,0.31756034991814813,73.80952380952381
61,4.312428522124106e-07,0.31839748732403694,73.80952380952381
62,1.265439754434341e-06,0.3306154395583506,73.80952380952381
63,2.871091036580633e-06,0.3232345701273787,73.80952380952381
64,1.78709520970179e-05,0.33272843947964104,73.80952380952381
65,3.0252845011140204e-06,0.3271719719414716,73.80952380952381
66,1.0900762955254696e-06,0.3295835756826008,73.80952380952381
67,1.0291091176538268e-06,0.32982528071574096,73.80952380952381
68,1.8953375813355463e-06,0.3256175201872014,73.80952380952381
69,1.050807835285074e-06,0.3345680320087709,73.80952380952381
70,2.6904315046758743e-06,0.34361418000015037,73.80952380952381
71,1.1203869056186866e-06,0.3447792015465779,73.80952380952381
72,2.2001083606286714e-05,0.3410962772549878,74.60317460317461
73,1.0011980214822935e-06,0.33494328311479865,74.60317460317461
74,3.303489734749074e-07,0.336940275174382,74.60317460317461
75,2.0334074377654853e-06,0.3383244304749431,74.60317460317461
76,3.893081478600778e-07,0.34344023143977376,73.80952380952381
77,6.799646273256939e-06,0.335160569437311,73.80952380952381
78,2.2970010246729733e-06,0.347381477188847,73.80952380952381
79,6.450177886221168e-08,0.34144726115928015,73.80952380952381
80,1.3077026437300534e-05,0.3473764111178924,74.60317460317461
81,8.508533766566225e-06,0.34090847152620773,73.80952380952381
82,4.0097299920598194e-06,0.3425878739420173,73.80952380952381
83,9.009700420403166e-08,0.35398891218886536,74.60317460317461
84,3.349632776338098e-06,0.34616783026848336,74.60317460317461
85,4.942277016314919e-08,0.3453028899787443,73.80952380952381
86,5.998385641485429e-07,0.3530148185219692,74.60317460317461
87,3.2818457414036573e-07,0.3564372755598626,73.80952380952381
88,8.727034032067716e-08,0.3454862520590446,74.60317460317461
89,4.349552197004442e-06,0.35318387687393926,74.60317460317461
90,1.7208916811247206e-06,0.35341580306823717,73.80952380952381
91,1.3370144950868938e-06,0.3530209867464725,74.60317460317461
92,3.984543642967285e-07,0.35991061489849563,73.80952380952381
93,4.3770129214093165e-07,0.35451945178740896,74.60317460317461
94,2.838712500250512e-07,0.3514623925733897,74.60317460317461
95,3.575459898946168e-08,0.3551110479325682,73.80952380952381
96,1.4927434550942537e-06,0.3530757573535437,73.80952380952381
97,1.383008567533184e-07,0.3555642577369196,73.80952380952381
98,1.532348451992561e-06,0.3611439994378593,73.80952380952381
99,1.1237516931491292e-06,0.356811810795209,73.80952380952381
