,DUP16p11_2,DUP16p11_2,DUP16p11_2,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6765333230719802,0.12503079400294484,50.0,0.08803538543175599,50.0,0.6876710038900735
1,0.6878243819126543,0.11586261421707619,50.0,0.08805431092910045,50.0,0.6877528797444395
2,0.6919018834282307,0.11555558379551896,50.0,0.0880462716030006,50.0,0.666517538009825
3,0.6955953728007965,0.11556053178456979,50.0,0.1022482130206674,50.0,0.5839660464679588
4,0.6938304441693395,0.11559523408121611,50.0,0.09343116048388125,54.761904761904766,0.6693879171066913
5,0.6265705237158834,0.13048488151660934,50.0,0.1653217357590709,50.79365079365079,0.4776315819713205
6,0.7630576330086359,0.14676979173391502,44.44444444444444,0.09222952282722086,60.317460317460316,0.48914966087843276
7,0.44258648247738275,0.11947299616423376,61.111111111111114,0.16288144050723663,51.587301587301596,0.2395875129587088
8,0.6720879381288895,0.12884488242020564,61.111111111111114,0.072288776779642,75.39682539682539,1.013242290234834
9,0.43830340282926256,0.13396998714604902,61.111111111111114,0.10398902598475451,63.49206349206349,0.0862855450228347
10,0.4902789496183111,0.15666319150477565,44.44444444444444,0.1204832545301971,61.111111111111114,0.38578149954550023
11,0.5663772824111577,0.12264110994424142,44.44444444444444,0.09298459038561618,77.77777777777779,0.5375797335988415
12,0.27961721724808547,0.16616717432466618,38.88888888888889,0.17897901966975474,61.111111111111114,0.8160665313016185
13,0.3970805302273528,0.11163242842521032,50.0,0.21194761746823088,58.730158730158735,0.007935549816311937
14,0.3149763117136999,0.20793160425607557,44.44444444444444,0.14877160506067225,63.49206349206349,0.016654861410515635
15,0.5836453246653757,0.15292065142563555,55.55555555555556,0.3043248677740537,59.523809523809526,0.0010264386959096838
16,0.14290530259061188,0.17320445427157038,50.0,0.09020758435233658,65.87301587301587,0.4456583378800121
17,0.1785804667223554,0.22447364622972488,33.33333333333333,0.14707450073586734,65.87301587301587,0.011841248166354242
18,0.6941381062660491,0.24906095860481603,44.44444444444444,0.22155163688747517,63.49206349206349,1.528424533665512
19,0.31477596586595974,0.13452919596887553,50.0,0.13389761071019002,73.80952380952381,0.023166705946211494
20,0.38141556734927906,0.13370374274358401,55.55555555555556,0.09928344105928455,74.60317460317461,0.02974041488230599
21,0.2662500851536052,0.23134894459298858,44.44444444444444,0.16175664088863692,69.84126984126983,0.004792447510704378
22,0.019511671534411416,0.1470279342913384,55.55555555555556,0.1831916826460906,67.46031746031747,0.15462823462770625
23,0.05005971644415719,0.38412076386425115,50.0,0.17838580201281698,75.39682539682539,0.00502687925673221
24,0.9208365465025878,0.26896862110234054,44.44444444444444,0.2247170574729252,67.46031746031747,0.08140863314626766
25,0.041983882238320044,0.21228166014755495,50.0,0.20612694971043366,73.80952380952381,0.016622121484913835
26,0.07506399238552426,0.37364944523868304,50.0,0.2035315155915475,71.42857142857143,0.004738695415203766
27,0.22256736682504566,0.2361745943335862,44.44444444444444,0.19831078574371752,68.25396825396825,0.002754494271251691
28,0.8177212943110652,0.30813247512671876,55.55555555555556,0.3298153975315171,61.111111111111114,0.0030696853923417532
29,0.09850906207674234,0.22742910655457516,55.55555555555556,0.20276240993346836,73.01587301587301,0.302474777022014
30,0.018734237748155524,0.5777940011130785,55.55555555555556,0.2045048334135285,73.01587301587301,0.0011127527380240358
31,0.3085235584325874,0.34929866614203253,55.55555555555556,0.2331910368192862,65.87301587301587,3.416840588612707e-05
32,0.5811487746091255,0.3844360145496242,55.55555555555556,0.27753633344980044,69.84126984126983,0.0003479636068379221
33,0.0065824127738520356,0.24610725529677785,55.55555555555556,0.28643774116431403,68.25396825396825,0.0009786038737514056
34,0.0706167426143912,0.21697935037254465,61.111111111111114,0.26140739598140234,67.46031746031747,0.0026083606309336687
35,0.0005921423582339442,0.2924723550400285,55.55555555555556,0.3915720443242435,60.317460317460316,0.778326623370613
36,0.006751442278073779,0.3176423326070496,50.0,0.2712055048904652,72.22222222222221,0.00010206678247429469
37,0.0008355282208139942,0.4183513443124684,38.88888888888889,0.29986078172948166,73.80952380952381,0.00021920280294268575
38,0.0005108796385888914,0.2992134690720292,38.88888888888889,0.30642731375134874,73.80952380952381,1.4143429455489333e-05
39,0.009715860365474206,0.24497667971249637,61.111111111111114,0.3870467219502585,65.07936507936508,0.03029823858618546
40,0.3974727853976906,0.31619810162221423,50.0,0.247065555355766,70.63492063492063,6.853780888429494e-05
41,0.006053851407246732,0.5050564307304786,44.44444444444444,0.280813348718751,72.22222222222221,0.00013168868090601102
42,0.00034975058917761497,0.31228896662810146,44.44444444444444,0.30522723411033653,71.42857142857143,0.00023049395780462876
43,0.0014805966657904846,0.4847808281359279,44.44444444444444,0.31128653880477886,72.22222222222221,0.0005785779954688365
44,0.0003942327530557672,0.46112311305957593,44.44444444444444,0.3250703908162947,71.42857142857143,7.450873266841362e-05
45,9.595613668618201e-05,0.4249117133014014,44.44444444444444,0.32139716338133273,72.22222222222221,1.0838605707607113e-05
46,2.9861215053495466e-05,0.5345518179063018,44.44444444444444,0.32464460284566615,72.22222222222221,1.5664876582948512e-05
47,0.00020081558242286132,0.3955327758172607,44.44444444444444,0.3389267111034359,72.22222222222221,3.0498987408191308e-05
48,0.0002903191728787682,0.33436423955746153,44.44444444444444,0.3401824773718358,72.22222222222221,2.139516361714818e-05
49,0.0002983985716453517,0.6589310335981696,44.44444444444444,0.33379958147652894,72.22222222222221,4.269798987011216e-06
50,0.000132536603590204,0.33329904157632156,44.44444444444444,0.3379903848035369,73.01587301587301,1.3508940552502026e-05
51,2.9522859198284202e-05,0.45222287251630405,44.44444444444444,0.3389729292489446,73.01587301587301,6.474893280182812e-06
52,2.3095172060313708e-05,0.472434868815915,44.44444444444444,0.3429819835806382,72.22222222222221,7.57687205177866e-05
53,0.0002208282982114493,0.43112937151432407,44.44444444444444,0.35813768705187565,72.22222222222221,4.989518985253527e-06
54,3.3171052124401215e-05,0.3715200861977222,44.44444444444444,0.3516059005148584,73.80952380952381,1.2711130542436292e-05
