,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,97.90689877018144,71.33441459638831,0.0,0.0,0.0,0.0,0.0,39.30204257817103,0.0,0.0,0.0,0.0,0.0,65.27401259314053,34.973032117820644,0.0,0.0,0.0,0.0,0.0,34.0245578412501,2105.077592520159,0.0,0.0,0.0,0.0,0.0,1248.1695462039759,126.40446002670969,0.0,0.0,0.0,0.0,0.0,109.78078219952845,1187.926587575299,0.0,0.0,0.0,0.0,0.0,576.9023316373385,206.7277266083731,0.0,0.0,0.0,0.0,0.0,106.70013077376157,332.98328793550263,0.0,0.0,0.0,0.0,0.0,404.7424072319901,620.5138197947069,0.0,0.0,0.0,0.0,0.0,697.0249245389193,1357.8181500979545,0.0,0.0,0.0,0.0,0.0,837.6965087921623,404.6824762403989,0.0,0.0,0.0,0.0,0.0,334.43872627960525,15.762986251617573,0.0,0.0,0.0,0.0,0.0,6.101473546592088,194.4785526014455,0.0,0.0,0.0,0.0,0.0,53.284382408996095,4274.306424216488,0.0,0.0,0.0,0.0,0.0,4499.600298568468,3450.76974196889,0.0,0.0,0.0,0.0,0.0,4268.013051542505,2355.86454691146,0.0,0.0,0.0,0.0,0.0,2761.089388969508,139.55728242340376,0.0,0.0,0.0,0.0,0.0,226.26883914931958
1,11.66438325265357,6.316290460664449,0.0,0.0,0.0,0.0,0.0,9.844894434707143,0.0,0.0,0.0,0.0,0.0,4.178228866342983,17.88625222842025,0.0,0.0,0.0,0.0,0.0,0.7850633301145223,2101.941022406738,0.0,0.0,0.0,0.0,0.0,1371.4763190318356,109.90512524191126,0.0,0.0,0.0,0.0,0.0,22.75533302232491,861.2391284382369,0.0,0.0,0.0,0.0,0.0,1805.8435915381044,139.66683977408354,0.0,0.0,0.0,0.0,0.0,164.89745945877684,166.63541726466875,0.0,0.0,0.0,0.0,0.0,133.9048509222545,344.97850500331054,0.0,0.0,0.0,0.0,0.0,504.351195572512,1068.707438414761,0.0,0.0,0.0,0.0,0.0,1553.2787979463526,256.7235099502512,0.0,0.0,0.0,0.0,0.0,100.03319993978248,15.088424414285555,0.0,0.0,0.0,0.0,0.0,5.97692482050986,122.12100472758063,0.0,0.0,0.0,0.0,0.0,81.06361032854838,3952.80314720577,0.0,0.0,0.0,0.0,0.0,4272.3292077904225,3455.56139632927,0.0,0.0,0.0,0.0,0.0,3932.7561582065778,1491.525783974777,0.0,0.0,0.0,0.0,0.0,2396.896643154988,156.9388800857146,0.0,0.0,0.0,0.0,0.0,36.31308211191068
2,50.256692045824124,53.91743013215758,0.0,0.0,0.0,0.0,0.0,1.6875914755046624,0.0,0.0,0.0,0.0,0.0,5.904227720140583,11.909427949688713,0.0,0.0,0.0,0.0,0.0,5.2671512850225835,1553.8397582552925,0.0,0.0,0.0,0.0,0.0,1755.5882987352722,92.76663963051409,0.0,0.0,0.0,0.0,0.0,10.7637949624085,654.8928191610313,0.0,0.0,0.0,0.0,0.0,448.45726946374543,202.8921451370698,0.0,0.0,0.0,0.0,0.0,85.52796902334079,133.22013529399177,0.0,0.0,0.0,0.0,0.0,156.35564158035254,213.23209108425226,0.0,0.0,0.0,0.0,0.0,308.975495773131,381.59209759809283,0.0,0.0,0.0,0.0,0.0,243.0221551422984,208.908828552137,0.0,0.0,0.0,0.0,0.0,24.204538028190804,27.727381057975116,0.0,0.0,0.0,0.0,0.0,30.182085831550957,115.35901980711242,0.0,0.0,0.0,0.0,0.0,106.93106812184328,2687.4173650100165,0.0,0.0,0.0,0.0,0.0,2993.691945581188,2090.6120732527843,0.0,0.0,0.0,0.0,0.0,2849.8157637765,750.7623794469115,0.0,0.0,0.0,0.0,0.0,1340.4005575254794,88.70150731977793,0.0,0.0,0.0,0.0,0.0,109.8103516322082
3,17.3675975544994,3.6304522827101953,0.0,0.0,0.0,0.0,0.0,3.8561912655309,0.0,0.0,0.0,0.0,0.0,4.040369080715938,4.507262362695649,0.0,0.0,0.0,0.0,0.0,2.9759304432535467,724.7687987960572,0.0,0.0,0.0,0.0,0.0,639.6705172292677,89.19072992640336,0.0,0.0,0.0,0.0,0.0,12.409835609937513,173.9728669383689,0.0,0.0,0.0,0.0,0.0,526.4126626330429,545.2352919047058,0.0,0.0,0.0,0.0,0.0,647.3626614767902,77.11248011820427,0.0,0.0,0.0,0.0,0.0,96.85467931902198,70.67198576377774,0.0,0.0,0.0,0.0,0.0,182.0957793348663,217.52821245411982,0.0,0.0,0.0,0.0,0.0,499.46131605787133,189.45701718742077,0.0,0.0,0.0,0.0,0.0,66.86701515416257,28.671391152063777,0.0,0.0,0.0,0.0,0.0,21.95015605148399,99.45906811680707,0.0,0.0,0.0,0.0,0.0,53.838224689533945,1567.3514564633576,0.0,0.0,0.0,0.0,0.0,1484.2909564927998,1020.6849823993331,0.0,0.0,0.0,0.0,0.0,1457.3369203616476,218.39731537913525,0.0,0.0,0.0,0.0,0.0,301.6567829135839,79.86632358257135,0.0,0.0,0.0,0.0,0.0,47.53827554275482
4,0.7142867561467884,3.9752164788771918,0.0,0.0,0.0,0.0,0.0,13.139981729446845,0.0,0.0,0.0,0.0,0.0,2.434785668733539,3.3903080259019056,0.0,0.0,0.0,0.0,0.0,3.8311720955633604,493.38539077828295,0.0,0.0,0.0,0.0,0.0,328.50279647436827,90.20005472043296,0.0,0.0,0.0,0.0,0.0,19.652797239181183,103.82669612927987,0.0,0.0,0.0,0.0,0.0,60.02900693080435,342.301000744567,0.0,0.0,0.0,0.0,0.0,239.18077757351585,85.5849897135777,0.0,0.0,0.0,0.0,0.0,115.32646333670999,54.50372690619667,0.0,0.0,0.0,0.0,0.0,34.25696374073447,231.93756971229573,0.0,0.0,0.0,0.0,0.0,308.14783738860103,174.06366282785535,0.0,0.0,0.0,0.0,0.0,363.5523460368225,39.26568743092495,0.0,0.0,0.0,0.0,0.0,44.97758609343686,111.83786505822295,0.0,0.0,0.0,0.0,0.0,29.9948326203465,575.2894827184828,0.0,0.0,0.0,0.0,0.0,1070.6397900470004,223.67208051140187,0.0,0.0,0.0,0.0,0.0,639.5234045107125,202.32470036736692,0.0,0.0,0.0,0.0,0.0,177.00838594989716,64.81197351078414,0.0,0.0,0.0,0.0,0.0,32.88109495160073
5,3.695076522627665,3.2670346005852586,0.0,0.0,0.0,0.0,0.0,2.0410466608306006,0.0,0.0,0.0,0.0,0.0,4.138753425656842,2.3221527112401663,0.0,0.0,0.0,0.0,0.0,2.492473781524512,423.98703771212774,0.0,0.0,0.0,0.0,0.0,86.42156233069188,63.36970081015155,0.0,0.0,0.0,0.0,0.0,15.97821755937894,74.1520856419287,0.0,0.0,0.0,0.0,0.0,35.518253584050306,84.6550011586772,0.0,0.0,0.0,0.0,0.0,192.3978605522237,93.32063152832497,0.0,0.0,0.0,0.0,0.0,54.179919049170316,54.933132540457976,0.0,0.0,0.0,0.0,0.0,104.94818367355158,295.03969909723276,0.0,0.0,0.0,0.0,0.0,413.7268774211406,158.61443425722769,0.0,0.0,0.0,0.0,0.0,40.577285291144165,44.66010750197276,0.0,0.0,0.0,0.0,0.0,41.78081248961291,77.8699060072099,0.0,0.0,0.0,0.0,0.0,126.18887274115752,248.67005357752691,0.0,0.0,0.0,0.0,0.0,444.2397700931399,99.74332070773667,0.0,0.0,0.0,0.0,0.0,202.93555604557696,180.281322975224,0.0,0.0,0.0,0.0,0.0,69.30408987752402,46.32571423421596,0.0,0.0,0.0,0.0,0.0,30.866461839896544
6,4.880683955817276,3.744323764540015,0.0,0.0,0.0,0.0,0.0,8.365773769468957,0.0,0.0,0.0,0.0,0.0,4.849248634324993,4.547699593342749,0.0,0.0,0.0,0.0,0.0,3.3673011160445956,382.91350870023484,0.0,0.0,0.0,0.0,0.0,475.219839707252,60.40113642648793,0.0,0.0,0.0,0.0,0.0,40.4555163621473,77.40389582837963,0.0,0.0,0.0,0.0,0.0,0.3505835469272915,54.06259074087594,0.0,0.0,0.0,0.0,0.0,61.59346434265852,63.65872573579923,0.0,0.0,0.0,0.0,0.0,61.04317240577065,57.293041263566366,0.0,0.0,0.0,0.0,0.0,32.026973537101426,301.1187548967813,0.0,0.0,0.0,0.0,0.0,238.1913298066706,155.1142885382576,0.0,0.0,0.0,0.0,0.0,92.08456563401049,20.189428533844037,0.0,0.0,0.0,0.0,0.0,3.470794214729305,67.85457487169607,0.0,0.0,0.0,0.0,0.0,13.823258110493342,151.39418775554182,0.0,0.0,0.0,0.0,0.0,230.65230604966067,185.71729811025008,0.0,0.0,0.0,0.0,0.0,77.39833329907319,190.95891486603105,0.0,0.0,0.0,0.0,0.0,133.7203795438392,41.215650740902824,0.0,0.0,0.0,0.0,0.0,100.47832757508644
7,3.8225947238868594,2.4695285134768716,0.0,0.0,0.0,0.0,0.0,16.14017186229785,0.0,0.0,0.0,0.0,0.0,3.482197827488623,4.535996664641829,0.0,0.0,0.0,0.0,0.0,1.4605116288600626,465.73786174099996,0.0,0.0,0.0,0.0,0.0,202.97803476268749,63.35635742608478,0.0,0.0,0.0,0.0,0.0,67.53357360837694,53.09970069898467,0.0,0.0,0.0,0.0,0.0,181.96643846088176,40.075007608444736,0.0,0.0,0.0,0.0,0.0,52.316179184713874,66.9846956282585,0.0,0.0,0.0,0.0,0.0,124.74783283012111,66.1325791728556,0.0,0.0,0.0,0.0,0.0,33.63751027486444,383.4908897699003,0.0,0.0,0.0,0.0,0.0,83.05447265616094,145.24795463496775,0.0,0.0,0.0,0.0,0.0,98.42140495862732,19.79359261021421,0.0,0.0,0.0,0.0,0.0,54.47214890514275,88.28980483026757,0.0,0.0,0.0,0.0,0.0,85.79219741795947,125.94581903738757,0.0,0.0,0.0,0.0,0.0,154.05272340237983,89.55375064739005,0.0,0.0,0.0,0.0,0.0,91.46566098998815,171.8439938201253,0.0,0.0,0.0,0.0,0.0,98.83104901886757,37.90173392251524,0.0,0.0,0.0,0.0,0.0,54.335873041933866
8,1.6312364783058686,12.787820259709864,0.0,0.0,0.0,0.0,0.0,16.61793165087181,0.0,0.0,0.0,0.0,0.0,2.120391437005406,2.4566242405204846,0.0,0.0,0.0,0.0,0.0,9.036470173816896,342.43619710801875,0.0,0.0,0.0,0.0,0.0,192.62203204025485,78.12295905393187,0.0,0.0,0.0,0.0,0.0,29.99782356639346,65.41503541482136,0.0,0.0,0.0,0.0,0.0,1.3647117925438523,38.410257080419726,0.0,0.0,0.0,0.0,0.0,145.92030385646433,130.74921294794655,0.0,0.0,0.0,0.0,0.0,72.38769906134823,65.15794583663538,0.0,0.0,0.0,0.0,0.0,55.65622280190787,376.20470244904556,0.0,0.0,0.0,0.0,0.0,264.5205893505135,178.33107881821167,0.0,0.0,0.0,0.0,0.0,98.51780748434503,22.601409166570374,0.0,0.0,0.0,0.0,0.0,35.531103406736726,76.5062181230508,0.0,0.0,0.0,0.0,0.0,56.6509754937674,129.73940791305867,0.0,0.0,0.0,0.0,0.0,64.38708490231399,37.03101076593723,0.0,0.0,0.0,0.0,0.0,52.28132400243477,180.7463648154672,0.0,0.0,0.0,0.0,0.0,169.6277511257928,52.81328682999638,0.0,0.0,0.0,0.0,0.0,55.33926593770136
