,DEL16p11_2,DEL16p11_2,DEL16p11_2,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.34265588825923937,0.15560098682048087,46.15384615384615,0.10268448665954528,52.38095238095239,0.8075392207757665
1,1.031742941451847,0.11564852108457432,53.84615384615385,0.09839264930184352,53.96825396825397,0.19449111279232645
2,0.6353369419593743,0.08228063462169216,69.23076923076923,0.08894308395500639,66.66666666666666,0.6567855996619409
3,0.3586041334940718,0.29690708329589854,53.84615384615385,0.09301975474370971,64.02116402116403,0.3972566107822365
4,0.09798082963729543,0.08928013580813571,69.23076923076923,0.10837538420777439,59.78835978835979,1.701257889546984
5,0.42335888768865787,0.10395766487302116,69.23076923076923,0.12449619609173553,55.026455026455025,0.3821291875781767
6,0.1336692997568098,0.0876749310645369,69.23076923076923,0.12814709149666048,60.84656084656085,0.06568608393672384
7,0.024313695923014852,0.0844328771031281,76.92307692307693,0.14018061604175108,59.25925925925925,0.12425001937495492
8,0.009238953005711288,0.07192757792096041,76.92307692307693,0.14989435873918194,60.84656084656085,1.6315594933898354
9,0.009901014069228897,0.06413599814141414,76.92307692307693,0.1763522566646913,61.37566137566137,0.24488769508924169
10,0.0020519220383365556,0.10625980723136928,76.92307692307693,0.20472373119376736,60.317460317460316,0.06700264804021969
11,0.0061856603105717245,0.08721513505506237,76.92307692307693,0.2374416798576231,59.78835978835979,0.06581988750030984
12,0.0012893321861830668,0.07527363006522886,76.92307692307693,0.23891217508472679,62.43386243386243,0.018459294911993575
13,0.000530814671628047,0.08081715986628939,76.92307692307693,0.2925089310505978,57.67195767195767,0.05612155214043347
14,0.00017048019533722392,0.11081981491295731,69.23076923076923,0.3211957004522516,56.08465608465608,1.0133199290193664e-05
15,0.0005040868482403437,0.12477592348429976,69.23076923076923,0.2739722703578025,61.904761904761905,0.009928754745125308
16,9.708804449431046e-05,0.15380776080435127,69.23076923076923,0.31364101691880536,56.613756613756614,1.5339278978497516e-05
17,0.0004097750062879992,0.12920522167170068,69.23076923076923,0.3759690932324715,56.08465608465608,0.0008877125300911068
18,0.000492700033851464,0.11300020157632124,76.92307692307693,0.3682919205046315,55.55555555555556,6.154064957621613e-07
19,0.00132413645343505,0.12965459412499242,76.92307692307693,0.38911946060115976,58.201058201058196,0.00023933903796397127
20,4.5264481227487396e-05,0.11428070034263997,76.92307692307693,0.4032853917475318,54.4973544973545,0.0023092931413102057
21,1.6459741672409444e-05,0.1105998603974475,76.92307692307693,0.4365038115927028,55.55555555555556,2.2636401345111373e-06
22,0.0001611296038946327,0.11712312267559974,76.92307692307693,0.407053379522561,56.613756613756614,4.575944329580348e-07
23,2.750825832429327e-05,0.09467980813501851,76.92307692307693,0.3898839382406595,57.14285714285714,5.58353197312794e-05
