,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
9,0.7273230727692559,0.6896067121928565,55.65217391304348,0.7136111111111111,0.0,0.0,0.0,0.7204266851541868,49.735449735449734,0.5531250000000001,0.12242063507437706,0.3333333333333333,0.07569444552063942,0.6870328792779804,0.576135514004758,68.75,0.65,0.3976190537214279,0.3541666716337204,0.4583333358168602,0.6891231078707631,0.5519519173581717,70.58823529411765,0.7222222222222222,0.5454545617103577,0.5,0.600000003973643,0.6177115417892216,0.6509241560176391,44.44444444444444,0.5,0.1428571343421936,0.1666666716337204,0.125,0.4905738106377348,0.7201722006184833,69.23076923076923,0.5714285714285714,0.8333333432674408,0.9000000059604645,0.7857142984867096,0.08601729594891871,0.5676210541048171,71.42857142857143,0.6,0.8181818425655365,0.75,0.9000000059604645,0.670192288442187,0.6933133657486018,60.0,0.6833333333333333,0.375,0.5,0.30000001192092896,0.7195444939795128,0.5855775690314021,62.5,0.6666666666666666,0.7272727489471436,0.6666666865348816,0.800000011920929,0.30344362370862565,0.6933347949681841,43.90243902439025,0.4361111111111111,0.4952084918816884,0.3859127014875412,0.6944444477558136,0.6943176637700639
10,0.7880362061927583,0.6614625033728083,55.65217391304348,0.7483730158730159,0.0,0.0,0.0,0.6935546722461833,48.67724867724868,0.5322916666666667,0.3319775201380253,0.6034722241262594,0.2493055605640014,0.7019904200886629,0.598310094687514,75.0,0.6458333333333333,0.4333333373069763,0.4375,0.4583333358168602,0.40935456259880254,0.5804774001561066,76.47058823529412,0.7166666666666667,0.4696969787279765,0.6666666666666666,0.3888888855775197,0.3681356302893787,0.7297987339059415,55.55555555555556,0.55,0.0,0.0,0.0,0.41366547865840203,0.7711961559073076,69.23076923076923,0.7916666666666667,0.75,0.9166666567325592,0.6666666567325592,0.8035041311396346,0.6672498404686656,71.42857142857143,0.6000000000000001,0.7301587760448456,1.0,0.6000000089406967,0.6490641830052458,0.668381248361775,40.0,0.5166666666666666,0.0,0.0,0.0,0.6554522507883457,0.9416094912833695,37.5,0.4666666666666667,0.444444477558136,0.5,0.4000000059604645,0.4952754565610264,0.6925116729179327,46.34146341463415,0.6655753968253969,0.6652421777447065,0.5535714328289032,0.9666666686534882,0.6913499644463642
11,0.7164651531343595,0.687254011746568,55.65217391304348,0.6959920634920636,0.0,0.0,0.0,0.691006736575033,55.026455026455025,0.5753968253968254,0.6515664979815483,0.5459821509818236,0.8614087328314781,0.6891216385209938,2.43078011918734,31.25,0.6964285714285714,0.4166666679084301,0.2723214328289032,1.0,0.01702812039336151,0.9635533411469811,64.70588235294117,0.6791666666666667,0.8321678439776102,0.7321428656578064,1.0,0.39986353044138045,0.611365995613384,66.66666666666666,0.75,0.4000000059604645,0.3333333432674408,0.5,0.6949336216059009,0.4627291346806523,76.92307692307693,0.9166666666666667,0.8611111342906952,0.8166666626930237,0.9166666567325592,0.08493447321021148,0.5868894567857125,71.42857142857143,0.5,0.8391608595848083,0.7291666567325592,1.0,0.7561919603629161,0.7409286423210435,50.0,0.28125,0.0,0.0,0.0,0.727791269492,0.8672163808386488,62.5,1.0,0.7692307829856873,0.625,1.0,0.7961286912317463,0.6928659825458545,48.78048780487805,0.5625,0.5468975603580475,0.4166666666666667,0.8333333333333334,0.701462844254618
12,0.08899049879243176,0.9097383323592712,55.65217391304348,0.7338492063492065,0.0,0.0,0.0,0.7135102118334833,43.91534391534391,0.5442708333333334,0.07301587238907814,0.1875,0.04791666753590107,0.7236926451676154,0.8322618795697586,75.0,0.7029761904761905,0.2916666716337204,0.375,0.25,0.03539576954212415,0.5900404297506332,76.47058823529412,0.7000000000000001,0.769696980714798,0.8333333333333334,0.722222218910853,0.11273108906838439,0.6267177365317024,55.55555555555556,0.5166666666666666,0.6666666716337204,0.6666666716337204,0.6666666716337204,0.693716005595197,1.702083866946631,30.76923076923077,0.625,0.20000000298023224,0.5,0.125,2.537658323888925,0.6076240926701751,71.42857142857143,0.6666666666666667,0.7916666567325592,0.7916666567325592,0.7916666567325592,0.7389415683976931,0.7195910498923063,40.0,0.5166666666666666,0.0,0.0,0.0,0.6172549158937988,0.6150911448220984,75.0,0.7333333333333333,0.8333333730697632,0.7142857313156128,1.0,1.0312579439526237,0.6918607982721755,68.29268292682927,0.6708333333333334,0.577777773141861,0.600000003973643,0.5833333432674408,0.692319863917096
13,0.7868019588666433,0.8628008746381078,56.52173913043478,0.6417857142857143,0.026666667064030966,0.06666666666666667,0.016666666666666666,0.6884750628517,49.735449735449734,0.5666418650793651,0.3032407412926356,0.4965277810891469,0.23392857424914837,0.6910808650139348,0.972460155740181,78.125,0.680952380952381,0.6000000163912773,0.6250000074505806,0.6666666716337204,0.1899916708241201,0.6886082940945493,82.35294117647058,0.7083333333333334,0.5523809591929117,0.6666666666666666,0.4722222288449605,0.2721310571625997,0.5991112845503894,55.55555555555556,0.5625,0.0,0.0,0.0,0.5724202337490918,1.9359570459109796,23.076923076923077,0.5833333333333333,0.0,0.0,0.0,0.03219406413180115,0.6812128458009313,57.14285714285714,0.7708333333333333,0.5833333432674408,1.0,0.4166666716337204,0.5971180104808796,0.9138473633603882,50.0,0.6166666666666667,0.0,0.0,0.0,0.4937329964043515,0.5921761671256458,75.0,0.7333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.8973574463509743,0.690509214490688,70.73170731707317,0.7069444444444445,0.56785715619723,0.6611111164093018,0.547222226858139,0.6958488780660709
14,0.9286628752638937,0.7810541224211953,63.47826086956522,0.6059920634920636,0.5680519541104635,0.5182539741198222,0.6526984175046285,0.6886135790222877,55.026455026455025,0.575297619047619,0.5924168539543947,0.6018353222558895,0.6379960353175799,0.6728355150720415,0.8556292923687578,75.0,0.7083333333333334,0.6178571507334709,0.6000000014901161,0.7083333358168602,0.28424729282538136,0.539185154065688,76.47058823529412,0.725,0.8333333333333334,0.9166666666666666,0.7833333412806193,0.13597383151275666,0.6585445611908147,33.33333333333333,0.46875,0.0,0.0,0.0,0.692399375112941,0.48991681328131964,84.61538461538461,0.9583333333333333,0.9166666567325592,0.9166666567325592,0.9166666567325592,1.0766970251932713,0.6266309045146655,71.42857142857143,0.8333333333333333,0.7500000298023224,0.8333333432674408,0.6904762089252472,0.608881228801758,0.7451187357111309,50.0,0.59375,0.0,0.0,0.0,0.6432259000754191,0.5986635700969383,75.0,0.6666666666666666,0.8333333730697632,0.7142857313156128,1.0,0.8659275243774865,0.690533849308,60.97560975609756,0.625,0.5652958154678345,0.4940476268529892,0.6805555572112402,0.6915353556124766
15,0.6965553357250437,0.6944128336237526,60.0,0.6875000000000001,0.20698412855466206,0.4,0.14555555880069732,0.835193026097181,54.4973544973545,0.5943452380952382,0.3495701091984908,0.68402777860562,0.2673611156642437,1.5371394700234609,0.9989846785438301,71.875,0.7666666666666667,0.22500000149011612,0.25,0.2083333358168602,0.024929348547005743,0.7689159442508352,76.47058823529412,0.7083333333333334,0.4888888994852702,0.6666666666666666,0.3888888955116272,0.2561245615730475,0.6437972307491178,66.66666666666666,0.53125,0.20000000298023224,0.5,0.125,0.4777431865506647,1.2762154164025077,38.46153846153847,0.875,0.34285715222358704,1.0,0.2083333358168602,0.3842740249563745,0.7030353322858439,42.857142857142854,0.8333333333333333,0.2857142984867096,0.5,0.20000000298023224,0.7011796683332734,1.0366198058034357,50.0,0.5833333333333333,0.0,0.0,0.0,0.6174715819586564,0.9287281544103323,37.5,0.4666666666666667,0.444444477558136,0.5,0.4000000059604645,0.3875607545872875,0.6894919699832694,58.536585365853654,0.6659722222222222,0.3879629721244176,0.5,0.3194444527228673,0.6872720691755948
16,0.4753345563536011,0.7155823843764106,64.34782608695652,0.6708333333333333,0.5166137595971425,0.6023809552192688,0.5033333371082942,0.7249914703384849,55.55555555555556,0.6144841269841269,0.4773809512456258,0.6326388965050379,0.42966270074248314,0.6787495600646498,1.0663406254720074,75.0,0.6375,0.2916666716337204,0.375,0.25,0.014147084333203653,1.4692094988335072,58.82352941176471,0.7888888888888889,0.3333333333333333,0.6666666666666666,0.22222222884496054,0.114893907595868,0.6413614601142013,55.55555555555556,0.53125,0.0,0.0,0.0,0.4983976034822975,1.737313354578941,30.76923076923077,0.65,0.1666666567325592,0.5,0.10000000149011612,0.07119702531391407,0.6808976567043495,42.857142857142854,0.7708333333333333,0.25,0.5,0.1666666716337204,0.5896120266028234,0.8721438626465707,50.0,0.28125,0.0,0.0,0.0,0.742083465869787,1.2328124872321715,50.0,0.4666666666666667,0.5,0.6666666865348816,0.4000000059604645,0.3795994936774634,0.6890365503736028,63.41463414634146,0.6027777777777777,0.5717236498991648,0.5555555671453476,0.6833333373069763,0.800505981248147
17,0.4323648519117258,0.7417362391994224,64.34782608695652,0.6922222222222222,0.5344444533189138,0.6366666714350383,0.5211111178000768,0.8297260864945065,59.78835978835979,0.620734126984127,0.6201509274542332,0.6227182590713104,0.670932545637091,0.6871004681090296,0.9439840978073989,75.0,0.7172619047619048,0.3125,0.3125,0.3125,0.3661887990957067,0.5037156962398737,64.70588235294117,0.7888888888888889,0.45714284976323444,0.5,0.4444444576899211,0.2937086234045626,0.6854922654591001,66.66666666666666,0.5166666666666666,0.8333333432674408,0.75,1.0,0.69280898646324,1.0252862251404535,61.53846153846154,0.9166666666666667,0.6666666865348816,1.0,0.5,0.7358277183690837,0.7831495706259056,28.57142857142857,0.59375,0.1428571492433548,0.5,0.0833333358168602,0.5078243832154161,0.88547151000684,40.0,0.41666666666666663,0.0,0.0,0.0,0.38066682370106447,0.936018803407358,50.0,0.4666666666666667,0.5,0.6666666865348816,0.4000000059604645,0.9632815283007724,0.6999190169675785,68.29268292682927,0.7215277777777778,0.7047619074583054,0.6944444477558136,0.7527777850627899,0.7124232872469675
18,1.0308364652610873,0.8129281106669148,63.47826086956522,0.6247222222222223,0.4176719605922699,0.600000003973643,0.3522222250699997,0.8821560829186422,59.25925925925925,0.6028769841269843,0.6208886156479517,0.5918154815832773,0.7011904815832773,1.682217469490421,1.234788056217314,71.875,0.6822916666666666,0.4791666716337204,0.4000000059604645,0.625,0.018446778960372105,0.5429029007795626,82.35294117647058,0.75,0.557692309220632,0.5357142885526022,0.5833333333333334,0.6344408690217302,0.5995243323570442,66.66666666666666,0.65625,0.4000000059604645,0.3333333432674408,0.5,0.4753133983463413,0.7350293535917876,76.92307692307693,0.6833333333333333,0.8295454680919647,0.9166666567325592,0.800000011920929,0.5799452016365246,0.5707085836486379,64.28571428571429,0.8,0.694444477558136,0.8333333432674408,0.6000000089406967,0.6374105627459976,0.9321077768706765,50.0,0.78125,0.0,0.0,0.0,0.6603635495491162,0.6953628822355005,62.5,0.5333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,1.287309704909769,0.6949010300460262,65.85365853658537,0.6666666666666666,0.7241647193829218,0.6349206368128458,0.8888888855775198,0.6815497741109459
19,0.4871797691850731,0.7682327533615045,58.26086956521739,0.6590873015873017,0.4696825444698334,0.5122222284475962,0.5044444471597671,0.7016392749152333,61.37566137566137,0.6342013888888889,0.6529463728268942,0.6376488196353117,0.7194444487492243,0.2931501645548231,1.3610797247568809,62.5,0.6946428571428571,0.5095238164067268,0.4000000096857548,0.8333333358168602,0.001906589003431015,0.4605901438878022,82.35294117647058,0.7666666666666666,0.5993266304334005,0.6111111044883728,0.600000003973643,0.034198005524187086,0.6895771456468933,66.66666666666666,0.65625,0.3636363744735718,0.2857142984867096,0.5,0.7185462194567225,0.6790474569532297,84.61538461538461,0.875,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.4459288614714388,0.5686217663875087,57.14285714285714,0.8333333333333333,0.619047611951828,0.8333333432674408,0.5,0.6507258083254744,0.9363752215393457,50.0,0.65,0.0,0.0,0.0,0.4868259651590994,0.6726676051554827,62.5,0.6666666666666666,0.7272727489471436,0.6666666865348816,0.800000011920929,1.4273338289743107,0.684251286786046,56.09756097560976,0.6817460317460317,0.5322011411190033,0.4384920721252759,0.777777781089147,0.6626482795626274
20,0.5424570098459255,0.6705624044206137,64.34782608695652,0.7497222222222221,0.5255148609479269,0.5222222288449605,0.6327777802944183,0.7472152643342508,55.026455026455025,0.5994791666666666,0.45718494306008023,0.6208333373069763,0.39424603680769604,0.6980189575566882,1.170375477553484,75.0,0.5208333333333334,0.1666666716337204,0.25,0.125,0.4036795555308161,0.9668571165221564,76.47058823529412,0.7277777777777779,0.8055555621782938,1.0,0.700000007947286,0.6338291659742665,0.6532210589138621,55.55555555555556,0.53125,0.25,0.25,0.25,0.48441338223721636,1.5888038243323346,38.46153846153847,0.7083333333333333,0.34285715222358704,1.0,0.2083333358168602,1.2576700709302326,0.7224519033165139,50.0,0.8333333333333333,0.4523809552192688,1.0,0.30000000447034836,0.47960996465095196,0.9260386746349354,50.0,0.55,0.0,0.0,0.0,0.5563980951438147,1.4265728807315727,25.0,0.4666666666666667,0.25,0.3333333432674408,0.20000000298023224,0.35287353740715227,0.629635629687589,65.85365853658537,0.6694444444444444,0.5674603283405304,0.652777781089147,0.5666666726271311,0.5604222460387971
21,0.8892177926450564,0.8831993304569217,60.86956521739131,0.6800793650793651,0.2889947096506755,0.42222222487131755,0.2442857176065445,0.6761665279309108,62.43386243386243,0.6408978174603176,0.6569816892345747,0.6173611183961233,0.766517860814929,0.6987255978005237,1.1489890151878146,71.875,0.65,0.434523805975914,0.4166666716337204,0.4583333432674408,0.02177136597299819,0.3532103505698708,88.23529411764706,0.7555555555555555,0.9076923131942749,0.9523809552192688,0.8888888955116272,0.0019140869347654128,0.6741338696422657,66.66666666666666,0.65625,0.3636363744735718,0.2857142984867096,0.5,0.3230712715071697,0.9047036918047421,76.92307692307693,0.8333333333333333,0.8452380895614624,0.9166666567325592,0.7916666567325592,0.4250471963301265,0.5400712561165274,71.42857142857143,0.7708333333333333,0.7916666567325592,0.7916666567325592,0.7916666567325592,0.4962441272958302,0.9203287246944252,50.0,0.71875,0.0,0.0,0.0,0.8377046760027438,0.7430419066347301,75.0,0.6666666666666666,0.8333333730697632,0.7142857313156128,1.0,0.5165269392176645,0.6930804437656063,58.536585365853654,0.5729166666666666,0.5225654045740763,0.45873016864061356,0.6388888855775198,0.5765320284324246
