,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD
9,0.7404427775723248,0.7655106737683424,48.78048780487805,0.6058531746031747,0.6767861867944399,0.5625,1.0,0.7871536098765288,52.910052910052904,0.5004712301587302,0.6529269423335791,0.5382936540991068,0.9474206368128458,0.6935328646377518,0.6094304431709971,75.0,0.6672619047619048,0.20000000298023224,0.1666666716337204,0.25,0.12117728964249305,0.5450837198332631,70.58823529411765,0.7263888888888889,0.8055555621782938,0.8666666746139526,0.7833333412806193,0.3138665368874268,0.6932279999858049,66.66666666666666,0.5,0.4000000059604645,0.3333333432674408,0.5,0.7121739705620055,0.6829298720650527,38.46153846153847,0.6666666666666666,0.4583333432674408,0.8333333432674408,0.4047619178891182,0.8458673791003185,1.1234155701736477,35.714285714285715,0.4666666666666667,0.1666666567325592,0.5,0.10000000149011612,0.5948056847606052,1.2465361781941038,50.0,0.71875,0.0,0.0,0.0,0.5667888550300156,0.7545116896709501,62.5,0.6,0.7692307829856873,0.625,1.0,0.8056887280511468,0.6706958071340634,55.65217391304348,0.6488888888888888,0.0,0.0,0.0,0.6262242414789846
10,0.6917514467140389,0.6763310029637212,51.21951219512195,0.6083333333333333,0.694444457689921,0.5674603233734766,0.9666666686534882,0.6920797342443119,48.67724867724868,0.4366319444444444,0.11428571492433548,0.2777777786056201,0.07638888930281003,0.6910098481394689,0.5714084285135531,81.25,0.6666666666666666,0.2916666716337204,0.4166666716337204,0.2500000074505806,0.22596313180650912,0.48720087921058,76.47058823529412,0.7680555555555556,0.5740741093953451,0.5047619144121805,0.6666666666666666,0.33924981357116324,0.6762209833219104,88.88888888888889,0.75,0.5,0.5,0.5,0.6962571357012005,0.658592381566891,23.076923076923077,0.4166666666666667,0.2916666716337204,0.5,0.2083333358168602,0.5925176362427526,0.7573375914782544,50.0,0.6333333333333333,0.6727273166179657,0.6500000059604645,0.7000000178813934,0.7362192383364262,0.7844751811982309,50.0,0.55,0.0,0.0,0.0,0.6591659646132171,0.6238275641941027,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.6309134503597927,0.7813795916805937,55.65217391304348,0.5683333333333334,0.0,0.0,0.0,0.5567582654456065
11,1.182164667945736,0.7136699387394515,48.78048780487805,0.6166666666666666,0.5468975603580475,0.4166666666666667,0.8333333333333334,0.6895632872300627,47.08994708994709,0.5133680555555555,0.24332010746002197,0.4236111144224803,0.18750000248352686,0.6885078145631394,0.5353596023622618,75.0,0.7477678571428571,0.10000000149011612,0.25,0.0625,0.7354891141460954,0.6584380378022001,64.70588235294117,0.75,0.4222222367922465,0.5833333333333334,0.3333333333333333,0.47168273460282906,0.7042727781470569,66.66666666666666,0.5166666666666666,0.7857142686843872,0.75,0.8333333432674408,0.6269098902336481,0.6844457733228501,53.84615384615385,0.5833333333333333,0.666666716337204,0.7333333492279053,0.6666666716337204,0.8309056936337155,0.6506286608343748,71.42857142857143,0.8333333333333333,0.800000011920929,0.6875,1.0,0.6905064279312354,0.7905353172939573,50.0,0.65625,0.0,0.0,0.0,0.5032071307508941,0.7035368889510758,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.5213952267307042,0.6971196752060862,55.65217391304348,0.6279365079365079,0.0,0.0,0.0,0.49349866632534967
12,0.6947442046917468,0.6979484154692377,43.90243902439025,0.4333333333333333,0.46590909361839294,0.3777777875463168,0.6333333353201548,0.6920147974113999,46.03174603174603,0.5006944444444446,0.16498016317685446,0.32638888930281,0.1173611128081878,0.7037189746189401,0.7619392088287689,75.0,0.6333333333333333,0.125,0.25,0.0833333358168602,0.052404763269520094,0.8457589510718398,52.94117647058824,0.7000000000000001,0.2222222089767456,0.6666666666666666,0.13333333532015482,0.15873506374048232,0.6693520887698949,55.55555555555556,0.55,0.2857142686843872,0.25,0.3333333432674408,0.9101435373570196,0.6742110275431489,61.53846153846154,0.375,0.7386363744735718,0.7750000059604645,0.7083333432674408,0.3757769510279727,0.5586488122586493,71.42857142857143,0.6875,0.8285714387893677,0.7083333432674408,1.0,0.7283144614513652,0.7619915414709657,50.0,0.28125,0.0,0.0,0.0,0.28666819492942947,0.8145933651354069,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.7864190848853937,0.6626719571679738,55.65217391304348,0.6836111111111111,0.0,0.0,0.0,0.6256615671738756
13,0.6290212329566028,0.7451897309784972,48.78048780487805,0.5833333333333334,0.5493395626544952,0.4166666666666667,0.8333333333333334,0.7065076770772204,55.026455026455025,0.5281250000000001,0.6353549373646578,0.5485119136671225,0.8076388935248057,0.6869042817001962,0.7295655323762344,75.0,0.6011904761904763,0.32500000298023224,0.375,0.2916666716337204,0.3341349344017743,0.9424705438108641,58.82352941176471,0.7222222222222222,0.600000003973643,0.6666666666666666,0.5555555621782938,0.20495260257689513,0.691602991189459,66.66666666666666,0.6166666666666667,0.8333333432674408,0.75,1.0,0.6977538614393088,1.3510278788870902,15.384615384615385,0.55,0.0,0.0,0.0,0.5858129287828773,0.7315226406868514,42.857142857142854,0.9166666666666667,0.34285715222358704,1.0,0.2083333358168602,0.47521685992379786,1.2152627189578225,50.0,0.625,0.0,0.0,0.0,0.46241023533141323,0.8076206706780268,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.570630506574121,0.7887081319599023,55.65217391304348,0.6226984126984126,0.0,0.0,0.0,1.1560587886397615
14,2.295662645230962,0.7477767239097974,56.09756097560976,0.5708333333333333,0.7129629850387573,0.594246044754982,0.9444444477558136,0.7226130800108801,52.910052910052904,0.5809027777777779,0.26299603407581645,0.4722222238779068,0.20178571778039137,0.6204974073909597,0.5921736384689846,68.75,0.7708333333333334,0.40833333879709244,0.3958333358168602,0.5416666716337204,0.22492360013769383,0.4086036182447991,82.35294117647058,0.7555555555555555,0.896825393040975,0.8611111044883728,0.9444444378217062,0.6572091351034567,0.7996202762423007,55.55555555555556,0.46875,0.30000001192092896,0.25,0.375,0.7149457279635092,1.129695698084512,23.076923076923077,0.625,0.125,0.25,0.0833333358168602,0.8513814724810961,0.5683779400267458,71.42857142857143,0.6,0.8391608595848083,0.7291666567325592,1.0,0.5412548429986546,0.7257982084500906,50.0,0.25,0.0,0.0,0.0,0.4872746257753496,0.596301122283925,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,0.6026671787888348,0.9633307401047794,55.65217391304348,0.6817063492063493,0.0,0.0,0.0,1.175193917540627
15,0.5810932382239222,0.7153630620440913,60.97560975609756,0.6208333333333333,0.6370851347843806,0.6388888955116272,0.6944444502393404,0.7359424283836623,51.32275132275132,0.4732638888888889,0.41298262278238934,0.4583333407839139,0.3947916701436043,0.6891488164971903,0.6967248916112894,71.875,0.7702380952380953,0.34285715222358704,0.4166666716337204,0.3500000014901161,0.0737012939756673,0.4333971154531256,76.47058823529412,0.7472222222222222,0.8201058308283488,0.8888888955116272,0.7666666706403097,0.08556223506891092,0.7560521561914326,55.55555555555556,0.5833333333333333,0.75,0.7000000029802322,0.8333333432674408,0.46560111872977733,0.5301317173389063,76.92307692307693,0.6071428571428572,0.8571428656578064,0.8035714328289032,0.9285714328289032,0.8158950962825954,0.5608041049271695,78.57142857142857,0.5,0.8615384697914124,0.761904776096344,1.0,0.6642680177111512,0.8330496252590172,50.0,0.45,0.0,0.0,0.0,0.28209106003880574,0.6949777927394251,62.5,0.6,0.7692307829856873,0.625,1.0,0.6956467364359381,0.7232033604056409,58.26086956521739,0.5747222222222222,0.1200000007947286,0.26666666666666666,0.07777777910232545,0.8959024293583873
16,0.689848799874677,0.6829268994519211,51.21951219512195,0.5444444444444445,0.5528804560502371,0.4255952388048172,0.8333333333333334,0.7489397416023593,53.43915343915344,0.601984126984127,0.5900481504698595,0.554910721257329,0.6783730226258436,0.633512565353952,0.5978084766883818,71.875,0.6934523809523809,0.4750000014901161,0.4583333358168602,0.5833333358168602,0.26209988104633036,0.506061890849435,82.35294117647058,0.7458333333333332,0.5820106069246928,0.6666666666666666,0.5166666706403097,0.178389087753062,0.7086394920860197,66.66666666666666,0.55,0.7857142686843872,0.75,0.8333333432674408,0.7485362353614362,1.2847500453659964,23.076923076923077,0.6666666666666666,0.0,0.0,0.0,0.17291019136434824,0.5742033144544058,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.6039543663000194,0.9309783601205345,50.0,0.48333333333333334,0.0,0.0,0.0,0.7001914475281339,0.6593008547513539,75.0,0.7333333333333333,0.8000000715255737,0.800000011920929,0.800000011920929,0.5764351094290869,0.6715369291256514,61.73913043478261,0.676626984126984,0.18809524178504944,0.3,0.1388888915379842,0.4656126587007249
17,0.6350457619797767,0.6866005343856482,48.78048780487805,0.5555555555555555,0.6917638033628464,0.5625,1.0,1.707414764738005,53.96825396825397,0.5742063492063493,0.6882763206958771,0.5406250009934107,1.0,0.02552403500733513,2.194612943251187,34.375,0.7226190476190476,0.3861111104488373,0.255952388048172,0.875,0.0484545179323311,0.5883608940373805,64.70588235294117,0.7694444444444445,0.8222222526868185,0.7666666706403097,0.9333333373069763,0.2057525658324923,1.0909038196752963,44.44444444444444,0.48333333333333334,0.7727272808551788,0.6875,1.0,0.9224312597999496,1.9120433966353167,23.076923076923077,0.5,0.0,0.0,0.0,0.049140963810237505,0.5742042915084723,64.28571428571429,0.7666666666666666,0.694444477558136,0.8333333432674408,0.6000000089406967,0.652826897722703,1.430359218509551,50.0,0.55,0.0,0.0,0.0,0.36086513403556836,0.7417901314652031,25.0,0.4666666666666667,0.0,0.0,0.0,0.6907439695703385,0.687403734176937,64.34782608695652,0.575,0.48650793234507245,0.5677777846654256,0.448888889948527,0.6166743348841977
18,0.6573049412730333,0.687485735971748,46.34146341463415,0.6104166666666667,0.5155067245165507,0.4017857164144516,0.777777781089147,0.7811414659747028,56.08465608465608,0.6119791666666666,0.5069805209835371,0.5743055616815885,0.49007937374214333,0.6003405774513118,0.88719870338852,78.125,0.730952380952381,0.1428571492433548,0.25,0.10000000149011612,0.018770570038983712,1.1048336624596347,52.94117647058824,0.7888888888888889,0.24444443980852762,0.6666666666666666,0.15000000099341074,0.33529678999176504,0.7255960731035248,44.44444444444444,0.5625,0.25,0.25,0.25,0.6803071983112358,0.8956083486151087,46.15384615384615,0.48333333333333334,0.5178571492433548,0.75,0.4000000134110451,0.5299571177183737,0.6288548433649067,92.85714285714286,0.8333333333333333,0.9545454680919647,0.9166666567325592,1.0,0.5009639640136027,0.9466212458606872,50.0,0.25,0.0,0.0,0.0,0.474002559337945,0.6763456043656405,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.5570555695644345,0.6761064238535602,58.26086956521739,0.6453968253968253,0.17904762228329976,0.36666666666666664,0.1222222238779068,0.6227899421074513
19,1.035787423537736,1.1900914547628958,48.78048780487805,0.6069444444444445,0.5397491504748663,0.4166666666666667,0.8333333333333334,0.9538333162499343,56.613756613756614,0.5636904761904762,0.6762933892508348,0.5704365136722723,0.8992063502470652,0.025472574664646513,1.1161460631679045,68.75,0.7261904761904762,0.5857142880558968,0.4541666731238365,0.9166666716337204,0.29511962338015046,0.664314883918224,64.70588235294117,0.6555555555555556,0.811965803305308,0.738095243771871,0.9444444378217062,0.13505512557033844,0.8369817891649988,66.66666666666666,0.59375,0.4000000059604645,0.3333333432674408,0.5,0.927288052369747,0.9189400190972621,61.53846153846154,0.5166666666666666,0.7083333432674408,0.875,0.6000000238418579,0.06396726350300654,0.6665691778062274,50.0,0.9375,0.45000000298023224,1.0,0.2916666716337204,0.6512872134116792,1.2232872134110822,50.0,0.6875,0.0,0.0,0.0,0.599070124342837,0.9588356331329374,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.47246087588189406,1.0280630772848942,58.26086956521739,0.6613888888888888,0.6046224236488342,0.532222232222557,0.7544444481531779,0.8801359459042812
20,0.5486867275606757,0.7728310964859663,51.21951219512195,0.6604166666666667,0.6898989975452423,0.5791666756073633,0.9333333373069763,0.9507373018649395,55.55555555555556,0.5812251984126984,0.6224886383861303,0.5580853273471197,0.7795138930281004,0.004738834228930801,0.9793470469034935,68.75,0.6523809523809523,0.4000000059604645,0.5,0.3333333432674408,0.5138010611882626,0.37476507628749817,94.11764705882352,0.7666666666666666,0.629629651705424,0.6666666666666666,0.600000003973643,0.10520308085256307,1.0638624041378466,44.44444444444444,0.34375,0.3333333432674408,0.25,0.5,0.7345749630509485,1.2788985774568102,23.076923076923077,0.4583333333333333,0.1428571492433548,0.5,0.0833333358168602,0.03534375387731355,0.5414127034187549,71.42857142857143,0.375,0.6666666716337204,0.6666666716337204,0.6875,0.6379404947390199,1.0494005508873268,50.0,0.41666666666666663,0.0,0.0,0.0,0.44822936911071726,0.7882948359737759,62.5,0.8,0.7692307829856873,0.625,1.0,0.5970815030493187,0.8577160091703012,62.60869565217392,0.6277777777777779,0.23477633198102316,0.45,0.1719047635793686,0.5676380114765395
21,0.31302964676160433,0.7465462511408676,56.09756097560976,0.6319444444444444,0.5151274700959524,0.4503968308369319,0.661111111442248,0.8029718537325462,54.4973544973545,0.5488095238095239,0.481119342148304,0.5798611144224802,0.45456349787612754,0.6345491962930581,0.9894044463177267,71.875,0.6904761904761904,0.3500000014901161,0.375,0.3333333358168602,0.04428523559315466,0.6208130873996873,76.47058823529412,0.7666666666666666,0.5,0.6666666666666666,0.40000001589457196,0.05451828907307299,0.9353148532331941,44.44444444444444,0.45,0.6428571343421936,0.625,0.6666666716337204,0.5457743191078402,0.8290969501096365,61.53846153846154,0.6428571428571428,0.722222238779068,1.0,0.6428571492433548,0.06879967431193355,0.5138311653156629,78.57142857142857,1.0,0.7878788113594055,1.0,0.6666666567325592,1.1574554529018117,0.8579539224995749,60.0,0.65,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.433170365494828,0.5873302211127956,62.5,0.6666666666666666,0.7272727489471436,0.6666666865348816,0.800000011920929,0.4684531174916544,0.7370517113954328,58.26086956521739,0.6772222222222222,0.27015873193740847,0.43333333532015483,0.2144444485505422,0.7783116033128392
22,0.4410204591552841,0.8454520395931093,58.536585365853654,0.6201388888888889,0.5507575770219167,0.4888889044523239,0.7000000029802322,0.9240094541867968,53.43915343915344,0.5515625,0.5397065983464321,0.6154761972526709,0.5406250053395828,0.06172987526518939,0.9428814826620416,65.625,0.655952380952381,0.3750000074505806,0.3333333358168602,0.4583333358168602,0.14130650224939353,0.36135202943767836,88.23529411764706,0.8055555555555555,0.5993266304334005,0.600000003973643,0.6111111044883728,0.020974618100077967,0.7388600039633239,44.44444444444444,0.5166666666666666,0.25,0.20000000298023224,0.3333333432674408,0.9931862089002581,1.2764128277749929,46.15384615384615,0.5833333333333333,0.45000000298023224,1.0,0.2916666716337204,0.00889555886107306,0.6860038468982942,78.57142857142857,0.6458333333333333,0.8615384697914124,0.761904776096344,1.0,0.4720665611492545,0.9802607126668252,60.0,0.5166666666666666,0.1666666567325592,0.5,0.10000000149011612,0.2653951548034202,0.551518891019128,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.4413202060656691,0.8525886894340341,62.60869565217392,0.6763888888888889,0.3523809591929118,0.5666666666666667,0.26333333750565846,0.27810747803216235
