,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,112.72984460052841,58.616937055438505,0.0,28.764610735356317,0.0,38.52726036833387,2.238032664367061,0.0,47.74723115616391,19.5370667658492,0.0,49.268650686136496,1.4668623523617177,0.0,22.51046300093864,157.2183016923667,0.0,869.4267931661801,19.641473990151376,0.0,58.16692650939086,76.56279678303844,0.0,52.134583812691375,52.56218253716454,0.0,129.75021097596772,85.47082043581212,0.0,621.4333079456201,13.73346653709773,0.0,244.20583021312632,40.57240415332984,0.0,839.4006154967024,26.83650067709773,0.0,85.13650678891544,13.262791389752831,0.0,8.86020054855689,176.27473299825888,0.0,1847.853113389739,171.86832229020138,0.0,2018.6330397195163,310.1706204723097,0.0,2503.6932514861996,21.01458972190059,0.0,86.2491729628687
1,77.74023689302722,19.146097617272424,0.0,3.3249565092265114,0.0,5.106116445266682,4.814326143450834,0.0,37.68112342951348,1.7470998480244506,0.0,23.07102993922488,12.049186221855472,0.0,5.611852533442078,46.34017294424871,0.0,489.30784988836086,16.21374901960802,0.0,13.267780186700776,27.412100302196556,0.0,12.117373896869479,13.629871916592906,0.0,361.2138190006768,23.71416253979098,0.0,135.14984380293086,9.108634779520711,0.0,61.22949558479304,37.471979311549774,0.0,447.9152040280488,24.689369768634933,0.0,173.9874429485613,27.16092064175613,0.0,1.7376328879896346,50.422465413671375,0.0,273.9171521945658,28.632826360454988,0.0,380.99398760067606,31.488707274646742,0.0,199.73127633367125,14.12132988263829,0.0,136.92730641283222
2,90.23520322401889,13.199995391954573,0.0,1.2090559397166698,0.0,12.195073797924993,0.2283551923023246,0.0,3.0051135582590467,1.5133068019443732,0.0,13.28584989397973,0.3401991685448409,0.0,7.995797438097727,71.55508309067653,0.0,330.70089782810174,13.094222447713461,0.0,40.426773150875924,14.187118167323035,0.0,13.859727099130616,11.44111762822535,0.0,85.83597610993348,9.684787159172737,0.0,153.81570880618543,10.09049282424725,0.0,389.50062320060374,60.50394770415081,0.0,214.38211401683444,19.613689207555726,0.0,50.91927924810436,8.922284940476715,0.0,27.94509389931948,27.438319139441564,0.0,139.10010197087482,9.724591964712772,0.0,30.078000761480542,37.39877255379561,0.0,442.28893502291817,9.556802638440582,0.0,96.9199474611373
3,65.00264456407552,13.002141458502054,0.0,0.3167968864196993,0.0,8.118979439484788,1.3788006393128767,0.0,12.714701296996143,9.693670685996754,0.0,210.1316313568052,4.284966848911428,0.0,61.55931995171659,22.67563463311129,0.0,432.7653368436803,29.845549281629697,0.0,82.31573012972184,54.47435776791698,0.0,604.0028945113298,14.840228377437162,0.0,202.07840933020842,13.00092440978555,0.0,65.04305663478073,7.127945227980755,0.0,106.40583641678246,58.800936406275625,0.0,584.3853381410078,21.09539820604163,0.0,97.7579539446907,5.4344029017400075,0.0,20.931366553868024,32.30680170359953,0.0,57.202585102488825,10.847302913015493,0.0,185.7931307036777,99.826346817222,0.0,208.61588012862825,10.288255734896044,0.0,10.393891063731537
4,206.00436515005688,11.40083756707237,0.0,12.46728646575832,0.0,2.809440887275541,0.4193276610123622,0.0,27.153097089773155,1.3155051852710213,0.0,17.36776735887923,5.17899827854666,0.0,1.779902211546211,33.4550457423355,0.0,315.47420513514527,9.602051046917092,0.0,6.475414825416791,22.260334744769256,0.0,319.8171037264205,6.8109387087003,0.0,63.994225724544414,12.612170021277203,0.0,129.97588408260216,8.025031971702834,0.0,46.37650417250693,35.572422822072696,0.0,54.427008510912096,17.38827108597679,0.0,167.6351989868777,5.080330491884052,0.0,46.91553686968514,22.25860527489335,0.0,41.67582110686304,5.884124985950626,0.0,72.90150076742623,33.12490493133598,0.0,192.588752669254,6.019720462387277,0.0,51.61440815620392
5,16.50168089652604,9.156631895407651,0.0,0.33803202513176867,0.0,2.3643215713593286,9.827451102274567,0.0,19.77997479112425,1.28089177508285,0.0,4.532207822848982,0.3880303115467697,0.0,3.9747907759349226,38.72437552309082,0.0,148.05420339722932,9.20907980383132,0.0,24.774777180832814,6.535899390800264,0.0,48.164184314891685,5.808167611900559,0.0,72.23907400541047,27.740992720445384,0.0,99.42880985546483,12.315415354738692,0.0,113.18236895821892,56.114958714841805,0.0,174.49995963368494,15.927558957515412,0.0,54.14598996521894,11.685291057673528,0.0,7.150240085063491,91.34740488007014,0.0,158.90567421084114,19.563724766889795,0.0,143.71421616342775,36.28369151514719,0.0,275.5324767780862,7.992886067490944,0.0,119.68163406081784
6,75.64960577302372,13.326873936880357,0.0,3.4588127731486655,0.0,0.9084530202179778,0.4010521226106058,0.0,1.662864332468616,2.6227516505031008,0.0,62.12420075897721,1.68001644055425,0.0,8.707829033187922,23.626178182169085,0.0,105.19567367818037,9.760960719909788,0.0,22.902275408012898,8.807632082383286,0.0,28.62425452442873,10.202984964143281,0.0,50.14586916524764,8.109506977900905,0.0,70.59816570482157,6.915603227256457,0.0,113.80809576452845,40.9799595163109,0.0,76.06703666624287,17.965667005556313,0.0,18.522237780172514,3.521979825944472,0.0,46.87238104845225,13.25372692663262,0.0,60.58128864034285,10.491781999169547,0.0,47.031438612522905,27.557543696993093,0.0,151.76701135180596,5.7652171745509095,0.0,53.649106535273724
7,65.37846054251713,9.854168479571369,0.0,1.0483640489191648,0.0,2.767010467240844,0.6619072835712995,0.0,2.716429036461185,1.5910098375577595,0.0,18.020608569447173,1.629312592753901,0.0,27.37253544218151,62.091985405422705,0.0,110.8813984848556,13.16653885979068,0.0,61.298503971462125,4.29075047297724,0.0,0.06340453176820135,12.301678595070163,0.0,191.1854438182982,16.492256559070107,0.0,72.35064567175593,10.509424885935632,0.0,23.06320392952654,62.13399955585137,0.0,247.0694510516569,15.169565382929486,0.0,216.81420135711505,10.440758029591239,0.0,63.91617896577013,15.586360683403779,0.0,86.71762827903413,24.26521370490358,0.0,122.31569405581517,47.4355346999437,0.0,45.71612058047525,5.784881724501915,0.0,49.594364787874724
8,28.42664433937024,8.784356883707442,0.0,0.36857795202826416,0.0,1.4588358623497746,1.9849646598634685,0.0,31.618160603710965,0.9124080188750359,0.0,13.696445963710953,1.0651231498344451,0.0,25.905148283562635,26.508526072953188,0.0,334.34301184161603,7.668608613209604,0.0,35.341268593071426,5.66517340979871,0.0,190.83291356354286,10.25387925894352,0.0,26.734232157652695,7.986863678122277,0.0,69.57365797997672,16.758453610272095,0.0,53.16242604898702,47.928348763240045,0.0,172.93544265355976,20.31365452002562,0.0,9.219985920960754,19.45550229314621,0.0,24.434346820119913,22.29383623212982,0.0,93.1922161440819,12.223775499962994,0.0,195.79213228270322,30.33094420527174,0.0,37.158067793386095,13.818188932410834,0.0,120.90649639869574
9,34.34174675203179,10.859263536963262,0.0,0.4952193224931461,0.0,2.680662478364436,1.5661519438755043,0.0,22.483915688594994,1.4538283961045235,0.0,10.060853878703941,0.23828908354164047,0.0,2.3551171567285176,43.97367401430565,0.0,119.79690436902945,8.91384918710236,0.0,35.33432489085615,9.297098447744881,0.0,37.96793607735809,44.87062485865634,0.0,47.91399293463604,17.298462917243455,0.0,25.87547013469761,11.77154547872082,0.0,40.09015992246312,70.75223886380817,0.0,92.80938590808465,11.526404675123029,0.0,42.27933926198615,2.1109900681751226,0.0,28.469037575935104,19.671928464950565,0.0,69.09192053509753,5.340365192203874,0.0,93.76896048771432,40.84332832399468,0.0,111.8483109976004,12.953347521738339,0.0,22.12437418432964
10,51.689054485335156,27.935796430382258,0.0,1.1974806096366637,0.0,3.8251511180510906,0.44864539452919977,0.0,3.9208713070541257,2.484148971007352,0.0,5.321498800854945,1.8431095243677282,0.0,4.5825156546329975,29.677743724825348,0.0,205.96203989443023,10.742983642033764,0.0,5.113242297473219,35.47183878991091,0.0,1.4957025243093234,17.944996422310926,0.0,19.94720595462328,7.767451395562011,0.0,29.31853010399793,6.484002683875606,0.0,57.12863409878996,35.26706098244417,0.0,87.14442135559734,10.509087953614747,0.0,32.23635084118723,8.986324841183901,0.0,92.0550895252424,27.319149220459696,0.0,152.4708740292911,90.50001337358215,0.0,231.01524013282688,66.1800527161334,0.0,158.87488604258422,22.742876059386788,0.0,7.321557574300028
11,160.565776600419,14.13684057767549,0.0,0.2903867533832816,0.0,1.1179620871097211,0.6305995166999373,0.0,7.8441075661182955,0.8469646770619179,0.0,3.151673806316941,0.6113738933829442,0.0,2.4654155208003083,28.203915357132416,0.0,128.33953677206668,8.719432671586237,0.0,18.345159580710252,16.019833161960392,0.0,83.39371936431995,24.85394638609772,0.0,88.36603759924274,22.512306718161458,0.0,49.020696400831525,6.880302452263365,0.0,114.1355708697059,40.34175340041077,0.0,136.98132087936133,8.950266681947484,0.0,20.126279516779984,2.4534694410693216,0.0,2.1531665860798426,12.738116627544569,0.0,317.1080242404576,10.453161063950814,0.0,37.91367392357777,40.744508736265004,0.0,188.6827369948528,7.028096360858677,0.0,63.642678147153234
12,79.06691541052312,8.862157268034224,0.0,0.5384891734778923,0.0,3.1443569164080984,2.006847806936346,0.0,1.340452257544519,0.8625223659633532,0.0,3.4411323493129387,2.8025522013087185,0.0,25.72156150813471,17.873214212544248,0.0,371.6744697611212,7.552618001683461,0.0,1.4820435593860695,4.424480015272757,0.0,10.920016484327782,1.9923361526718,0.0,18.647296422941007,13.905397041641862,0.0,26.623386196024583,6.73684604913233,0.0,103.04318787517201,56.906493021126764,0.0,27.696575826317712,7.420547311474662,0.0,108.16263713288527,20.5034359504694,0.0,34.72645163810437,8.561187771384095,0.0,183.08358505155942,13.499678866782423,0.0,84.30368580258953,34.73333205055777,0.0,112.89980424978651,6.679523381835588,0.0,28.586467305118305
13,132.80795285613036,10.857141131065484,0.0,0.27842122861913066,0.0,4.160091077062876,0.4728415501298368,0.0,3.5181226574040236,0.7730184163563735,0.0,2.734032907781038,0.4416013414010197,0.0,6.6492638301013,53.49098083455679,0.0,96.69361939302819,8.974870925085956,0.0,3.4873836250040737,8.696301374968668,0.0,71.78763547366823,2.9251782565126994,0.0,76.47178636811694,23.932131313318624,0.0,23.486335480793457,5.542067497024877,0.0,5.882314744156416,58.76517447443732,0.0,29.54501196728044,7.8222972140515825,0.0,93.07171753169412,4.25721249032047,0.0,13.631546807978737,8.821832136498784,0.0,70.24586408135784,26.390281928877265,0.0,97.77476957402492,15.95517212029526,0.0,31.058737484844066,7.6066978345077265,0.0,91.30087366667826
14,111.04196200705917,9.808313473390484,0.0,0.2316823911702172,0.0,20.27499940510492,1.8494691253893063,0.0,0.5027651539669532,1.0788567953076669,0.0,4.172457625042272,0.3702986693851369,0.0,2.833622300106595,18.90412472837164,0.0,106.02785823896136,10.699440130397052,0.0,55.211110854717134,11.36944882788344,0.0,7.897603588975275,5.54626495343259,0.0,57.918688347921744,12.329225799625823,0.0,14.425509466806385,8.124396984236153,0.0,68.04369059058271,46.40731061854827,0.0,14.060321411935755,12.47762550798945,0.0,25.702985538771493,1.8757977293195127,0.0,25.004373650160773,30.996696555502723,0.0,105.04418629464561,44.761245729294735,0.0,173.3106087664052,26.61170793955491,0.0,138.9553615094224,12.764377585958444,0.0,20.598986132721084
15,85.80143252721507,11.263689090253601,0.0,0.15411501973175057,0.0,5.23670004457763,0.7738150656942993,0.0,1.043625086767085,1.4433749514629843,0.0,9.158877121348095,0.3882392114315847,0.0,8.925980932670308,46.30125489640134,0.0,67.52214788972907,6.793162058829828,0.0,7.709943399305353,4.431577449798912,0.0,7.840452753207116,2.1677411152600055,0.0,85.06674319421232,14.030670928590553,0.0,26.242928186336684,5.981637768012847,0.0,1.5750802008350264,35.6212751190999,0.0,35.6178033590625,5.218213365926493,0.0,9.065598854873848,3.078570469737565,0.0,17.297122854047977,9.508132255466926,0.0,54.312739798742655,28.070724947427134,0.0,38.71518676567257,21.776277332008142,0.0,6.824395609284826,5.802274648954228,0.0,36.065112688171055
16,20.46434484742349,7.847583822633953,0.0,0.5395825836164798,0.0,9.511807338563306,0.5073618421042855,0.0,0.8223101976772302,1.4871747519522645,0.0,2.1546032428764548,0.773524270250371,0.0,2.391148284927947,17.229221729979557,0.0,30.627904659726926,7.950394531322951,0.0,63.103280617997,16.174197567443326,0.0,2.492924448729937,2.6467988372166515,0.0,74.96394339632849,16.466695129595056,0.0,45.92927773689163,8.19401407677994,0.0,12.085364172254637,29.59940793793752,0.0,48.1578903958849,7.810166581462568,0.0,61.70172618983324,2.152135895042756,0.0,0.1422345136020732,9.888916829329446,0.0,32.63470210050919,6.268325003589842,0.0,159.55943083943038,54.04507497141553,0.0,34.45846048661699,5.686410804579676,0.0,38.66053036755033
