,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test
0,0.6987003626396822,0.0856409477066616,60.629921259842526
1,0.7642762664535928,0.08332061966211647,60.629921259842526
2,0.5530729963496944,0.07928630238941238,70.86614173228347
3,0.5904105578498466,0.07873356641341597,73.22834645669292
4,0.6441597653030459,0.07981156994051976,71.65354330708661
5,0.5404143856059784,0.07763638468867937,71.65354330708661
6,1.0070968778453009,0.08137770172816877,68.50393700787401
7,0.2785213328555065,0.08065153127267509,74.80314960629921
8,2.0940234317552378,0.12906237616409225,66.92913385826772
9,0.3817050337124142,0.08575732251098898,74.80314960629921
10,0.4809692837332025,0.07056061277758945,74.01574803149606
11,0.549749059657486,0.08024229677591296,76.37795275590551
12,0.1898233702616508,0.08587559540735673,70.86614173228347
13,0.07107558426900906,0.07917594976823401,74.80314960629921
14,0.18742971793370913,0.08621773185182792,77.95275590551181
15,0.2605401162209026,0.07993710254718288,70.07874015748031
16,0.16219760683980167,0.07591250269314227,74.01574803149606
17,0.06684372640192297,0.09172987802298915,75.59055118110236
18,0.0911049249450008,0.07968596108660381,77.95275590551181
19,0.1274277370381952,0.07424968663850874,79.52755905511812
20,0.41137736968850674,0.07857836182201743,78.74015748031496
21,0.5200899120960323,0.09484649025002967,77.16535433070865
22,0.5322707662997298,0.1467874299484516,74.01574803149606
23,0.33191263499105655,0.2162621784237816,64.56692913385827
24,0.00789636878812437,0.13502067860968472,74.01574803149606
25,0.14117414147400964,0.13034538476045412,75.59055118110236
26,0.4831304001903679,0.13147874112275545,80.31496062992126
27,0.0018735078655160303,0.13656085477242128,78.74015748031496
28,0.06906884929976473,0.1519256329660419,77.95275590551181
29,0.05391768653298294,0.17872136783548256,75.59055118110236
30,0.0003831105416524288,0.1453787121193105,78.74015748031496
31,0.000737175757723513,0.1888391325370913,73.22834645669292
32,0.019196487013229825,0.1577293167741439,75.59055118110236
33,0.0010336718154732947,0.18713050626850414,78.74015748031496
34,0.00016096394840816575,0.1776279592895623,80.31496062992126
35,0.023920717818014026,0.17958257946171294,79.52755905511812
36,0.8738295480153843,0.18008609851233975,78.74015748031496
37,0.00014940994471979055,0.23175770095332543,75.59055118110236
38,0.00035435163423029603,0.22162855504159076,77.16535433070865
39,0.00016544850190142334,0.19120751145009185,77.16535433070865
40,0.08887115792565102,0.19346083375181378,79.52755905511812
41,0.00031745537561504126,0.22179001297104622,77.95275590551181
42,0.0426399261931445,0.28141920038660917,73.22834645669292
43,1.0607707064249278e-05,0.21173349484918644,76.37795275590551
44,0.003965396883764268,0.20433385540179072,75.59055118110236
45,0.00010972397269217661,0.20309927861311441,78.74015748031496
46,0.08248619634011715,0.27735477657598445,74.01574803149606
47,0.007655545449009952,0.2148428174882579,80.31496062992126
48,0.00740030418006911,0.19676985289377472,79.52755905511812
