,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6929779463066874,0.0874125525084855,39.37007874015748,0.08850289335655082,46.27659574468085,0.6931429821091412,0.08880285867685062,67.74193548387096,0.7484821357022788,0.1222703525911618,47.05882352941176,0.7816147630857343,0.10358471346149051,37.5,0.6843246737170324,0.11239424787479747,66.66666666666666,0.6867904138953087,0.10157857618047629,42.857142857142854,0.671759308974924,0.15662642959440473,30.0,0.6929333541108396,0.09888692923701872,71.42857142857143,0.695135297645102
1,0.6887960366719386,0.08706771055412849,60.629921259842526,0.08848135750918282,56.38297872340425,0.6932843512646429,0.10670296006039967,67.74193548387096,0.40451535868798943,0.12224331047181917,47.05882352941176,0.693611300283743,0.15469863068608244,37.5,0.5123995448031031,0.12543373453393286,33.33333333333333,0.6884285368893165,0.11041385589781437,42.857142857142854,0.6713539443234472,0.13830032863318617,70.0,0.6933876033316984,0.09893668930311025,85.71428571428571,0.6934701660514897
2,0.9388938264050799,0.07623821850836292,71.65354330708661,0.08849359474433287,54.78723404255319,0.6925166953777406,0.07186491601442727,67.74193548387096,0.46586457200427783,0.12400765983875364,47.05882352941176,0.7663715429662903,0.08674715104806494,37.5,0.7018506173959902,0.11624182289418267,33.33333333333333,0.6924637751838354,0.10326472668581353,57.14285714285714,0.6632161500957944,0.13717556371167658,40.0,0.7808822447927308,0.09361572755625143,57.14285714285714,0.6572964831091053
3,0.7049750834996271,0.10923969432919686,48.031496062992126,0.08845873685622015,57.446808510638306,0.6931138152325124,0.0684552513958243,67.74193548387096,0.44682917108313797,0.11188965981920795,47.05882352941176,0.6673494105537264,0.08702010781951922,37.5,0.6937390948469394,0.11542970180160572,66.66666666666666,0.6931204112509769,0.11280826599539284,42.857142857142854,0.6646180501375568,0.11183577904134312,70.0,0.6609440890924294,0.09908611899339638,42.857142857142854,0.6926941660772753
4,0.5440318202570804,0.07546111504903019,65.35433070866141,0.08861026242751142,51.06382978723404,0.69295064991356,0.05754110909956642,67.74193548387096,0.9295647599453597,0.14414026028840252,47.05882352941176,0.6571368637668762,0.08687984279554088,37.5,0.8898338690180608,0.11447779036520027,58.333333333333336,0.691902299056577,0.10188516374296865,57.14285714285714,0.7207973437246638,0.1385972069393065,30.0,0.6333350407365971,0.09694121510771266,57.14285714285714,0.692575393685071
5,0.41631467489755813,0.072191030838474,74.80314960629921,0.08853090270910419,46.27659574468085,0.6954939122428979,0.04848107575239986,80.64516129032258,0.6524462340145868,0.12282941470372588,47.05882352941176,0.8054836706243444,0.08676932474008743,37.5,0.6929882817222293,0.11531291650532767,58.333333333333336,1.1167916502140995,0.1022671175320443,50.0,0.6693196668474618,0.14152150283540046,20.0,0.6875368176070003,0.09354052067777872,71.42857142857143,0.6155458166236256
6,0.7788375141604117,0.08102715416089307,63.77952755905512,0.08746760238420953,58.51063829787234,0.6872477442956137,0.07435047891625904,67.74193548387096,0.15957346303282585,0.12343269028308598,58.82352941176471,0.8251165032850608,0.08696764029722173,37.5,0.6906075361001185,0.16123733377668958,33.33333333333333,0.7811131202197228,0.16369277179711525,42.857142857142854,0.45025941426348715,0.1254054460176009,40.0,0.7938902531271452,0.10995059198024548,42.857142857142854,0.6704332431469636
7,0.20040152216000645,0.07745862084419362,72.44094488188976,0.0896334871094944,48.40425531914894,0.6030953212135174,0.043166130740347156,83.87096774193549,0.4960451122447432,0.11846569817799309,64.70588235294117,0.498192974518724,0.08668895844786029,50.0,0.6924088999057265,0.11499470212886016,41.66666666666667,0.7161872949280851,0.10953415387238308,57.14285714285714,0.8565265327379852,0.19640997918855363,30.0,0.5299371894049212,0.09248831455420632,57.14285714285714,0.6879940599904656
8,0.5634407344311898,0.07651095371883411,74.01574803149606,0.08722574010522094,53.72340425531915,0.9801192874334214,0.0422045990554452,83.87096774193549,0.9808639131841649,0.14043888033177393,64.70588235294117,0.40376273611902613,0.07741215330524855,62.5,0.6339630646840414,0.18499359406982627,33.33333333333333,0.4243840419147792,0.1014072142612441,64.28571428571429,0.7329694525966368,0.17284293033621925,40.0,0.5092223145805963,0.09148636302740105,57.14285714285714,0.9763429062947212
