,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6904418771239588,0.6935930301483177,44.680851063829785,0.4574900793650794,0.5984719134867191,0.4427083333333333,1.0,0.6928792881717791,59.84251968503938,0.6591145833333334,0.29136905260384083,0.45833333395421505,0.2302083345130086,0.6929439355807248,0.6924587694772798,77.41935483870968,0.84375,0.4583333432674408,0.625,0.375,0.6929986405569765,0.690932268221753,70.58823529411765,0.719047619047619,0.0,0.0,0.0,0.6921752434418528,0.6930438459741984,66.66666666666666,0.45,0.0,0.0,0.0,0.6928749408275637,0.6927711251639929,46.15384615384615,0.7083333333333333,0.6190476417541504,0.45000000298023224,1.0,0.6931469365203794,0.6930560461131515,64.28571428571429,0.71875,0.722222238779068,0.7000000029802322,0.75,0.6934103858590526,0.6849135723301745,60.0,0.34375,0.6969697177410126,0.5357142984867096,1.0,0.6909686552088428,0.6932616636832976,44.34782608695652,0.38968253968253974,0.5971769084533055,0.45753968954086305,0.947777779897054,0.6932991062433788,0.6932973597266868,43.90243902439025,0.49374999999999997,0.5080031206210455,0.375,0.8333333333333334,0.6937734215296864
1,0.6958204285394857,0.6927780705286396,55.319148936170215,0.5659722222222222,0.0,0.0,0.0,0.6849394414437064,58.26771653543307,0.6328125,0.02500000037252903,0.0625,0.015625,0.6899855129346525,0.5880026205140878,67.74193548387096,0.7581845238095237,0.0,0.0,0.0,0.49238146109116565,0.695265425842274,29.411764705882355,0.25555555555555554,0.5892255951960882,0.5,1.0,0.6935644353117134,0.7339223990528508,33.33333333333333,0.31666666666666665,0.27272728085517883,0.1875,0.5,0.6930501680589937,0.6926254799468157,46.15384615384615,0.7,0.6477272808551788,0.48750001192092896,1.0,0.6904374781830743,0.6928846872018077,57.14285714285714,0.47916666666666663,0.6666666865348816,0.5833333432674408,0.8333333432674408,0.6495467932657559,0.7385618719058604,50.0,0.5166666666666666,0.0,0.0,0.0,0.7470060243556078,0.6914009035397768,54.78260869565217,0.4931349206349207,0.0,0.0,0.0,0.68601694856169,0.692687866588136,56.09756097560976,0.47539682539682543,0.0,0.0,0.0,0.6926087950879254
2,0.6889545740977331,0.6938880910251545,45.21276595744681,0.4362847222222222,0.6062807713945707,0.4494047624369462,1.0,0.6824229280255265,58.26771653543307,0.6544270833333333,0.0208333320915699,0.0625,0.012500000186264515,0.6819716307749965,0.6132528900150699,67.74193548387096,0.578125,0.0,0.0,0.0,1.004651173091069,0.6927570252438221,70.58823529411765,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6934995548226631,0.6791594840055364,66.66666666666666,0.625,0.0,0.0,0.0,0.6591485039600151,0.6925170238923827,46.15384615384615,0.75,0.6477272808551788,0.48750001192092896,1.0,0.7078736434652132,0.6983041451336024,42.857142857142854,0.42222222222222217,0.0,0.0,0.0,0.7331776656147342,0.6929099404321917,50.0,0.3125,0.0,0.0,0.0,0.694346210374778,0.6915307517739833,54.78260869565217,0.4102777777777778,0.0,0.0,0.0,0.7030875518190968,0.6928392608275284,56.09756097560976,0.4138888888888889,0.0,0.0,0.0,0.6926017849675589
3,0.6941722400159702,0.6949840895758012,44.680851063829785,0.509623015873016,0.5958264078944921,0.453125,1.0,0.6770861251479814,58.26771653543307,0.6478050595238096,0.02500000037252903,0.0625,0.015625,0.7081633569632322,0.5819952729375053,67.74193548387096,0.6607142857142857,0.0,0.0,0.0,0.4278903331106108,0.6963913370258675,29.411764705882355,0.3444444444444444,0.31515152255694073,0.20833333333333334,0.6666666666666666,0.6942339258592337,0.6912329144354311,66.66666666666666,0.3333333333333333,0.0,0.0,0.0,0.6944766486450439,0.692588329670866,46.15384615384615,0.75,0.6477272808551788,0.48750001192092896,1.0,0.6937701163633134,0.6932897949718294,57.14285714285714,0.6111111111111112,0.533333346247673,0.625,0.46666668355464935,0.6918517597037999,0.6926668498397041,50.0,0.40625,0.0,0.0,0.0,0.7199091247802094,0.6912322663388586,54.78260869565217,0.5305555555555556,0.0,0.0,0.0,0.6655305932188064,0.6928880398329328,63.41463414634146,0.6583333333333333,0.36428571740786236,0.4722222238779068,0.33888889104127884,0.6930040848995767
4,0.6741868263984333,0.6962677222841566,44.680851063829785,0.4905753968253968,0.5952566086004177,0.4427083333333333,1.0,0.7789376865164762,59.84251968503938,0.73515625,0.06666666828095913,0.125,0.046875,0.49204705141790933,0.7146205809801051,67.74193548387096,0.8791666666666667,0.0,0.0,0.0,0.38085867394314593,0.7050426307090112,29.411764705882355,0.5565476190476191,0.29629630347092945,0.20833333333333334,0.6666666666666666,0.6966912867094845,0.6903635608655938,66.66666666666666,0.45833333333333337,0.0,0.0,0.0,0.7069129391841699,0.6917235268865445,46.15384615384615,0.7083333333333333,0.6190476417541504,0.45000000298023224,1.0,0.7031097479235878,0.6924938439602967,57.14285714285714,0.5,0.7000000029802322,0.625,1.0,0.6905765021770756,0.6290853422677907,50.0,0.6833333333333333,0.0,0.0,0.0,0.6234899175516272,0.6829415091789608,54.78260869565217,0.48507936507936505,0.0,0.0,0.0,0.5306971739084914,0.685031858875541,43.90243902439025,0.5653769841269841,0.6229141304890314,0.5208333333333334,1.0,0.6618193648685965
5,0.7041646096745081,0.6947116733691815,44.680851063829785,0.5103422619047618,0.5975506094594797,0.453125,1.0,1.3516252627823293,58.26771653543307,0.8243303571428572,0.02500000037252903,0.0625,0.015625,0.28972619388039794,1.012022523940827,67.74193548387096,0.9125,0.0,0.0,0.0,0.33343096558445734,0.7208220716338224,29.411764705882355,0.5722222222222223,0.31515152255694073,0.20833333333333334,0.6666666666666666,0.5592489883068789,0.6708872169181642,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.6989936965198357,0.6926280142834244,46.15384615384615,0.7083333333333334,0.6444444805383682,0.5250000059604645,1.0,0.7131606372591737,0.6882049455645942,57.14285714285714,0.6777777777777778,0.7179487347602844,0.5625,1.0,0.7879822518834654,0.6571466276610688,50.0,0.8125,0.0,0.0,0.0,0.7065919017448432,0.699706018773171,54.78260869565217,0.5430952380952382,0.0,0.0,0.0,0.5619196774557812,0.6947227194919022,43.90243902439025,0.45,0.6489177594582239,0.5208333333333334,1.0,0.6917324056590488
6,0.6823546650072264,0.6929272999435055,44.680851063829785,0.5398561507936507,0.5939745561530193,0.453125,0.9583333333333334,0.6171355173494147,60.629921259842526,0.7992187499999999,0.09077381156384945,0.1875,0.06250000093132257,0.6573602715063538,0.6060909174933196,67.74193548387096,0.6875,0.0,0.0,0.0,0.18902761641296037,0.7055715730893334,76.47058823529412,0.5499999999999999,0.3888888955116272,0.5,0.4444444477558136,0.5994992555641555,0.6928177054738397,55.55555555555556,0.45,0.0,0.0,0.0,0.6932623302728165,0.6923623646277487,46.15384615384615,0.6833333333333333,0.6477272808551788,0.48750001192092896,1.0,0.7001615473286762,1.081624053863614,50.0,0.625,0.375,0.375,0.375,0.5312233828153745,0.6296630863128789,50.0,0.375,0.3333333432674408,0.30000001192092896,0.375,0.55749457468519,0.6819074590298005,54.78260869565217,0.5005555555555556,0.0,0.0,0.0,0.6118020667114399,0.6944620174127207,43.90243902439025,0.43124999999999997,0.5080031206210455,0.375,0.8333333333333334,0.6859717161758802
7,0.6979446007722255,0.6931414748455225,52.12765957446809,0.5589037698412698,0.6242829002439976,0.49032738866905373,0.963888888557752,0.5765378186945157,61.417322834645674,0.7817708333333334,0.1502976194024086,0.28125,0.1333333346992731,0.6069322119821134,0.5351054649116475,70.96774193548387,0.7651785714285714,0.10000000149011612,0.25,0.0625,0.1860197514531381,0.6949316663503313,52.94117647058824,0.5,0.13333333532015482,0.11111111442248027,0.16666666666666666,0.6924039596544556,0.6961851143197006,33.33333333333333,0.5416666666666667,0.7000000029802322,0.625,1.0,0.6900384731104766,0.6924351393855593,46.15384615384615,0.75,0.6190476417541504,0.45000000298023224,1.0,0.6914131255634514,0.7377423523185109,57.14285714285714,0.5,0.4761904925107956,1.0,0.3333333358168602,0.6850481723380605,0.6405679098155237,50.0,0.5166666666666666,0.0,0.0,0.0,0.6573565555416248,0.7063035362977425,54.78260869565217,0.5503571428571429,0.0,0.0,0.0,0.4999056166592107,0.6936085389601264,39.02439024390244,0.41111111111111115,0.4511784662803014,0.3551587387919426,0.6833333373069763,0.6951020267502289
8,0.6860405403471718,0.6949784285331555,55.319148936170215,0.5661954365079366,0.593700526903073,0.5094742147872845,0.8076388910412788,0.5390419563147046,64.56692913385827,0.8546875,0.258630957454443,0.46875,0.18645833618938923,0.4356530279728413,0.6770322125106789,70.96774193548387,0.8806547619047619,0.125,0.25,0.0833333358168602,0.29101001742474025,0.7328746308899767,29.411764705882355,0.49444444444444446,0.31515152255694073,0.20833333333333334,0.6666666666666666,0.5810604181837553,0.719287093963561,33.33333333333333,0.5833333333333333,0.27272728085517883,0.1875,0.5,0.69173312448626,0.6918371216986114,46.15384615384615,0.90625,0.6190476417541504,0.45000000298023224,1.0,0.6825940395904357,0.729235334284427,50.0,0.5625,0.597222238779068,0.5750000029802322,0.625,0.5797208286544765,0.5942915163023365,60.0,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.719715742170924,0.7605189078404835,54.78260869565217,0.5571031746031745,0.0,0.0,0.0,0.787287272588667,0.7886057524475085,48.78048780487805,0.41111111111111115,0.047619049747784935,0.08333333333333333,0.033333333830038704,0.33557762377417594
