,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.3455782763618223,1.2355565382945908,44.680851063829785,0.4801339285714286,0.5906057028720776,0.4427083333333333,1.0,0.6936044177341761,42.51968503937008,0.4278645833333333,0.5829642731696367,0.42410714365541935,1.0,0.6938276412233105,0.6242878632323174,67.74193548387096,0.8708333333333333,0.0,0.0,0.0,0.7292549736750411,0.6911688036011748,70.58823529411765,0.4444444444444445,0.0,0.0,0.0,0.6913846149543051,0.692501220367591,44.44444444444444,0.5,0.6428571492433548,0.6000000014901161,0.75,0.6946000441948836,0.6927892737965701,76.92307692307693,0.875,0.6666666865348816,1.0,0.5,0.7182600962235792,0.7256349228727748,42.857142857142854,0.6875,0.0,0.0,0.0,0.7089618737999303,0.6931441409319535,50.0,0.48333333333333334,0.0,0.0,0.0,0.6948293851153924,0.6934139232151019,45.21739130434783,0.5244444444444445,0.6031102359294891,0.44722222288449603,1.0,0.6951720951764192,0.8219911931832337,43.90243902439025,0.6041666666666666,0.6378917470574379,0.5208333333333334,1.0,0.5948096630096312
1,0.6931312954225278,0.6934231278906173,44.680851063829785,0.4751488095238095,0.5934695061296225,0.4427083333333333,1.0,0.6929057194838075,57.48031496062992,0.6757068452380952,0.0,0.0,0.0,0.6932532354442669,0.6923695077613784,67.74193548387096,0.8604166666666666,0.0,0.0,0.0,0.6928018061515101,0.8614174625108865,29.411764705882355,0.5055555555555555,0.31515152255694073,0.20833333333333334,0.6666666666666666,0.7814243094044033,0.7121819845353766,33.33333333333333,0.55,0.27272728085517883,0.1875,0.5,0.6929774807921164,0.7199707506706929,53.84615384615385,0.23958333333333331,0.0,0.0,0.0,0.6716046600417543,0.691914420151904,57.14285714285714,0.34375,0.7333333492279053,0.5833333432674408,1.0,0.6948498703232272,0.6930288638125616,50.0,0.75,0.6666666865348816,0.5,1.0,0.6926761065669015,0.6925784256338592,53.04347826086957,0.5471428571428572,0.019047619899113973,0.06666666666666667,0.011111111442248026,0.7249187605431116,0.6929215292396577,56.09756097560976,0.4618055555555556,0.0,0.0,0.0,0.9499268111347657
2,0.7126873875529082,0.7723681758659734,44.680851063829785,0.43645833333333334,0.6038813187430302,0.4479166666666667,1.0,0.6922243523555804,57.48031496062992,0.5888020833333332,0.0,0.0,0.0,0.6929839562183814,0.5828700644704701,67.74193548387096,0.8250000000000001,0.0,0.0,0.0,0.6386695663334003,0.7741074145678962,29.411764705882355,0.4583333333333333,0.5555555621782938,0.5,0.6666666666666666,0.7161881343915063,0.6933140618546214,22.22222222222222,0.35,0.0,0.0,0.0,0.7144832382698355,0.6982046524825373,53.84615384615385,0.40625,0.25,0.25,0.25,0.7164531197256615,0.7557051708362575,42.857142857142854,0.5111111111111111,0.0,0.0,0.0,0.6704526042268704,0.698403242795332,50.0,0.71875,0.7727272510528564,0.7142857164144516,0.875,0.6936919864537344,0.6924904964257779,54.78260869565217,0.5677777777777778,0.4539682606856028,0.4433333396911621,0.5211111168066661,0.6932143590484977,0.6932965617703742,43.90243902439025,0.5138888888888888,0.6544677664836248,0.5208333333333334,1.0,0.6906917597483763
3,0.77367357633785,0.7968052280980746,44.680851063829785,0.41676587301587303,0.5990010133634011,0.4479166666666667,1.0,0.9559442569372614,57.48031496062992,0.5980654761904761,0.0,0.0,0.0,0.39374398276677863,0.5808913615658703,67.74193548387096,0.7726190476190476,0.0,0.0,0.0,0.6112002229341059,0.756739052636797,29.411764705882355,0.7916666666666666,0.29629630347092945,0.20833333333333334,0.6666666666666666,0.7603025774308841,0.8240260503789276,33.33333333333333,0.6166666666666667,0.27272728085517883,0.1875,0.5,0.7423246688676537,0.715271344555698,53.84615384615385,0.3833333333333333,0.0,0.0,0.0,0.9100344336220463,0.76748571885548,42.857142857142854,0.6875,0.0,0.0,0.0,0.6759864681010312,0.8507410819747528,50.0,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.6930922224555877,0.6930511500671763,54.78260869565217,0.5786111111111112,0.13333333730697633,0.1944444457689921,0.11111111243565877,0.69328065419982,0.9148540368064191,43.90243902439025,0.4916666666666667,0.6504273613293966,0.5208333333333334,1.0,0.6385446918251114
4,0.6934707412700445,0.6928844840095231,44.680851063829785,0.5628968253968255,0.5905835026254257,0.4427083333333333,1.0,0.6870170272718562,58.26771653543307,0.7271949404761905,0.03125,0.0625,0.02083333395421505,0.6902002179048911,0.5807677289671613,67.74193548387096,0.7851190476190476,0.0,0.0,0.0,0.6407722867718842,0.6369523395589448,76.47058823529412,0.5984126984126984,0.16666666666666666,0.3333333333333333,0.11111111442248027,0.7773792968284712,0.7262183797065397,33.33333333333333,0.375,0.7000000029802322,0.625,1.0,0.6930105978778901,0.7240193510297469,53.84615384615385,0.3125,0.0,0.0,0.0,0.674491874406579,0.7038978449865738,57.14285714285714,0.5416666666666666,0.6785714328289032,0.5416666716337204,1.0,0.6762669824240749,0.6930395994094158,50.0,0.55,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.6936180025439755,0.6921915003252143,52.17391304347826,0.5369841269841269,0.0,0.0,0.0,0.6927275812148758,0.692927404787297,56.09756097560976,0.3458333333333334,0.0,0.0,0.0,0.6926351661905203
5,0.8351518873115514,0.7470721462166977,44.680851063829785,0.5595486111111111,0.5756872886170944,0.4375,0.9166666666666666,0.9626279521045166,45.66929133858268,0.7256324404761905,0.5875138873234391,0.43750000186264515,1.0,0.6001698658515922,0.6717018471215119,74.19354838709677,0.7410714285714286,0.4444444626569748,0.5416666716337204,0.4583333358168602,0.773503995484572,1.0682283844438998,29.411764705882355,0.626984126984127,0.5892255951960882,0.5,1.0,0.9923071467910323,0.947062496378963,33.33333333333333,0.2833333333333333,0.27272728085517883,0.1875,0.5,0.6991386782769414,0.747418512550414,53.84615384615385,0.041666666666666664,0.0,0.0,0.0,0.625819725805655,0.6956219611929638,57.14285714285714,0.5625,0.7000000178813934,0.5833333432674408,0.875,0.6942308293354614,0.6932079133675375,40.0,0.59375,0.6060605943202972,0.4642857164144516,0.875,0.7216475238341968,0.6921842226553627,54.78260869565217,0.5507539682539683,0.09365079402923585,0.23333333333333334,0.06000000139077504,0.5639947454344311,0.6927502508364513,63.41463414634146,0.6770833333333334,0.5000000099341074,0.4523809552192688,0.5833333333333334,0.6934965752205808
6,0.9548566462589623,0.6970181048741896,50.53191489361703,0.6890128968253969,0.6252361238002777,0.4848710335791111,0.9791666666666666,0.5729582184876794,66.14173228346458,0.8213913690476191,0.6540216878056526,0.5552083449438214,0.8983630985021591,0.7395184646183556,0.562994557183021,67.74193548387096,0.8875,0.0,0.0,0.0,0.6501892169799292,0.7862939260226188,29.411764705882355,0.75,0.29629630347092945,0.20833333333333334,0.6666666666666666,0.56848714313848,0.813679533749639,33.33333333333333,0.3333333333333333,0.7000000029802322,0.625,1.0,0.6968464368086223,0.6801493919793606,53.84615384615385,0.5104166666666666,0.0,0.0,0.0,0.6367562959449397,0.729845398277325,64.28571428571429,0.4444444444444444,0.7500000298023224,0.6071428656578064,1.0,0.6673956235837795,0.6928826181919188,50.0,0.78125,0.6333333551883698,0.5,0.875,0.6931643420821139,0.7174779160402606,54.78260869565217,0.5340873015873016,0.0,0.0,0.0,0.5571507207667847,0.6927082018347526,56.09756097560976,0.5638888888888889,0.0,0.0,0.0,0.6923876909768605
7,0.5107086182696284,0.6488852974255577,60.63829787234043,0.6081845238095237,0.3430555537343025,0.5069444477558136,0.29027778034408885,0.48818161600760124,77.16535433070865,0.8674479166666667,0.6638888977468014,0.8208333365619183,0.6197916716337204,0.3370174553775594,0.5395807473124461,67.74193548387096,0.8583333333333334,0.0,0.0,0.0,0.33894580337066654,0.8006268351898812,29.411764705882355,0.6944444444444445,0.600000003973643,0.5,1.0,0.6946340479976799,0.6942440631434723,33.33333333333333,0.48333333333333334,0.27272728085517883,0.1875,0.5,0.6925505666501447,0.6389676971725378,69.23076923076923,0.8333333333333333,0.3333333432674408,0.375,0.30000001192092896,0.7061283266054498,0.6899089713243389,57.14285714285714,0.7083333333333333,0.6785714328289032,0.5416666716337204,1.0,0.5949964433046098,0.6919909630822335,60.0,0.48333333333333334,0.7999999821186066,0.7142857164144516,1.0,1.3585387095493833,0.7429718384471085,54.78260869565217,0.496388888888889,0.0,0.0,0.0,0.705992782278939,0.6929010122881595,48.78048780487805,0.6305555555555555,0.5191141963005066,0.3898809552192688,0.7916666666666666,0.6929290936592153
8,0.8597072962107553,0.6478201002878392,61.702127659574465,0.6533730158730159,0.4035714343190193,0.55902777860562,0.3416666692743699,0.5461545374564646,73.22834645669292,0.8653645833333332,0.4711805656552315,0.6458333358168602,0.39166667591780424,0.3682338183055393,0.6306143075968957,67.74193548387096,0.8854166666666666,0.0,0.0,0.0,0.3710308282522871,0.78435899348193,29.411764705882355,0.7611111111111111,0.31515152255694073,0.20833333333333334,0.6666666666666666,1.09837229104946,0.7064130620496587,33.33333333333333,0.31666666666666665,0.27272728085517883,0.1875,0.5,0.6964554130681306,0.6281297209107399,53.84615384615385,0.7166666666666667,0.0,0.0,0.0,0.5332240783606882,0.6998661824401814,50.0,0.7,0.1666666567325592,0.5,0.10000000149011612,0.542232894095288,0.700792038470054,60.0,0.5833333333333333,0.4166666865348816,0.3571428656578064,0.5,0.6925262316995949,0.735763088898675,54.78260869565217,0.5400000000000001,0.0,0.0,0.0,0.5158892515687912,0.6919638904021824,70.73170731707317,0.7083333333333334,0.4166666766007741,0.6111111144224802,0.3333333383003871,0.6946711349714697
