,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,472.4447754947879,53.02618120601491,0.0,0.0,0.0,0.0,0.0
1,311.1466644931973,38.134071658156266,0.0,0.0,0.0,0.0,0.0
2,398.50598622892477,20.222758070248233,0.0,0.0,0.0,0.0,0.0
3,179.0795921423266,8.07206822813067,0.0,0.0,0.0,0.0,0.0
4,99.49916362403461,7.935033533361392,0.0,0.0,0.0,0.0,0.0
5,181.3186292402463,10.933174626878516,0.0,0.0,0.0,0.0,0.0
6,51.41697875382472,9.329860883219336,0.0,0.0,0.0,0.0,0.0
7,151.8258079017913,6.481942946957912,0.0,0.0,0.0,0.0,0.0
8,102.40642926680256,6.688845635268923,0.0,0.0,0.0,0.0,0.0
9,110.76771282724303,7.52065305443412,0.0,0.0,0.0,0.0,0.0
10,238.25284515575353,7.160566152708033,0.0,0.0,0.0,0.0,0.0
11,42.243208355376794,5.8337954859559495,0.0,0.0,0.0,0.0,0.0
12,127.74764500622243,5.944388985325983,0.0,0.0,0.0,0.0,0.0
13,129.9080862224853,6.6332334402060695,0.0,0.0,0.0,0.0,0.0
14,111.05590073515887,5.342788413752508,0.0,0.0,0.0,0.0,0.0
15,77.59756231676624,4.811355471380543,0.0,0.0,0.0,0.0,0.0
16,55.204710149538215,4.56150300449736,0.0,0.0,0.0,0.0,0.0
17,56.64478277267136,4.216174140395078,0.0,0.0,0.0,0.0,0.0
18,13.041672793375717,4.06995479608217,0.0,0.0,0.0,0.0,0.0
19,10.128026940938192,3.961149089024414,0.0,0.0,0.0,0.0,0.0
20,33.985458792784605,5.465471355296091,0.0,0.0,0.0,0.0,0.0
21,47.06851773459178,5.03626226932118,0.0,0.0,0.0,0.0,0.0
22,33.115358621735766,4.302388614781139,0.0,0.0,0.0,0.0,0.0
23,31.909161368719417,6.978830390124045,0.0,0.0,0.0,0.0,0.0
24,10.725020830623041,5.8801768715799305,0.0,0.0,0.0,0.0,0.0
25,16.683989545611084,4.428291163337863,0.0,0.0,0.0,0.0,0.0
26,9.985575467670976,7.744609443518637,0.0,0.0,0.0,0.0,0.0
27,12.93796411639256,5.10651827632599,0.0,0.0,0.0,0.0,0.0
28,3.6062339490990776,6.302166771565536,0.0,0.0,0.0,0.0,0.0
29,16.31500103049974,7.869051813197164,0.0,0.0,0.0,0.0,0.0
30,2.9163451806911804,5.035277913652655,0.0,0.0,0.0,0.0,0.0
31,2.853600002724739,7.247259470885406,0.0,0.0,0.0,0.0,0.0
32,7.3296999317003095,6.786184077563679,0.0,0.0,0.0,0.0,0.0
33,7.110760651332908,4.668435756369907,0.0,0.0,0.0,0.0,0.0
34,3.9649197456745067,6.3199601244479515,0.0,0.0,0.0,0.0,0.0
35,3.628477160628663,5.7120288966421375,0.0,0.0,0.0,0.0,0.0
36,3.865621846967671,4.609839861082672,0.0,0.0,0.0,0.0,0.0
37,1.8678209722655235,7.146014642249766,0.0,0.0,0.0,0.0,0.0
38,10.410258787688193,8.573757057866954,0.0,0.0,0.0,0.0,0.0
39,1.055686808493491,5.132572791568717,0.0,0.0,0.0,0.0,0.0
40,3.338238544592693,7.524330095353794,0.0,0.0,0.0,0.0,0.0
41,1.836489425055373,5.19768925444046,0.0,0.0,0.0,0.0,0.0
42,0.45716742974130564,5.521200571556853,0.0,0.0,0.0,0.0,0.0
43,0.5559783354046526,4.567092342334452,0.0,0.0,0.0,0.0,0.0
44,3.0418666824089016,5.013818033913977,0.0,0.0,0.0,0.0,0.0
45,4.615532981020748,7.3072452507577745,0.0,0.0,0.0,0.0,0.0
46,0.5399054212980798,4.59688519071639,0.0,0.0,0.0,0.0,0.0
47,1.834823131036921,5.057957153312882,0.0,0.0,0.0,0.0,0.0
48,6.669588843840516,8.334518668065908,0.0,0.0,0.0,0.0,0.0
49,2.458966707554215,5.084838049504158,0.0,0.0,0.0,0.0,0.0
50,7.3327575634974425,4.361954685239813,0.0,0.0,0.0,0.0,0.0
51,1.1499250349572427,5.704812045531505,0.0,0.0,0.0,0.0,0.0
52,4.364390922207392,5.961731969340147,0.0,0.0,0.0,0.0,0.0
53,0.9422601659690837,4.668666063147645,0.0,0.0,0.0,0.0,0.0
54,1.020068060275412,6.738808455926075,0.0,0.0,0.0,0.0,0.0
55,0.1840192032408619,4.796523786375135,0.0,0.0,0.0,0.0,0.0
56,0.27974611869415966,5.640188249054472,0.0,0.0,0.0,0.0,0.0
57,0.5970093492646233,4.978271105349314,0.0,0.0,0.0,0.0,0.0
58,0.05470085466967302,5.306222772054864,0.0,0.0,0.0,0.0,0.0
59,0.9380856263346601,5.016521615374777,0.0,0.0,0.0,0.0,0.0
60,1.23665813116485,6.079730983306335,0.0,0.0,0.0,0.0,0.0
61,1.9875700357477426,4.475478180145913,0.0,0.0,0.0,0.0,0.0
62,1.647135213616259,5.36401040423544,0.0,0.0,0.0,0.0,0.0
63,0.015530677590532,4.794032473197816,0.0,0.0,0.0,0.0,0.0
64,0.17719649278682909,5.876862869870998,0.0,0.0,0.0,0.0,0.0
65,1.0880593451760072,5.3577481046424476,0.0,0.0,0.0,0.0,0.0
66,0.7328663931496386,4.935621147388663,0.0,0.0,0.0,0.0,0.0
67,0.5273094518164967,6.0805641531512515,0.0,0.0,0.0,0.0,0.0
68,0.5653389079366473,4.7555544526097195,0.0,0.0,0.0,0.0,0.0
69,0.2672323735644195,6.078018917370387,0.0,0.0,0.0,0.0,0.0
70,0.10809443012184392,5.365260161050517,0.0,0.0,0.0,0.0,0.0
71,0.6572877929262858,5.359658561582058,0.0,0.0,0.0,0.0,0.0
72,0.6924903226833199,5.730060361863607,0.0,0.0,0.0,0.0,0.0
73,0.7038748194033262,5.3287892134522155,0.0,0.0,0.0,0.0,0.0
74,2.946363506947766,6.642548684169587,0.0,0.0,0.0,0.0,0.0
75,0.5671115208612367,4.69100741927928,0.0,0.0,0.0,0.0,0.0
76,1.0530820540327814,5.172143591796098,0.0,0.0,0.0,0.0,0.0
77,3.110240425151378,6.57883832884006,0.0,0.0,0.0,0.0,0.0
78,0.12212741562229694,4.6926473469679975,0.0,0.0,0.0,0.0,0.0
79,0.522990850122567,5.759544238215355,0.0,0.0,0.0,0.0,0.0
80,1.3839858483255316,5.487400056221666,0.0,0.0,0.0,0.0,0.0
81,0.12925404219500644,5.029118603617619,0.0,0.0,0.0,0.0,0.0
82,0.3660900950173296,5.964247326939549,0.0,0.0,0.0,0.0,0.0
83,0.8030536353692183,4.7291171469138,0.0,0.0,0.0,0.0,0.0
84,0.23563979194795154,6.00646209931876,0.0,0.0,0.0,0.0,0.0
85,1.1259194765710487,5.3849716852766925,0.0,0.0,0.0,0.0,0.0
86,5.492964342638022,4.485903115401476,0.0,0.0,0.0,0.0,0.0
87,0.7257384206862898,6.042193963818808,0.0,0.0,0.0,0.0,0.0
88,4.485824955963087,6.7630660285543565,0.0,0.0,0.0,0.0,0.0
89,0.6806590708470581,4.544944139538113,0.0,0.0,0.0,0.0,0.0
90,0.8480104643722264,5.717209121563024,0.0,0.0,0.0,0.0,0.0
91,1.1692253837995863,5.502806701874575,0.0,0.0,0.0,0.0,0.0
92,1.1640773084536122,4.6597415827046635,0.0,0.0,0.0,0.0,0.0
93,0.889898456571373,6.361190436089104,0.0,0.0,0.0,0.0,0.0
94,0.022387032656666243,4.6072517150213415,0.0,0.0,0.0,0.0,0.0
95,4.7450629826478945,4.6362832830428955,0.0,0.0,0.0,0.0,0.0
96,3.588999178520095,8.964520898209111,0.0,0.0,0.0,0.0,0.0
97,14.55720312874944,8.277822507531814,0.0,0.0,0.0,0.0,0.0
98,0.20407203391579162,4.461682701751121,0.0,0.0,0.0,0.0,0.0
99,15.768556810194946,4.858368777332594,0.0,0.0,0.0,0.0,0.0
