,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,USM,USM,USM,USM,USM,USM,USM
9,133.7927076068341,190.34999957027094,0.0,0.0,0.0,0.0,0.0,7.258532606499258,0.0,0.0,0.0,0.0,0.0,4.344340210739346,0.7923169554125693,0.0,0.0,0.0,0.0,0.0,1.873750356661866,4.836826866926362,0.0,0.0,0.0,0.0,0.0,7.005622517738631,305.48236645091373,0.0,0.0,0.0,0.0,0.0,115.95350637524557,32.629191078639664,0.0,0.0,0.0,0.0,0.0,12.875072699029015,62.37968868147698,0.0,0.0,0.0,0.0,0.0,65.45404337091344,92.5424961215983,0.0,0.0,0.0,0.0,0.0,0.03919879182546362,91.54768073894611,0.0,0.0,0.0,0.0,0.0,10.060568410424695,80.34961473842839,0.0,0.0,0.0,0.0,0.0,96.78726318785408,191.7953201385124,0.0,0.0,0.0,0.0,0.0,129.02250811875945,112.21365380689475,0.0,0.0,0.0,0.0,0.0,35.51028078324852,23.2109258802522,0.0,0.0,0.0,0.0,0.0,1.1889646333792852,89.28498005423612,0.0,0.0,0.0,0.0,0.0,71.52510201302508,84.3391170150424,0.0,0.0,0.0,0.0,0.0,15.2964914998939,96.60819495767035,0.0,0.0,0.0,0.0,0.0,29.408592928013825,28.963971923848547,0.0,0.0,0.0,0.0,0.0,43.698675417217515
10,127.52938181693317,261.3399995298001,0.0,0.0,0.0,0.0,0.0,13.386722191604933,0.0,0.0,0.0,0.0,0.0,10.730146423123054,9.586932368697887,0.0,0.0,0.0,0.0,0.0,2.8345497918179436,12.956260636927112,0.0,0.0,0.0,0.0,0.0,13.042888654329925,346.37603278766045,0.0,0.0,0.0,0.0,0.0,97.78485691966956,44.51140173538044,0.0,0.0,0.0,0.0,0.0,14.501427615379049,144.04798404296545,0.0,0.0,0.0,0.0,0.0,163.09214178569417,158.74016541559152,0.0,0.0,0.0,0.0,0.0,23.198284098952477,81.29139881560961,0.0,0.0,0.0,0.0,0.0,151.08528001897636,107.49280363725052,0.0,0.0,0.0,0.0,0.0,152.95120980324768,185.77767759506133,0.0,0.0,0.0,0.0,0.0,167.9198692035459,125.3936873772418,0.0,0.0,0.0,0.0,0.0,21.024792781750048,11.365275399657808,0.0,0.0,0.0,0.0,0.0,1.993467529614623,85.0797404114107,0.0,0.0,0.0,0.0,0.0,39.52840939936737,165.01016530695188,0.0,0.0,0.0,0.0,0.0,118.50750469239364,312.61713293166287,0.0,0.0,0.0,0.0,0.0,21.321050085205233,8.347895846074762,0.0,0.0,0.0,0.0,0.0,38.45241282877537
11,88.54949763458673,91.89588449697554,0.0,0.0,0.0,0.0,0.0,3.9547913697842505,0.0,0.0,0.0,0.0,0.0,10.011559484318882,1.4778646677600684,0.0,0.0,0.0,0.0,0.0,1.059526134238024,6.08591123229713,0.0,0.0,0.0,0.0,0.0,10.940537192107758,286.0204197554658,0.0,0.0,0.0,0.0,0.0,69.29739773514181,48.6434832216876,0.0,0.0,0.0,0.0,0.0,23.166473284201672,84.23729216137208,0.0,0.0,0.0,0.0,0.0,50.16585264273225,83.88934810745663,0.0,0.0,0.0,0.0,0.0,22.177520151006952,70.05990601943004,0.0,0.0,0.0,0.0,0.0,52.361347873218335,91.03653713213065,0.0,0.0,0.0,0.0,0.0,100.58987499201965,168.7992500774164,0.0,0.0,0.0,0.0,0.0,67.64873755334008,89.79963009379854,0.0,0.0,0.0,0.0,0.0,98.17166991694242,16.854373638692145,0.0,0.0,0.0,0.0,0.0,10.680424380765555,78.87223403410495,0.0,0.0,0.0,0.0,0.0,66.3801089716418,68.155935649916,0.0,0.0,0.0,0.0,0.0,79.80637280398341,70.50822288357331,0.0,0.0,0.0,0.0,0.0,93.39768149902436,26.557348715977195,0.0,0.0,0.0,0.0,0.0,30.24811742781486
12,163.47915287358535,73.17503298865229,0.0,0.0,0.0,0.0,0.0,10.880639043101011,0.0,0.0,0.0,0.0,0.0,0.661585068710553,4.0839394148139165,0.0,0.0,0.0,0.0,0.0,9.221572620326075,8.091966694003695,0.0,0.0,0.0,0.0,0.0,2.816168507364979,288.3817895905989,0.0,0.0,0.0,0.0,0.0,59.90142543168224,28.649495163517216,0.0,0.0,0.0,0.0,0.0,38.297192279957166,77.03079609218268,0.0,0.0,0.0,0.0,0.0,26.68509706413077,75.27768336423003,0.0,0.0,0.0,0.0,0.0,27.54197484910266,98.73568111137602,0.0,0.0,0.0,0.0,0.0,21.369330500729983,111.71735349510823,0.0,0.0,0.0,0.0,0.0,95.25905889061407,156.3883891964706,0.0,0.0,0.0,0.0,0.0,138.29574079327207,74.73678775822371,0.0,0.0,0.0,0.0,0.0,52.68708392094779,30.286882137456782,0.0,0.0,0.0,0.0,0.0,17.27261106632398,167.1749903714911,0.0,0.0,0.0,0.0,0.0,75.53886265123027,146.05954808993354,0.0,0.0,0.0,0.0,0.0,88.78020558577427,178.650828963415,0.0,0.0,0.0,0.0,0.0,229.57902170023394,61.57876202851833,0.0,0.0,0.0,0.0,0.0,31.59230606441762
13,53.50230361853777,67.26851392596646,0.0,0.0,0.0,0.0,0.0,4.571996674309096,0.0,0.0,0.0,0.0,0.0,7.649779686364915,11.382174501741495,0.0,0.0,0.0,0.0,0.0,4.866478593662979,6.875434585864271,0.0,0.0,0.0,0.0,0.0,5.523335363576956,271.0898815110312,0.0,0.0,0.0,0.0,0.0,144.07246407999557,25.42131419181988,0.0,0.0,0.0,0.0,0.0,4.898683536680839,90.65366312300361,0.0,0.0,0.0,0.0,0.0,0.018198614984420717,83.66215811133036,0.0,0.0,0.0,0.0,0.0,35.96136791316006,62.18217971023881,0.0,0.0,0.0,0.0,0.0,11.386485223657283,95.20688107817816,0.0,0.0,0.0,0.0,0.0,35.17898237980799,124.47523309393216,0.0,0.0,0.0,0.0,0.0,60.906934267190344,70.37680250156524,0.0,0.0,0.0,0.0,0.0,39.81892716707298,23.343118301740667,0.0,0.0,0.0,0.0,0.0,26.986021366196706,103.49705966504638,0.0,0.0,0.0,0.0,0.0,22.27352101058108,51.8657089068672,0.0,0.0,0.0,0.0,0.0,70.91626135125351,54.027994467006636,0.0,0.0,0.0,0.0,0.0,63.46695770840449,30.677913005058873,0.0,0.0,0.0,0.0,0.0,12.338304147739194
14,94.03081507476608,110.36475788417174,0.0,0.0,0.0,0.0,0.0,19.51571485398489,0.0,0.0,0.0,0.0,0.0,2.816808450847548,1.0305786551099807,0.0,0.0,0.0,0.0,0.0,1.8593800572762647,7.079203286112392,0.0,0.0,0.0,0.0,0.0,10.941043651465327,272.0525317834121,0.0,0.0,0.0,0.0,0.0,237.59515833559314,57.055360544993746,0.0,0.0,0.0,0.0,0.0,24.458500508525315,61.81541332137562,0.0,0.0,0.0,0.0,0.0,111.67587711636136,75.35775205255234,0.0,0.0,0.0,0.0,0.0,1.786255241366727,92.12010795671732,0.0,0.0,0.0,0.0,0.0,1.815791522735316,79.21875272287696,0.0,0.0,0.0,0.0,0.0,94.8792700680879,112.04050574422354,0.0,0.0,0.0,0.0,0.0,80.39496488586498,80.5942070273841,0.0,0.0,0.0,0.0,0.0,4.8121578761716135,12.63775604063111,0.0,0.0,0.0,0.0,0.0,8.374326084574232,65.73911648159462,0.0,0.0,0.0,0.0,0.0,46.98859450032933,41.89230202989124,0.0,0.0,0.0,0.0,0.0,49.2955680425158,118.144091219692,0.0,0.0,0.0,0.0,0.0,25.369052593215354,11.748342855813455,0.0,0.0,0.0,0.0,0.0,40.13707322582442
15,217.00284812094927,61.12265758731455,0.0,0.0,0.0,0.0,0.0,18.119211706653292,0.0,0.0,0.0,0.0,0.0,0.40385193043136597,1.7283860021109663,0.0,0.0,0.0,0.0,0.0,5.3841298551889665,40.402784425106645,0.0,0.0,0.0,0.0,0.0,5.519138063339265,296.15850259943716,0.0,0.0,0.0,0.0,0.0,30.048621980560434,29.27055880569951,0.0,0.0,0.0,0.0,0.0,50.734091723863735,78.81323468987551,0.0,0.0,0.0,0.0,0.0,106.47273070887752,87.7725951465093,0.0,0.0,0.0,0.0,0.0,105.82474167892792,83.7139374754435,0.0,0.0,0.0,0.0,0.0,6.9880633709277085,208.93835392304715,0.0,0.0,0.0,0.0,0.0,36.598881540506255,139.68284981674836,0.0,0.0,0.0,0.0,0.0,71.24293835648521,90.27982208987387,0.0,0.0,0.0,0.0,0.0,33.942160236643396,20.873656524146682,0.0,0.0,0.0,0.0,0.0,16.707655733514688,62.65128373831037,0.0,0.0,0.0,0.0,0.0,42.55270863861157,220.95334194405586,0.0,0.0,0.0,0.0,0.0,88.34694882337905,52.2951764180199,0.0,0.0,0.0,0.0,0.0,37.23824251788298,62.51302918036382,0.0,0.0,0.0,0.0,0.0,17.95424926104933
16,79.81065861013442,216.60156153317502,0.0,0.0,0.0,0.0,0.0,3.3011491988157826,0.0,0.0,0.0,0.0,0.0,1.9494819074461631,5.035501973681249,0.0,0.0,0.0,0.0,0.0,6.8291750371144575,13.960262263669211,0.0,0.0,0.0,0.0,0.0,3.789983369871691,262.2496256659408,0.0,0.0,0.0,0.0,0.0,180.08429803210547,26.39481207050953,0.0,0.0,0.0,0.0,0.0,34.945575684630526,164.22021038615105,0.0,0.0,0.0,0.0,0.0,279.52214853826155,80.34438656824568,0.0,0.0,0.0,0.0,0.0,10.888761180220154,60.303309501371835,0.0,0.0,0.0,0.0,0.0,53.911019617262994,78.74773537801057,0.0,0.0,0.0,0.0,0.0,63.130217906145056,179.5578556449387,0.0,0.0,0.0,0.0,0.0,20.520074661393547,94.86845435148516,0.0,0.0,0.0,0.0,0.0,129.89542054353487,12.255958185569105,0.0,0.0,0.0,0.0,0.0,24.598117509400204,70.55123844143236,0.0,0.0,0.0,0.0,0.0,110.4362292765844,70.12391836455397,0.0,0.0,0.0,0.0,0.0,44.96860889946727,315.21017784214234,0.0,0.0,0.0,0.0,0.0,17.17954243582216,8.41194890251499,0.0,0.0,0.0,0.0,0.0,34.687085158599366
17,25.06281990879014,66.07775965569621,0.0,0.0,0.0,0.0,0.0,3.3771232187720273,0.0,0.0,0.0,0.0,0.0,0.1361850157208345,1.1081875752735852,0.0,0.0,0.0,0.0,0.0,0.6790570060342069,6.254010480280864,0.0,0.0,0.0,0.0,0.0,2.5032650874098734,246.86130805223956,0.0,0.0,0.0,0.0,0.0,39.239677106545734,47.90048776234288,0.0,0.0,0.0,0.0,0.0,1.1322412710183167,46.38079699175311,0.0,0.0,0.0,0.0,0.0,222.778239992264,77.97528853860852,0.0,0.0,0.0,0.0,0.0,62.661161495020416,58.508674172441935,0.0,0.0,0.0,0.0,0.0,0.24547574182549187,81.56946445919127,0.0,0.0,0.0,0.0,0.0,20.910230751748795,99.47362546064247,0.0,0.0,0.0,0.0,0.0,36.546131143150426,60.65816689010033,0.0,0.0,0.0,0.0,0.0,29.020812554159324,15.651936106652178,0.0,0.0,0.0,0.0,0.0,34.444076384902736,63.90952927599551,0.0,0.0,0.0,0.0,0.0,81.99522220661909,158.38223429452222,0.0,0.0,0.0,0.0,0.0,357.9342945894657,93.79154491838374,0.0,0.0,0.0,0.0,0.0,297.4944192816973,50.22850806436577,0.0,0.0,0.0,0.0,0.0,7.982021652628431
18,88.2130031111988,153.87438253837453,0.0,0.0,0.0,0.0,0.0,9.90225244139075,0.0,0.0,0.0,0.0,0.0,1.069462054152939,2.2384119986552733,0.0,0.0,0.0,0.0,0.0,1.9375591511252845,7.733601448631001,0.0,0.0,0.0,0.0,0.0,11.201383808436882,290.8014784698395,0.0,0.0,0.0,0.0,0.0,117.43167240964746,66.2158277769677,0.0,0.0,0.0,0.0,0.0,4.679643838144574,132.66054215571774,0.0,0.0,0.0,0.0,0.0,15.2604571946992,137.81433989610656,0.0,0.0,0.0,0.0,0.0,13.532734491209679,81.00456596779203,0.0,0.0,0.0,0.0,0.0,66.3518332812136,96.82430996127844,0.0,0.0,0.0,0.0,0.0,46.74240029589787,90.05512040586936,0.0,0.0,0.0,0.0,0.0,60.71258407816898,64.38927335830853,0.0,0.0,0.0,0.0,0.0,16.333766138854745,10.829847108579942,0.0,0.0,0.0,0.0,0.0,38.03599129605098,83.71486047686135,0.0,0.0,0.0,0.0,0.0,13.524146170270443,72.04907098992184,0.0,0.0,0.0,0.0,0.0,93.38788544836221,236.74100649331913,0.0,0.0,0.0,0.0,0.0,27.05692672557792,2.5091879681945812,0.0,0.0,0.0,0.0,0.0,26.3046935281885
