,SZ,SZ,SZ,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6929240623324611,0.08663403850212986,50.0,0.09902550118598896,42.857142857142854,0.6931372031447519
1,0.6944436748389985,0.08662767454525463,50.0,0.09902471868218685,42.857142857142854,0.6932971265239942
2,0.5289429831891331,0.0902618938730264,50.0,0.09897761849346086,64.28571428571429,0.6965580635809768
3,1.082957120634936,0.08525930178956301,60.9375,0.09901036142307922,50.0,0.6930345022110568
4,0.40995178100343815,0.09664545786301468,58.59375,0.09898147270145993,64.28571428571429,0.6931160785721963
5,0.5264840053167644,0.08826888861892854,66.40625,0.09897852383190808,42.857142857142854,0.6928163693259896
6,0.46862753538014085,0.07245848489905989,67.1875,0.09898979283259156,50.0,0.6931038661399785
7,0.4538725499991015,0.06889401274906141,69.53125,0.09900680315095213,50.0,0.693471639900986
8,1.2036540333397505,0.12616153127880114,66.40625,0.09899818590997252,50.0,0.6941354720634648
9,0.6514490243061254,0.08894985095999862,71.875,0.0990555478688354,57.14285714285714,0.6935006615914534
10,0.10074241817508232,0.11527158598781988,69.53125,0.09907948795968793,42.857142857142854,0.6930851784626839
11,0.017748961096946916,0.08669721390464367,74.21875,0.0990902515179392,42.857142857142854,0.6929928769317267
12,0.003964615921657521,0.1273053232682742,71.875,0.09917989044021727,42.857142857142854,0.6934287558830603
13,0.039209722977316015,0.1331102758088184,71.875,0.09919943191095795,35.714285714285715,0.6923555764006999
14,0.0415400364938399,0.17418610785806263,71.875,0.09924566103800804,42.857142857142854,0.6934609062196975
15,0.37084211217934143,0.07969636309938934,73.4375,0.11232773357527057,42.857142857142854,0.7734151264385447
16,0.002751849956157878,0.16178853761409998,71.09375,0.09944123223888882,35.714285714285715,0.6882123143819636
17,0.05746640528658487,0.26534921889273855,64.0625,0.10453335567762581,28.57142857142857,0.6927074219953981
18,0.8063097856980451,0.1305567428944784,75.0,0.10977374228129769,28.57142857142857,0.7243818910248667
19,0.00520752842389286,0.15948884681732733,75.0,0.12025044649313757,42.857142857142854,0.8170965035980466
20,0.7527080413041191,0.1705497021343979,73.4375,0.1357935978758959,35.714285714285715,0.7408221623451063
21,0.0016061145040330482,0.24470437133196887,71.09375,0.11851406612472669,35.714285714285715,0.6190948107635655
22,0.3524114970267294,0.09243716955157692,71.875,0.120591301726557,35.714285714285715,0.6947546244679631
23,0.01427712216345514,0.13650741104625552,75.0,0.1401282810249592,28.57142857142857,0.6951105479633303
24,0.0184065614415208,0.17316050095014654,72.65625,0.1690105703173135,28.57142857142857,0.49094087354033017
25,0.07607562926209022,0.22692754418515335,67.96875,0.15430067687279375,35.714285714285715,0.5438009948370577
26,0.012682730687358076,0.23552391009648585,70.3125,0.2151056603289209,28.57142857142857,0.4722244617186264
27,0.0006842562409142428,0.17436352928210488,72.65625,0.18557249380144233,35.714285714285715,0.5242265668463878
28,6.48703051790538e-05,0.17387448202380437,75.0,0.2384383116628559,35.714285714285715,0.7050960133339568
29,0.00046344834198432436,0.2768016497472509,74.21875,0.2824898056035364,35.714285714285715,0.43206376884568143
30,0.026151050422602348,0.2569773819394673,72.65625,0.23756091701143725,35.714285714285715,0.8772049699840663
31,0.0029536305251935875,0.19795456609644482,70.3125,0.26540002344536495,42.857142857142854,0.6733125026129568
