,BIP,BIP,BIP,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6818652267552292,0.08596598069147901,68.75,0.10656448499891498,61.53846153846154,0.9519883004612172
1,0.11994431928700089,0.10104340460716951,68.75,0.1065978652275863,61.53846153846154,0.6916682810036754
2,0.24607946908605244,0.07708800428735585,68.75,0.10661785253284363,61.53846153846154,0.6948715576641544
3,0.38657684748965093,0.07221642720692717,68.75,0.11658148806754193,46.15384615384615,0.4212754149851519
4,0.794003480255915,0.07531295017443033,68.75,0.10278784015748467,53.84615384615385,0.6014340997725379
5,0.3623000004709276,0.06553204114775649,68.75,0.16298136811031136,46.15384615384615,0.6309730771837004
6,0.24906941347711847,0.07255064979965996,71.875,0.09647045609110626,61.53846153846154,0.8950015748629103
7,0.31867405982617836,0.06563042518495199,71.875,0.12594279448291226,61.53846153846154,0.2736551039047441
8,0.48401935494775905,0.0639464375106772,71.875,0.06918735138020593,76.92307692307693,0.36527975188936734
9,0.13688052420535524,0.07112709896852167,75.0,0.0784695926951809,76.92307692307693,0.8713139671192719
10,0.19994712265160713,0.10597894147508896,53.125,0.0886421288073062,76.92307692307693,0.4095232051913185
11,0.02847780295859887,0.08276118323999668,68.75,0.16617135856689763,53.84615384615385,0.42112900895941463
12,1.216842643341478,0.19297771894454305,71.875,0.1369459338693,61.53846153846154,1.3530587887699033
13,0.5344077729508321,0.14412733908909087,53.125,0.10008629544639705,76.92307692307693,0.16119265183788492
14,0.09133060345165168,0.10668247863401836,75.0,0.10133982821198687,76.92307692307693,0.014926736265904003
15,0.013303749997757075,0.1161865708587787,78.125,0.14877026153112552,69.23076923076923,0.20218066616644167
16,0.061347218856100914,0.08802858195555549,68.75,0.2288149076106369,61.53846153846154,0.34892590904208576
17,0.009860876851844013,0.09737311784176854,78.125,0.12385765965044526,76.92307692307693,0.007164938395173719
18,0.009671299711729428,0.10480578195324314,75.0,0.31843357611874173,53.84615384615385,0.014717719429968095
