,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6453108042129033,0.565811111741018,76.92307692307693,0.8452380952380952,0.8416666686534882,0.737500011920929,1.0,0.6934779344330001,39.84375,0.37734375,0.5601010257378221,0.3984375,1.0,0.693941676033341,0.6931704984469014,49.735449735449734,0.38792162698412697,0.6238925438374281,0.5269345312068859,0.8308531778554121,0.6929164392740277,0.6071127706995697,75.0,0.5505952380952381,0.0,0.0,0.0,0.8764228702835553,0.6834404634769478,55.65217391304348,0.5871825396825398,0.0,0.0,0.0,0.67345688585349,0.6932039674140907,48.78048780487805,0.41190476190476194,0.5172679250439008,0.4166666666666667,0.8333333333333334,0.6919841574963893,0.6932280551213337,41.17647058823529,0.5,0.0,0.0,0.0,0.6928037343699233,0.6975108917086502,44.44444444444444,0.65,0.7727272808551788,0.6875,1.0,0.8477037333017542,0.6922277151590849,71.42857142857143,0.34375,0.8333333432674408,0.75,1.0,0.6936319663246314,0.7198356957161621,50.0,0.2833333333333333,0.38461539149284363,0.3125,0.5,0.7283413030774226,0.6950288240015056,37.5,0.13333333333333333,0.0,0.0,0.0,0.6933358360023032
1,0.6954546019751108,0.7669316095348591,23.076923076923077,0.08333333333333333,0.0,0.0,0.0,0.693612513102182,39.84375,0.39668898809523817,0.5398795763030648,0.3984375,0.9375,0.6941157524840343,0.6928804399953636,53.96825396825397,0.559375,0.6912883582214514,0.5437500004967054,1.0,0.8340805238869967,0.5946726514664981,75.0,0.5684523809523809,0.0,0.0,0.0,1.0898165977247092,0.6886419462300996,55.65217391304348,0.530952380952381,0.0,0.0,0.0,0.6742738313266798,0.6930432196759223,51.21951219512195,0.5263888888888889,0.0,0.0,0.0,0.6930698018917607,0.6929452228277454,58.82352941176471,0.6666666666666666,0.5079365173975626,0.4166666666666667,0.6666666666666666,0.7012600617346983,0.7016932079088515,55.55555555555556,0.45,0.0,0.0,0.0,0.7608024242754737,0.6513317597026178,71.42857142857143,0.35416666666666663,0.8285714387893677,0.7083333432674408,1.0,0.6862726438258141,0.6943281951277525,50.0,0.15625,0.6666666865348816,0.5,1.0,0.7738837259280346,0.6577902227615389,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.778871474864506
2,0.7196030917882998,0.6783272787609008,76.92307692307693,0.5416666666666666,0.8730159103870392,0.7750000059604645,1.0,0.6913928485347438,60.15625,0.7463541666666669,0.0,0.0,0.0,0.6920878309871146,0.693203073041685,42.32804232804233,0.42517361111111107,0.21732804427544275,0.3673611134290695,0.18521825720866522,0.6932307402376257,0.5910615069551204,75.0,0.5327380952380951,0.0,0.0,0.0,0.7201920620477517,0.6726623500584199,55.65217391304348,0.669484126984127,0.0,0.0,0.0,0.6114710457054431,0.6932096068778381,48.78048780487805,0.4361111111111111,0.542191152771314,0.4166666666666667,0.8333333333333334,0.692428834931434,0.6930995562576804,58.82352941176471,0.4680555555555556,0.811965823173523,0.7083333333333334,1.0,0.6930008024004104,0.6914915771239533,55.55555555555556,0.6833333333333333,0.0,0.0,0.0,0.6264121681185063,0.6920273281372976,71.42857142857143,0.30000000000000004,0.8391608595848083,0.7291666567325592,1.0,0.6937216065692212,0.6930566210002385,50.0,0.6166666666666667,0.0,0.0,0.0,0.6931275989158368,0.6935281507898579,37.5,0.13333333333333333,0.0,0.0,0.0,0.693361715779513
3,0.9183363390867311,0.6435863518458803,76.92307692307693,0.7916666666666667,0.8730159103870392,0.7750000059604645,1.0,0.6915689704752462,60.15625,0.7257440476190476,0.0,0.0,0.0,0.6925286781274109,0.6931667482629252,48.148148148148145,0.4859871031746031,0.5079274972279867,0.51984127300481,0.547619054093957,0.6933398448828996,0.5475381915138384,75.0,0.6206845238095238,0.0,0.0,0.0,0.428639098551366,0.6780440402807181,55.65217391304348,0.6433333333333333,0.0,0.0,0.0,0.6494103188124789,0.6931317107597543,48.78048780487805,0.6222222222222221,0.5133061508337656,0.4176587387919426,0.7666666706403097,0.6932827986673009,0.69282833835669,58.82352941176471,0.4444444444444444,0.8008658091227213,0.7083333333333334,1.0,0.6917642751485242,0.6929777543974396,55.55555555555556,0.65,0.0,0.0,0.0,0.6930273587240995,0.6332887745979983,71.42857142857143,0.375,0.8285714387893677,0.7083333432674408,1.0,0.7707429072892743,0.6931557545167275,50.0,0.28125,0.3636363744735718,0.2857142984867096,0.5,0.6928266581422335,0.6928201649485504,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,0.7299461107233157
4,0.6937323917469315,0.6924748262663136,76.92307692307693,0.4642857142857143,0.8416666686534882,0.737500011920929,1.0,0.6911020850252216,60.15625,0.7171875000000001,0.0,0.0,0.0,0.6900939700756362,0.6931448760324502,48.67724867724868,0.5550347222222222,0.2484127034743627,0.42222222313284874,0.19791666977107525,0.6928858006345513,0.5756480592132232,75.0,0.5565476190476191,0.0,0.0,0.0,0.4521866090615504,0.7480976291302367,55.65217391304348,0.6508333333333333,0.0,0.0,0.0,0.5094390142444503,0.6929681661089359,51.21951219512195,0.6694444444444443,0.0,0.0,0.0,0.6945573717808216,0.6930203674843977,58.82352941176471,0.3666666666666667,0.5128205219904581,0.4166666666666667,0.6666666666666666,0.6934519822501978,0.6862870430770409,55.55555555555556,0.625,0.0,0.0,0.0,0.694577607234959,0.6377789591631304,71.42857142857143,0.4666666666666667,0.8391608595848083,0.7291666567325592,1.0,0.6933424055504445,0.6930999794329175,60.0,0.71875,0.3333333432674408,0.30000001192092896,0.375,0.6922472240816616,0.6979865891798417,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.5522526195806033
5,0.8354988721091221,0.6935508840629641,76.92307692307693,0.6785714285714286,0.7948718070983887,0.8333333432674408,0.761904776096344,0.6263476245309925,68.75,0.7070312500000001,0.3459821492433548,0.5416666679084301,0.27187500428408384,0.41232745514458696,0.6929274294881601,54.4973544973545,0.568030753968254,0.6813903835912546,0.5412202390531698,1.0,0.6932527861262883,0.5392164571965621,75.0,0.6711309523809523,0.0,0.0,0.0,0.746287120408448,0.7459970227215363,55.65217391304348,0.611904761904762,0.0,0.0,0.0,0.6682975400644146,0.6933655797347993,48.78048780487805,0.39613095238095236,0.5228179320693016,0.4166666666666667,0.8333333333333334,0.6923200618775572,0.693133527940996,52.94117647058824,0.5,0.4786324699719747,0.4047619104385376,0.6111111044883728,0.7033397749659243,0.6883113407195497,55.55555555555556,0.41666666666666663,0.0,0.0,0.0,1.8484681758102,0.6889223568801677,71.42857142857143,0.30952380952380953,0.800000011920929,0.6875,1.0,0.7532366801427377,0.7264335750680266,50.0,0.41666666666666663,0.0,0.0,0.0,0.6929247962383348,0.6458378247819362,62.5,0.6,0.7692307829856873,0.625,1.0,0.6936368364494734
6,0.7028444993521911,0.7455559312556788,23.076923076923077,0.7083333333333333,0.0,0.0,0.0,0.6032237361944022,69.53125,0.7317708333333334,0.62204185500741,0.6364583391696215,0.6729166749864817,0.38500874492685266,0.6930944734490103,50.79365079365079,0.47140376984126986,0.6104754110177358,0.5254464379201332,0.7902777803440889,0.6946254819207456,0.5666957528027149,75.0,0.5648809523809524,0.1666666716337204,0.25,0.125,0.5601990324154783,0.653798196177893,57.391304347826086,0.6756746031746032,0.05,0.13333333333333333,0.03174603283405304,0.6866304352506963,0.6932922080423751,48.78048780487805,0.43472222222222223,0.6989122132460276,0.5625,1.0,0.6923852908185852,0.6935107871933155,35.294117647058826,0.29583333333333334,0.564814825852712,0.5777777830759684,0.5666666676600774,0.693210174581355,0.6972629043901797,44.44444444444444,0.46875,0.0,0.0,0.0,0.6147242382301824,0.6820933192028668,64.28571428571429,0.29166666666666663,0.7846153676509857,0.6904762089252472,0.9166666567325592,0.7071160368989562,0.7237329209976446,50.0,0.48333333333333334,0.0,0.0,0.0,0.6319115578676969,0.6481998165848085,50.0,0.6,0.6666666865348816,0.5714285969734192,0.800000011920929,0.8071427975418436
7,0.6877835362064241,1.4885766274639092,23.076923076923077,0.041666666666666664,0.0,0.0,0.0,0.5743162940481396,71.09375,0.8100818452380952,0.4133928604424,0.59375,0.37812500167638063,0.5820924697575354,0.7265354197450178,47.08994708994709,0.43866567460317457,0.38601191341876984,0.4347222267339627,0.3791666713853677,0.6550592344216999,0.8492307810559452,75.0,0.5607142857142857,0.0,0.0,0.0,0.36897030890147675,0.6533627494413284,58.26086956521739,0.6902777777777779,0.31682539979616803,0.522222222884496,0.2611111134290695,0.5301602746672022,0.6928620875487117,51.21951219512195,0.6451388888888889,0.0,0.0,0.0,0.67314545849503,0.9180378598108947,41.17647058823529,0.4916666666666667,0.0,0.0,0.0,0.6788967947343223,0.7008395836669357,55.55555555555556,0.5833333333333333,0.2857142686843872,0.25,0.3333333432674408,0.7502795786455136,0.5875939381641283,71.42857142857143,0.6,0.8391608595848083,0.7291666567325592,1.0,0.6835588803139229,0.6943200787079663,50.0,0.45,0.5000000149011612,0.6666666716337204,0.4166666716337204,0.6940207757614978,0.6912431383540305,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.8866487910246076
8,0.6387129385252363,0.9623801544851639,23.076923076923077,0.375,0.0,0.0,0.0,0.8083281200564669,67.96875,0.7940104166666667,0.33779762499034405,0.5625,0.2593750022351742,0.30963517205562147,0.6940315625887907,46.03174603174603,0.4627728174603174,0.0,0.0,0.0,0.6959467279956708,1.0222506720657716,75.0,0.6875,0.0,0.0,0.0,0.2459843111089107,0.7327791776421965,60.0,0.648611111111111,0.17349206805229186,0.36666666666666664,0.12063492139180501,0.4705384754254645,0.7336218007759788,48.78048780487805,0.5902777777777778,0.6989122132460276,0.5625,1.0,0.5707794185359581,0.6929851686471965,41.17647058823529,0.5555555555555555,0.0,0.0,0.0,0.693852134332134,0.828765571756031,55.55555555555556,0.5625,0.0,0.0,0.0,0.7694361068313332,0.6896263368797244,71.42857142857143,0.45833333333333337,0.8285714387893677,0.7083333432674408,1.0,0.6958901938374884,0.7469807537679011,50.0,0.78125,0.0,0.0,0.0,1.1832983332814302,0.6804264894861578,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.7467266040475192
