,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6906800095288455,0.16404931780303553,30.0,0.11198188565018859,28.57142857142857,0.6365921615396744
1,0.6253619051949665,0.13853221667613758,30.0,0.10914951515291789,28.57142857142857,0.7520357313047522
2,0.6902265702686201,0.16385153576901898,30.0,0.10390608246888644,28.57142857142857,0.671838526862257
3,0.6999968185902479,0.14952988437830525,30.0,0.0992620569640644,42.857142857142854,0.6804695645123848
4,0.9431253772461421,0.17782679617993946,30.0,0.11724849690624681,28.57142857142857,0.8099165954581455
5,0.609335958191477,0.14156186897579653,40.0,0.10421882609486399,28.57142857142857,0.5929600547517112
6,0.5958357952429479,0.155803461031257,30.0,0.11442575848687198,28.57142857142857,0.5589956171721442
7,0.6798104897205841,0.16322693987342035,40.0,0.11180814336166577,42.857142857142854,0.4467164089738231
8,0.4227219123936387,0.1768726626524479,40.0,0.11400247146397494,42.857142857142854,0.6871292435319244
9,0.3882405413815182,0.2094549581864777,50.0,0.0887912275447299,57.14285714285714,0.4577108256179084
10,0.3916654679680966,0.3939924249681425,50.0,0.1780244074709471,42.857142857142854,0.5302169382388341
11,0.032399224203634565,0.5885324423432987,50.0,0.11295015786226384,57.14285714285714,0.4627794209942904
12,0.032110727032039536,0.21374684931129256,60.0,0.07086186281738112,71.42857142857143,0.4103242329678346
13,0.033673092475295686,0.2886517283696265,40.0,0.2243483943622097,42.857142857142854,0.3933225162219101
14,0.10186561864481351,0.3987607370134937,40.0,0.061804819596171165,71.42857142857143,0.31025720859258626
15,0.01862213971516412,0.25798443336164295,40.0,0.2734772405773486,42.857142857142854,0.9810504741781693
16,0.007706868961709875,0.9421918071033646,40.0,0.07757990557899674,71.42857142857143,0.6132323625095243
17,0.0015237971913023773,0.35746125015439706,40.0,0.4201192537662472,28.57142857142857,0.06531481470579338
18,0.001815251759210325,0.47920433997649575,40.0,0.24129149245349218,42.857142857142854,1.1578278472023573
19,0.018085333130063462,0.8332049001413575,50.0,0.08546102681992063,71.42857142857143,2.072303056500884
20,0.001534171612122999,0.5291673394915537,50.0,0.14743309131327376,57.14285714285714,0.17893931568869334
21,0.0016684385842328322,1.1767642032023509,50.0,0.12306862687170114,42.857142857142854,0.4353856757971398
22,0.00039357113835816743,0.5284152727650282,50.0,0.10263885099219407,71.42857142857143,0.06006373993722365
23,0.0006264383623306888,0.3590464525978039,40.0,0.2327067090978348,57.14285714285714,0.2554585180052313
24,0.00014039867140490587,0.509942856740737,40.0,0.1002575823568045,71.42857142857143,0.015756711825870153
25,0.00025558270246690416,1.0765989512821563,40.0,0.4066452991753057,42.857142857142854,0.0329539073560261
