,DEL15q11_2,DEL15q11_2,DEL15q11_2,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,ADHD,ADHD,ADHD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.3803720064169912,0.1008979486085272,48.78048780487805,0.0974978500343728,50.0,0.8709445842126615,0.09773686642101308,56.08465608465608,1.4557346348453994,0.47142857389808507,25.0,0.626485637075185,0.11053455804552895,55.65217391304348,0.8932101203892989,0.4722195227669983,41.17647058823529,5.8814732188858745,0.13764259024297656,66.66666666666666,0.3352033966535142,0.07065190744203136,76.92307692307693,0.5666168476423509,0.3573341364651789,28.57142857142857,0.7259972828679837,0.8740748725830855,50.0,3.5306957443217137,0.1586359085196238,37.5,0.7670168622837501
1,0.2912703010657275,0.14012367225427813,56.09756097560976,0.08270868732555163,67.96875,1.0705258712979793,0.09618566815685536,57.67195767195767,0.5592267998396736,0.07983729407647633,75.0,0.4841725981062554,0.12374606731205372,55.65217391304348,0.811717615102628,0.15088311017790237,41.17647058823529,0.6424707165934735,0.05252713877010979,77.77777777777779,0.4452567612865131,0.11507259070335148,69.23076923076923,0.7815509615328899,0.16182691540433022,42.857142857142854,0.43640996393117126,0.14609141218502736,50.0,2.577686295412155,0.1958060631778535,37.5,0.6938784074887642
2,1.2797982269036994,0.09867788530234634,51.21951219512195,0.08741603374886248,57.03125,0.45084092289263183,0.0928940070333544,57.67195767195767,0.908692598744343,0.1003237663752419,46.875,0.6964406216718512,0.10133606381967135,50.43478260869565,0.5773286503426492,0.09616912311620952,64.70588235294117,0.8698275265335902,0.12003261071904214,55.55555555555556,0.4153781430804802,0.08646206945174903,76.92307692307693,0.5514090069661882,0.08092771444121828,78.57142857142857,1.600738115700784,0.20907612869062686,50.0,0.7361777828268279,0.0672300143224446,75.0,0.9214382816648045
3,0.9778847322092066,0.09922900531702408,70.73170731707317,0.07841088462433142,70.3125,0.5684046570672611,0.09184103195436795,58.730158730158735,0.47199320647908605,0.0661634073598246,75.0,0.3976053857596923,0.10206577751096582,54.78260869565217,1.139933880988996,0.17853598946641827,47.05882352941176,1.3684144991700773,0.2398357986075456,55.55555555555556,0.1752721603790882,0.12501141642207209,38.46153846153847,0.6573117857029838,0.1054434566164089,71.42857142857143,0.6880731294598563,0.17283119199101357,50.0,0.9963676725632722,0.12186689775413868,37.5,0.8715848597875399
4,1.0420101521905687,0.12331777140822468,68.29268292682927,0.07650656087196082,69.53125,0.635197231341443,0.09101843926722109,57.67195767195767,0.30297288416914603,0.10826197413270429,40.625,0.38884452728618657,0.10030403484890477,53.04347826086957,0.9945488374170622,0.1616763684039439,58.82352941176471,0.7746789483214276,0.1265099912737194,66.66666666666666,0.8249133568906905,0.09768554141312781,69.23076923076923,0.3914535704853779,1.1689696269066012,28.57142857142857,0.49182990566221946,1.0717126626225109,50.0,0.595516959281594,0.07907631807230764,62.5,0.681409491645233
5,0.9708288152261669,0.1342046765995629,48.78048780487805,0.10304714824468299,55.46875,0.21044585262185533,0.11091507757520151,57.67195767195767,0.24362639615267143,0.108651334516969,46.875,0.4483199887426168,0.12855238013477346,51.30434782608696,0.5453249430949537,0.17705957033690295,52.94117647058824,0.5589441729397102,0.11022123481032045,66.66666666666666,1.915075046006753,0.05903386109137183,84.61538461538461,0.9777011181221654,0.13762775972680355,71.42857142857143,7.680107774608724,0.15586097248565778,50.0,1.453409215171006,0.06951941022310125,50.0,0.8077577761177291
6,2.3432071322077506,0.12650070070323655,46.34146341463415,0.09693906820065597,60.15625,0.35631843017943976,0.10756889164631715,58.730158730158735,0.8823524997850545,0.18929354111805669,25.0,5.521665735089798,0.17975869823055146,44.34782608695652,2.1169856803979625,0.3095162162976789,58.82352941176471,0.3753730407079793,0.11036636933422614,66.66666666666666,0.4541021292206484,0.07173487555940831,76.92307692307693,1.8151956258094246,0.09076708287568744,78.57142857142857,0.322780518934459,0.9745909721857556,50.0,0.4619428708484174,0.1083730942989495,62.5,2.5642972932718853
7,0.8348896317440697,0.10106958615621038,53.65853658536586,0.07201920840154288,74.21875,0.5029680024609383,0.10574633735704009,57.14285714285714,0.33632444428074726,0.07742227185671993,78.125,1.393810559442246,0.09658806970991096,56.52173913043478,1.0072573385526218,0.10087373906027547,82.35294117647058,1.7256813915097227,0.2965813094961846,55.55555555555556,0.2081057035088801,0.10560388571550877,53.84615384615385,0.035558020530945686,0.09363247477356888,64.28571428571429,0.34824471527200723,0.13238885586389185,50.0,6.547720521038173,0.1669822830058559,37.5,0.5285523606792571
8,0.6203582853463155,0.17504320577958743,56.09756097560976,0.13106195972786322,66.40625,0.7275512597403666,0.2114813526254391,47.61904761904761,0.017789050030716808,0.07174081053217021,68.75,0.27572039474675913,0.10259317179162708,56.52173913043478,0.6761896944835062,0.11624438317207154,64.70588235294117,0.6403022489395861,0.2522225580684483,55.55555555555556,0.7802217398548662,0.1666470605559,38.46153846153847,0.36394943096158167,0.2511763648241908,50.0,0.19151685903179955,0.24334105134077938,50.0,2.6427111349604155,0.14444834771343856,25.0,0.5995403102506889
9,0.8338764698041985,0.157826894983023,58.536585365853654,0.08783771432945142,67.96875,0.2656134045688275,0.13586658381421154,47.61904761904761,0.1409032877445209,0.0703455293679123,71.875,0.5680857679404726,0.0908132539155487,62.60869565217392,0.45922715366011807,0.10648093209212701,52.94117647058824,0.16602281896024346,0.18936353863276897,55.55555555555556,1.0739892779211353,0.07589911476340941,84.61538461538461,1.179381023082084,0.17515098118402614,42.857142857142854,0.45101565862846804,0.2676191169817886,50.0,3.6771693837479873,0.09820180540915935,50.0,0.9068438875943935
10,1.3291917745447857,0.1451569166568889,43.90243902439025,0.09954558583785324,63.28125,0.7370591774924312,0.11134198464846393,59.78835978835979,1.6960806199654708,0.08418231776588941,81.25,0.951147039340243,0.1232190824187842,55.65217391304348,1.3823062650930675,0.10248188677408566,70.58823529411765,0.8747254803729222,0.18173322284860566,55.55555555555556,0.16620523921520686,0.17516557941614774,38.46153846153847,0.15903684870596876,0.09232809942013827,71.42857142857143,1.1033406459971724,0.23526879479165422,50.0,1.5825980259847663,0.24140385594483885,25.0,1.0708202744219302
11,0.9518161380516477,0.12628420907768492,63.41463414634146,0.07192176837680055,74.21875,0.2392982078940987,0.10555806826894924,53.96825396825397,0.6888526024421122,0.0784705160528148,65.625,0.028974928151691164,0.09838234858875423,59.130434782608695,0.4215792508931714,0.1475345374385558,47.05882352941176,0.8098891019296863,0.2188998840777274,44.44444444444444,0.9983481797513698,0.10669817062427014,61.53846153846154,0.2829236921648621,0.13218032925724,57.14285714285714,0.5997566312368022,1.233634601901636,50.0,0.5352237666962318,1.0926533708369455,62.5,3.099632376031611
