,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.9208664316089932,0.658647270602689,56.52173913043478,0.6240873015873016,0.07555555701255798,0.16666666666666666,0.05,0.928266047549005,63.28125,0.7515625,0.5956259127706289,0.5099702402949333,0.7708333358168602,0.4278591918338561,0.8600656316792321,55.026455026455025,0.5969494047619048,0.40737434476614,0.5576388910412788,0.3368055621782939,0.11707819860642811,1.0190551515609758,62.5,0.7952380952380952,0.5047619193792343,0.4375000111758709,0.8333333432674408,0.748165527256299,0.5073101976994345,76.47058823529412,0.7222222222222222,0.8424242536226908,0.9333333373069763,0.7777777910232544,0.2957737777327705,0.694615150928191,33.33333333333333,0.28125,0.0,0.0,0.0,0.6933116307408369,0.8900557263944718,53.84615384615385,0.7083333333333334,0.6333333551883698,0.875,0.5,1.4151085539950392,0.6511678309204763,40.0,0.5833333333333333,0.0,0.0,0.0,0.6049840941561897,1.0418097137028162,37.5,0.06666666666666667,0.0,0.0,0.0,0.5518397120764275,0.6917526801201975,51.21951219512195,0.5361111111111111,0.6557239294052124,0.5704365173975626,0.8194444477558136,0.5839164593848113
10,0.551450141493836,0.6970055047088946,55.65217391304348,0.6733333333333333,0.0,0.0,0.0,0.7612432382345125,70.3125,0.7246651785714284,0.43647186644375324,0.6250000037252903,0.3640625039115548,0.1515282040670834,1.4824998885064755,47.08994708994709,0.5944444444444443,0.025793650497992832,0.08333333333333333,0.015277778108914694,0.03901438330993854,0.9793618454749455,71.875,0.625,0.0,0.0,0.0,0.622537194493653,1.8335185992204366,41.17647058823529,0.6805555555555555,0.0,0.0,0.0,0.14872330397042843,0.8255542209802251,55.55555555555556,0.25,0.0,0.0,0.0,0.6925847676906884,1.018225241924753,38.46153846153847,0.5,0.25,0.5,0.1666666716337204,0.07785498633427927,0.6932980802606276,60.0,0.40625,0.6969697177410126,0.5357142984867096,1.0,0.7296445201906155,1.4479160766136985,37.5,0.26666666666666666,0.0,0.0,0.0,0.6551366326185296,0.6924605988515308,48.78048780487805,0.65625,0.6797979871431986,0.5625000049670538,0.9250000019868215,0.694352557914601
11,1.253239462626185,0.7367429061340197,55.65217391304348,0.6417063492063492,0.0,0.0,0.0,0.8855036119622925,74.21875,0.7357142857142857,0.5178571436554193,0.6770833358168602,0.4872023845091462,0.629115993472863,0.8258953119827716,59.25925925925925,0.6485119047619047,0.5071338464816412,0.6493055609365305,0.46061508792142075,1.0304968219133541,1.1150918042740936,71.875,0.6889880952380952,0.125,0.25,0.0833333358168602,0.2044785339800065,0.5193110901080854,70.58823529411765,0.7902777777777779,0.4761904875437419,0.6666666666666666,0.38333333532015484,0.12106077749443207,0.6962399980195931,44.44444444444444,0.25,0.3333333432674408,0.25,0.5,0.6929969658773204,0.9661365466156625,46.15384615384615,0.6166666666666667,0.5,0.875,0.4000000134110451,0.5921085494683603,0.6853011062172267,50.0,0.48333333333333334,0.7727272808551788,0.6875,1.0,0.7074104386868205,1.0492817322881358,37.5,0.4,0.0,0.0,0.0,0.5338644732164293,0.6964677091105244,51.21951219512195,0.6104166666666667,0.40084175765514374,0.5000000049670538,0.4166666741172473,0.6896299170472439
12,0.6313310917873964,0.6809947808445204,56.52173913043478,0.6182936507936508,0.08777777552604675,0.23333333333333334,0.058412699898084,0.9966958493141931,66.40625,0.7771949404761905,0.6189508587121964,0.5473958365619183,0.7947916705161333,0.45890022884288056,0.8608133443355401,58.201058201058196,0.5684771825396825,0.5712391920387745,0.6326388940215111,0.5519841325779756,0.17824567166245792,0.7798310258769378,71.875,0.6363095238095238,0.375,0.5,0.3333333358168602,0.12383572309954256,0.4908893001754934,82.35294117647058,0.7444444444444445,0.8888888955116272,0.9166666666666666,0.8666666746139526,0.13919757175684375,0.6955353138781861,33.33333333333333,0.25,0.0,0.0,0.0,0.6942230638056243,0.5917202920231616,76.92307692307693,0.7083333333333333,0.8444444835186005,0.9000000059604645,0.8333333432674408,1.2348251940085027,0.6676947246351977,60.0,0.375,0.6666666865348816,0.550000011920929,0.875,0.47540735701507886,0.7948579731084715,37.5,0.3333333333333333,0.0,0.0,0.0,0.6247508026089348,0.6839653619929431,63.41463414634146,0.6320436507936508,0.5567765633265177,0.5555555572112402,0.6607142885526022,0.7818117270469006
13,0.6436921313117503,0.6971393669568584,60.86956521739131,0.6525000000000001,0.486984121799469,0.5522222300370534,0.4811111162106196,1.1990082342566477,65.625,0.7691964285714287,0.6569128781557083,0.5708333384245634,0.8541666679084301,1.0595157955591816,0.9449196137621925,62.96296296296296,0.621453373015873,0.6557371007899443,0.6160714390377203,0.7609127089381218,0.015190466940412418,1.1350185484929458,68.75,0.7000000000000001,0.4809523895382881,0.4375,0.5833333358168602,0.5136223665440982,0.43695214875747357,70.58823529411765,0.7916666666666666,0.5185185472170512,0.5333333412806193,0.5166666706403097,0.6186550248950231,0.71658571195178,44.44444444444444,0.25,0.0,0.0,0.0,0.6201456864382507,0.5629946392673365,84.61538461538461,0.8333333333333333,0.8989899456501007,0.9000000059604645,0.9166666567325592,0.5134825514350324,0.7691299113570036,50.0,0.5833333333333333,0.20000000298023224,0.25,0.1666666716337204,0.643865949752173,1.7652964220488363,37.5,0.13333333333333333,0.0,0.0,0.0,0.6921836961716713,0.6951983901453012,56.09756097560976,0.5881944444444445,0.42724868655204773,0.4861111144224803,0.4194444517294566,0.7054332734005111
14,0.6472473979944174,0.6641222579712445,60.86956521739131,0.6349206349206349,0.23222222129503886,0.5333333333333333,0.15285714566707612,0.9584986345318139,68.75,0.7653645833333333,0.656398817896843,0.6114583387970924,0.7406250052154064,0.16429619453801314,0.8478085470975532,57.14285714285714,0.6083333333333334,0.6677836229403814,0.5867063570767641,0.8422619079550108,0.6679722308601386,1.1163043897278102,75.0,0.6708333333333334,0.309523805975914,0.25,0.4166666716337204,0.04439476077682819,0.39380790705346636,82.35294117647058,0.7458333333333332,0.8962963422139486,0.8666666746139526,0.9333333373069763,0.46518346685686324,0.6959491685700504,44.44444444444444,0.25,0.7727272808551788,0.6875,1.0,0.6900515770544567,0.876425292373702,61.53846153846154,0.9166666666666667,0.6000000089406967,1.0,0.4583333432674408,0.06434766392783574,0.6630795313225472,60.0,0.48333333333333334,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.46137250866735197,0.7357783158849622,62.5,0.6,0.5714285969734192,1.0,0.4000000059604645,0.46684838508090926,0.7108015189429099,53.65853658536586,0.6458333333333334,0.5464646518230438,0.4325396865606308,0.75,1.1372194873127954
15,0.8207844645502232,0.7861430235685932,60.0,0.5811507936507937,0.22126984397570293,0.4,0.1633333365122477,1.2589669015889655,64.0625,0.7768229166666666,0.6607142984867096,0.5437500076368451,0.8802083358168602,0.10751912977808624,0.8024832279302501,58.730158730158735,0.5991567460317461,0.5334776391585668,0.6875000049670538,0.4923611208796501,0.5294924806612573,0.864618992088688,75.0,0.6944940476190476,0.309523805975914,0.375,0.2916666716337204,0.025372312156759863,0.612103658351773,70.58823529411765,0.7708333333333334,0.629629651705424,0.6666666666666666,0.600000003973643,0.25774035726640754,0.6941551642594916,55.55555555555556,0.41666666666666663,0.20000000298023224,0.25,0.1666666716337204,0.7008332086918926,0.5110385543311623,76.92307692307693,0.875,0.8846153616905212,0.8571428656578064,0.9166666567325592,0.20575737585495224,0.7086888050330261,50.0,0.5166666666666666,0.6333333253860474,0.7142857164144516,0.75,0.7567796877476546,0.9502638163808896,37.5,0.6,0.0,0.0,0.0,0.7054897513667249,0.7374187377839676,48.78048780487805,0.5777777777777778,0.6520202110211054,0.5823412785927454,0.8444444487492243,0.6367066850895112
16,0.41599358831246425,0.724301270762316,58.26086956521739,0.6466269841269842,0.3106878379980723,0.4888888895511627,0.25333333512147266,0.9054301941354022,73.4375,0.7568452380952381,0.6159226223826408,0.6458333395421505,0.6593750054016709,0.4491450612018412,0.9313418910505484,52.38095238095239,0.5963045634920634,0.3474867766102155,0.48333333681027096,0.2970238154133161,0.030654536081478907,0.8735476595240377,75.0,0.6916666666666667,0.2916666716337204,0.5,0.2083333358168602,0.3216896021860819,0.87365592414233,64.70588235294117,0.8333333333333334,0.3888888955116272,0.6666666666666666,0.2777777810891469,0.29800596120116485,0.6964290798314773,33.33333333333333,0.34375,0.1428571343421936,0.1666666716337204,0.125,0.5115280620778818,0.578675350645658,84.61538461538461,0.875,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.34824313011906866,0.7899783540625995,50.0,0.5833333333333333,0.25,0.3333333432674408,0.20000000298023224,0.6187159109971583,1.1231373276219252,37.5,0.2,0.0,0.0,0.0,0.9977502104501147,0.7192597605780492,56.09756097560976,0.611111111111111,0.6708754400412241,0.6142857223749161,0.8277777830759684,0.5492395510736154
17,0.9365952728561895,0.9409990970040857,59.130434782608695,0.6032539682539683,0.5266522407531739,0.5511111170053482,0.5969841321309407,1.1321954783393793,69.53125,0.7432291666666667,0.5959280375391245,0.5750000048428774,0.6572916712611914,0.009338609253043513,1.0244468862887053,55.55555555555556,0.6155753968253969,0.49060846989353496,0.5798611138015985,0.4591269890467326,0.01756059004133781,0.8411765987909146,71.875,0.7642857142857143,0.4750000014901161,0.4583333358168602,0.5833333358168602,0.28656632270625526,0.5068636654061471,88.23529411764706,0.7888888888888889,0.9153439402580261,1.0,0.850000003973643,0.1721835400116009,0.696717157208217,11.11111111111111,0.41666666666666663,0.111111119389534,0.0833333358168602,0.1666666716337204,0.6966683250662319,1.608899369105528,46.15384615384615,0.8333333333333333,0.45000000298023224,1.0,0.2916666716337204,0.1477232519661048,0.8476765296146767,60.0,0.41666666666666663,0.1666666567325592,0.5,0.10000000149011612,0.642513837054444,1.0490845401866733,37.5,0.3333333333333333,0.0,0.0,0.0,0.5421796407048954,0.6975449450290628,63.41463414634146,0.6770833333333334,0.43174603084723157,0.6944444477558136,0.3611111119389534,1.0357001656285054
18,0.49662247387168235,0.7994395260815,64.34782608695652,0.6727777777777778,0.3415873070557912,0.6666666666666666,0.24000000357627868,1.364067952631183,67.96875,0.7528645833333333,0.4125000014901161,0.578125,0.3572916714474559,0.09315583688625079,1.0354217894008266,51.32275132275132,0.5563492063492064,0.389649473130703,0.5006944499909878,0.3515873042245706,0.8271631967561962,0.9196851921099145,71.875,0.7708333333333334,0.125,0.25,0.0833333358168602,0.36937758376957464,0.565449872338116,88.23529411764706,0.8333333333333334,0.629629651705424,0.6666666666666666,0.600000003973643,0.0805164203584519,0.6973119588032505,44.44444444444444,0.5,0.3333333432674408,0.25,0.5,0.6930358839809981,2.3211286180353294,38.46153846153847,0.7166666666666667,0.2857142984867096,0.5,0.20000000298023224,0.01145996633481374,1.272238230542968,50.0,0.5166666666666666,0.0,0.0,0.0,0.5301276155050223,0.8361360590689086,12.5,0.26666666666666666,0.0,0.0,0.0,0.5743298059346144,0.6913977299334904,51.21951219512195,0.6875,0.047619049747784935,0.16666666666666666,0.027777778605620067,0.7062538287809983
19,0.2047639757014034,1.0132105247961183,57.391304347826086,0.7169841269841268,0.14444444179534913,0.26666666666666666,0.11555555661519369,1.0519109942770744,75.0,0.7471354166666666,0.6070436630398035,0.6677083391696215,0.6187500059604645,0.037342615588280524,0.9971245417181064,57.67195767195767,0.607266865079365,0.5601761812965075,0.6193452477455139,0.5837301667779684,0.006337830839896457,1.025205976818479,71.875,0.6672619047619048,0.1666666716337204,0.25,0.125,0.13851379733865424,0.8624327133955811,64.70588235294117,0.7708333333333334,0.4126984278361003,0.6666666666666666,0.3000000019868215,0.1510040582525592,0.6937625856900481,33.33333333333333,0.48333333333333334,0.27272728085517883,0.1875,0.5,0.6954540498052143,0.8679413244016222,76.92307692307693,0.6166666666666667,0.8444445133209229,0.9000000059604645,0.800000011920929,0.121258313623961,0.8287230467381359,50.0,0.41666666666666663,0.5,0.5,0.5,0.41094762695745407,0.7510441982472631,25.0,0.3333333333333333,0.0,0.0,0.0,0.6984200695510477,0.7072809650450061,65.85365853658537,0.6666666666666666,0.4721500774224599,0.5555555572112402,0.45000000049670535,0.5684211043011286
20,0.302959758072572,1.2781736077510573,56.52173913043478,0.5490476190476189,0.0600000003973643,0.13333333333333333,0.03888888955116272,1.5383834161464731,67.96875,0.7545758928571428,0.571072343736887,0.5541666690260172,0.7062500044703484,0.003886823020776772,1.7647034252801646,49.735449735449734,0.6227678571428571,0.22202381367484728,0.4027777786056201,0.15833333631356558,0.2125651165942323,1.0572628424831516,78.125,0.7488095238095238,0.3500000014901161,0.375,0.3333333358168602,0.48173114691636343,0.9691568829856756,88.23529411764706,0.7777777777777778,0.588744600613912,0.6666666666666666,0.5277777711550394,0.014309135654364095,0.695795772309689,33.33333333333333,0.3833333333333333,0.1428571343421936,0.125,0.1666666716337204,0.6923011554025739,1.145336411501372,61.53846153846154,0.6833333333333333,0.7083333432674408,0.875,0.6000000238418579,0.03842698816569018,0.9765642955554912,50.0,0.375,0.25,0.25,0.25,0.6097848239411039,0.696173193247259,25.0,0.3333333333333333,0.0,0.0,0.0,0.8105743096170116,0.6910064851087724,51.21951219512195,0.6277777777777778,0.0555555522441864,0.16666666666666666,0.033333333830038704,0.7006154019319941
21,0.27919369538969735,0.8965449188949732,58.26086956521739,0.6317857142857142,0.32285714745521543,0.4944444457689921,0.25000000397364297,1.0826784993733929,75.78125,0.7886904761904763,0.6383928656578064,0.8239583373069763,0.5781250037252903,0.15310313200913803,0.9001586665729687,60.84656084656085,0.6106894841269841,0.5995867674549421,0.6354166703919569,0.6305555639167627,0.4829768069395151,0.9265235116938801,71.875,0.7952380952380953,0.125,0.25,0.0833333358168602,0.02741680064246126,0.6942017563804656,82.35294117647058,0.7888888888888889,0.8518518805503845,1.0,0.7666666706403097,0.03132379669995197,0.6943373748585151,44.44444444444444,0.40625,0.3333333432674408,0.25,0.5,0.6923233310673228,0.9302863851018859,69.23076923076923,0.8333333333333333,0.792207807302475,0.9000000059604645,0.7083333432674408,0.08542683426448432,0.711564959325707,50.0,0.4375,0.2857142686843872,0.3333333432674408,0.25,0.6637074966073003,0.6603318106780207,62.5,0.7333333333333333,0.6666666865348816,0.75,0.6000000238418579,0.5856274738533789,0.7143619703532827,58.536585365853654,0.5861111111111111,0.3869047562281291,0.5138888955116272,0.3305555582046509,0.41474610021908986
22,0.3621229239603573,0.931451577844844,56.52173913043478,0.6227777777777778,0.3771428604920705,0.5166666706403097,0.3422222266594569,1.034239261789549,75.78125,0.7851562500000001,0.6468750108033419,0.7281250040978193,0.6437500044703484,0.049408351205662976,1.1111561950695974,60.84656084656085,0.6184771825396825,0.5854828171432018,0.7298611166576544,0.5541666758557161,0.540064349440207,0.6517214203200483,78.125,0.8624999999999999,0.375,0.5,0.3333333358168602,0.6688636493543343,0.4577965912640453,88.23529411764706,0.8125,0.588744600613912,0.6666666666666666,0.5277777711550394,0.3110769000870508,0.7066811734111638,22.22222222222222,0.375,0.20000000298023224,0.1666666716337204,0.25,0.7006133484783253,1.253687266214937,38.46153846153847,0.7083333333333333,0.30000001192092896,0.375,0.25,0.00527458722159942,1.0406272857849928,50.0,0.55,0.1666666567325592,0.5,0.10000000149011612,0.522173146736568,0.6847607265854484,12.5,0.3333333333333333,0.0,0.0,0.0,0.5176879092419457,0.7074184668101665,60.97560975609756,0.5409722222222223,0.4833333392937978,0.625,0.4333333373069763,0.70892459813734
