,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6815128454851835,0.8072426928375233,45.45454545454545,0.0625,0.5833333432674408,0.4166666716337204,1.0,0.6938362105124999,46.666666666666664,0.23333333333333334,0.0,0.0,0.0,0.6923449665168628,0.6932591482720238,37.5,0.4375,0.0,0.0,0.0,0.6929774703401694,0.6567389774959442,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.690872243744619,0.6932687915764418,33.33333333333333,0.0,0.0,0.0,0.0,0.6967067614722878,0.6910726060125877,71.42857142857143,0.1,0.0,0.0,0.0,1.054257155656357,0.6928120898312293,60.0,0.4375,0.0,0.0,0.0,0.6915594773959687,0.6931169866856651,57.14285714285714,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.6929764309438015,0.6932406470106314,44.44444444444444,0.5625,0.3333333432674408,0.25,0.5,0.6907868998964775,0.6931807909563301,52.63157894736842,0.6041666666666666,0.0,0.0,0.0,0.7000147904312805,0.7001350717702431,10.0,0.25,0.0,0.0,0.0,0.6969124042723718,0.694380291258636,40.0,0.5625,0.0,0.0,0.0,0.6984207808530396,0.9572651638527832,50.0,0.65625,0.6666666865348816,0.5,1.0,0.6838551591468505
1,0.6929332496618728,0.6936616591175238,45.45454545454545,0.06666666666666667,0.6727272868156433,0.5208333432674408,1.0,0.6926601643992035,53.333333333333336,0.7666666666666666,0.6846153736114502,0.5267857164144516,1.0,0.6918164491279549,0.7128567663012728,50.0,0.3125,0.0,0.0,0.0,0.676941613075736,0.6929402798535944,62.5,0.2,0.7692307829856873,0.625,1.0,0.6914088206845185,0.6935942661737249,50.0,0.0,0.0,0.0,0.0,0.6915037777002649,0.6927186205991018,71.42857142857143,0.1,0.0,0.0,0.0,0.7108829508253219,0.6931980852130556,30.0,0.3333333333333333,0.611111119389534,0.5714285746216774,0.75,0.692895808313549,0.6928388298589543,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6928081235320841,0.7372042550720553,55.55555555555556,0.3833333333333333,0.0,0.0,0.0,0.6934120150379457,0.6931887087392884,52.63157894736842,0.5541666666666667,0.0,0.0,0.0,0.6967871252533954,0.6967136062942704,10.0,0.39285714285714285,0.0,0.0,0.0,0.6969231465749816,0.6840591178299429,40.0,0.75,0.0,0.0,0.0,0.6932049076434195,0.6929232728345415,70.0,0.9375,0.7000000029802322,1.0,0.625,0.6929618288924738
2,0.6925288605777478,0.6940682532347453,45.45454545454545,0.13333333333333333,0.6727272868156433,0.5208333432674408,1.0,0.6925959292870829,53.333333333333336,0.9583333333333333,0.6507936716079712,0.5178571492433548,1.0,0.6930665453439607,0.7373383246106117,50.0,0.5,0.6666666865348816,0.5,1.0,0.7414233428189734,0.691647513773434,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.6919534946806792,0.694248026135273,50.0,0.0,0.0,0.0,0.0,0.6983004933099843,0.6694437476478994,71.42857142857143,0.7,0.0,0.0,0.0,0.6770636013354586,0.69435205181341,60.0,0.23333333333333334,0.0,0.0,0.0,0.6882670749350744,0.6923991988372,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6934321612119565,0.6931983234746759,44.44444444444444,0.5,0.3333333432674408,0.25,0.5,0.6933103542952894,0.6932227804334393,52.63157894736842,0.40138888888888885,0.0,0.0,0.0,0.6893846439211216,0.6992288801116538,10.0,0.39285714285714285,0.0,0.0,0.0,0.6945359558209871,0.6931839808340363,40.0,0.8333333333333333,0.0,0.0,0.0,0.6920163365407588,0.6932388122923576,50.0,0.31666666666666665,0.7727272808551788,0.6875,1.0,0.6929276978988247
3,0.6964568761068851,0.6931332098530486,45.45454545454545,0.6666666666666666,0.6727272868156433,0.5208333432674408,1.0,0.695121650276023,53.333333333333336,0.6666666666666667,0.6969697177410126,0.5357142984867096,1.0,0.6916898958427978,0.6930200708802342,50.0,0.625,0.0,0.0,0.0,0.6936638698576866,0.6508214338720921,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.6919850400250314,0.6948722400227938,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.6922882944547442,0.696761482374196,71.42857142857143,0.0,0.0,0.0,0.0,0.6306436173808808,0.6833508363566324,60.0,0.4375,0.0,0.0,0.0,0.6940846127387402,0.6928291463910737,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6941399827639162,0.6933706706581568,44.44444444444444,0.5625,0.3333333432674408,0.25,0.5,0.6924608557004543,0.7875094213042924,52.63157894736842,0.43333333333333335,0.0,0.0,0.0,0.6304021111067927,0.697556179413589,10.0,0.75,0.0,0.0,0.0,0.703934595404259,0.6922219843571935,60.0,0.36666666666666664,0.7179487347602844,0.5625,1.0,0.6925401536300635,0.69325032995203,50.0,0.21875,0.6666666865348816,0.5,1.0,0.6933477167652933
4,0.694625363331046,0.6936382510846067,45.45454545454545,0.2,0.6727272868156433,0.5208333432674408,1.0,0.6928896822536027,53.333333333333336,0.7604166666666667,0.6969697177410126,0.5357142984867096,1.0,0.6948872040046398,0.70450530973836,50.0,0.375,0.0,0.0,0.0,0.6895296810609646,0.6973544230461587,62.5,0.0,0.7692307829856873,0.625,1.0,0.8062446650600706,0.693371304661278,50.0,0.0,0.0,0.0,0.0,0.6951379495781825,0.6303814312728558,71.42857142857143,0.8,0.0,0.0,0.0,0.5699273631700308,0.6936701937040194,40.0,0.7333333333333334,0.6060606241226196,0.4375,1.0,0.6924831333889118,0.693111000649893,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.6948556021033087,0.6824472811852905,44.44444444444444,0.6166666666666667,0.7727272808551788,0.6875,1.0,0.6941090566476851,0.6928975099172593,63.1578947368421,0.7625000000000001,0.7757575710614523,0.6666666766007742,1.0,0.6973933070691424,0.6944401763050466,10.0,0.6785714285714286,0.0,0.0,0.0,0.6936227433472466,0.6928292872176968,60.0,0.8333333333333333,0.7179487347602844,0.5625,1.0,0.6929280181930768,0.6933129164144585,40.0,0.6875,0.6060605943202972,0.4642857164144516,0.875,0.693066631959848
5,0.6951927764783905,0.692386269204198,54.54545454545454,0.7333333333333334,0.0,0.0,0.0,0.6940748503292319,53.333333333333336,0.6000000000000001,0.6893939673900604,0.5446428656578064,1.0,0.6932502783446269,0.6971074195893185,50.0,0.125,0.0,0.0,0.0,0.6963168064180902,0.8618542658115111,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.6068916959228031,0.6930782379403356,66.66666666666666,0.6666666666666666,0.5,1.0,0.3333333432674408,0.6914128986383951,0.5630927029117607,71.42857142857143,0.6,0.0,0.0,0.0,0.5744995124148725,0.6927221914602535,60.0,0.6333333333333333,0.0,0.0,0.0,0.693586776510772,0.6931271172762169,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.6930365779729055,0.6941369705471437,44.44444444444444,0.45,0.6428571343421936,0.625,0.6666666716337204,0.7065431609930903,0.6922325969190991,52.63157894736842,0.5777777777777778,0.0,0.0,0.0,0.6905430258810642,0.6929835516446053,70.0,0.75,0.4615384638309479,0.5,0.4285714328289032,0.6932005811139471,0.6912638089991486,60.0,0.6666666666666666,0.7179487347602844,0.5625,1.0,0.9061205045222893,0.6924995712117421,50.0,0.65,0.0,0.0,0.0,0.693213307474559
6,0.7102786237901364,0.6917651448058856,45.45454545454545,0.46875,0.5833333432674408,0.4166666716337204,1.0,0.6928786113727202,53.333333333333336,0.4895833333333333,0.6969697177410126,0.5357142984867096,1.0,0.6929122893927834,0.6871396203975674,50.0,0.5625,0.0,0.0,0.0,0.6237324944970057,1.1544848786020507,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,1.6132467934780184,1.0468099073106374,50.0,0.0,0.0,0.0,0.0,0.432907507886466,0.4939242126322122,85.71428571428571,0.8,0.6666666865348816,1.0,0.5,0.635922211604619,0.6618388476845434,60.0,0.59375,0.0,0.0,0.0,0.6929349026882342,0.7194131795943797,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6934629835160521,0.805419872449646,44.44444444444444,0.65625,0.3333333432674408,0.25,0.5,0.5314670468443395,0.6926539915744235,47.368421052631575,0.5402777777777777,0.0,0.0,0.0,0.6989609898966007,0.6994212941305398,10.0,0.4642857142857143,0.0,0.0,0.0,0.6962421043414171,0.707174655742844,60.0,0.6333333333333333,0.7179487347602844,0.5625,1.0,0.8347168139542199,0.6931365712903842,50.0,0.3125,0.0,0.0,0.0,0.7046316766266881
7,0.6923282888340658,0.6927725958451404,54.54545454545454,0.48333333333333334,0.0,0.0,0.0,0.6964420663660701,53.333333333333336,0.75,0.6615384668111801,0.5535714328289032,1.0,0.668060931256437,0.7154678948180573,50.0,0.375,0.0,0.0,0.0,0.6920275253227971,0.8337603235871932,62.5,0.0,0.7692307829856873,0.625,1.0,0.5401905165906568,0.7838041328873514,33.33333333333333,0.2222222222222222,0.0,0.0,0.0,0.9870648639516537,0.9436096085457727,28.57142857142857,1.0,0.444444477558136,0.2857142984867096,1.0,0.33063866440936385,0.6922171760871947,60.0,0.16666666666666666,0.0,0.0,0.0,0.6914000151982158,0.6938553517618049,42.857142857142854,0.3333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.692939637850718,0.6929396834531185,44.44444444444444,0.625,0.3333333432674408,0.25,0.5,1.3975217123354704,0.6929183157589331,63.1578947368421,0.7111111111111111,0.7424242496490479,0.6888888974984487,0.8222222328186035,0.6922886296897882,0.700429557343856,10.0,0.6071428571428572,0.0,0.0,0.0,0.6801606408379284,0.6923206427982519,40.0,0.6333333333333333,0.6060606241226196,0.5,0.800000011920929,0.6952389434491644,0.6931334235952582,60.0,0.71875,0.8333333432674408,0.75,1.0,0.694610087989252
8,0.6928362269245388,0.7506211798747405,54.54545454545454,0.1875,0.0,0.0,0.0,0.7193471102292286,53.333333333333336,0.6,0.6507936716079712,0.5178571492433548,1.0,0.6946709251983885,0.6934045983540582,50.0,0.375,0.0,0.0,0.0,0.6901452920126526,0.8590251267612594,62.5,0.0,0.7692307829856873,0.625,1.0,0.5914274507757055,0.690794517705782,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.6856575162274646,0.5365492616316636,71.42857142857143,0.8,0.0,0.0,0.0,0.5020368068837316,0.6914384653538814,70.0,0.59375,0.2857142686843872,0.3333333432674408,0.25,0.6956213882952906,0.7234383839597731,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.6932684510263311,0.8428460732342586,44.44444444444444,0.5625,0.3333333432674408,0.25,0.5,0.33847772810051585,0.6929900463114326,52.63157894736842,0.6124999999999999,0.0,0.0,0.0,0.691129530648405,0.6930013549973595,40.0,0.6785714285714286,0.5555555820465088,1.0,0.3928571492433548,0.6932916798696298,0.7093716710212516,60.0,0.23333333333333334,0.7179487347602844,0.5625,1.0,0.625229385653146,0.6923312546987301,60.0,0.875,0.20000000298023224,0.5,0.125,0.6932237734550274
