,NYU,NYU,NYU
,Loss/train,Loss/test,Accuracy/test
0,108.33158723763641,26.971121445290063,0.0
1,6.440622004706135,27.148410915532214,0.0
2,27.685912890535167,45.53868094165523,0.0
3,16.684165505475015,24.913010041708354,0.0
4,140.85061137285635,16.597501805705132,0.0
5,38.34111906829916,16.6290635284574,0.0
6,11.012567079565592,16.636413671853642,0.0
7,91.8163065655005,13.532588586948922,0.0
8,5.168379659704816,12.911912683221571,0.0
9,19.21800113513066,12.703838488913302,0.0
10,76.35793029202054,11.329599429123336,0.0
11,5.930728778168859,9.462445830634776,0.0
12,18.009511288330046,9.822312892738903,0.0
13,5.269731463494462,11.126267039944393,0.0
14,1.0087231758527504,9.391726826078578,0.0
15,4.88935128936596,9.422684964427816,0.0
16,39.650204070290215,9.259028234530993,0.0
17,2.146735318165939,8.849625742564472,0.0
18,14.470921713242806,8.783736368271052,0.0
19,14.859492298685971,7.249450252582997,0.0
20,5.916102483465782,8.233272575647106,0.0
21,5.688248579859378,8.418965971753488,0.0
22,17.134631104258588,10.052950607663819,0.0
23,1.0080459622045874,9.396027913124241,0.0
24,11.033440483538119,11.056492575517229,0.0
25,13.481006228720247,10.783626946563382,0.0
26,14.535086779484455,10.459180340488842,0.0
27,3.170085197671974,8.194286124135315,0.0
28,2.456134558621895,8.60589218063205,0.0
29,4.07410424484685,7.495178013688063,0.0
30,0.9347735433328161,6.7055479566203875,0.0
31,0.39928906788640595,7.711243757692025,0.0
32,0.40726498561355645,7.539830549651138,0.0
33,2.0238827903751435,7.495451422191728,0.0
34,0.32929922691794866,7.634267046366205,0.0
35,0.3071285487236161,8.27189524714419,0.0
36,0.1568910661187975,8.39699175384082,0.0
37,3.6286647835527504,7.446884633275757,0.0
38,0.2765668305266271,7.510115216642025,0.0
39,0.11379052770052009,8.09557550423776,0.0
40,0.7653657539987863,7.707271080828524,0.0
41,0.6036619913593632,8.248023632661376,0.0
42,0.7548358583853623,6.696114825648526,0.0
43,0.7158278249088255,6.884482143344125,0.0
44,0.20065882691418702,8.254109691917503,0.0
45,0.06702353298879002,7.080289109439656,0.0
46,0.28827042554416693,7.933467180357482,0.0
47,2.207865014237145,7.673227298181721,0.0
48,1.7959062573234008,7.556223100959339,0.0
49,0.09555049600214205,8.337136865177248,0.0
50,9.761172666535067,10.072531346940321,0.0
51,5.757411523270401,10.130904272634629,0.0
52,1.7427462815960253,9.187546480225762,0.0
53,0.030678488973436543,7.231361597467168,0.0
54,0.17444646085208554,7.161150647858871,0.0
55,1.8096146739286976,8.74622026655736,0.0
56,1.3105066934885712,8.560386366041623,0.0
57,1.067993637768358,7.290501619425531,0.0
58,1.014035471801184,7.746473451703287,0.0
59,1.1981487878522437,7.661387370513067,0.0
60,0.15510134246706575,8.680911272774848,0.0
61,2.014263019429663,7.455637353318517,0.0
62,2.9208987524793666,7.9217967564060485,0.0
63,1.7901825340229913,8.504810577906062,0.0
64,2.856946060290521,8.22674001355605,0.0
65,0.34331634538209377,7.35307252261823,0.0
66,0.06462083226084556,7.453521767035925,0.0
67,0.15130279130568283,7.5074397704654645,0.0
68,0.1576259038195673,7.490189404422084,0.0
69,0.7057007275443841,8.45560137051401,0.0
70,0.24453262412829846,7.61975630114592,0.0
71,0.08543545089449443,7.34432164588358,0.0
72,0.12996210597832666,6.806979262532114,0.0
73,0.08167085755836757,8.552478610983982,0.0
74,0.37799274786985476,8.227723515102113,0.0
75,1.611841311368512,8.825991282803892,0.0
76,3.4651583176879885,7.878005002577134,0.0
77,0.5735581683760331,8.33413981755931,0.0
78,0.5231644708812839,7.233717761615877,0.0
79,0.3634786439259354,7.987675045972054,0.0
80,0.8154962620837903,8.145857706077704,0.0
81,1.0286685176658086,8.167826418264294,0.0
82,1.7398330139175164,7.478078289236786,0.0
83,0.2632420180715612,8.149473965968527,0.0
84,0.16754511986049042,7.921774186840906,0.0
85,0.1658828655662225,7.486969270582258,0.0
86,0.007810176852242235,7.848075044611542,0.0
87,0.0830847332485701,7.966700737468516,0.0
88,1.4319840068429452,7.364641605343953,0.0
89,1.2051973215061311,7.917936790378156,0.0
90,0.2148900234663737,7.2727593883961115,0.0
91,0.49020793654374223,6.866139340318274,0.0
92,0.027907799218513368,7.656204876558036,0.0
93,0.1792464629273876,6.945607378136326,0.0
94,0.4342836014453608,7.62566404526557,0.0
95,0.10249148540649669,7.783212885354115,0.0
96,0.2550442831031839,7.752327043835176,0.0
97,0.521461694603727,7.05358166184321,0.0
98,0.48214340119138555,7.924464715975746,0.0
99,1.1867174217206657,8.404867781359734,0.0
