,BIP,BIP,BIP,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.9119503174679616,0.12745735376157738,50.0,0.10543426129098321,33.33333333333333,0.6585723170461404
1,0.5109298472660816,0.1501373813232246,50.0,0.08988473533549492,37.5,0.6364657623628196
2,0.2923079783370994,0.10981360273347943,50.0,0.10032912572537182,37.5,0.5974641041840273
3,0.6599966518658709,0.1116558316495732,50.0,0.07304028166642527,75.0,0.9220458185252498
4,0.6778223312987872,0.0901941145828041,50.0,0.1353709450068306,33.33333333333333,0.4627751575338044
5,0.06050678250801218,0.1417139956710318,50.0,0.12035327575066838,41.66666666666667,0.28710841197845727
6,1.3312985022530976,0.17533690275180008,50.0,0.06396477020927245,70.83333333333334,0.2595260581109798
7,0.017459946671182773,0.19552477243693045,50.0,0.076393790291247,70.83333333333334,0.3920879862180998
8,0.3398404210970551,0.0995168446119028,55.00000000000001,0.24416591357158945,33.33333333333333,0.33988233041037735
9,0.18273135119494105,0.1555969575219629,55.00000000000001,0.1084331472473461,45.83333333333333,0.1789187290504788
10,0.021240281327510706,0.17865891514085136,55.00000000000001,0.15549902946231817,45.83333333333333,0.23004257883224594
11,0.002431299567827061,0.1825453025878327,57.49999999999999,0.08355329776781122,70.83333333333334,0.054214909213437454
12,0.008746693443970183,0.16283293069915677,60.0,0.17217320797527888,41.66666666666667,0.6841259306353336
13,0.011748578484923947,0.296982258240999,55.00000000000001,0.2550942678874264,37.5,0.7732824427927781
14,0.1507714203449418,0.1572335976282556,65.0,0.06539249301786693,79.16666666666666,0.16252030616389243
15,0.0034983180316018373,0.17510222105392317,65.0,0.07221006163802848,79.16666666666666,0.03759961306486577
16,0.008201763169494534,0.24465411089476893,60.0,0.18365106905790562,45.83333333333333,0.3821199590712786
17,0.007010477467462145,0.15894295782044424,67.5,0.292242209908981,37.5,0.015868691743809248
18,0.0019129379317106854,0.23387942580665927,62.5,0.06855259269283187,83.33333333333334,0.020891647709722204
19,0.00039292608368669737,0.2669075560259469,57.49999999999999,0.08230651952706795,79.16666666666666,0.020513990630140897
20,0.0002104203387228497,0.26066875524991484,60.0,0.133356632498881,62.5,0.001792290212753508
21,0.000451008679109317,0.2897629639427707,57.49999999999999,0.1365954881889622,66.66666666666666,0.04019585078324956
22,0.0025749602429920014,0.2166276597610705,67.5,0.5954755460977699,33.33333333333333,2.034697348123605
23,0.00045320533963459804,0.26964930664386705,60.0,0.07841253078783775,83.33333333333334,0.005447909306568702
24,0.0009474314332845523,0.22098686227384334,67.5,0.074687560493027,83.33333333333334,0.0014506130157651137
