,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6932291035571784,0.6928592827888644,80.0,0.53125,0.3333333432674408,0.5,0.25,0.6916860305915273,63.63636363636363,0.3125,0.8333333432674408,0.75,1.0,0.4501592662617872,0.6930056428601467,53.333333333333336,0.875,0.6507936716079712,0.5178571492433548,1.0,0.6929526761733529,0.7461023319436644,50.0,0.4375,0.0,0.0,0.0,0.6975219411163065,0.6928754439789003,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.6929741195415551,0.6907769715519487,50.0,0.4444444444444444,0.0,0.0,0.0,0.6936048827087016,0.6650363671773307,71.42857142857143,0.7,0.0,0.0,0.0,0.715113341298329,0.6906499813012262,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6938381951881207,0.6950876837544723,44.44444444444444,0.5833333333333333,0.7727272808551788,0.6875,1.0,0.5216157571721729,0.6932262973547264,52.63157894736842,0.425,0.0,0.0,0.0,0.6931147448640621,0.6153738079343493,90.0,0.4642857142857143,0.9666666686534882,0.9375,1.0,0.6572249621099499,0.6630091652358463,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,0.7018585954379599,0.6939260010536747,50.0,0.40625,0.0,0.0,0.0,0.6905839665268583
1,0.6926790542900942,0.6928623661306096,60.0,0.36666666666666664,0.0,0.0,0.0,0.7119570056822581,63.63636363636363,0.23333333333333334,0.7846153974533081,0.6458333432674408,1.0,0.5663044844257132,0.670344106222524,53.333333333333336,0.8333333333333333,0.6969697177410126,0.5357142984867096,1.0,0.8128592871098893,0.6934593691181622,50.0,0.375,0.0,0.0,0.0,0.6933286152115737,0.7277778295726828,37.5,0.3333333333333333,0.0,0.0,0.0,0.6671314609880774,0.6866005310061151,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.7880251166382716,0.6932328740496533,28.57142857142857,0.9,0.444444477558136,0.2857142984867096,1.0,0.7624951475228231,0.7245921973801727,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.6810067705260847,0.8144606181325645,44.44444444444444,0.5833333333333333,0.7727272808551788,0.6875,1.0,0.8233466495810469,0.6931815549326276,42.10526315789473,0.6444444444444445,0.5564102629820505,0.4146825472513835,0.8888888955116272,0.6929989940915297,0.6949383136637397,10.0,0.25,0.0,0.0,0.0,0.720738351840582,0.7003004793152545,40.0,0.43333333333333335,0.0,0.0,0.0,0.6920153226000736,0.716201810966331,50.0,0.45,0.38461539149284363,0.3125,0.5,0.7372384093564014
2,0.6952170842784492,0.6929095540160468,60.0,0.5333333333333333,0.0,0.0,0.0,0.6959452800151998,63.63636363636363,0.16666666666666666,0.7846153974533081,0.6458333432674408,1.0,0.39393978700671783,0.6655236034591154,53.333333333333336,0.96875,0.6969697177410126,0.5357142984867096,1.0,0.6772538090661655,0.6934508218113552,50.0,0.375,0.0,0.0,0.0,0.6933340009546479,0.7198740288727965,25.0,0.26666666666666666,0.0,0.0,0.0,0.684191461149437,0.6777002694395469,50.0,1.0,0.6666666865348816,0.5,1.0,0.7897531790976329,0.6934144808097804,28.57142857142857,0.9,0.444444477558136,0.2857142984867096,1.0,0.69316651029179,0.7163270790451166,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.8218197830993041,0.7381323396684796,44.44444444444444,0.5625,0.3333333432674408,0.25,0.5,0.913970718337124,0.6930561640845061,47.368421052631575,0.8333333333333334,0.6111111243565878,0.4444444477558136,1.0,0.6894826489909748,0.6936633779371298,10.0,0.25,0.0,0.0,0.0,0.6931107417762015,0.6994968806686229,40.0,0.8666666666666667,0.0,0.0,0.0,0.6530412935990915,0.7603509682094074,50.0,0.35,0.7727272808551788,0.6875,1.0,0.6616851985204937
3,0.692368634920198,0.6930437881715752,50.0,0.4,0.6333333253860474,0.4642857164144516,1.0,0.6829801929574615,63.63636363636363,0.3214285714285714,0.46666666865348816,0.4375,0.5,1.047822127589061,0.693349740648624,46.666666666666664,0.3,0.0,0.0,0.0,0.693116065522729,0.6936151577168997,50.0,0.3125,0.6666666865348816,0.5,1.0,0.6929445385764287,0.6576301108999599,62.5,0.6,0.7692307829856873,0.625,1.0,0.8773151329250711,0.6662321168111165,50.0,1.0,0.6666666865348816,0.5,1.0,0.6975314069442177,0.6929555216332665,71.42857142857143,0.2,0.0,0.0,0.0,0.692461830294009,0.709963422596729,42.857142857142854,0.16666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6955796761905224,0.6536938767693896,66.66666666666666,0.65625,0.3333333432674408,0.30000001192092896,0.375,1.1346055390210972,0.6929802237990964,47.368421052631575,0.8222222222222223,0.6048951148986816,0.4444444477558136,1.0,0.6941930905663897,0.6946881523676918,10.0,0.25,0.0,0.0,0.0,0.6935641877471782,0.6936966058953218,40.0,0.7666666666666666,0.0,0.0,0.0,0.6948296528420567,0.6823045328029957,50.0,0.46875,0.6666666865348816,0.5,1.0,0.693322315666768
4,0.694121347382297,0.6929582842034365,60.0,0.375,0.0,0.0,0.0,0.7007666948162847,63.63636363636363,0.35,0.7846153974533081,0.6458333432674408,1.0,0.41014208140761865,0.6860558975927497,53.333333333333336,0.7666666666666666,0.6893939673900604,0.5446428656578064,1.0,0.6787560471986224,0.6933266914066964,50.0,0.4375,0.0,0.0,0.0,0.6938702739628496,0.666320682307181,62.5,0.4,0.7692307829856873,0.625,1.0,0.7574864245366779,0.66166399094848,50.0,1.0,0.6666666865348816,0.5,1.0,0.6863886972799935,0.6929298574696775,71.42857142857143,0.2,0.0,0.0,0.0,0.7798649506082154,0.7157438065333334,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6995786352109398,0.6461123040783147,66.66666666666666,0.75,0.8333333432674408,0.75,1.0,0.5646533110448413,0.6929012509032892,52.63157894736842,0.7666666666666666,0.7230769296487173,0.625,1.0,0.6936967836552096,0.69475069888482,0.0,0.25,0.0,0.0,0.0,0.6927147963323068,0.6933461025489083,40.0,0.5625,0.0,0.0,0.0,0.6915003353535737,0.6499790302680654,50.0,0.6166666666666667,0.722222238779068,0.6666666716337204,0.8333333432674408,0.5736342439028086
5,0.6931295253746823,0.6929669127641072,60.0,0.4,0.2857142686843872,0.25,0.3333333432674408,0.6960667408768016,63.63636363636363,0.31666666666666665,0.7846153974533081,0.6458333432674408,1.0,0.8645155714870675,0.7281006675076119,53.333333333333336,0.28125,0.20000000298023224,0.5,0.125,0.6592926747247273,0.6935412050646353,37.5,0.375,0.0,0.0,0.0,0.6930953158186177,0.7371751976485739,50.0,0.13333333333333333,0.6666666865348816,0.5714285969734192,0.800000011920929,0.5389090846789991,0.6926876765399418,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.877028044920797,0.7005414498617831,71.42857142857143,0.1,0.0,0.0,0.0,0.6854149927405814,0.7058032867440885,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.6918601992637095,0.6452969200424743,55.55555555555556,0.65625,0.3333333432674408,0.25,0.5,0.7860497967451517,0.6930327468546186,47.368421052631575,0.4375,0.3777777850627899,0.4166666666666667,0.3888888955116272,0.6952767669243554,0.6946020287959982,20.0,0.3214285714285714,0.125,0.5,0.0714285746216774,0.795387918774504,0.6934925258012097,40.0,0.7083333333333333,0.0,0.0,0.0,0.690496370349813,0.6631757243841863,90.0,0.9375,0.944444477558136,0.9000000059604645,1.0,0.7755621207087608
6,0.6929460366234897,0.6931281277660659,60.0,0.375,0.0,0.0,0.0,0.7439477872371569,63.63636363636363,0.3125,0.8333333432674408,0.75,1.0,0.5037145583071697,0.7013687090171046,53.333333333333336,0.6,0.3928571492433548,0.75,0.3333333358168602,0.5750989642562944,0.6759155229738201,50.0,0.5625,0.0,0.0,0.0,0.6920540059459671,0.6922769434777611,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.655065162045369,0.6956699408609008,66.66666666666666,0.4444444444444444,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.5880969414829074,0.6792938691545641,71.42857142857143,0.0,0.0,0.0,0.0,0.47618482095555137,0.6958441522884773,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.6938415521768974,0.6190703285222605,66.66666666666666,0.71875,0.4000000059604645,0.3333333432674408,0.5,0.7708790126887598,0.6928151564052505,42.10526315789473,0.6305555555555555,0.11111111442248027,0.16666666666666666,0.08333333333333333,0.6922024283494922,0.6985126708432585,40.0,0.25,0.6060606241226196,0.75,0.6875,0.6933875409614083,0.6931343768884111,40.0,0.9333333333333333,0.0,0.0,0.0,0.6933256945072566,0.6277437711379867,70.0,0.90625,0.7857142686843872,0.8333333432674408,0.75,0.6440120732699152
7,0.6951477008478258,0.692203381797736,60.0,0.36666666666666664,0.0,0.0,0.0,0.693236197688907,54.54545454545454,0.375,0.7727272510528564,0.7142857164144516,0.875,0.6916356151384878,0.7205653372350997,53.333333333333336,0.21666666666666667,0.1666666567325592,0.5,0.10000000149011612,0.6403445814107768,0.7919239307741993,50.0,0.375,0.6666666865348816,0.5,1.0,0.7708781869852996,0.9086837689694269,62.5,0.26666666666666666,0.7692307829856873,0.625,1.0,1.0511161290621522,0.8178093534254854,50.0,1.0,0.6666666865348816,0.5,1.0,0.37913131425963104,0.8132556350202432,71.42857142857143,0.0,0.0,0.0,0.0,0.5367523439777049,0.694699262653269,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6926542478455515,0.5400707213260599,77.77777777777779,0.71875,0.375,0.375,0.375,1.1320803124201269,0.6923536144118168,52.63157894736842,0.4791666666666667,0.4126984079678853,0.3888888955116272,0.5,0.6900155251942994,0.9157104262954494,10.0,0.25,0.0,0.0,0.0,0.9217444773491112,0.6601726233190162,70.0,0.6875,0.444444477558136,0.4000000059604645,0.5,0.8735274619926975,0.6901261935018415,50.0,0.9375,0.0,0.0,0.0,0.6964907688355159
8,0.6942586030822097,0.6936533100431217,40.0,0.5,0.3333333432674408,0.25,0.5,0.8007032651999175,63.63636363636363,0.4375,0.8333333432674408,0.75,1.0,0.4386388351247164,0.6553612374537796,53.333333333333336,0.6,0.571428582072258,0.4750000014901161,0.75,0.7391806210413209,0.6721246700396328,50.0,0.625,0.0,0.0,0.0,0.8824826226012268,0.8013057479726355,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.38079819216471894,0.7578658388326476,50.0,1.0,0.6666666865348816,0.5,1.0,0.457136486051247,0.619213230537324,71.42857142857143,0.6,0.0,0.0,0.0,0.9856078801841959,0.7391594991706062,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.6647817629005847,0.6146783576611142,55.55555555555556,0.75,0.0,0.0,0.0,0.7102581629293685,0.692441187522926,47.368421052631575,0.5992063492063492,0.5174603362878164,0.6388888905445734,0.6666666666666666,0.6914065999565109,0.8314193979921566,10.0,0.25,0.0,0.0,0.0,0.6937091867523717,0.6940543350701465,40.0,0.8333333333333333,0.0,0.0,0.0,0.6919553551618012,1.1454590325562313,50.0,0.45,0.7727272808551788,0.6875,1.0,0.6774991806958568
