,ASD,ASD,ASD,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.47177948288507787,0.0834751546716078,59.25925925925925,0.08498365768244834,64.65517241379311,0.6508264097903635
1,0.2448338109923482,0.08119793835493531,61.904761904761905,0.08877317241999905,56.896551724137936,0.7833011005962414
2,1.9987655666547592,0.09649820353568275,57.14285714285714,0.0825864774003547,65.51724137931035,0.5776243166306748
3,0.4275442775082234,0.09718181905944599,57.14285714285714,0.08473878429416949,62.93103448275862,0.6157089242480547
4,0.7122801692782068,0.09753969025514414,64.55026455026454,0.08862288689429948,65.51724137931035,0.6007017779959103
5,1.1086312919117185,0.09816372099980952,61.37566137566137,0.0834320238820264,64.65517241379311,0.3083070316003022
6,2.035925335577895,0.13135331388446744,58.201058201058196,0.12036241917984383,65.51724137931035,0.46123525437342805
7,0.7927651593114142,0.12633043826397006,58.730158730158735,0.10200272595701634,61.206896551724135,0.15350760236938488
8,1.7235962894389896,0.14648519680818614,61.37566137566137,0.14823715439807114,60.3448275862069,0.5272329458644972
9,0.10963404146397783,0.16240831604388792,61.904761904761905,0.14086113952955792,62.06896551724138,0.39136703140727896
10,0.013817026250968787,0.17179743505202755,64.55026455026454,0.15864617113699553,59.48275862068966,0.46130683217697005
11,0.008083210290934475,0.19640046347173212,61.904761904761905,0.21494575801966845,61.206896551724135,0.04733553799865626
12,0.017395401789091325,0.24257454805922346,59.78835978835979,0.21029818208503526,58.620689655172406,0.004902496871217462
13,0.012339812261560917,0.2711772386348585,60.317460317460316,0.23831123186723463,66.37931034482759,0.16993170831685814
14,1.322263378710997e-05,0.41347937159763576,57.67195767195767,0.2353739909896918,57.758620689655174,0.0018622589130798243
15,0.1124413809982686,0.29349575439332953,64.55026455026454,0.24342316322468407,59.48275862068966,0.0028751525835937096
16,0.08850156199893963,0.37237925485873047,60.317460317460316,0.2722420161770149,60.3448275862069,0.005391968030662542
17,0.0005223648857690041,0.3503656802045054,60.84656084656085,0.28026215548099814,62.93103448275862,0.0028341794349716646
18,0.00017215869201354057,0.3632411193607881,61.904761904761905,0.3125607836322455,62.06896551724138,0.001943313643544918
19,3.2731143287683e-09,0.3621304821109631,63.49206349206349,0.2908141594645524,64.65517241379311,2.719900470179949e-06
20,9.34564185719591e-06,0.39929702515830434,61.904761904761905,0.3109162268191731,63.793103448275865,0.00047282222422883685
21,8.116420568944367e-05,0.37813491184528075,62.96296296296296,0.3141955191054451,63.793103448275865,0.001758976593276886
22,0.00021027312507885854,0.37640526603526964,65.07936507936508,0.3182328746535675,62.93103448275862,0.00010337451524869667
23,1.398060269963118e-06,0.3787440052506947,65.60846560846561,0.3132317295467477,62.06896551724138,1.5398473811719004e-06
24,3.2251850973834862e-06,0.37646237021574136,65.60846560846561,0.31901377338642845,62.06896551724138,0.00028631093010303193
25,0.00013816544983909148,0.3822292202588129,65.60846560846561,0.33095949927081175,62.06896551724138,0.00017041491082844004
26,4.011707835105246e-06,0.38846716219908095,66.13756613756614,0.3169942645114633,62.06896551724138,2.9467841370286875e-05
27,1.004737782191337e-05,0.38881891809129865,66.13756613756614,0.3274175892902999,62.06896551724138,0.00026959791237098535
28,2.2246281983993865e-06,0.3853945960893677,65.07936507936508,0.3525497114291161,62.06896551724138,9.539396392255178e-05
29,5.1697658107507465e-05,0.39020364741367947,65.07936507936508,0.3256153518131429,61.206896551724135,4.348159528877903e-05
30,0.00019186780958257418,0.3931630287533672,65.60846560846561,0.3550874817199426,61.206896551724135,0.0001702178571963207
31,1.3277367086143064e-06,0.3973042946887309,65.60846560846561,0.344789940569068,61.206896551724135,9.070587130722687e-06
32,2.5601509454248013e-06,0.405798668482867,65.07936507936508,0.3326875565306099,61.206896551724135,0.00019220832103279998
33,1.7692780561753314e-05,0.40355884271231335,65.60846560846561,0.3423255882267667,61.206896551724135,4.726740006010353e-05
34,3.2004388591373177e-07,0.4046920186598287,64.55026455026454,0.34639144636832764,61.206896551724135,3.065965588198387e-05
35,4.291627266531476e-09,0.3991902113886268,65.07936507936508,0.3580252889804828,61.206896551724135,3.4027348893956895e-05
36,1.868287956954284e-05,0.40721886269497193,64.55026455026454,0.357321495843706,61.206896551724135,0.00022877354354363435
