,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6336087327144533,0.10146495864605574,43.90243902439025,0.5702380952380952,0.6323417400320371,0.5208333333333334,1.0,0.08854682700586203,53.72340425531915,0.5284722222222222,0.6781468677024046,0.53125,1.0,0.6930551074932381,0.0802485125939982,67.74193548387096,0.5333333333333333,0.0,0.0,0.0,0.581195720145859,0.12214141309354382,52.94117647058824,0.4791666666666667,0.0,0.0,0.0,0.6924397128505182,0.0866077482937555,62.5,0.6666666666666666,0.0,0.0,0.0,0.6933048787805366,0.12780123871987395,41.66666666666667,0.46875,0.3333333432674408,0.25,0.5,0.7420553720348485,0.09889374461298732,57.14285714285714,0.6111111111111112,0.7179487347602844,0.5625,1.0,0.6900395220457904,0.15626972874399064,30.0,0.65,0.27272728085517883,0.1875,0.5,0.7014096776571017,0.09906455651109523,28.57142857142857,0.1,0.444444477558136,0.2857142984867096,1.0,0.673418524115064,0.09045615923325688,39.130434782608695,0.5669841269841268,0.5130639771620432,0.3726190517346064,0.9366666674613953,0.6941014409122357
1,0.6507820901424235,0.11165772798341979,43.90243902439025,0.4238095238095238,0.48587709416945773,0.375,0.8333333333333334,0.08848966315576531,46.27659574468085,0.4459077380952381,0.011904762436946234,0.041666666666666664,0.006944444651405017,0.6929940580826895,0.08941402265947967,67.74193548387096,0.6166666666666667,0.0,0.0,0.0,0.9963067731666239,0.1221854030532632,52.94117647058824,0.5,0.0,0.0,0.0,0.6915411187241323,0.08160086818333083,62.5,0.6666666666666666,0.0,0.0,0.0,0.6142944975594645,0.10591131394379734,66.66666666666666,0.3,0.0,0.0,0.0,0.5596953570078537,0.09898975952330827,57.14285714285714,0.5625,0.7333333492279053,0.5833333432674408,1.0,0.7157398573477952,0.1358398210578081,70.0,0.48333333333333334,0.0,0.0,0.0,0.8549204810093235,0.09886564769796001,71.42857142857143,0.8,0.0,0.0,0.0,0.709880688351684,0.09011361953726128,64.34782608695652,0.5913888888888889,0.0,0.0,0.0,0.6918823344395681
2,0.6936717671350732,0.10147048290858719,56.09756097560976,0.4472222222222222,0.0,0.0,0.0,0.08848968913279223,47.340425531914896,0.5273065476190476,0.032738095770279564,0.08333333333333333,0.02083333395421505,0.6924194947133054,0.086792726584546,67.74193548387096,0.640625,0.0,0.0,0.0,0.41387215922441317,0.12228591020760055,47.05882352941176,0.5361111111111111,0.7373737494150797,0.625,1.0,0.6945254025271488,0.09745059180703483,37.5,0.26666666666666666,0.5454545617103577,0.375,1.0,0.7136806169764234,0.11565231596357328,33.33333333333333,0.23333333333333334,0.47272728383541107,0.3125,1.0,0.757866457710796,0.09866462866570377,57.14285714285714,0.6333333333333333,0.7179487347602844,0.5625,1.0,0.8347170287077408,0.12878477830405038,70.0,0.55,0.0,0.0,0.0,1.247627425676217,0.09197111132953487,71.42857142857143,0.5,0.0,0.0,0.0,0.6931237609653298,0.08820392687784673,62.60869565217392,0.5229761904761905,0.2996825436751048,0.4633333335320155,0.28777777949968975,0.6501608323396069
3,0.6751665249158559,0.09937246611612009,51.21951219512195,0.561111111111111,0.6026936223109564,0.533730169137319,0.7583333353201548,0.08849781140244978,46.27659574468085,0.669940476190476,0.0,0.0,0.0,0.6904732651332592,0.07472094722259322,67.74193548387096,0.8830357142857143,0.0,0.0,0.0,0.5091517708785163,0.12226969679942302,47.05882352941176,0.3361111111111111,0.7373737494150797,0.625,1.0,0.6931221272829495,0.09376577401364586,37.5,0.26666666666666666,0.5454545617103577,0.375,1.0,0.7058893041956312,0.1150750842072481,50.0,0.45238095238095233,0.20000000298023224,0.25,0.1666666716337204,0.6925771027172576,0.10102388852470193,42.857142857142854,0.7333333333333334,0.0,0.0,0.0,0.6908733353926894,0.14478005480331052,30.0,0.6071428571428572,0.6111111119389534,0.5625,1.0,0.6731131628865039,0.09891317897328608,71.42857142857143,0.5,0.0,0.0,0.0,0.7095150821233221,0.08424374432018866,64.34782608695652,0.5265873015873016,0.0,0.0,0.0,0.7144905446549242
4,0.7021970381296325,0.1133203976758474,43.90243902439025,0.5784722222222222,0.5080031206210455,0.375,0.8333333333333334,0.08848558107211968,46.27659574468085,0.5863095238095238,0.0,0.0,0.0,0.6940070444990075,0.07281937629768229,67.74193548387096,0.765625,0.0,0.0,0.0,0.5799691533514582,0.12231166914005669,64.70588235294117,0.5,0.47777777910232544,0.380952388048172,0.6666666666666666,0.6935515674472927,0.11019149231535956,37.5,0.26666666666666666,0.5454545617103577,0.375,1.0,0.6782433223917482,0.10573409657792295,66.66666666666666,0.9583333333333333,0.0,0.0,0.0,0.5983561693182606,0.11078125676201563,42.857142857142854,0.40625,0.0,0.0,0.0,0.6556324379777287,0.1532363875879827,70.0,0.25,0.0,0.0,0.0,0.5672329994013818,0.09916328383928999,28.57142857142857,0.4,0.444444477558136,0.2857142984867096,1.0,0.6929568572098929,0.08745974012156192,64.34782608695652,0.5476587301587302,0.0,0.0,0.0,0.46583241954329335
5,0.6730570523131282,0.10125449026172516,56.09756097560976,0.5138888888888888,0.0,0.0,0.0,0.08852531788482926,46.27659574468085,0.6459821428571427,0.0,0.0,0.0,0.6954650640408339,0.07678295708908908,67.74193548387096,0.8976190476190476,0.0,0.0,0.0,1.138283277687565,0.12161192679730991,47.05882352941176,0.4222222222222222,0.7230769296487173,0.625,1.0,0.7405725333228343,0.08700023988038333,62.5,0.4,0.0,0.0,0.0,2.606124373480747,0.11530107933866611,66.66666666666666,0.43333333333333335,0.0,0.0,0.0,0.6850358287858386,0.10013042926169738,42.857142857142854,0.25,0.0,0.0,0.0,0.6472071537270332,0.14332969563470982,30.0,0.6071428571428572,0.6111111119389534,0.5625,1.0,0.6689093576844575,0.09900595775355284,57.14285714285714,0.5,0.0,0.0,0.0,0.692205491809269,0.08485993527922482,64.34782608695652,0.5434920634920635,0.0,0.0,0.0,0.6889453612840476
6,0.6924641164120061,0.1014313710107993,60.97560975609756,0.6069444444444444,0.3583333343267441,0.5444444517294565,0.3305555582046509,0.08851582679070118,46.808510638297875,0.6666170634920633,0.020833333333333332,0.041666666666666664,0.013888889302810034,0.6854959361468596,0.07276337802920096,74.19354838709677,0.884375,0.2916666716337204,0.375,0.25,1.019607786286915,0.11697497308561396,47.05882352941176,0.4861111111111111,0.7373737494150797,0.625,1.0,0.6220052481188997,0.08547535040669536,37.5,0.3333333333333333,0.0,0.0,0.0,0.7400803006542765,0.10510253422913063,66.66666666666666,0.9,0.3333333432674408,0.25,0.5,0.6624586502764431,0.11135897104706094,42.857142857142854,0.5333333333333333,0.0,0.0,0.0,0.6066796199533268,0.15528873096856483,40.0,0.75,0.222222238779068,0.1428571492433548,0.5,0.6662525851313891,0.09908122510193285,42.857142857142854,0.4,0.3333333432674408,0.25,0.5,0.6925206692506704,0.09206157444228077,64.34782608695652,0.5853968253968255,0.0,0.0,0.0,0.3552936775305092
7,0.6903346901377612,0.10328633644616082,51.21951219512195,0.5166666666666667,0.42003368337949115,0.37222222487131756,0.5000000099341074,0.08850071492668352,47.340425531914896,0.6000744047619047,0.034722221394379936,0.08333333333333333,0.02222222276031971,0.6887067260843535,0.07484235615566862,67.74193548387096,0.853125,0.0,0.0,0.0,0.3868054387553789,0.11970965942770906,29.411764705882355,0.425,0.0952380895614624,0.08333333333333333,0.11111111442248027,0.6336626429332151,0.08705623839929016,37.5,0.26666666666666666,0.2857142686843872,0.25,0.3333333432674408,0.6899033777019971,0.10954184770972653,50.0,0.5333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.594911272748378,0.11383367135082366,42.857142857142854,0.5625,0.0,0.0,0.0,0.9871910817654558,0.15838248724090961,40.0,0.125,0.1666666716337204,0.125,0.25,1.1106979823840695,0.0987613642126408,71.42857142857143,0.9,0.0,0.0,0.0,0.6941505477115693,0.09061907345085796,62.60869565217392,0.5911904761904762,0.0,0.0,0.0,0.7320464021387908
8,0.6315697180058653,0.11378707083124626,41.46341463414634,0.5625,0.49090910454591113,0.3601190497477849,0.777777781089147,0.08789754981049136,48.40425531914894,0.5777777777777777,0.06279762089252472,0.20833333333333334,0.037202381839354835,0.6925705637675819,0.09698795484524338,67.74193548387096,0.8333333333333333,0.0,0.0,0.0,0.2839242448840204,0.1180405075400232,58.82352941176471,0.5541666666666667,0.5777777830759684,0.777777781089147,0.527777781089147,0.7891161589839104,0.09439833989103519,37.5,0.2,0.5454545617103577,0.375,1.0,0.6928004757426593,0.13898300184934173,33.33333333333333,0.75,0.533333346247673,0.375,1.0,0.540020855163411,0.10205259425944248,50.0,0.5,0.25,0.5,0.1666666716337204,0.5172938958631402,0.20605415025883955,30.0,0.31666666666666665,0.27272728085517883,0.1875,0.5,0.8856054717318931,0.09872839160001803,71.42857142857143,0.9,0.0,0.0,0.0,0.7330620713978411,0.09007988007466676,59.130434782608695,0.5711111111111111,0.39746032158533734,0.43888888955116273,0.44333333770434064,0.6928185332323786
9,0.6712949143596286,0.1124700021466982,53.65853658536586,0.6215277777777778,0.45930735766887665,0.47777778655290604,0.5666666676600774,0.08800080179828555,47.340425531914896,0.6824156746031745,0.03125,0.08333333333333333,0.01984127052128315,0.6876937250761473,0.06348728691771872,74.19354838709677,0.975,0.1666666716337204,0.25,0.125,0.3517488494775987,0.12035125209024805,52.94117647058824,0.5958333333333333,0.7239057421684265,0.6349206467469534,0.8888888955116272,0.6429929543329177,0.0869685674647833,37.5,0.2,0.5454545617103577,0.375,1.0,0.6933658096761388,0.17552213685728255,50.0,0.5833333333333333,0.5833333432674408,0.4166666716337204,1.0,0.5327011819017413,0.1077970117787348,42.857142857142854,0.5625,0.0,0.0,0.0,1.788326306187492,0.2386291796824332,30.0,0.41666666666666663,0.27272728085517883,0.1875,0.5,0.8186341624000504,0.09868223659478169,71.42857142857143,0.8,0.0,0.0,0.0,0.6967709787381856,0.09064326738912709,64.34782608695652,0.47190476190476194,0.0,0.0,0.0,0.7243920278133896
10,0.6498663625185748,0.11445613862065962,51.21951219512195,0.6305555555555555,0.49915826320648193,0.3968254079421361,0.7583333353201548,0.08750397678783096,50.0,0.6161458333333333,0.13273809353510538,0.3333333333333333,0.08541666778425376,0.6887369016783325,0.08803580880686072,67.74193548387096,0.9625,0.0,0.0,0.0,0.10402811177487047,0.11942311268869714,58.82352941176471,0.5277777777777778,0.414814829826355,0.4444444576899211,0.4444444477558136,0.5529860371533422,0.08758047749978691,62.5,0.5333333333333333,0.6666666865348816,0.5,1.0,0.6514047187033685,0.08760175348624699,75.0,0.625,0.20000000298023224,0.5,0.125,0.677461482416819,0.10393049475908375,57.14285714285714,0.5,0.4000000059604645,1.0,0.25,0.5522536029912508,0.17468859629597616,20.0,0.0,0.4444444626569748,0.3214285746216774,0.75,0.8182059344849489,0.10385513243533792,71.42857142857143,0.5,0.0,0.0,0.0,0.6948717882156875,0.0913344453816027,64.34782608695652,0.5198015873015873,0.0,0.0,0.0,0.6366664380374398
11,0.7159465987277835,0.10894018932703356,60.97560975609756,0.4645833333333333,0.2611111104488373,0.5,0.20000000049670538,0.08784257512465851,47.87234042553192,0.6447916666666667,0.048611109455426536,0.125,0.030555556217829388,0.6964721037896942,0.09338547753431067,67.74193548387096,0.8303571428571428,0.0,0.0,0.0,0.506372130467569,0.12540329245330176,52.94117647058824,0.5041666666666667,0.6666666666666666,0.6500000009934107,0.6944444477558136,0.5961367326371547,0.08561165447273286,50.0,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.7448900827648335,0.10411485128042823,66.66666666666666,0.6333333333333333,0.20000000298023224,0.25,0.1666666716337204,0.5421974723902104,0.14719388904450761,42.857142857142854,0.4666666666666667,0.0,0.0,0.0,0.9818653177961647,0.1845958615452835,40.0,0.5166666666666666,0.25,0.20000000298023224,0.3333333432674408,0.5453848663721953,0.09930025215282882,28.57142857142857,0.3,0.444444477558136,0.2857142984867096,1.0,0.6857180031964079,0.09120837013669293,64.34782608695652,0.5363888888888889,0.0,0.0,0.0,0.7389628153137935
