,ASD,ASD,ASD,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6926975170279592,0.08800804725989238,53.43915343915344,0.08650850160124164,50.0,0.6961977288997928
1,0.7024005646073905,0.08796496761081904,53.96825396825397,0.11376993696792344,50.0,1.9135453452523814
2,0.7093687365063134,0.08772311071189656,47.08994708994709,0.08704784768562532,50.0,0.7977860161053479
3,0.6943402132520534,0.08736934499060185,53.96825396825397,0.09154445493197759,64.84375,0.38724619633265894
4,0.6884209139026418,0.08740551356116592,53.43915343915344,0.09652257423983725,53.90625,0.7709909415035852
5,0.6942305014546672,0.1013238350509723,55.026455026455025,0.07456964404407378,69.53125,0.6678847690110506
6,0.6954491223777636,0.08737123556030828,56.613756613756614,0.07373491509782773,70.3125,0.7241763234109971
7,0.6835276229943905,0.08696531746415391,59.78835978835979,0.08297786873652106,63.28125,0.45532866750957934
8,0.6909798768925239,0.08700990243371788,56.08465608465608,0.07788857020255638,66.40625,0.6431783152959182
9,0.6860938484045405,0.08638740060550584,59.25925925925925,0.08465778114798747,65.625,0.2858939601490322
10,0.6941469631835621,0.08723764643608467,59.25925925925925,0.0685482024807873,67.1875,0.6735502274566945
11,0.23936847725329363,0.08528995352038103,59.25925925925925,0.10622739160575236,61.71875,0.7785180222485305
12,0.6605237029221062,0.08952928524911515,60.84656084656085,0.07609835701666966,71.875,0.010875497229252766
13,0.6763588204329305,0.08669892858875411,63.49206349206349,0.07254103741769813,73.4375,0.6749307589971769
14,0.5753149555025605,0.11352863755476289,52.38095238095239,0.07867233076323298,69.53125,0.436232466256889
15,0.17643541617687425,0.13391744355108645,49.735449735449734,0.08639396907200511,71.875,0.5449135239840319
16,0.686931866579064,0.094572522890345,65.07936507936508,0.13920418237084073,64.84375,1.160240842365527
17,0.07043970570404331,0.09689615751129081,61.904761904761905,0.09360155878077674,73.4375,0.10957074401485722
18,1.0349499062881002,0.09954333060154481,62.43386243386243,0.11401895720853686,67.1875,0.04599113777056522
19,1.2964124698308457,0.13810958745315366,54.4973544973545,0.10377535429516353,73.4375,0.10601916011809188
20,0.7512405025467517,0.11679640427986714,62.96296296296296,0.16452805625082087,67.1875,0.48949569364854845
21,1.3290933486917316,0.17059559627510376,51.32275132275132,0.17711181223855266,69.53125,0.014846086197360393
22,0.4095449497965298,0.13576165352623146,63.49206349206349,0.19087039832036717,71.875,1.07509069548146
23,0.1608952303385018,0.1330844164895431,64.02116402116403,0.18075007460290732,73.4375,0.21760015082662976
24,0.11287438683380334,0.1445890189169212,57.67195767195767,0.13798443243957464,67.96875,0.009818187392165773
25,0.025390532950983803,0.15814131513685054,62.96296296296296,0.23302320364723644,66.40625,0.021665392985277514
26,0.14839756502913123,0.1453982622925072,62.43386243386243,0.15910606953522527,70.3125,0.2339624309691889
27,0.08448192617704318,0.1412543060965854,60.317460317460316,0.1407198840053766,68.75,0.008914544941338767
28,0.41522200575264984,0.20158674640067603,56.08465608465608,0.15933546631194348,71.875,0.1316672009215844
29,0.00545570508390517,0.17408146633380356,57.67195767195767,0.14702356993419846,72.65625,0.007529709436435523
30,0.00891076642812974,0.21461012703754573,58.730158730158735,0.19987285421692558,74.21875,0.0028896510294314517
31,0.03322665043650467,0.17425658486835496,60.317460317460316,0.17551830635771673,72.65625,0.0023857207494934734
32,0.005122051281890856,0.286891571441845,58.730158730158735,0.31196237221022644,66.40625,0.0529951075828748
33,0.343585367600488,0.23848390275902084,58.730158730158735,0.2750734449612207,67.1875,0.0027464462195127513
34,0.007136970672644962,0.23257987508644393,63.49206349206349,0.29663705504951565,68.75,0.0001622209318314282
35,0.8228952478543299,0.2094822091547623,56.613756613756614,0.19284487711970363,71.875,0.001928306454676213
36,0.016678067203722363,0.1812709213659253,61.904761904761905,0.32331810245637266,66.40625,0.0008918833660440838
37,2.1362847306564344e-05,0.31851972096872694,52.38095238095239,0.2510892994394925,71.875,1.9204126544273227e-05
38,3.122761680035423,0.2832513161974662,57.67195767195767,0.2545646846819146,72.65625,0.019415782214682424
39,1.5250930572468162,0.21680078240461687,59.78835978835979,0.21554314994480717,70.3125,0.286912880586984
40,0.0054557498614618595,0.3058971584075103,54.4973544973545,0.24121838164963358,69.53125,0.00485264977547568
41,0.22965052476290485,0.376475100875333,52.38095238095239,0.22476257731910537,69.53125,0.0027757270932340524
42,0.00020842491171811907,0.27633837378548737,61.37566137566137,0.24306677194607224,71.09375,0.000950956133458206
43,0.021215407506407796,0.33248047389785196,54.4973544973545,0.26790124985326796,71.09375,0.00036055110407211505
44,0.06849510156208372,0.32775892359860637,56.08465608465608,0.2904205244915355,71.875,9.355071925641534e-05
45,0.0020450275237941036,0.2489522316023534,60.317460317460316,0.3833487965219579,64.84375,0.33517521782016874
46,0.00020808852966738053,0.3575398143770621,58.201058201058196,0.3072124912558249,72.65625,0.0020829244211473287
47,0.0011946295640985528,0.4128755302288719,53.96825396825397,0.3060528023608086,71.09375,0.0003362389387160361
48,0.04170234951026161,0.3256107416048565,58.201058201058196,0.2913483508475127,68.75,0.00015002741012792178
49,0.04004335915726923,0.35763256137584004,58.201058201058196,0.3520671865759712,67.1875,1.2503782045920615
50,4.995117808910023e-06,0.5043610450047877,54.4973544973545,0.3713968027133858,66.40625,0.06746238943745642
51,3.0132957391502945e-05,0.35975254410581464,60.317460317460316,0.40187271063742197,65.625,0.0003554683993625963
52,0.003995154770056353,0.3433598298305474,61.37566137566137,0.32307227007436146,67.96875,0.007880689982297231
53,0.009666620068506828,0.45272440614254844,57.67195767195767,0.3695273714715023,71.09375,0.002395001456238736
54,2.8887200302197713,0.40490650926417165,59.78835978835979,0.40239981464296476,67.96875,0.00011421151678948613
55,1.7956581118719685e-05,0.44388247343099785,57.67195767195767,0.3924245425472344,71.09375,0.514393237391963
56,0.000324698839988932,0.5072872911022277,55.55555555555556,0.41036887608837885,68.75,6.393510248089457e-05
57,0.0002166569962532478,0.439315053902224,59.25925925925925,0.38831253982851227,65.625,0.0005462756534802881
58,0.276333157108212,0.34590697395240055,59.78835978835979,0.3007222965288095,69.53125,1.8196563804658176e-05
59,0.00495777517572651,0.4169513109489025,59.78835978835979,0.30937390249908264,70.3125,6.494302827916686e-06
60,0.001461169073897112,0.5352751039256318,55.026455026455025,0.41533625337737645,68.75,9.449737606054177e-05
61,0.0001315165982407095,0.5113294025150131,58.201058201058196,0.4083200110146292,68.75,1.1426900223245871e-05
62,0.0004780546613145017,0.4794130600442235,59.25925925925925,0.3763350205141207,69.53125,2.612882153617181
63,5.3382368552050855e-05,0.6248495043022674,54.4973544973545,0.37888194100421546,70.3125,7.656203769254827e-06
64,8.43216163699439e-05,0.43669399548099697,60.317460317460316,0.4288378100371725,68.75,0.0008910824612173627
65,4.188081785279578,0.46790006875832774,62.43386243386243,0.3245935366311434,69.53125,0.002556829263044995
66,7.64338536901996e-06,0.45129684331232983,58.730158730158735,0.37302182993566946,67.1875,6.0169100373915186e-05
67,0.0001279418100312912,0.4947782239642799,58.201058201058196,0.37060935520238814,73.4375,0.0006972437348157712
68,0.0034073162808406655,0.4389011270377966,62.43386243386243,0.3660939526300192,71.09375,0.01651082923579696
69,1.1308428285364809e-05,0.48017932005826475,58.730158730158735,0.3953838818478836,70.3125,4.752004559850612e-05
70,0.0002665276399633262,0.4560600659789715,60.317460317460316,0.4097046670044991,70.3125,0.01209131297742253
71,1.9441800902602804e-08,0.5332581834400546,59.78835978835979,0.4158718691168967,69.53125,1.583825692946168e-05
72,1.139193738043554e-09,0.633187535457566,56.613756613756614,0.4955408821909215,69.53125,1.5349234055897734e-07
73,0.00023137011702043287,0.5897335938448637,56.613756613756614,0.40859885587619366,73.4375,3.7097666536595664e-07
74,1.8692506443702637e-07,0.5575798376671177,61.37566137566137,0.47832406283545514,71.09375,3.1473596498445075e-05
75,4.176453137423692,0.7649315137551396,54.4973544973545,0.4089053330112275,74.21875,1.5895954026160066e-07
76,0.18196404378020994,0.4890540901171796,58.730158730158735,0.4251127934337442,70.3125,2.3896294843093616e-06
77,2.3525585014719848e-07,0.5653821295939347,59.25925925925925,0.4558042851709627,70.3125,0.004261040044315497
78,1.2669970396063113e-07,0.5169125071367795,60.317460317460316,0.6206223660927167,64.0625,1.0577411057019204e-07
79,1.88478344025261e-10,0.83429048476698,52.910052910052904,0.4872167976947222,68.75,3.4584418046212265e-07
80,0.0003394993605467863,0.5758463028760462,58.201058201058196,0.47805823727610364,64.0625,0.008471240259449528
81,8.876594697485471e-08,0.5374624119674611,58.730158730158735,0.41331025047139247,68.75,3.0227728075253685e-05
82,3.760745431146614e-08,0.48873071225467607,58.201058201058196,0.46521350194518707,65.625,7.301224256372038e-06
83,6.290680544559642e-05,0.5424742261664471,60.84656084656085,0.5519970275293217,67.1875,1.300468104470602e-05
84,0.0002754762987553323,0.5094208003856886,58.201058201058196,0.4268569731227825,71.875,6.020138982167677e-06
85,7.445666692289258e-05,0.5204694265049292,59.78835978835979,0.5066670897413762,68.75,5.090232295441586e-05
86,0.00013851765721583333,0.5358638486688246,61.37566137566137,0.5565611905937037,67.96875,3.3473523374758696e-06
87,6.246837450966232e-06,0.6313130302338479,57.14285714285714,0.47468047091361043,71.875,1.370102297083692e-07
88,1.026191354061107e-10,0.804253528801883,53.96825396825397,0.6219454243759209,68.75,9.626583798052084e-09
89,5.074566008089374e-06,0.5465668761890722,58.730158730158735,0.5625931159030685,64.84375,6.884293766615496e-08
90,1.8874623673863115e-07,0.5557290081673399,57.14285714285714,0.48426442216660603,71.875,6.35070909422865e-06
