,Svip2,Svip2,Svip2
,Loss/train,Loss/test,Accuracy/test
0,0.6924429031929634,0.09403589809090632,12.5
1,0.6937585508436009,0.08644681932452797,87.5
2,0.6942955167122831,0.086422034128349,87.5
3,0.6938679964955156,0.08655427562091834,87.5
4,0.6929220338698787,0.08680376373388074,12.5
5,0.6924002406981535,0.08696757258094623,12.5
6,0.6995478545466983,0.08718685345822823,12.5
7,0.6928143371887546,0.08729227682867771,12.5
8,0.6873270467601523,0.08750297013923614,12.5
9,0.6931435686261684,0.087886177759044,12.5
10,0.686208751275591,0.08828067396932962,12.5
11,0.6895959995398124,0.08887441410644738,12.5
12,0.669719712693842,0.08929636238098733,12.5
13,0.6710171724206647,0.09000659691261655,12.5
14,0.6347800114608914,0.09079506740649144,12.5
15,0.6563287214901024,0.09202095406547504,12.5
16,0.6839740265587582,0.09365261323563355,12.5
17,0.6756643315298319,0.09445731496875827,12.5
18,0.6227136930060917,0.09498845724316578,12.5
19,0.6285612240270464,0.09688178115484271,12.5
20,0.668176713116925,0.09759762882403548,12.5
21,0.5830287683539986,0.09797700961933588,12.5
22,0.45986664120247417,0.10707080302264076,12.5
23,0.0026118430205327283,0.47315131251976195,12.5
24,0.2124603823098681,0.3109077542123591,12.5
25,0.31868342308309017,0.08856310831661912,25.0
26,0.6661760521414059,0.10067868116811267,25.0
27,0.21248251368804608,0.45033882520830565,25.0
28,0.000960172163798076,0.24831248269527365,25.0
29,1.3682930358185952,0.06284997115383426,75.0
30,0.9243030673365923,0.2676294677894447,25.0
31,0.005576005667295457,0.07599206977583822,62.5
32,0.05090096070792452,0.057367588089504255,75.0
33,0.013096374995665338,0.09470286104719725,62.5
34,0.053688685743847116,0.09693789964879332,62.5
35,0.0033978450592771258,0.012590943224804831,100.0
36,0.001198732904097182,0.02391583584623481,87.5
37,0.00021181346361718808,0.08936584998504228,75.0
38,1.5655846726037424e-05,0.1818603419879179,50.0
39,0.009520660987530648,0.16995638030985896,62.5
40,4.9958375442829005e-05,0.02915101335133072,87.5
41,0.0005242884598889584,0.026240965372025988,87.5
42,0.0005856104595735365,0.01384250534499695,100.0
43,2.5435826678549565e-05,0.021516707193219024,87.5
44,1.870046667521826e-06,0.04027059715684263,87.5
45,5.7364861044238054e-05,0.05771466775622436,75.0
46,5.63607662480481e-06,0.07157865635768441,75.0
47,6.65453460483978e-06,0.08210721926484839,75.0
48,1.9571142064290283e-05,0.09002666155799097,75.0
49,1.908080095440604e-06,0.09595740397563919,75.0
50,1.5216845325533257e-06,0.10035080341633648,75.0
51,1.440121948346894e-06,0.10366795194554981,75.0
52,5.429324929360539e-06,0.10621047972025266,75.0
53,2.963601290390387e-05,0.10826895069046792,75.0
54,5.421720344752993e-06,0.10991390301495572,75.0
55,2.032506073428933e-06,0.11141766219701138,75.0
56,7.492311074176869e-06,0.11264807205320616,75.0
57,6.518521356825584e-06,0.11371258257062791,75.0
58,1.1494941829859384e-05,0.11474250081352047,75.0
59,6.716854569324555e-06,0.11555613679569314,75.0
60,7.321583906271135e-06,0.11643092955694997,75.0
61,3.615540748900388e-05,0.11720053111182223,75.0
62,6.966607394303982e-06,0.11812623435164714,75.0
63,9.963492261343743e-07,0.11895374662924361,75.0
64,9.07495918663332e-07,0.11976503486732412,75.0
65,2.804152170029642e-06,0.12050196734983548,75.0
66,1.171725863634044e-05,0.12128143210985019,75.0
67,9.46140378367368e-07,0.12187917771030056,75.0
68,2.5163941226812608e-06,0.12252853419288344,75.0
69,2.5640167362932668e-05,0.12313665801397872,75.0
70,1.534418595712808e-05,0.12387719160272641,75.0
71,1.6815433020064478e-05,0.12454023792162688,75.0
72,1.3359489430113698e-05,0.1252089595226364,75.0
73,5.51088932178579e-06,0.12562314599655813,75.0
74,1.3391942412471016e-05,0.12610542623197854,75.0
75,9.282828122273672e-06,0.1266430444175814,75.0
76,2.3774212570162376e-05,0.12702044589223213,75.0
77,3.1839006676841334e-06,0.12763252180923004,75.0
78,2.0738807191546382e-05,0.12809948224250753,75.0
79,2.564896383133266e-05,0.12851763274271133,75.0
80,1.1711943054300209e-05,0.12907729541116622,75.0
81,1.0055983397602934e-05,0.12964333419105875,75.0
82,1.4183085564986704e-05,0.1302082367764404,75.0
83,1.5241991454825757e-05,0.13054351623622065,75.0
84,1.668481492510187e-05,0.1306962299333165,75.0
85,3.6097346149969683e-06,0.13097273573279838,75.0
86,6.80700962587309e-07,0.13127506435964587,75.0
87,1.0300875326405803e-05,0.13152645657794113,75.0
88,1.0185461651021964e-05,0.1318255660155142,75.0
89,1.6492225290785827e-05,0.1321960517027802,75.0
90,1.0049928634819005e-05,0.1323777616935745,75.0
91,2.34360091956116e-06,0.13263101000022703,75.0
92,7.059894785674e-06,0.13291850037194586,75.0
93,1.2136367999399302e-05,0.13322241510922253,75.0
94,1.776655385880083e-06,0.13363020079530588,75.0
95,1.118218228557679e-06,0.1339556254736352,75.0
96,2.619952929561421e-05,0.13418866518347738,75.0
97,2.2959632791040068e-06,0.13421515217967236,75.0
98,1.3486091052268848e-05,0.13435378374170456,75.0
99,1.0757064915738679e-05,0.13441340394604673,75.0
