,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
9,0.4878793748786965,0.15757824763103037,22.22222222222222,0.13692179458724535,63.63636363636363,0.785142096583404,0.1382534267213659,33.33333333333333,0.5058733384347046,0.08725531168874448,56.25,0.7286506904624444,0.07725085537433839,62.5,0.49694972875610804,0.08126065364253564,62.5,0.7922298499218099,0.10318255787027356,57.14285714285714,0.44381640680315404,0.08148391563170225,85.71428571428571,0.31888340095660156,0.11447816803846367,80.0,0.5859262952546709,0.0864659368666974,62.5,0.7009623588686897,0.10440928785555076,63.1578947368421,0.4283251918630537,0.1218287566554479,60.0,1.1233476173048527,0.1026618150954048,60.0,0.5154026332591726,0.08576959512445717,70.0,0.4058532024178875
10,1.4303507305534278,0.25957426276472917,33.33333333333333,0.16221589448508586,45.45454545454545,0.4887770435187267,0.1485733842694415,41.66666666666667,1.0785643974790644,0.10430009238669208,50.0,0.6843136496880675,0.08060308639272926,75.0,0.6956752490108543,0.07398677303975656,62.5,0.7067461494095257,0.09939832534156792,57.14285714285714,0.18321620147307255,0.08595813470401396,57.14285714285714,0.8758222908682411,0.10551319190499446,70.0,0.8152935360427236,0.08523399151881512,50.0,0.7447984778404841,0.19023212545066992,52.63157894736842,0.17399078999845288,0.1965630008098332,40.0,0.43850711830561734,0.11889714788876901,70.0,0.5711170606559786,0.14791776603776147,50.0,0.5706705357972859
11,0.8408255036157343,0.18141408647782334,22.22222222222222,0.0924302432571006,72.72727272727273,0.4726131730517489,0.1223472413014568,41.66666666666667,0.8338670176351599,0.08617198845475932,50.0,0.6603077628879035,0.08325392261113698,62.5,0.6134847171624551,0.07158793226447377,50.0,0.6773909279937371,0.10211976294788737,42.857142857142854,0.17408714715680196,0.10392285586248363,71.42857142857143,0.3267834924555847,0.14359663985271082,60.0,0.6115617387285549,0.0864891961733825,62.5,0.6927426039237664,0.14870030680921292,57.89473684210527,0.7517136436262507,0.10314245790336982,80.0,0.8466857880507765,0.1276948872070956,60.0,1.0680725647585847,0.16760736270437074,70.0,0.12557373716188883
12,0.7315689458947916,0.2833166172392719,22.22222222222222,0.11953356687203383,54.54545454545454,1.0963508442197447,0.15405594601648379,50.0,0.5640380820740167,0.09088420886204998,50.0,0.8966610445376283,0.10566167099388674,50.0,0.4129186740594882,0.06953007448094159,62.5,0.3513167480158038,0.09318293182579,57.14285714285714,0.28899092931177567,0.051416165579482406,71.42857142857143,0.5233010224196264,0.1624476565749864,50.0,0.4213811709201467,0.08455478055109582,50.0,0.7041287799980491,0.11189169794476031,63.1578947368421,0.11689609660287048,0.07286665678814244,90.0,0.24778515944938684,0.142982497582579,70.0,0.4500089769426056,0.1848603008391659,70.0,0.6540539032465404
13,0.798313218681843,0.29566799425477314,44.44444444444444,0.11677395515997822,63.63636363636363,0.6229379833474056,0.16793327629329477,41.66666666666667,0.8652756368318455,0.08455613709378111,56.25,0.6159152289060803,0.09916346085662538,50.0,0.8091728426322382,0.07032035908713356,62.5,0.6299620401426447,0.0832397947805946,71.42857142857143,0.47255251202172316,0.05953861172284127,71.42857142857143,0.8194385759606607,0.11150632251090217,60.0,0.3013350278533857,0.08018238561172648,50.0,0.6362883857835021,0.10777020100990004,57.89473684210527,1.0151162048336133,0.10305769278515449,80.0,0.8470728754759292,0.09702029845140696,70.0,0.4876567783373133,0.11587439363597515,70.0,0.4744314263050883
14,0.3677947641259924,0.26005211006963846,22.22222222222222,0.1437083949359356,54.54545454545454,0.2226078360185706,0.17779048563569466,41.66666666666667,0.4395407281954939,0.08735750703820797,68.75,0.6583458306528513,0.06247604639233568,75.0,0.33985470204313073,0.07338315743808661,50.0,0.4607328951687642,0.13143853736802838,57.14285714285714,0.11143201880588387,0.05594164323847701,85.71428571428571,0.21818723187530734,0.2982387433192473,60.0,0.41306015145221786,0.10235314855920408,50.0,0.6218099829481469,0.15529376489994626,63.1578947368421,0.8547071554647832,0.17523327735903116,60.0,0.44576289611604164,0.12105363451303433,70.0,0.4631031228388349,0.1892990204982073,70.0,1.2573817443725055
15,1.1480264116894676,0.40521954044557945,44.44444444444444,0.10976347401360576,72.72727272727273,0.5099145805892289,0.17382121690005228,41.66666666666667,0.5769509530480712,0.12845589130209015,50.0,0.8725607215336828,0.06819245210893171,75.0,0.4200400368846503,0.0936401397027977,62.5,0.4804719381425877,0.2356351343092893,57.14285714285714,0.061456597496201984,0.1036610087311791,57.14285714285714,0.11356046760533361,0.22711287576767547,60.0,0.44788130088345096,0.0954375630549219,50.0,0.7786820048134331,0.3107761345300177,52.63157894736842,0.0926240701668415,0.13102898379663275,60.0,0.4273329986210004,0.11904769301848264,70.0,0.38784172853443016,0.18195011482436527,50.0,0.2376102235075268
16,0.14141784886593572,0.509291213653427,33.33333333333333,0.08717607971371509,63.63636363636363,0.9041791469310376,0.17899018487063081,25.0,0.9260211571230674,0.08584033570773869,56.25,0.7277550151546341,0.20879370204609426,50.0,0.15770617760231942,0.07939459515492767,62.5,0.4957735777976654,0.14114003032707853,57.14285714285714,0.083196101659512,0.07904313788695556,85.71428571428571,0.884646781373977,0.17640908759620377,50.0,0.7271754585616362,0.07650716054656517,62.5,0.6906520406303301,0.17607684238522195,57.89473684210527,0.3759279567111207,0.19809453168983965,80.0,0.27112158444622736,0.18385983479055754,70.0,0.41466187130783955,0.27327822276635916,60.0,0.102447755264583
17,0.36872746542142926,0.3962385135753251,33.33333333333333,0.103643180792634,63.63636363636363,0.1362913509482906,0.1631246015009623,50.0,0.33141888922574,0.08422864482356376,50.0,1.1497541599793522,0.1403755180783672,50.0,1.0616525205325935,0.08644061853384681,62.5,0.41732545958732536,0.1473239653831049,42.857142857142854,0.10019725210313263,0.05467045015748389,85.71428571428571,0.1596891559675359,0.27057513977066944,60.0,0.36999372222166066,0.08759839650212767,50.0,0.6959121639420744,0.1778572624597374,57.89473684210527,0.03920521319934908,0.10395862654277029,70.0,0.09576078837276919,0.16903083187690046,70.0,0.24125599281188392,0.2362791697326398,60.0,0.2444541111963677
18,0.5632984381631484,0.3006159249700386,33.33333333333333,0.09525733847805214,72.72727272727273,0.12755315096903733,0.2223966886887558,58.333333333333336,0.057386389189675265,0.15536157180427573,56.25,0.7364916811172268,0.1504447545045248,62.5,0.12774956574029198,0.09067783226636307,62.5,0.7636808905454646,0.1643458566459735,42.857142857142854,0.007804150855981091,0.14380599679907338,57.14285714285714,0.20020745426204,0.1662093203052894,60.0,0.3050073167966948,0.15266530962024,50.0,0.35070072609749725,0.23211300771710403,68.42105263157895,1.5418944649483144,0.1833002745078623,70.0,0.587669352117736,0.0918407069309097,60.0,0.4072356587857098,0.2993037737927463,40.0,0.7488054708551706
19,0.5988116735983444,0.20112223316479816,44.44444444444444,0.08771078813411055,72.72727272727273,0.18036196458023293,0.24300472895477587,33.33333333333333,1.3345379399741715,0.09197208518228431,62.5,0.37303251292975104,0.09907674465453066,62.5,0.2118404878635609,0.07423769959019849,50.0,0.3388917802018339,0.1846806645002131,71.42857142857143,0.008924002179117449,0.04282893217852498,85.71428571428571,0.04618866787887832,0.17282957417909348,60.0,0.08030743933099,0.07211280303943514,50.0,0.6575937228355393,0.15341605360123162,68.42105263157895,0.010023243722855915,0.0674068867771054,60.0,0.12174017801404628,0.26867834242058936,70.0,0.7706541401588014,0.1753982670558425,50.0,0.09973263539807979
20,0.037802762153090724,0.6322228310105491,33.33333333333333,0.07447005862029334,81.81818181818183,0.9740043820599018,0.27290835891265547,58.333333333333336,0.619215234131095,0.09668898513490515,68.75,0.44498814356406224,0.10102202695937927,62.5,0.14978293775912052,0.08185442173469268,62.5,0.3674596649220286,0.2220569770352873,57.14285714285714,0.040128775474824206,0.06129314696141457,71.42857142857143,1.9161201616982253,0.339893882669445,60.0,0.0008366858209493605,0.12182753988105029,50.0,0.5503509107944584,0.21372162430761013,63.1578947368421,0.08110147916641744,0.16685046986464572,90.0,0.3607977712551177,0.4354496111274563,40.0,1.0304299340985192,0.2520903927680728,60.0,3.595483667335827
21,0.010283007622672454,0.23676334094687312,44.44444444444444,0.19385329797850143,72.72727272727273,0.25092523895211255,0.19899475187337504,41.66666666666667,1.556335846125581,0.14397534459941047,56.25,0.42334719508267343,0.13781094145429693,50.0,0.7247693650772987,0.11712718063190282,62.5,1.3830434331847101,0.1919334168747495,42.857142857142854,0.01645501119926267,0.14946672709461437,71.42857142857143,0.027362529346794583,0.25547801180852775,60.0,0.21548292355676965,0.10807041638577906,50.0,0.4704713332605346,0.13919402416901766,47.368421052631575,0.6495168740621248,0.10287109737702435,80.0,1.2069827716964343,0.1489440827923677,60.0,0.12285468896274292,0.2853511221314272,60.0,0.3380696256426638
22,0.1054328147902159,0.24452282332285608,44.44444444444444,0.08531146102406803,72.72727272727273,0.502116558409416,0.2928434238437488,41.66666666666667,0.35736295085670194,0.09058688497752865,62.5,0.4198346637996614,0.11334475751210667,50.0,0.2600901304864783,0.0752442251347305,62.5,0.8887638021564307,0.22002149380184446,71.42857142857143,0.011486165481539858,0.07471357430182693,71.42857142857143,0.23756391123876364,0.27484883425584056,60.0,0.01880639521684479,0.10263971021898036,62.5,0.5889346838478299,0.22343336542050382,63.1578947368421,0.037810122534021974,0.16010135170334738,70.0,0.11863485291847996,0.16497812439786008,70.0,0.15465101007202853,0.1546517719932583,60.0,0.05209637237107393
23,0.02017799324094719,0.5615413894633974,44.44444444444444,0.07927414712403959,81.81818181818183,0.9862486260995177,0.248127475120556,41.66666666666667,0.12073406767863927,0.11180680186004319,68.75,0.35203800009168285,0.09974288668118445,62.5,0.08707695919827806,0.07755955766748876,62.5,0.44353831551747674,0.2218409483869444,42.857142857142854,0.011098743246593311,0.07040139472082736,71.42857142857143,0.0720629677562481,0.22537641880392378,60.0,0.0009782034515981516,0.07849199478894539,62.5,0.5135088237384664,0.18213897811039542,68.42105263157895,0.011578397431774337,0.07706198623230717,90.0,0.20877391477197607,0.1354881259611403,70.0,0.031585528102806605,0.18866184875901737,60.0,0.018276213671822972
24,0.0066672031813624555,0.36682903514721316,33.33333333333333,0.05161562588247246,81.81818181818183,0.03825686598396816,0.2824130586994952,58.333333333333336,0.5733623315971927,0.12594458922370244,62.5,0.04054355679971664,0.13256000409322674,50.0,0.3066833300582948,0.07542525850819762,62.5,0.6049410483041432,0.2240280533415707,42.857142857142854,0.001061657584058182,0.08756968968643555,71.42857142857143,0.09134845402599313,0.30714028101979424,80.0,0.0011600305918344452,0.08665033594408121,62.5,0.5261354492934487,0.1878779341952474,73.68421052631578,0.10030054986483593,0.06582618643358337,90.0,0.27316003278464734,0.17956677184060216,70.0,0.007837056527857576,0.41219881714449064,60.0,0.013199885288019946
25,0.6679985594767921,0.9299331116891055,33.33333333333333,0.09980194290369652,72.72727272727273,0.5492302361514118,0.19095474086571396,58.333333333333336,0.09497315741276756,0.13468966913525843,62.5,0.3296809471368147,0.12035503417400768,50.0,0.2467891278630843,0.10637462025676744,62.5,0.5177632316871479,0.250810732538304,57.14285714285714,0.16452419158379733,0.10822009937392978,71.42857142857143,0.0012489325025093908,0.4334815756863284,60.0,0.00025041040451845336,0.0697850147382462,62.5,0.9337068358757286,0.17309856743435661,52.63157894736842,0.00027593077157279434,0.12485218191566065,80.0,0.06681463110625822,0.10878055931281227,70.0,0.015887455911941246,0.25401034777769205,70.0,1.337087778593972
26,0.005412234968189793,0.30641597994875547,44.44444444444444,0.09694817945270366,81.81818181818183,0.006614367418523482,0.19502711283263444,58.333333333333336,0.48126549880355,0.12643388314915976,43.75,0.39480268098939014,0.08586285492092893,75.0,0.006336626573113707,0.08249880499779104,62.5,0.6301373552310411,0.28550858810824936,71.42857142857143,0.0030468468165984882,0.050056373087554215,85.71428571428571,0.5794370689827314,0.5321134695484906,60.0,0.0003293752713845342,0.10070035384560999,50.0,0.7011375293904489,0.3138907302178192,57.89473684210527,0.4883485177549995,0.28928844052562647,60.0,0.031777806192063794,0.4702821284625135,60.0,0.14471025854331102,0.15163753439348193,60.0,0.009228616624209148
27,0.004532254694643531,0.40060538478776153,44.44444444444444,0.05846799787790707,81.81818181818183,0.3248638411731836,0.34308441264978223,58.333333333333336,0.10721205748231627,0.1722017242331175,50.0,0.21373833735166778,0.09613027663016868,75.0,0.056981545106212526,0.10909585457799786,62.5,0.10478875476400851,0.25866194544498716,42.857142857142854,0.0007612754762734727,0.07053418145496211,71.42857142857143,1.4954587324037034,0.25920536911004577,60.0,0.0005997585841265179,0.08053838571196378,75.0,0.7620241904877514,0.27729784924915174,68.42105263157895,0.010832742331406684,0.0772007633559691,70.0,0.011175958401219713,0.2783212894101873,70.0,0.025975658485958057,0.19057649780567812,70.0,0.006064770645486067
28,0.005615008540077328,1.0194136729431678,55.55555555555556,0.06096019289770851,81.81818181818183,0.984558688504526,0.24694605189557925,66.66666666666666,0.04498652504074155,0.12376207554723596,62.5,0.017458236601374126,0.09965636387129537,62.5,0.13938626674934831,0.11849402249919018,62.5,0.021419065517553442,0.1720376626503513,57.14285714285714,0.014868831824861808,0.1351042886652724,71.42857142857143,0.022250011689870335,0.28464820336077173,60.0,0.0013466466044475716,0.08921549481586481,75.0,0.15050098628173778,0.40561639050378817,63.1578947368421,0.013770342950581318,0.07748471674422361,70.0,0.19992715446479636,0.181265650300979,70.0,0.002228000081576912,0.14110671257582114,70.0,0.004949373383887358
29,0.03046722593440625,0.9172701561624541,33.33333333333333,0.5038623353452277,63.63636363636363,0.649879997972875,0.5920344568282424,58.333333333333336,0.13370597819916114,0.14877492437622677,62.5,1.071650392120849,0.3952105117589948,62.5,0.033888355177829683,0.12656786215519544,62.5,0.4313908458318781,0.22033278675639484,42.857142857142854,0.005311017795647587,0.0964287817514439,57.14285714285714,0.02455860492767813,0.17968719226117125,70.0,0.00105202738608128,0.12007669489126183,50.0,0.36464022517554445,0.22122139286497253,57.89473684210527,0.0017012973898204685,0.09694854318151289,70.0,0.5821401770832326,0.12589139492527615,60.0,0.5294149128065769,0.16178622807660276,60.0,0.13884405964427074
30,0.05945038887304217,0.7579486343951827,33.33333333333333,0.10689481023473414,72.72727272727273,0.07136614647427157,0.5438887140008329,41.66666666666667,0.006834157707741544,0.12892556814590683,56.25,0.05920685950584983,0.07686240473991895,87.5,0.06040330630489671,0.14143529812988023,50.0,0.09322762798235977,0.3504255189957431,57.14285714285714,0.0006048141013897519,0.09637667529008817,71.42857142857143,0.147065894174172,0.48183046204260666,60.0,0.00021106493924055887,0.1232332031375214,62.5,0.5056264410521379,0.3262934306405173,63.1578947368421,0.0005394708212713128,0.0926069599491599,70.0,0.21861811966055486,0.5224305853045168,60.0,0.3270957043632757,0.19077890861975164,70.0,0.48862595768266404
31,0.034259735382070916,0.47507793228097994,44.44444444444444,0.25382213187807384,72.72727272727273,0.6268969772831957,0.30287940166378696,50.0,0.0030252634740211126,0.21695532416521784,56.25,0.23424303273206354,0.0682375378319639,75.0,0.0025787850450316166,0.1614153768183374,62.5,0.23607721465346618,0.23371719619030687,42.857142857142854,0.000559887787729259,0.10975599253786185,57.14285714285714,0.005417671742291314,0.29623225733799763,60.0,0.00021267640850076918,0.11617544035955531,62.5,0.009172020696987328,0.18614836328020942,68.42105263157895,9.01554108713311e-05,0.5550176584140336,80.0,0.06769148487291357,0.13470908429134232,70.0,0.20904541056762369,0.5690407359651883,60.0,0.13340063053187434
32,0.004920653101900629,1.0398784582707958,44.44444444444444,0.06602085741968071,81.81818181818183,0.13280353110288565,0.3349748996937421,66.66666666666666,0.31089216253112295,0.2302459089265891,43.75,0.6240201594531675,0.10349936995771919,62.5,0.005822450978416179,0.13199098012156396,62.5,0.01862032631778157,0.24323637031322085,42.857142857142854,0.0004382327243637549,0.17025315132752042,71.42857142857143,0.0076694795753934055,0.22599931721894997,70.0,0.0034399326969912158,0.21492151311158353,62.5,0.08288449503473447,0.2194823455544269,68.42105263157895,0.037205819808294925,0.02048960861997763,90.0,0.13553920791017576,0.12282320842656869,60.0,0.0016228367660601171,0.5041610995398991,60.0,0.004141334124925075
33,0.002755602616136042,1.4453550267206876,33.33333333333333,0.05982052267961199,81.81818181818183,0.005106497719929644,0.3812537850864657,66.66666666666666,0.0009107777539128865,0.1715982290589645,50.0,0.007375101919992896,0.20591966336338346,50.0,0.0011414732121384564,0.1354520904076584,50.0,0.06051830066088414,0.26847070179641236,42.857142857142854,0.00013871805329635276,0.16882154074135808,71.42857142857143,0.07466801469915554,0.3232691065391717,70.0,0.00421252038471139,0.17641796609986876,25.0,0.11707103765693629,0.29338674497192135,47.368421052631575,0.00011042373623377742,0.0487932778164251,90.0,0.0051731787936708604,0.14489745206934204,70.0,0.04294786882773373,0.5192440009179369,60.0,0.012036981506819016
34,0.0005009024194392013,0.952902027249809,44.44444444444444,0.12463704496495144,72.72727272727273,0.0009828848416797093,0.3880056638666732,41.66666666666667,0.5630498927956761,0.2280479230803402,43.75,0.022355761934576952,0.07320143765471186,87.5,0.024128359397791208,0.15572729203013616,62.5,0.20481808918071057,0.30431129874131185,42.857142857142854,0.0005427488598314073,0.3728325179471312,57.14285714285714,1.5562116316973493,0.2945725526275935,60.0,0.0012145271082867777,0.2662212146555518,62.5,0.23560978170195818,0.26134941371110054,73.68421052631578,0.014320683949065681,0.07272111487243027,90.0,0.014378437816010989,0.32857293618451516,70.0,1.287501611428689,0.19018903688181132,70.0,0.1301568022040017
35,0.0003622411202676894,0.3887303756487628,33.33333333333333,0.0894290721166156,63.63636363636363,0.0007729157894337382,0.3297308396004676,50.0,0.007721760966971768,0.2451670498798601,56.25,0.02520581762191739,0.20285117493612018,62.5,0.008080203219795365,0.19264268700988418,75.0,0.8194488987774905,0.3356786792270091,57.14285714285714,0.0026636978094706624,0.20940153381553875,71.42857142857143,0.09975554071405804,0.2803390388545524,60.0,0.0029703923062387254,0.16255221288835348,37.5,0.10186186992014118,0.20228742119675563,52.63157894736842,0.0012381492369817372,0.6049559290306725,80.0,0.008534782603243734,0.26429229502286267,70.0,0.0180188348143535,0.5571244965449171,70.0,0.5633469100212846
36,0.0006211870370152793,0.4025297005520786,44.44444444444444,0.1536646144737365,81.81818181818183,0.00130585907366402,0.42727332287104475,66.66666666666666,9.492890077481024e-06,0.22189384242126622,43.75,0.025903179417854465,0.0763461973028071,75.0,0.0036025127787046155,0.18568588484331736,50.0,0.018270206379114813,0.3102362978135172,42.857142857142854,0.00048398656360755537,0.09430519974231932,57.14285714285714,0.005752648533697256,0.6028850571410398,70.0,0.00023209086947301714,0.1252827914107955,75.0,0.7165880960512869,0.31871486649429626,57.89473684210527,0.0025200290518865415,0.09572004026720334,70.0,0.005995637755598275,0.14662362816491964,70.0,0.006606449060853082,0.4114767553915891,70.0,0.0038869974927740643
37,0.024357609682411283,0.5228739811631722,33.33333333333333,0.13512950625086095,81.81818181818183,0.00019509304350485727,0.3742332349026242,50.0,0.0004106476623696305,0.175249470797124,50.0,0.008065652219561441,0.07276807458284609,75.0,0.027392465748309777,0.20028741357073243,62.5,0.012328475366791002,0.33738711200153365,57.14285714285714,0.003208864148265653,0.19311820915862163,71.42857142857143,0.007687385426767903,0.35468459391273727,60.0,0.0002787279181605193,0.1367153184577517,50.0,0.01836709366395551,0.17444782852645951,47.368421052631575,0.31461846130875204,0.1585544181979047,80.0,0.012169337828825144,0.1272944214543849,80.0,0.0008528163946075165,0.2705489104265922,70.0,0.0006083360501287695
38,0.00035411414387791554,0.4602634901708268,55.55555555555556,0.1636301522917403,72.72727272727273,0.0008272451863094478,0.577389523250217,50.0,0.0032847454638003882,0.1699931916018561,56.25,0.007361250627154504,0.14461029287500798,62.5,0.00228191960991437,0.21093067375794908,50.0,0.002420512411824675,0.38115772452189034,42.857142857142854,0.000905453948951701,0.09475990861698329,57.14285714285714,0.007355178878132231,0.24963976331073523,60.0,0.00023384230969243844,0.13458579259510872,62.5,0.09666488285516535,0.20420720072405776,63.1578947368421,0.00017634710316527654,0.19756842330431293,60.0,0.018045783741195608,0.16022027844392014,70.0,0.0016948999498883758,0.4760387055345049,70.0,0.005271426180917886
