,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.697974499490165,0.11553039928393738,61.111111111111114,0.09815959926724604,70.0,0.6538101698770591,0.14490912004913123,45.45454545454545,0.6700248581960118,0.09245031241541296,46.666666666666664,0.6921739261941443,0.09902574643617233,42.857142857142854,0.6932919546038117,0.09313105858764018,71.42857142857143,0.6413511247159083,0.11645668814743569,50.0,0.6942883202103628,0.09902698810430573,57.14285714285714,0.6878636932258307,0.1394371468867692,66.66666666666666,0.6826619025114151,0.09917077640170592,42.857142857142854,0.6918350585692653,0.08662656194787258,62.5,0.6934059191406229,0.13831875356131573,50.0,0.9178828957524447,0.164414280217483,30.0,1.1389886900582702,0.13440224623838332,70.0,0.6934558183037489
1,0.6909169464774688,0.11552037416608406,55.55555555555556,0.13198986410844843,70.0,0.628928096749438,0.1333015955894876,54.54545454545454,0.6791013551683462,0.09237134913294089,53.333333333333336,0.7065913918127776,0.09902410281007182,42.857142857142854,0.6930877359867287,0.09512562400637767,71.42857142857143,0.6784319462244437,0.1281129894810115,50.0,1.8497976967508156,0.09805693980393068,57.14285714285714,0.7232449591534773,0.13282663289184732,66.66666666666666,0.7012389261892356,0.10216397486884547,42.857142857142854,0.6680876158853442,0.08474555993362042,50.0,0.6604478543227256,0.11294043980553845,50.0,0.6540686752876523,0.13865261889191638,30.0,0.6933240148678025,0.13861200755876546,70.0,0.7510804088266565
2,0.693107412089851,0.1154884323394951,55.55555555555556,0.13521587401103347,70.0,0.8395237462200578,0.1259965884021809,45.45454545454545,0.6928298284617478,0.09241511010007268,53.333333333333336,0.6931798216621335,0.10558826549398655,42.857142857142854,0.8242502251651601,0.09429464292648733,71.42857142857143,0.7109872319981255,0.11551268516032616,50.0,0.6913473835873005,0.10802764397155096,57.14285714285714,0.6140422427957538,0.15390425397382135,77.77777777777779,0.6929938821112885,0.1023714642924772,42.857142857142854,0.7237966444655335,0.08659299539718548,50.0,0.6947091019054789,0.14233340177006154,50.0,0.6965743603095174,0.13632441619911545,80.0,0.7412208963398927,0.13128855553155988,70.0,0.6735985783360278
3,0.6932756352593399,0.11552791912089504,50.0,0.15660160188803443,30.0,0.739240144745505,0.12482362186692803,54.54545454545454,0.7935057382491844,0.09703404267613808,46.666666666666664,0.683014422645929,0.09904236756279924,42.857142857142854,0.6676266642946886,0.09901206990686097,57.14285714285714,0.6932568480319957,0.11550023003887487,50.0,0.6908580672675502,0.09756108295507679,57.14285714285714,0.7808428900211074,0.2478608864267088,66.66666666666666,0.4986951287967167,0.09910321741383521,42.857142857142854,0.7348507443803342,0.08349761383833154,50.0,0.6939806658848421,0.13337283050061705,50.0,0.6934382761153175,0.13859298888205904,70.0,0.6930710940717683,0.11715273099344074,70.0,0.8440868278408813
4,0.6913719345836193,0.11553164850517267,55.55555555555556,0.13429123351593358,70.0,0.7494402450393873,0.12222090791352298,54.54545454545454,0.6313112758787581,0.09441319834264734,46.666666666666664,0.7714855399061397,0.09903995163679548,57.14285714285714,0.693065429442653,0.0906573759604901,71.42857142857143,0.6697084462543801,0.11402004172033851,50.0,0.6339448101392391,0.10596599627232188,57.14285714285714,0.6269982106998757,0.13394052075866383,66.66666666666666,0.6927931956987773,0.09982375624876727,42.857142857142854,0.6968992511225351,0.08542371300437729,50.0,0.6894842980260115,0.13864565758556352,60.0,0.6930704196861683,0.13863848381207527,30.0,0.6935084087843576,0.14311319393985827,70.0,0.5937799778218035
5,0.6933131470909806,0.11552747114062706,55.55555555555556,0.09681582199194563,70.0,0.49591357159894,0.14077376920371146,54.54545454545454,1.0926037918587976,0.09242539396227316,46.666666666666664,0.698597078440848,0.0991000236241163,57.14285714285714,0.7521963734288668,0.0890125701422853,71.42857142857143,0.6437011670398395,0.11554419748975525,50.0,0.6945684494199365,0.11144054931630608,57.14285714285714,0.6629803889840583,0.20445304487802207,66.66666666666666,0.6783939587698308,0.09907375054830467,57.14285714285714,0.7136638964184674,0.08614251272578793,50.0,0.6946501620276023,0.1385790601962937,60.0,0.7119987508407198,0.14174347024255027,70.0,0.7201417369641763,0.1345965246933596,70.0,0.9403352530577083
6,0.7293333749882167,0.16553963378771075,55.55555555555556,0.13870509993490926,70.0,0.6793374843604209,0.12782658694461657,27.27272727272727,0.6935212738120176,0.09592541959286069,46.666666666666664,0.7138090041186861,0.1017140420063567,42.857142857142854,0.696284575291753,0.0962476590371036,57.14285714285714,0.698211581642602,0.11556055289895585,50.0,0.6912839299807597,0.08397741698913096,71.42857142857143,0.5837978471567762,0.15364848314786783,33.33333333333333,0.7873892995115331,0.11037934892560888,42.857142857142854,0.6789716855958511,0.09306943659844318,50.0,1.1071216947711455,0.2206380877367713,50.0,0.6720218274271966,0.13721330911369267,70.0,0.692062518022798,0.13820524100612025,40.0,0.6930766850674148
7,0.6921964261382366,0.11568195710061094,55.55555555555556,0.09734433946078666,70.0,0.5108534350406253,0.14950535611939875,45.45454545454545,0.645287604251271,0.09293709126661408,46.666666666666664,0.7357994008617129,0.12993990254042237,42.857142857142854,0.6439915193552587,0.08488786267550995,71.42857142857143,0.5740343580188931,0.12697705387977143,50.0,0.6262042191439134,0.09101404385168345,57.14285714285714,0.6360895857863267,0.11425678132746923,66.66666666666666,0.6669178726312872,0.09909314037017544,57.14285714285714,0.6380467351657992,0.08556120328177813,50.0,0.6765284958339725,0.18102705639038946,50.0,0.6493898659113292,0.13241732121637007,70.0,0.6939191595209812,0.15159546407389995,70.0,0.6348070385169262
8,0.6925967474031924,0.11557812648730782,55.55555555555556,0.1257134309441872,60.0,0.6703814243753272,0.14100616243575298,54.54545454545454,0.596751332182438,0.09245056158345366,46.666666666666664,0.6931500718945608,0.14212368565843966,42.857142857142854,0.7799697653175666,0.08576045125814127,57.14285714285714,0.8470800617996044,0.11537362337032281,50.0,0.6900215407964513,0.09214156634948513,57.14285714285714,0.5411278680211744,0.14080206317159957,66.66666666666666,0.5520695590874302,0.1493620209295368,42.857142857142854,0.6003689258843227,0.08286768878290254,50.0,0.6941795880614214,0.1524122023939713,40.0,0.6436661669011055,0.13837886662768567,70.0,0.6930333654225154,0.12932350162872389,70.0,0.6263360194647878
9,0.6915018701730706,0.11527900393113027,55.55555555555556,0.1351826141591949,70.0,0.643291192643087,0.14115267221087466,27.27272727272727,0.5641938389143593,0.09438638057931262,46.666666666666664,0.6934529674924024,0.11952378558960886,42.857142857142854,0.5951445003661832,0.09685100269465292,57.14285714285714,0.6927814472334498,0.11549697935422702,50.0,0.6944079759698509,0.06638644584296802,85.71428571428571,0.5643800927880971,0.12912239853315002,66.66666666666666,0.8343106255273849,0.1055446921848503,28.57142857142857,0.6930852768423208,0.08797886678067227,50.0,0.6236417629479039,0.1439612633564305,50.0,0.6668007356550083,0.13865376620320283,30.0,0.6926723173043815,0.1046640039773296,50.0,0.4684627755134647
10,0.6959912200978832,0.11547096549474237,55.55555555555556,0.1330473198950808,70.0,0.690552821975779,0.10380331596819192,45.45454545454545,0.4574722091876147,0.09244854913098795,46.666666666666664,0.6914784988123119,0.1764864834699504,57.14285714285714,0.5127463648075429,0.09374874357205878,71.42857142857143,0.549442001145307,0.11553418472513738,66.66666666666666,0.6913098614339863,0.09125046541142652,57.14285714285714,0.4676172191286042,0.15711900018382854,55.55555555555556,0.678455570470075,0.12941477690721112,42.857142857142854,0.5737697647860452,0.08655891026385919,87.5,0.7599754121557124,0.1483210965885126,60.0,1.0720327664745903,0.13859367619506927,50.0,0.6921337083976625,0.12320785934822724,70.0,0.49660457183571866
11,0.6917229499682345,0.11540607020009198,61.111111111111114,0.11903962955508943,60.0,0.5524362303146682,0.14097579715523986,54.54545454545454,1.127188227159556,0.09479230129498391,46.666666666666664,0.6672951356414639,0.12052725327189143,57.14285714285714,0.9898721730374966,0.08386765750435136,71.42857142857143,0.23210059202164146,0.11543409182118108,50.0,0.69158877352522,0.09626928514434101,57.14285714285714,0.710068576941796,0.151316102658544,66.66666666666666,0.39948638482094195,0.0991421689509354,42.857142857142854,0.5221838661798865,0.08662783855224157,50.0,0.783398393340962,0.15064566183897882,60.0,0.5841637038917913,0.13848757649188811,70.0,0.6926837880895844,0.12156372838200066,70.0,1.037454841030947
12,0.6935924452905728,0.11535363994182814,66.66666666666666,0.14447151632038588,70.0,0.44772628679714654,0.13940143441680863,45.45454545454545,0.6112475125832806,0.09885602766151604,46.666666666666664,0.60629460315632,0.13685060113636455,42.857142857142854,0.6389056544571075,0.08328324978850694,71.42857142857143,0.5331994477766123,0.11532618397471944,66.66666666666666,0.6932482120406022,0.11773766969060794,57.14285714285714,0.8827677931956098,0.10551182676457921,66.66666666666666,0.33202187110184816,0.1021968467717975,0.0,0.9583336731671486,0.08044564299114909,50.0,0.8380524258329909,0.13625538557507005,50.0,0.7232506290779719,0.13871323101339827,30.0,0.6929568187075414,0.18857224256210622,70.0,0.46176007988340906
13,0.6909790359111875,0.11519884394230992,55.55555555555556,0.11102593837783337,70.0,0.513568081107104,0.15250965253529666,54.54545454545454,0.9092487193459979,0.10262640972592002,46.666666666666664,0.5794094148905116,0.12466919743527374,42.857142857142854,0.8267350348547282,0.08171934019899653,71.42857142857143,0.4937025225486946,0.10837459579155768,50.0,0.6638597189312727,0.08744920734622177,57.14285714285714,0.3940523738196002,0.1615740633495056,22.22222222222222,0.8301341050785445,0.10664228477627816,14.285714285714285,0.5722860592716217,0.08212866400700873,50.0,0.6070495274439732,0.1516151522276809,50.0,0.8424056999347522,0.1386196556695169,40.0,0.6926846857071113,0.1209786777060621,70.0,0.49866760750790085
14,0.6920745183296438,0.11530327364749587,61.111111111111114,0.09173203494894097,70.0,0.6720544175228109,0.144035592553897,54.54545454545454,0.5327515994367602,0.09489848345018545,46.666666666666664,0.690198593802844,0.12593707803826745,57.14285714285714,0.6815529230014553,0.09170529165887366,71.42857142857143,0.655626232766941,0.10623927610765184,66.66666666666666,0.5888974390945608,0.0976033954561716,57.14285714285714,0.3405604442019879,0.1298946908521701,66.66666666666666,0.50565417732048,0.0991862994969991,42.857142857142854,0.721463843310637,0.0866523827323358,50.0,0.4804660284184137,0.16836649302921125,50.0,0.6225120272430971,0.13846921267955503,70.0,0.6933685742110686,0.19446142648441006,70.0,0.87510348082861
15,0.6914768336240904,0.11547128591349883,55.55555555555556,0.12810371618056568,70.0,0.6922288578769551,0.09492737303417247,54.54545454545454,0.5800146439097601,0.10065186312717471,53.333333333333336,0.4461816554913642,0.16499142670573375,42.857142857142854,0.8360029182441544,0.06870486524534992,71.42857142857143,0.5499924967646598,0.10178147209955325,50.0,0.6911491291548012,0.0704541805260216,71.42857142857143,1.1045377245518773,0.11195211436955604,66.66666666666666,0.4521837972188196,0.12773590921064953,28.57142857142857,0.43171251054139004,0.08288850723319177,50.0,0.3467063034573303,0.10727728957011987,50.0,0.5146642599742408,0.13870667376177157,40.0,0.6930143801597527,0.11661341743452254,70.0,0.490452536489694
16,0.6986106788494569,0.11521501804783846,55.55555555555556,0.13803706538127086,80.0,0.6957178406394904,0.09136720682007377,72.72727272727273,0.5175467644217031,0.095618651367781,53.333333333333336,0.6963112091560603,0.13523264123651854,42.857142857142854,0.6701946047862659,0.07909474352471992,85.71428571428571,0.6050709880894105,0.10628371684194425,66.66666666666666,0.6956237340460354,0.0578025099500667,85.71428571428571,0.3460630211698903,0.18968474172281008,22.22222222222222,0.39723674934739706,0.1823621325481136,42.857142857142854,3.5598963739993805,0.09199960875640435,50.0,0.16504572651596675,0.15420946373035183,50.0,1.1229340174095652,0.1382598789755339,70.0,0.6901712257438843,0.1365642659055407,70.0,0.35208173194778475
17,0.6844657870461128,0.11512525490765141,61.111111111111114,0.07885152714591614,80.0,0.42866412678014904,0.14393981160231648,54.54545454545454,0.6037769513431444,0.08861717622927164,53.333333333333336,0.8964158268397973,0.19120940600570338,42.857142857142854,0.33589337307518524,0.07191966173557827,71.42857142857143,0.5277747539267037,0.09370012896782363,66.66666666666666,0.6709092453300852,0.06808686279017431,71.42857142857143,0.6083101460949878,0.12989607120903499,66.66666666666666,0.4245736644672392,0.13704503979888252,42.857142857142854,1.1933666061753632,0.08388123205327787,50.0,0.47278631531836557,0.14341245479793774,60.0,0.5275096969109436,0.1386086726846964,40.0,0.6937564813844187,0.11028483129564311,70.0,0.4183933562883977
18,0.6916969564021929,0.13149545080152772,55.55555555555556,0.12486331263528927,80.0,0.5820768951947465,0.08464181838633157,63.63636363636363,0.22488266409584123,0.1574641680906285,53.333333333333336,0.6630028006652774,0.1482160825306888,28.57142857142857,0.8018697323042883,0.16750291829953134,42.857142857142854,0.4705294644010874,0.2482249544973665,50.0,0.34888617973962466,0.08082923458761379,71.42857142857143,0.9383058707026382,0.11448906812248014,66.66666666666666,0.5933413902773512,0.2821502538301673,42.857142857142854,0.4844690619657389,0.14137509686963426,50.0,1.2184560012548515,0.23286535178294052,60.0,2.1204141481276473,0.1526577932040046,30.0,0.6588489814219183,0.4714988783658004,40.0,0.30879755135712034
19,0.6830956247769618,0.11454954592257977,66.66666666666666,0.16476767326769742,70.0,0.21102498299713285,0.1581231902137092,54.54545454545454,0.2395813828288426,0.11104817164446969,66.66666666666666,0.2638193206945347,0.15787303861332863,42.857142857142854,0.3349572190705446,0.0761553997487302,71.42857142857143,1.555571435901311,0.08619716173805748,83.33333333333334,0.21552353258682025,0.09074527421601872,71.42857142857143,0.08241241717888814,0.15165914853007345,66.66666666666666,0.5950993343788902,0.15820995109231015,42.857142857142854,0.42567980148507634,0.09626496519924153,50.0,0.6978928088044382,0.10980147408496377,70.0,0.5811661325371688,0.13801594807800996,60.0,0.691338444070115,0.09733891163267545,70.0,0.8299698757304559
20,0.682032479137495,0.11377860998604541,66.66666666666666,0.06618678376580275,70.0,0.014766749299637776,0.17890520883704938,54.54545454545454,0.06248355271327316,0.12912448336094998,53.333333333333336,0.4314580008581672,0.16990403494512546,42.857142857142854,0.3631598391522517,0.10015896668991695,71.42857142857143,0.3812178508539547,0.09877037830933078,83.33333333333334,0.04867583096767211,0.06922177509107873,85.71428571428571,0.6861997101945083,0.3860609409685046,66.66666666666666,0.31838832851283916,0.1371365775846538,57.14285714285714,0.5773133460760926,0.10105065588336747,50.0,0.5825951099896867,0.10156655713794102,80.0,0.7600726416377163,0.18906403927774282,30.0,0.6690219530415522,0.13319362107635335,70.0,0.24780766778565594
21,0.6827821955915322,0.11448543078888969,61.111111111111114,0.057598695767523564,90.0,0.1501186556340101,0.09466026135720837,72.72727272727273,0.02382047751469925,0.12160350467011423,46.666666666666664,0.5623685224615459,0.19529056768989764,71.42857142857143,0.2788926762784433,0.06515116094669636,85.71428571428571,0.46638677490852426,0.1959087140172654,66.66666666666666,0.20803564045120893,0.10189806090524725,71.42857142857143,0.24020048445735748,0.20471645287304988,55.55555555555556,0.33394695684562203,0.17546440854641795,42.857142857142854,0.5331178943630148,0.10581144974851125,50.0,0.5636173710915836,0.08308531192539989,70.0,0.4502444076501197,0.13748122126686363,60.0,0.6889732012798917,0.08925619729772571,70.0,0.17994820741015877
22,0.6860603800425682,0.11692621521353086,61.111111111111114,0.06693263971485762,90.0,0.3414728329314687,0.06872716424978925,81.81818181818183,0.36101116212896983,0.09708812538005372,53.333333333333336,0.27647532527917956,0.2019458774832789,57.14285714285714,0.9983380039760161,0.08276709916494492,57.14285714285714,0.4058662114786161,0.11578644561167618,66.66666666666666,1.9025292382337944,0.1055104615123419,71.42857142857143,0.10304689742397766,0.22120486497285033,55.55555555555556,2.0187992669762513,0.18520547119821273,42.857142857142854,0.4425917410945129,0.1103915971352534,37.5,0.26627420742304664,0.1383980385859493,70.0,0.6526995351104029,0.12098995212864094,60.0,0.5880479042949125,0.05476677775778083,80.0,0.2437486576109475
23,0.30691570363596477,0.11522365497761615,77.77777777777779,0.1221690906384941,70.0,0.02359139212186681,0.1478509366946608,63.63636363636363,0.07840701690766082,0.3509355570895755,46.666666666666664,0.4441546157994835,0.11854354980388415,42.857142857142854,2.7387699960168725,0.0728970659791646,71.42857142857143,0.7389807202022568,0.05947718302058294,83.33333333333334,0.01698420221669068,0.06806083894389472,85.71428571428571,0.132120894196368,0.8258523320423397,22.22222222222222,0.15032845522690366,0.15026307729012478,42.857142857142854,0.10927185946749014,0.09452364848738593,37.5,0.24714468953810378,0.34906885677319766,50.0,0.42290931184856884,0.1378824229400377,70.0,0.6678311248919219,0.11908660954963521,80.0,0.2601013659255375
24,0.7138399599894405,0.08966386109156244,66.66666666666666,0.05413726720054159,90.0,0.0027820433352317834,0.2814283044377955,54.54545454545454,0.26560022186663457,0.14029386303543234,53.333333333333336,0.9997520760684107,0.13012717003183039,57.14285714285714,0.14660647871152463,0.07534044930200243,71.42857142857143,0.10065891477965604,0.1088841124053082,83.33333333333334,0.009070674087025485,0.08344059084061972,85.71428571428571,0.09461521435299956,0.2358788146103326,66.66666666666666,0.02568720291031312,0.20364668465642208,42.857142857142854,0.9270981478749258,0.09228864910020555,50.0,0.7830626034921617,0.13038972211092492,70.0,0.7067414140917896,0.20141178584261105,40.0,0.4232286098279971,0.11576194897809562,80.0,0.27625071364865283
25,0.8622566354160963,0.1449669362967244,66.66666666666666,0.1460474841748208,70.0,3.2184156310695826,0.1471517602266794,63.63636363636363,0.7155338222690881,0.27970422533311656,46.666666666666664,1.5240775028269775,0.14139471822685565,42.857142857142854,0.4781688257434351,0.12763466751304087,57.14285714285714,0.25353641241223873,0.153332197273183,83.33333333333334,0.6301435137680793,0.059303383190255195,85.71428571428571,0.20478409539476525,0.283315675542893,33.33333333333333,0.22446939645590805,0.20221836899261372,57.14285714285714,0.676812430475949,0.2099316474137663,50.0,0.16315308294792533,0.1607697999184643,70.0,0.15096480158287254,0.14984989369722856,60.0,0.6644134523121339,0.08847321766939878,60.0,0.02800475094767665
26,0.4097043444945545,0.0924675036502277,72.22222222222221,0.12042288459623327,70.0,0.04077564940682154,0.14429282656122333,72.72727272727273,0.16514169815784316,0.23658045742846875,40.0,0.7906089221169929,0.16478606400542337,57.14285714285714,0.084328582987538,0.12106414037663883,71.42857142857143,0.04986904865939659,0.10240192659736852,83.33333333333334,0.016162526925640682,0.12331574347025691,57.14285714285714,0.04056539086058565,0.20666248590841196,55.55555555555556,0.05734817273241964,0.2424090756435402,57.14285714285714,0.18994485857085178,0.13863342719351407,37.5,0.38012496744312657,0.23598867083141578,50.0,0.3538008092346198,0.13473076676101686,70.0,0.6194924753270523,0.1835687897000215,70.0,0.26843220240928145
27,0.24787281910546585,0.12999275289731613,61.111111111111114,0.056540241957799955,80.0,0.297272802115901,0.07836728202142955,63.63636363636363,0.061532996008584265,0.19402534427367563,60.0,0.1440446202304608,0.13532774085307928,57.14285714285714,0.3105457966607093,0.3028359594028795,42.857142857142854,2.404370927565126,0.16673085249170383,83.33333333333334,0.03718932147079085,0.04598445014871933,85.71428571428571,0.7173007227192421,0.28923571563986683,66.66666666666666,0.3504276442328292,0.1912821901880733,57.14285714285714,0.505864267286858,0.1739051818910154,50.0,0.20997502424954798,0.12240631470673735,70.0,0.31299845743042554,0.3132737681140784,50.0,0.20659247313446227,0.33345402259918283,60.0,0.20893423397676947
28,0.5963185448344008,0.13495536094939828,77.77777777777779,0.054929291886854636,80.0,0.2069664556083401,0.11492068024940648,81.81818181818183,0.04104411587858779,0.14159916662102054,40.0,0.08159245185019756,0.1239405773471464,57.14285714285714,0.2133291596363483,0.07328526225366128,71.42857142857143,0.17459530918823407,0.11328102587110199,66.66666666666666,0.010835977508660036,0.10721537281507397,57.14285714285714,0.5586184768092192,0.17955665419029118,33.33333333333333,0.2068221299717638,0.15350338231082192,71.42857142857143,0.1412862315852502,0.1204017577535782,50.0,0.3960110656453206,0.36039038567064163,70.0,0.15810636588762184,0.05982460419174039,70.0,0.7686330193091837,0.32197152345237595,70.0,0.19169368073843898
29,0.6927579807625073,0.07509650879249513,66.66666666666666,0.049066693005467225,80.0,0.27639035493090797,0.06359920265472664,72.72727272727273,0.6183787534274008,0.13027402707319993,66.66666666666666,0.16477259582080445,0.2464244064356702,42.857142857142854,2.2068780940124935,0.07027768180712281,71.42857142857143,0.27115036579565444,0.11348897262941621,83.33333333333334,0.1675427487411637,0.0461258104160218,85.71428571428571,0.16926713362424606,1.0469945903878957,55.55555555555556,0.06032542913018337,0.1722157810363105,71.42857142857143,1.6882977675180726,0.12334088764345419,62.5,0.25627701844110923,0.09033377557146963,70.0,0.25235215407727185,0.20436085940537282,70.0,0.6041737687574568,0.34242309026296847,60.0,0.21425005967914645
