,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.7061009822120026,0.6896463093171891,50.0,0.6072916666666667,0.0,0.0,0.0,0.6927664772757238,52.910052910052904,0.5160714285714285,0.0,0.0,0.0,0.6940905661965937,0.7305535725751149,68.75,0.3860119047619048,0.0,0.0,0.0,0.6070472518121626,0.6931381802304942,55.55555555555556,0.31666666666666665,0.6897547046343485,0.7083333333333334,0.8333333333333334,0.6930395210789476,0.5861712205372173,77.77777777777779,0.5416666666666667,0.9285714328289032,0.875,1.0,0.8597860782985683,0.8772080615579851,46.15384615384615,0.4895833333333333,0.6190476417541504,0.45000000298023224,1.0,0.6243252947788714,0.755795314544991,40.0,0.0,0.0,0.0,0.0,0.6755365251867266,0.692375768285638,62.5,0.5333333333333333,0.0,0.0,0.0,0.6963094249535495,0.691666293599593,64.65517241379311,0.4119444444444445,0.0,0.0,0.0,0.6900062776553868,0.6928731673844185,64.28571428571429,0.6805555555555557,0.7272727489471436,0.7063492139180502,0.8555555542310079,0.6938207533945402
1,0.6927359501664121,0.6914055378433159,59.375,0.7143229166666667,0.49791666865348816,0.6729166731238365,0.4625000050291419,0.6929848288633279,56.613756613756614,0.6197916666666666,0.2768518552184105,0.4236111131807168,0.22638889215886593,0.6929899892483442,0.6545906754876188,71.875,0.65,0.125,0.25,0.0833333358168602,0.6516456718701782,0.6683213610258996,61.111111111111114,0.5555555555555555,0.5421245495478312,0.4583333333333333,0.6666666666666666,0.6934497547779368,0.6938637224320997,77.77777777777779,0.2916666666666667,0.9285714328289032,0.875,1.0,0.7687669974837488,0.6955993154680921,53.84615384615385,0.5833333333333333,0.0,0.0,0.0,0.7371347627893149,0.6799379439593031,40.0,1.0,0.0,0.0,0.0,0.6938415226520248,0.6962013644795917,50.0,0.13333333333333333,0.0,0.0,0.0,0.69523987043214,0.6953314757630311,36.206896551724135,0.5949603174603174,0.5164672493934631,0.36309523979822794,1.0,0.748859874121963,0.693172147020442,42.857142857142854,0.6993055555555556,0.0,0.0,0.0,0.6933813038842785
2,0.5788477939679153,0.6677062812212554,56.25,0.7093005952380952,0.17008928768336773,0.4375,0.10788690764456987,0.6873501071364196,53.96825396825397,0.5580109126984126,0.09722222139437993,0.20833333333333334,0.06527777885397275,0.7011543410556921,0.7987231312274405,68.75,0.35654761904761906,0.0,0.0,0.0,0.6341179226843562,0.6933912478037985,38.88888888888889,0.5722222222222223,0.0,0.0,0.0,0.6284610031478605,0.6920038478549869,66.66666666666666,0.5,0.8846153616905212,0.8571428656578064,0.9166666567325592,0.692933196231292,0.6832516271444609,46.15384615384615,0.5520833333333333,0.36666667461395264,0.4166666716337204,0.375,0.5024410301083385,0.649896433498425,40.0,0.8333333333333333,0.0,0.0,0.0,0.6929178500840024,0.6911992102161753,62.5,0.5333333333333333,0.0,0.0,0.0,0.692545149950448,0.6623377230775032,64.65517241379311,0.4150000000000001,0.0,0.0,0.0,0.5972504734663534,0.6940986724491726,42.857142857142854,0.2340277777777778,0.0,0.0,0.0,0.7472820747853046
3,0.6170541313756037,0.6068562397228024,64.0625,0.7057291666666667,0.39449404925107956,0.65625,0.30625000409781933,0.6916302094952227,53.43915343915344,0.49384920634920637,0.0138888880610466,0.041666666666666664,0.008333333457509676,0.7110188796241417,0.6528244175479303,68.75,0.6084821428571429,0.24285713583230972,0.2916666716337204,0.2083333358168602,0.557025422151097,0.6121518701969393,72.22222222222221,0.8222222222222223,0.7666667103767395,0.6714285810788473,0.9333333373069763,1.0334515550629846,0.5886992665452023,77.77777777777779,0.41666666666666663,0.9285714328289032,0.875,1.0,0.9288860521463859,0.7036149930645004,53.84615384615385,0.6666666666666667,0.0,0.0,0.0,0.35698197843844026,0.6697697590503643,60.0,0.625,0.25,0.5,0.1666666716337204,0.7211272483963244,0.6920812755958308,62.5,0.6,0.6666666865348816,0.5,1.0,0.7491383882184106,0.6462344590202995,64.65517241379311,0.5619444444444445,0.0,0.0,0.0,1.1442775700762673,0.6947195994372051,42.857142857142854,0.4763888888888889,0.0,0.0,0.0,0.6857572461294523
4,0.6794017135160898,1.2462881525151683,53.125,0.7406250000000001,0.0833333320915699,0.1875,0.05625000037252903,0.6921835029811001,53.43915343915344,0.5694692460317459,0.05833333358168602,0.125,0.039583333457509674,0.6945640767078252,0.6689201261585073,68.75,0.6230654761904761,0.10000000149011612,0.25,0.0625,1.2489657515150967,0.6278217434235053,72.22222222222221,0.6611111111111111,0.7111111283302307,0.8888888955116272,0.6111111243565878,0.9499289841050249,0.9132972485234144,22.22222222222222,0.5416666666666667,0.0,0.0,0.0,0.6940780277567686,1.2512005275820286,53.84615384615385,0.7333333333333334,0.0,0.0,0.0,0.40998515857650003,0.6711132814841096,40.0,0.7,0.0,0.0,0.0,0.687360059460399,0.6918170636200918,62.5,0.5333333333333333,0.0,0.0,0.0,0.8041540239589228,0.8004621120282924,64.65517241379311,0.45698412698412694,0.0,0.0,0.0,0.6364068748142024,0.6942243637978289,42.857142857142854,0.4770833333333333,0.0,0.0,0.0,0.6888475850642114
5,0.5005699337420013,0.5976141041329707,66.40625,0.7792410714285715,0.40874820575118065,0.532738097012043,0.3580357190221548,0.6852152699130117,51.32275132275132,0.6061011904761904,0.3634680174291134,0.4263888926555713,0.3695436554650466,0.7025000305165902,0.6757479538997315,59.375,0.7083333333333334,0.469318188726902,0.413690485060215,0.5625,0.5650264648186536,0.5656450871406009,61.111111111111114,0.8634920634920634,0.3968254029750824,0.3968254029750824,0.3968254029750824,0.6658282910031277,0.7154961892970838,22.22222222222222,0.5,0.0,0.0,0.0,0.693988417436833,0.6402873968427897,53.84615384615385,0.65,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.43733630049147226,0.661750724123513,40.0,0.65625,0.0,0.0,0.0,0.6915170540726827,0.693465297396102,50.0,0.4666666666666667,0.5999999642372131,0.4285714328289032,1.0,0.6936676064554054,0.6551686056396269,64.65517241379311,0.5525000000000001,0.0,0.0,0.0,0.7852016154488222,0.6934447195085999,54.761904761904766,0.5095238095238095,0.6428571492433548,0.6456349243720373,0.7984127004941305,0.6919021999318493
6,0.34218413526610103,0.5410604747068495,72.65625,0.8074776785714286,0.6686913929879665,0.8177083320915699,0.5961309559643269,0.6882482690417894,51.32275132275132,0.5251240079365079,0.415521298845609,0.4370039726297061,0.45158730633556843,0.6894491518255199,0.6246315590207323,68.75,0.7345238095238095,0.5305555760860443,0.47083333879709244,0.7083333358168602,0.7410062214296945,0.527097681896413,77.77777777777779,0.7069444444444445,0.8585858742396036,0.8111111124356588,0.9166666666666666,0.3246875040118177,0.7249349992571433,22.22222222222222,0.5357142857142857,0.0,0.0,0.0,0.648284181131661,1.4710972196538434,53.84615384615385,0.41666666666666663,0.0,0.0,0.0,0.35546972971899343,0.6919909743724584,60.0,0.6875,0.375,0.375,0.375,0.6927138924103732,0.692780444884981,50.0,0.6,0.5999999642372131,0.4285714328289032,1.0,0.691559910346229,0.9047315312321428,64.65517241379311,0.4927777777777778,0.0,0.0,0.0,0.1759951322161635,0.7137608036208115,54.761904761904766,0.4861111111111111,0.7084304591019949,0.6142857223749161,0.8833333353201548,0.8632266838216607
7,0.30271756308772135,0.6081337016060887,67.1875,0.7886904761904763,0.4110615160316229,0.6979166679084301,0.3049107175320387,0.6797358049038856,53.96825396825397,0.5866319444444444,0.3735780480007331,0.5409722241262594,0.33194444825251895,0.6909218289659627,0.5356489029725896,84.375,0.9010416666666666,0.7388889119029045,0.6583333387970924,0.875,0.4615590893520608,0.4891685661615452,66.66666666666666,0.7027777777777778,0.7777777910232544,0.7833333412806193,0.7833333412806193,0.7610134007179297,0.775440312149226,55.55555555555556,0.625,0.38461536169052124,0.3571428656578064,0.4166666567325592,0.6772635795173393,0.9538737380605693,53.84615384615385,0.6333333333333333,0.6749999821186066,0.5142857283353806,1.0,0.2835635186976379,0.849500976852033,40.0,0.16666666666666666,0.0,0.0,0.0,0.6239691927072066,0.6975139327629829,50.0,0.3333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6922489041520294,0.6751187211393532,64.65517241379311,0.4962698412698413,0.0,0.0,0.0,0.6553765454706928,0.6886946716233379,59.523809523809526,0.5104166666666666,0.7049728135267893,0.5952380994955698,0.9107142885526022,0.6923786264994164
8,0.3629532019648789,0.5245750017419275,73.4375,0.8450520833333333,0.664434527978301,0.8854166679084301,0.5750000057742,0.672543596483779,52.38095238095239,0.5858878968253968,0.42785294229785603,0.48125000298023224,0.43759921193122864,0.6921370906369781,0.5065824210038046,81.25,0.7392857142857143,0.5166666731238365,0.5,0.5833333358168602,0.7097359097278002,0.5872748285154646,66.66666666666666,0.8402777777777778,0.8222222328186035,0.7777777910232544,0.8888888955116272,0.4765475461258921,0.9122687424027198,55.55555555555556,0.5833333333333333,0.75,1.0,0.6666666716337204,0.8683929156433798,0.5960950031230259,61.53846153846154,0.7416666666666667,0.5833333432674408,0.5416666716337204,0.800000011920929,0.5604886439499234,0.6657132634302271,40.0,0.8,0.0,0.0,0.0,0.6852678954337731,0.7233867863226847,62.5,0.2,0.0,0.0,0.0,0.6822883425757972,0.7213396263888856,64.65517241379311,0.46261904761904765,0.0,0.0,0.0,0.38321857582351737,0.6943427237908694,57.14285714285714,0.4916666666666667,0.6430736233790716,0.6468254054586092,0.700000007947286,0.9747802162495234
