,DEL22q11_2,DEL22q11_2,DEL22q11_2,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6932337132083384,0.09900418268179163,46.42857142857143,0.08801609603574506,50.0,0.6943587762212436,0.08664370131424551,50.0,0.694350662999018,0.12252680120855562,50.0,0.3460964958312606,0.08669872849344315,50.0,0.6963835094341051,0.0989815226309452,57.14285714285714,0.6935453384055125,0.11384382657942116,58.333333333333336,0.683627786164968,0.12234791398256123,52.94117647058824,0.6952893587121098,0.1527403819042435,50.0,0.6162787418061331
1,0.6930901067764026,0.09900133396259143,46.42857142857143,0.08801851022602059,50.0,0.6929956247960747,0.08664366310201674,50.0,0.6930274802815396,0.13944589345102576,50.0,0.2963162640269172,0.08668557525470799,50.0,0.695775608431072,0.09899159427284177,57.14285714285714,0.6939284938183884,0.12436249969483097,50.0,0.7397947270652208,0.12258446384544147,41.17647058823529,0.6945326674207553,0.11636171591377911,50.0,0.6295307673924885
2,0.6931988419402145,0.098925413698063,46.42857142857143,0.08802267637142462,50.0,0.6902373459755068,0.08664402996902659,50.0,0.6942733339922221,0.1370164656851636,50.0,0.25278369484727853,0.0866891115328797,50.0,0.6939123891075685,0.09896170765508448,57.14285714285714,0.6931602074878698,0.12910211049623938,50.0,0.5707825108674602,0.12234983886846335,47.05882352941176,0.693428411310766,0.11473874471728071,50.0,0.6962870946721176
3,0.6726463829540597,0.09930170528721857,50.0,0.0880218657442737,50.0,0.6895121555480813,0.08664369775779185,50.0,0.6934142824105672,0.1542774340059946,50.0,0.15117731329953762,0.08669481669516167,50.0,0.6910686603190361,0.09899772021652228,57.14285714285714,0.6933655846137114,0.11540589253528555,41.66666666666667,0.7757570959851012,0.12212002687536394,41.17647058823529,0.6887907356196176,0.10008251558205918,42.857142857142854,0.6935982694722016
4,0.632801418300283,0.09973359200468865,50.0,0.08801346634460336,50.0,0.6885361694702026,0.0866434363548814,50.0,0.6920457466848505,0.13094469076427304,50.0,0.2785296465898161,0.08668701316242722,50.0,0.6931846551508387,0.09901233271638975,57.14285714285714,0.6934189352842401,0.11428770912464829,58.333333333333336,0.8827428671235948,0.1222067467018436,41.17647058823529,0.695936028908194,0.10023361878272384,42.857142857142854,0.7378365626030917
5,0.6939890900426537,0.09982067965583537,50.0,0.08803066566737976,50.0,0.6948170194503712,0.0866434926565209,50.0,0.6921882423701246,0.14740194442345433,50.0,0.1904512387996016,0.08667822089710431,50.0,0.6943746469655917,0.09901797591793018,50.0,0.6932262259957338,0.1145772243795752,50.0,0.9937743675589508,0.12213814482315018,41.17647058823529,0.6987376332243788,0.09953855408826683,50.0,0.7360126216972226
6,0.6921210040442841,0.09935413308496052,50.0,0.08803203207293601,50.0,0.6947523697182894,0.08664339754385121,50.0,0.6930308892933716,0.13297543196934677,50.0,0.26230737610880506,0.08667187268803031,50.0,0.6935773394860602,0.09903678059685053,42.857142857142854,0.694826213340544,0.11650063206688778,50.0,0.705267417783924,0.12257779724572082,41.17647058823529,0.6897118139403903,0.09914667993862751,50.0,0.7197190534500193
7,0.5481099718724002,0.09845044683131746,50.0,0.08813328210408684,50.0,0.681374542283884,0.08664343849030863,50.0,0.6931364661135301,0.13234332455462336,50.0,0.25326074302849166,0.08666676655519051,50.0,0.6937214865753017,0.09901833129360182,57.14285714285714,0.7000676421576884,0.12281381444784434,50.0,0.7087443848203627,0.12240502087986031,41.17647058823529,0.6921973984422322,0.1016581407885673,50.0,0.696595295362834
8,0.6565243049111396,0.0982872860507796,50.0,0.08896694239265061,50.0,0.6132788057061616,0.0866434422883192,50.0,0.6942765568032205,0.1333566350358087,50.0,0.2120423836686842,0.08665802721848327,50.0,0.6943377042758837,0.09901571031889086,64.28571428571429,0.6930136746550677,0.11554369640768945,50.0,0.6865249730513083,0.12247905644443806,41.17647058823529,0.6936197490387306,0.0993341961710559,50.0,0.7590777145956388
9,0.6281051771699295,0.10142011731034144,50.0,0.08836645045804807,50.0,0.6235290466669448,0.08664309271697639,50.0,0.6930610240277068,0.11636745817219683,50.0,0.14838207402683376,0.08664057003387095,50.0,0.693124664897708,0.09901837609478079,50.0,0.6927172325102418,0.1181610583342478,50.0,0.7516447218836748,0.1186525761466069,41.17647058823529,0.6904599277644489,0.10309766247365136,50.0,0.6640524780031808
10,0.5651059846393818,0.10078234655092848,50.0,0.09575509203367176,50.0,0.5078297117118663,0.08664320868492344,50.0,0.6922260591622716,0.15343996582314048,50.0,0.0880625472522635,0.086654259136288,50.0,0.6928844702529742,0.09903748102946161,42.857142857142854,0.6927929566975526,0.11682623726359376,50.0,0.8955562595372338,0.12220239180352305,41.17647058823529,0.6951584968596471,0.09874427730087325,50.0,0.7061467764915864
11,0.6354466209564222,0.10124641529377956,50.0,0.0893019438982193,50.0,0.7573603725146829,0.08664270929697535,50.0,0.6938960231027141,0.12383643201688592,50.0,2.207581590071614,0.0861454609937751,50.0,0.6933676697593172,0.10007862481715728,42.857142857142854,0.6697492997228071,0.11527141549571977,50.0,0.5956509258543461,0.11507512592878333,41.17647058823529,0.44554066913867707,0.09902689621350054,50.0,0.6893110744443907
12,0.8982337433755865,0.09996483822952304,50.0,0.08956914450020707,50.0,0.5496944945595748,0.08664209052026642,50.0,0.6929274613964397,0.12955604125442355,50.0,0.11085636802295183,0.08655295163950298,50.0,0.6927910881583266,0.10078498518877389,42.857142857142854,0.6545068766077394,0.12003129123895702,50.0,0.5275430292847305,0.13724229996371143,41.17647058823529,0.45535674408648646,0.09898736965776976,50.0,0.675326116433256
13,0.610282261097304,0.09990511652505182,50.0,0.09154544521481779,50.0,0.5028660757059987,0.08676370308554214,50.0,0.7072840170375344,0.14883377046817944,50.0,0.13102198412487,0.08639694247520086,50.0,0.6796433970019802,0.10043025397840509,42.857142857142854,0.7675986994810082,0.11984040633721893,50.0,0.6935553598288755,0.11523245647164032,41.17647058823529,0.958676513821605,0.09900368393673209,50.0,0.7177394494746056
14,0.802674815730687,0.1016068857232613,50.0,0.09270942154244027,50.0,0.7044943458981303,0.08670506278259926,50.0,0.6955767194555359,0.1415143180122211,50.0,0.0482944871514791,0.08626369393221478,50.0,0.6544180518746764,0.0999769190422015,42.857142857142854,0.621519153369924,0.11589380476406654,50.0,0.6886106301371792,0.14044206549961952,41.17647058823529,0.696903725719782,0.09899526739496767,50.0,0.725347608143511
15,0.6574459483616348,0.10071644897333451,50.0,0.09346649530784294,50.0,0.47901809581534754,0.08779266155960784,50.0,0.7979129887186982,0.13954458187768815,50.0,0.6308826799724528,0.08506259422009366,56.25,0.6940638142917785,0.10125704259352918,42.857142857142854,0.5077543862286172,0.11704875615562844,41.66666666666667,0.7357415810711085,0.13935778436694074,47.05882352941176,1.4531039193750175,0.09900481697980375,50.0,0.7300916678084335
16,0.6942042642967048,0.09964437802144456,50.0,0.09227058484596232,50.0,0.5652006310880321,0.08756861913478275,50.86206896551724,0.6361867189006362,0.1403876356665212,50.0,0.076766090499606,0.08472019523576685,62.5,0.6739186995499379,0.1004659038099897,42.857142857142854,0.5137305506786038,0.11650977119469015,41.66666666666667,0.6921565886932499,0.15660916838398284,52.94117647058824,0.3419261259950993,0.09900320394675768,50.0,0.700028702238753
17,0.5910751225531674,0.10072670943162142,50.0,0.09887308901366884,50.0,1.1012776928022652,0.08775728995721073,49.56896551724138,0.6319661462621878,0.17330200324702524,50.0,0.0515582938392688,0.09153568582111071,50.0,0.7150820213631235,0.10002647831461974,46.42857142857143,0.9083119970407674,0.1155481769184676,41.66666666666667,0.7377563079763534,0.12739157481272917,52.94117647058824,1.27286737174053,0.09923567974469158,50.0,0.6876752149180124
