,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6926064189222867,0.0879586042275726,25.0,0.15407769328553178,55.55555555555556,0.6936840537890113
1,0.6776335871947059,0.08928747636077343,25.0,0.1541410395712772,44.44444444444444,0.6929186558346556
2,0.6530153101463402,0.09610027571373592,25.0,0.15400298640602983,44.44444444444444,0.6932652168948201
3,0.7027925714641295,0.08888222374300578,25.0,0.15395126185803903,44.44444444444444,0.6937656826981361
4,0.6927943087788279,0.08666170149387159,37.5,0.15413982526135947,44.44444444444444,0.6935436348614982
5,0.6929493251221737,0.08662960670645649,50.0,0.1540734724151416,44.44444444444444,0.6930668699169091
6,0.692232318991933,0.08662455184849199,50.0,0.15406259221194615,44.44444444444444,0.6931213264349388
7,0.6925676104147175,0.0866092676399036,75.0,0.15401428922681698,44.44444444444444,0.6932456117600205
8,0.6924064122907283,0.08661032503863472,75.0,0.15404211235561027,44.44444444444444,0.6929581160546793
9,0.6929699864414038,0.0866033019919511,75.0,0.15389895499543638,55.55555555555556,0.6927514967209052
10,0.6924682646171224,0.08661102057642488,62.5,0.15407539366587822,55.55555555555556,0.692947397292205
11,0.6930549552520849,0.08661135138481794,62.5,0.15410854844796823,55.55555555555556,0.6916398065485742
12,0.6927709766483933,0.08660363646637491,75.0,0.15454096570607082,55.55555555555556,0.6924504414436229
13,0.6934068638233523,0.086637797873385,37.5,0.15358099623082444,55.55555555555556,0.6969437118523995
14,0.6917368882045882,0.0866439617237673,37.5,0.15391727015138598,55.55555555555556,0.6920768107190988
15,0.6915331414833114,0.08663992886525251,37.5,0.15408324397360282,55.55555555555556,0.692015053614984
16,0.6926507824600995,0.08672852685096297,25.0,0.15422538506999198,55.55555555555556,0.6961660397949095
17,0.6243558407519644,0.0990808942542303,25.0,0.154179090499554,55.55555555555556,0.6913978413190685
18,0.7537060816214184,0.12227281751068737,25.0,0.1540482278255642,33.33333333333333,0.6926804611975328
19,0.6742481047256166,0.08636318294241846,75.0,0.15414560561253499,55.55555555555556,0.6943193370782358
20,0.6960870151374126,0.21459639198333366,25.0,0.15399843092464152,44.44444444444444,0.6937186187951706
21,0.6599017084344384,0.07637029066364427,75.0,0.15406019567039,33.33333333333333,0.6933760580785947
22,0.276334576283707,0.16485913257586304,25.0,0.15402940732732173,33.33333333333333,0.692543806872861
23,0.061515985939419,0.46749525626823174,25.0,0.1544870776322226,33.33333333333333,0.6922571839821149
24,0.9027113899332808,0.23615888488725761,37.5,0.15429423648507878,44.44444444444444,0.693727757710846
25,0.28623417211789975,0.34209018657836876,37.5,0.15404039883724985,33.33333333333333,0.6921143614662518
26,0.11221231450264828,0.02681498195531236,100.0,0.1537809804705869,66.66666666666666,0.6945592821353249
27,0.08104943521182088,0.18331830852135325,37.5,0.1540273091766724,77.77777777777779,0.6925732395433778
28,0.22194559776294398,0.05727492610796652,75.0,0.15412688431240407,44.44444444444444,0.6932524193269719
29,0.10034051846292001,0.4331533461625111,37.5,0.15407641663656355,55.55555555555556,0.6922511624604907
30,0.7084616853642093,0.2971315079150076,37.5,0.15413270562897133,66.66666666666666,0.6926866548037327
31,0.01667430246736601,0.5678267345627327,37.5,0.15420325429332227,55.55555555555556,0.692069981995935
32,0.03651567526464714,0.6364397972161019,37.5,0.15364518300264104,55.55555555555556,0.6919204421644868
33,0.016552387705426667,0.08593192198414669,75.0,0.15384953700230028,66.66666666666666,0.6942428322307638
34,4.308670028522221e-05,0.4691683383868357,37.5,0.1537227472259311,77.77777777777779,0.6935017847955298
35,0.6090713006669264,0.5453585787587889,37.5,0.1537675977974441,66.66666666666666,0.6949235444203105
36,0.06488020216831687,0.28917873188881627,37.5,0.15407609701786595,66.66666666666666,0.6935439640785926
37,0.5956787214993158,0.11432655922202778,62.5,0.1540522734546523,44.44444444444444,0.6929853815294043
38,0.020651184948836394,0.6665584015291043,37.5,0.15392547525334146,66.66666666666666,0.6929164071541125
39,0.03075691720547752,0.1779247667926709,62.5,0.15395845335888936,55.55555555555556,0.6928481889389633
40,0.021754193054922006,0.5241894738706224,37.5,0.15397299568872727,77.77777777777779,0.6931245429356552
41,0.02612138788967028,0.7177562730413849,37.5,0.1539909726206532,66.66666666666666,0.6937509618612019
42,0.000852969994770711,0.0014413263744993059,100.0,0.15362820885236464,44.44444444444444,0.6926747130845762
43,0.06932627014573901,0.283861400067731,50.0,0.15367629020166768,44.44444444444444,0.6917167932140925
44,0.7983531844686514,0.032044152507275776,87.5,0.15407189606649663,44.44444444444444,0.6919006034810934
45,0.1398060172062516,0.350923092337558,25.0,0.15352559364505305,33.33333333333333,0.6916060514666142
46,0.036915980652168466,0.3542374493170802,37.5,0.15411823292622437,44.44444444444444,0.6926135906982483
47,1.0264483360566594,0.005988005553645485,100.0,0.15430382864182404,44.44444444444444,0.692459304646877
