,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test
0,0.693324399493268,0.0883974006569313,55.61224489795919
1,0.6934478823305862,0.08837624846810416,50.0
2,0.6922045883067697,0.08837994616297724,53.06122448979592
3,0.6932915030487946,0.08793343527404185,50.0
4,0.6505250345336115,0.08515640397164978,50.0
5,0.6317624057889528,0.08652286595095006,51.53061224489795
6,1.0374612236479779,0.09485578045594587,52.04081632653062
7,0.47780311112586266,0.09142471861892741,52.04081632653062
8,0.8282192439425207,0.12489845580401587,52.04081632653062
9,0.9380453734232166,0.08230914255813246,64.28571428571429
10,0.656283322451464,0.08150661556590022,60.204081632653065
11,0.4613342057382601,0.0851234831199276,60.71428571428571
12,0.0629598447533921,0.09107143488791239,66.83673469387756
13,0.6007722785613666,0.09210316945704243,57.6530612244898
14,0.5508243776786615,0.10758207224300288,65.81632653061224
15,0.40279173648879724,0.08099319546577154,63.26530612244898
16,0.28886066487763,0.10659484356157395,62.244897959183675
17,0.12122829137473096,0.11673135785746153,57.6530612244898
18,0.7259899174297884,0.09148761023332008,66.3265306122449
19,0.05275040079305176,0.12475837234450324,64.28571428571429
20,0.8740881387140008,0.11191562196536732,62.755102040816325
21,0.09914081122117306,0.120052605762799,62.755102040816325
22,1.0088446036999692,0.13274405405640163,64.79591836734694
23,0.04794413891846292,0.12515780633611162,64.79591836734694
24,0.5076677913689337,0.09661036376462176,64.28571428571429
25,0.005392394519391187,0.15419186041978764,63.26530612244898
26,0.1894185181126917,0.1186421480654048,67.3469387755102
27,0.15292603407406954,0.19425160891024806,62.755102040816325
28,0.12351024790665853,0.16933626913363756,65.81632653061224
29,0.03510760950975192,0.21186200423624882,61.73469387755102
30,0.3151214516266236,0.20792272989692506,61.73469387755102
31,0.038128916144163555,0.15791544597154306,65.3061224489796
32,0.007199170234807195,0.1554674553184532,60.71428571428571
33,0.00447055725625555,0.207477321309112,64.79591836734694
34,0.0689129756926767,0.22543173804782493,60.204081632653065
35,0.017513466950357992,0.20233520276069328,63.775510204081634
36,0.00036168581104714545,0.312318604431894,67.3469387755102
37,0.00019540122199032477,0.22968445775297422,61.73469387755102
38,0.103550810748943,0.23895763360667757,65.3061224489796
39,0.029632809646391034,0.2967947932514211,60.71428571428571
40,0.010098232957396402,0.2520123189521504,64.79591836734694
41,0.015033417953828626,0.3211791106631652,62.244897959183675
42,1.6098565042995375e-05,0.33454321853588687,64.28571428571429
43,0.0003899974642759529,0.37577423506209345,59.693877551020414
44,0.2853882063322705,0.3197217891628762,66.83673469387756
45,0.00028361362687903387,0.3668150018375237,65.3061224489796
46,0.00011326390147061784,0.34236010637882824,60.71428571428571
47,0.00019845455818523795,0.3109573125779019,63.26530612244898
48,0.00016556423217059667,0.3306834055592787,65.3061224489796
49,0.00010582783178712715,0.3449615217126835,62.755102040816325
50,2.8787078699442343e-05,0.3381651687043312,65.3061224489796
51,0.0023642458461467833,0.3582412576089557,64.28571428571429
52,8.725221374062491e-05,0.4069730245672449,62.755102040816325
53,4.6323831876961865e-06,0.392028073728,61.73469387755102
54,0.0018857430142587258,0.37362554235304685,61.73469387755102
55,1.8732048700107883e-08,0.4498562139880334,62.755102040816325
56,8.418823116293744e-06,0.49763327723838247,60.204081632653065
57,3.3324784412066247e-06,0.5378760831750975,60.71428571428571
58,0.00026468433361914024,0.4404035976974448,62.755102040816325
59,1.3275708093924095e-05,0.40490703419221513,64.28571428571429
60,2.908705948277995e-05,0.4338395457095882,63.775510204081634
61,0.0002992756266052313,0.4596440304519565,60.71428571428571
62,4.049008120031349e-05,0.4666083140034331,62.244897959183675
63,2.054202442548655e-06,0.4732406672352663,63.775510204081634
64,1.8671161668113812e-06,0.4643743397354735,61.73469387755102
65,0.0010201645515006527,0.4554916382684096,63.26530612244898
66,9.5295785981399e-10,0.5540765834803827,61.224489795918366
67,1.9383875645186488e-05,0.40292576224164706,62.755102040816325
68,2.3350824551411893e-06,0.5755227601186563,57.6530612244898
69,3.9545117637494426e-05,0.4131889602502054,60.71428571428571
70,0.0003419606876030236,0.3919900926592686,62.244897959183675
71,1.2706027283553456e-05,0.4582096567736129,62.755102040816325
72,1.1536970335495725e-05,0.45634799310396723,62.755102040816325
73,5.901098171652503e-07,0.5660526402252377,63.26530612244898
74,0.001720471897589511,0.4602663695379882,61.73469387755102
75,1.7364904189206305e-08,0.324925883569232,63.775510204081634
76,0.0003912056239198413,0.37373075960200053,60.71428571428571
77,7.795061378927795e-05,0.4412258638396868,62.244897959183675
78,4.275437767898478e-05,0.4345284370091796,64.79591836734694
79,0.006392917574538565,0.38394663640329796,62.755102040816325
80,0.0020962357706097857,0.4447508904525804,63.26530612244898
81,8.672671625243536e-06,0.47143298198135974,63.775510204081634
82,1.6655901136400788e-08,0.4838869142613073,61.224489795918366
83,1.4544621876681742e-05,0.4969437934875562,61.224489795918366
84,5.488651692226425e-05,0.49842111027115105,63.26530612244898
85,4.067818562447353e-05,0.5094790684293391,64.79591836734694
86,1.339945853146143e-05,0.489451964799885,64.79591836734694
87,1.193917876822171e-05,0.4949356976468867,64.79591836734694
88,3.2545854494037685e-06,0.517314513561619,65.3061224489796
89,2.0242316085221323e-07,0.5403758433395387,65.3061224489796
90,3.299446108559883e-08,0.5671672309051896,65.81632653061224
91,3.10372138405942e-05,0.581163944640152,65.81632653061224
92,5.116613120457524e-07,0.5804486937764084,65.3061224489796
93,3.6763088464243293e-07,0.5917146095668377,65.3061224489796
94,1.1022277257948297e-07,0.5930216493719597,65.3061224489796
95,1.9275261396448473e-08,0.5981382150376395,65.81632653061224
96,2.410579731421257e-09,0.6025312754888213,65.81632653061224
97,5.406057120699255e-08,0.5952308388535186,65.3061224489796
98,1.1754820668106736e-06,0.5985180690625753,65.3061224489796
99,7.185323175784115e-09,0.6202255849797601,65.81632653061224
