,DUP22q11_2,DUP22q11_2,DUP22q11_2,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,2.100431518784862,0.17288570993609775,22.22222222222222,0.09386891280077841,48.69565217391305,0.6226517069870915
1,0.48524891948427923,0.22950589367590013,33.33333333333333,0.10726042448322874,53.91304347826087,0.49928278326246095
2,0.8251975550985767,0.21969134409844507,33.33333333333333,0.11713139582899697,48.69565217391305,0.6264153577435476
3,0.0033048902429565325,0.24545649493324653,66.66666666666666,0.15106502199064722,46.08695652173913,0.3277719987016578
4,1.192834409967838,0.16048412069453,22.22222222222222,0.16604458131888625,47.82608695652174,0.741265233187577
5,0.0868588146931245,0.34406079520870114,33.33333333333333,0.17840819811376446,52.17391304347826,0.25005542851712403
6,0.03206432415238177,0.3655861876416886,33.33333333333333,0.2057390190322477,45.21739130434783,1.3211879395959627
7,0.0014945617700450695,0.6623582231948761,22.22222222222222,0.20248711557998872,56.52173913043478,0.6932356261769941
8,0.0010857561313318048,0.89640312582302,33.33333333333333,0.25792674113688113,47.82608695652174,0.0887534050969105
9,0.0020909515513850637,0.38357078143133616,22.22222222222222,0.2811869979162579,53.91304347826087,0.01455868609763836
10,0.0012423623244807935,0.932478947470199,22.22222222222222,0.3274798429518708,52.17391304347826,0.021971536115234374
11,0.00035765342937462324,0.5323215919422117,22.22222222222222,0.3119877142434222,53.04347826086957,0.004749069181157486
12,7.969797110328388e-05,0.40017437220305774,22.22222222222222,0.4815191369169522,53.91304347826087,0.1470987796458823
13,0.0022595415606098362,0.41170344816792315,22.22222222222222,0.4167811314521062,52.17391304347826,0.013164591023697856
14,0.0004954497963083833,0.5104076461903678,11.11111111111111,0.5917865536639908,51.30434782608696,0.24636491558246054
15,0.00021253826627987574,0.47197810994516093,22.22222222222222,0.47789965959560327,56.52173913043478,0.002063543970951193
16,0.0006756323855663357,0.4427330243144918,22.22222222222222,0.5162834536543929,57.391304347826086,0.0011335564113133013
17,1.4865470043262541e-05,0.45795541550077307,33.33333333333333,0.5065285410594779,53.91304347826087,0.0012070411795661248
18,0.0001456538901602714,0.946416487607835,22.22222222222222,0.5630015739060235,56.52173913043478,7.17855958750877e-05
19,0.0009290073423525833,0.5018939615027431,33.33333333333333,0.5121318030640049,55.65217391304348,0.0007848763983553822
20,0.00018196861098276136,1.0743315838797807,33.33333333333333,0.5401290699139436,56.52173913043478,9.761247416870814e-05
21,0.0002669377176141541,0.8094092421785263,33.33333333333333,0.5251455475221488,55.65217391304348,1.3396764247761118e-05
22,0.00018080660375737614,0.5624389195933994,33.33333333333333,0.5221938168753366,55.65217391304348,7.456965208675665e-05
23,0.0002302653941685322,0.5218177921984586,33.33333333333333,0.5469212206574133,55.65217391304348,3.511807273214135e-05
24,3.075139058778565e-05,1.1950222221859608,33.33333333333333,0.5504221884474277,55.65217391304348,3.8936730150141934e-05
25,4.307526802842736e-05,1.2006030511000216,33.33333333333333,0.5424591919357598,55.65217391304348,0.00011870087307823674
26,0.00012452216386384994,1.1440974880518793,33.33333333333333,0.5827044330367094,55.65217391304348,0.0002633905669108926
27,0.0002525520086183847,0.5103498152148003,33.33333333333333,0.5501814005353642,55.65217391304348,0.00034116767604909997
28,0.00022786038482928904,1.1703988579976357,33.33333333333333,0.5382132443009294,55.65217391304348,0.00011520347526039912
29,7.300157342694257e-05,1.2326107066427898,33.33333333333333,0.5781197227240821,55.65217391304348,0.0002735906090042926
30,0.00016576429657559426,0.5280675619472364,33.33333333333333,0.5450829246975168,55.65217391304348,0.00012118736192904593
31,3.349630398788473e-05,0.528136503294839,33.33333333333333,0.5860947362794287,55.65217391304348,0.00010032164278852352
32,4.26820643370415e-05,1.0513033406231997,33.33333333333333,0.5475804487350404,55.65217391304348,5.6360734268724106e-05
33,4.177154751867703e-05,0.536122807744802,33.33333333333333,0.585888629228339,55.65217391304348,0.00024008646627413912
34,7.848125796224633e-05,0.9013525895158853,33.33333333333333,0.5748542110768627,55.65217391304348,0.00015525248338768197
35,3.760069424064572e-05,0.5347701845537415,33.33333333333333,0.5668908404487777,55.65217391304348,1.8764070955608287e-05
36,1.4992556814902454e-05,1.278408631647072,33.33333333333333,0.5863258370452925,54.78260869565217,2.152417344830172e-05
37,4.4870482682596064e-05,0.5730153922406848,33.33333333333333,0.56033939390141,55.65217391304348,3.859833950916022e-05
38,9.19711993972725e-06,0.574446753368213,44.44444444444444,0.5789840581500899,55.65217391304348,9.505732574301777e-05
39,3.41690106155392e-05,1.2930061275790892,44.44444444444444,0.5901428478501349,55.65217391304348,2.165845626851427e-05
40,1.435663201362234e-05,1.2586839262202356,44.44444444444444,0.5946201112880015,55.65217391304348,3.45414068071148e-05
41,4.952563016479524e-06,0.9330682496945966,44.44444444444444,0.5959162414511752,54.78260869565217,6.374369252319579e-05
42,4.101116933630856e-05,0.5708859836681248,44.44444444444444,0.6458900478959783,54.78260869565217,3.7393858497988396e-05
43,2.1937845936980797e-05,1.3166378657919067,44.44444444444444,0.6147691591545876,55.65217391304348,4.469209795082898e-05
44,2.8305043540020362e-05,1.2801174089536276,44.44444444444444,0.6097527931334578,55.65217391304348,0.00011900458203034304
45,4.6255758192481404e-05,0.5774013623238161,44.44444444444444,0.5821950871619025,55.65217391304348,2.3397565900207807e-05
46,4.030893778119158e-05,0.5579511841895518,44.44444444444444,0.5988940438970825,55.65217391304348,7.095731226956579e-05
47,5.448607705948855e-05,0.5585068498909149,44.44444444444444,0.5968987477951452,54.78260869565217,7.610565209056035e-05
48,5.7423721955713246e-05,0.9696709649079741,44.44444444444444,0.58733943393459,54.78260869565217,6.487776368632281e-05
