,SZ,SZ,SZ,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6938115972436921,0.08594741401406328,55.46875,0.15326455780858061,22.22222222222222,0.6852799230555059
1,0.6940392636129521,0.08495939405789199,52.34375,0.1556936123625635,22.22222222222222,0.6917238078936765
2,0.5830565860404185,0.08474702153263128,60.9375,0.1596666314801187,22.22222222222222,0.6783395200853697
3,1.7376367804348882,0.1254130613628413,57.8125,0.15137638208670556,22.22222222222222,0.6728965870789251
4,0.44082497568689966,0.08061217583690662,64.84375,0.17446526683920757,22.22222222222222,0.6568767392440655
5,0.7246528788875817,0.07729322846926083,65.625,0.18031332779033896,22.22222222222222,0.6421215322127879
6,0.37790497236366455,0.10012132075320443,62.5,0.18565425575125635,22.22222222222222,0.9373730050758482
7,0.7416248704199379,0.1273219421612276,64.84375,0.15068189021858916,22.22222222222222,0.6611909135096837
8,0.16535621570448988,0.1039370267528001,64.0625,0.19552513373569533,22.22222222222222,0.6428727117317715
9,0.26219503057800314,0.08726070930953833,69.53125,0.17604861364424707,22.22222222222222,1.0224278826463582
10,0.17900785721325155,0.08446208872643829,72.65625,0.16649102059334386,22.22222222222222,0.7212451381277445
11,0.10636266622980302,0.14017052889259074,58.59375,0.1986385246006381,22.22222222222222,0.6374910430719429
12,0.36825947084990895,0.07183615807868562,74.21875,0.15727538865459595,22.22222222222222,0.7252709896367896
13,0.02599534085678051,0.08412210859055909,73.4375,4.950928989519597,22.22222222222222,0.5646889378951446
14,0.07406231772761741,0.10220448094655908,74.21875,0.2249363908628331,22.22222222222222,0.6335083151934361
15,0.022545925534491917,0.11982364672834869,73.4375,0.1629170895648005,22.22222222222222,0.6493436602323315
16,0.0034492215666670017,0.12362554113984968,71.09375,0.21503995831378997,22.22222222222222,0.585310204630594
17,0.04411857211589824,0.12248648602021318,74.21875,0.17526272639365284,22.22222222222222,0.5377215209316555
