,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
9,164.96990555765245,147.51472524864226,0.0,0.0,0.0,0.0,0.0,6.715393641537914,0.0,0.0,0.0,0.0,0.0,2.319489166971388,2.632224987213296,0.0,0.0,0.0,0.0,0.0,3.405413997243773,8.175236655766817,0.0,0.0,0.0,0.0,0.0,13.985148117602899,2.791763663162859,0.0,0.0,0.0,0.0,0.0,7.648309155162123,314.9843593280008,0.0,0.0,0.0,0.0,0.0,113.21984549569444,52.35088583475333,0.0,0.0,0.0,0.0,0.0,29.446913050356113,70.45733343920463,0.0,0.0,0.0,0.0,0.0,56.2875332514447,121.43059871876959,0.0,0.0,0.0,0.0,0.0,188.8114055627075,71.95090455048984,0.0,0.0,0.0,0.0,0.0,39.04297316785396,80.51617747147246,0.0,0.0,0.0,0.0,0.0,12.427659669556759,173.89395275614547,0.0,0.0,0.0,0.0,0.0,160.12572444089582,114.56310343438854,0.0,0.0,0.0,0.0,0.0,24.724393811099254,67.18762036374576,0.0,0.0,0.0,0.0,0.0,170.02690857998462,91.63217850495224,0.0,0.0,0.0,0.0,0.0,112.15379966274519,230.1176611187421,0.0,0.0,0.0,0.0,0.0,80.97979700733192,8.58611770305572,0.0,0.0,0.0,0.0,0.0,74.54064738050143
10,19.719922650829353,65.9775829503148,0.0,0.0,0.0,0.0,0.0,4.6288924647842045,0.0,0.0,0.0,0.0,0.0,11.869591992195607,11.731527465772503,0.0,0.0,0.0,0.0,0.0,4.484805706494271,11.844535954900495,0.0,0.0,0.0,0.0,0.0,0.7993408161879154,5.894540135192684,0.0,0.0,0.0,0.0,0.0,5.992761200283261,271.5550052424731,0.0,0.0,0.0,0.0,0.0,91.68146800600937,47.56144711042536,0.0,0.0,0.0,0.0,0.0,73.50637395228482,86.45162422215611,0.0,0.0,0.0,0.0,0.0,767.6086005592857,131.6005181195045,0.0,0.0,0.0,0.0,0.0,23.26281433277309,71.68409321732531,0.0,0.0,0.0,0.0,0.0,41.925452660710526,85.72752397134627,0.0,0.0,0.0,0.0,0.0,18.519790497998645,121.01683240722802,0.0,0.0,0.0,0.0,0.0,61.25194095299954,108.50178844161906,0.0,0.0,0.0,0.0,0.0,15.26400816789572,67.78507765963741,0.0,0.0,0.0,0.0,0.0,91.58963698797156,44.562557815051186,0.0,0.0,0.0,0.0,0.0,146.57198512478854,111.57967036251534,0.0,0.0,0.0,0.0,0.0,83.18665858580258,37.65938689360511,0.0,0.0,0.0,0.0,0.0,38.805822793434004
11,88.23756646551072,72.67991914710018,0.0,0.0,0.0,0.0,0.0,4.410622398094449,0.0,0.0,0.0,0.0,0.0,7.340644985079037,17.611448516286064,0.0,0.0,0.0,0.0,0.0,2.738147437969489,10.729226877954225,0.0,0.0,0.0,0.0,0.0,21.041582816293776,5.428275857009444,0.0,0.0,0.0,0.0,0.0,2.7692332244751365,271.15936654819063,0.0,0.0,0.0,0.0,0.0,80.82507676480482,24.42320834597098,0.0,0.0,0.0,0.0,0.0,25.339751471290526,48.63404282074951,0.0,0.0,0.0,0.0,0.0,23.648005947841266,123.8276524313682,0.0,0.0,0.0,0.0,0.0,9.11586961918803,57.08743464690312,0.0,0.0,0.0,0.0,0.0,1.3261558496600359,104.19837758178069,0.0,0.0,0.0,0.0,0.0,31.155595977920633,119.88028568554743,0.0,0.0,0.0,0.0,0.0,94.64056244023838,102.26485965789536,0.0,0.0,0.0,0.0,0.0,19.213042207804556,61.71987425531875,0.0,0.0,0.0,0.0,0.0,245.6640681563199,45.101142069150626,0.0,0.0,0.0,0.0,0.0,109.86388747073391,152.05470146446967,0.0,0.0,0.0,0.0,0.0,36.65906220419814,16.965444853539548,0.0,0.0,0.0,0.0,0.0,14.036614396851757
12,467.9195493031733,647.2928519115501,0.0,0.0,0.0,0.0,0.0,9.718696994512781,0.0,0.0,0.0,0.0,0.0,13.403360215522675,33.859236132914795,0.0,0.0,0.0,0.0,0.0,1.566368385237419,79.99653331040024,0.0,0.0,0.0,0.0,0.0,41.282297979678674,3.5598681028262043,0.0,0.0,0.0,0.0,0.0,8.65011938209435,424.25604670604355,0.0,0.0,0.0,0.0,0.0,91.68667779506761,50.95276139652163,0.0,0.0,0.0,0.0,0.0,22.64609060362049,200.9605810671971,0.0,0.0,0.0,0.0,0.0,163.33648997642985,98.24074797757382,0.0,0.0,0.0,0.0,0.0,1.9967020379214362,220.9008376624995,0.0,0.0,0.0,0.0,0.0,110.39660103264208,379.83041874201245,0.0,0.0,0.0,0.0,0.0,27.148001484859428,448.3893643288028,0.0,0.0,0.0,0.0,0.0,34.879100994469646,215.86251756635127,0.0,0.0,0.0,0.0,0.0,47.11748091189344,228.80166249814096,0.0,0.0,0.0,0.0,0.0,126.95947089668455,780.5070723699546,0.0,0.0,0.0,0.0,0.0,93.17409137242902,148.27026482451635,0.0,0.0,0.0,0.0,0.0,237.2343583217978,155.1862292574459,0.0,0.0,0.0,0.0,0.0,17.328017361663296
13,3.1954435535082313,149.7442144205795,0.0,0.0,0.0,0.0,0.0,5.530087274826185,0.0,0.0,0.0,0.0,0.0,4.217346407057245,2.095568848220468,0.0,0.0,0.0,0.0,0.0,7.448506023745635,7.896730030513183,0.0,0.0,0.0,0.0,0.0,15.90924320940682,4.426582507019203,0.0,0.0,0.0,0.0,0.0,0.36686063307887273,266.04861577489095,0.0,0.0,0.0,0.0,0.0,58.57981725646463,30.901877961621004,0.0,0.0,0.0,0.0,0.0,10.211408111103186,60.00363423713796,0.0,0.0,0.0,0.0,0.0,0.008696090355949569,132.4980594900517,0.0,0.0,0.0,0.0,0.0,54.80990175072111,61.4395766880729,0.0,0.0,0.0,0.0,0.0,4.782589397843165,79.05183615834332,0.0,0.0,0.0,0.0,0.0,31.059810927780664,92.76448837660436,0.0,0.0,0.0,0.0,0.0,92.61559942636632,79.53558268207772,0.0,0.0,0.0,0.0,0.0,29.858104114682686,67.84571763326922,0.0,0.0,0.0,0.0,0.0,74.89190286665043,43.69488584891994,0.0,0.0,0.0,0.0,0.0,86.68861367699938,212.19279694387825,0.0,0.0,0.0,0.0,0.0,90.276446817874,5.10431427981112,0.0,0.0,0.0,0.0,0.0,32.47773980806928
14,27.37057593432148,67.16484211934888,0.0,0.0,0.0,0.0,0.0,6.522428065111007,0.0,0.0,0.0,0.0,0.0,6.657659635307664,3.121905397479422,0.0,0.0,0.0,0.0,0.0,10.004822324702303,13.148704524592766,0.0,0.0,0.0,0.0,0.0,4.0953626424057585,13.076492865679027,0.0,0.0,0.0,0.0,0.0,4.528094517645985,244.87766915696162,0.0,0.0,0.0,0.0,0.0,167.5637306134394,68.99055957051522,0.0,0.0,0.0,0.0,0.0,6.133943994513572,45.34043178608145,0.0,0.0,0.0,0.0,0.0,361.1840490721014,79.0202203908147,0.0,0.0,0.0,0.0,0.0,12.73696217173381,92.29539836266605,0.0,0.0,0.0,0.0,0.0,98.00225382367984,76.94127956862653,0.0,0.0,0.0,0.0,0.0,48.10709705520783,82.20311530306165,0.0,0.0,0.0,0.0,0.0,51.682330494845274,89.92370495175165,0.0,0.0,0.0,0.0,0.0,5.517168271718901,163.64020487196555,0.0,0.0,0.0,0.0,0.0,19.252146813095973,90.62243192334947,0.0,0.0,0.0,0.0,0.0,82.76212543902687,135.94071358869138,0.0,0.0,0.0,0.0,0.0,86.62953467432847,85.05819192266135,0.0,0.0,0.0,0.0,0.0,17.41481588636064
15,19.906874190473673,192.19344042785116,0.0,0.0,0.0,0.0,0.0,5.588596362921368,0.0,0.0,0.0,0.0,0.0,6.816321174792914,1.554766858331662,0.0,0.0,0.0,0.0,0.0,6.71124033442577,18.658858809199536,0.0,0.0,0.0,0.0,0.0,3.710291544255287,4.367543182830247,0.0,0.0,0.0,0.0,0.0,0.997575067246374,281.3792952683698,0.0,0.0,0.0,0.0,0.0,42.53062070743355,40.165622004384396,0.0,0.0,0.0,0.0,0.0,20.643430890500884,83.4500647977079,0.0,0.0,0.0,0.0,0.0,0.3448928454327611,96.90633288913361,0.0,0.0,0.0,0.0,0.0,123.65665027979699,78.7589878172477,0.0,0.0,0.0,0.0,0.0,3.4507434486927693,78.05852746658664,0.0,0.0,0.0,0.0,0.0,4.762510855327378,79.90263220875477,0.0,0.0,0.0,0.0,0.0,32.68231259806623,55.34569547230525,0.0,0.0,0.0,0.0,0.0,21.31548535798085,61.387280255287074,0.0,0.0,0.0,0.0,0.0,2.1249375707513023,78.293537500906,0.0,0.0,0.0,0.0,0.0,62.74089686933691,185.3800409285546,0.0,0.0,0.0,0.0,0.0,23.211799483114753,5.396028601794016,0.0,0.0,0.0,0.0,0.0,23.06981349375065
16,35.449021541930705,201.2451215899327,0.0,0.0,0.0,0.0,0.0,18.457737239523386,0.0,0.0,0.0,0.0,0.0,52.27079928283056,1.1076289643908532,0.0,0.0,0.0,0.0,0.0,6.9528690723438515,8.386731474150759,0.0,0.0,0.0,0.0,0.0,19.6995627378869,2.744500033654542,0.0,0.0,0.0,0.0,0.0,2.7508921967196507,494.3927030153927,0.0,0.0,0.0,0.0,0.0,394.0017730601184,49.69537474401382,0.0,0.0,0.0,0.0,0.0,2.9948489312136966,99.39346078726429,0.0,0.0,0.0,0.0,0.0,37.58938703372402,74.98315943984375,0.0,0.0,0.0,0.0,0.0,22.591194009289335,156.47006674577707,0.0,0.0,0.0,0.0,0.0,4.607664352769183e-05,330.69649286304923,0.0,0.0,0.0,0.0,0.0,29.07685454030954,356.10685287425076,0.0,0.0,0.0,0.0,0.0,14.836596924483233,242.02781284022993,0.0,0.0,0.0,0.0,0.0,8.410643183362073,57.756912089281606,0.0,0.0,0.0,0.0,0.0,53.48689223769989,94.79886037753613,0.0,0.0,0.0,0.0,0.0,193.3232021753153,72.07862199942177,0.0,0.0,0.0,0.0,0.0,220.22449083183182,96.8172838165486,0.0,0.0,0.0,0.0,0.0,198.84027958452975
17,44.117847855234004,79.46754195346031,0.0,0.0,0.0,0.0,0.0,3.9708609211472936,0.0,0.0,0.0,0.0,0.0,0.9437835939686252,7.947682779344774,0.0,0.0,0.0,0.0,0.0,0.28973530034274436,12.784714799856259,0.0,0.0,0.0,0.0,0.0,3.401231234784426,17.532960269985118,0.0,0.0,0.0,0.0,0.0,27.979958469695276,255.23848620450127,0.0,0.0,0.0,0.0,0.0,52.73919605447139,25.308066388988628,0.0,0.0,0.0,0.0,0.0,13.935795693046819,114.1743162071133,0.0,0.0,0.0,0.0,0.0,21.387940425696566,157.92510131820006,0.0,0.0,0.0,0.0,0.0,1.1764505948815265,54.945738027134304,0.0,0.0,0.0,0.0,0.0,205.00972413343555,81.43475190926044,0.0,0.0,0.0,0.0,0.0,11.723575549381804,87.86467777789659,0.0,0.0,0.0,0.0,0.0,36.68432842581405,59.82473802042814,0.0,0.0,0.0,0.0,0.0,97.86642538763064,63.209507900605786,0.0,0.0,0.0,0.0,0.0,44.43727079962136,64.62100298429205,0.0,0.0,0.0,0.0,0.0,14.013516323355097,177.25479624063354,0.0,0.0,0.0,0.0,0.0,254.96871057715407,25.317421677237537,0.0,0.0,0.0,0.0,0.0,65.52704663896631
18,165.6840825609806,65.50018728106662,0.0,0.0,0.0,0.0,0.0,3.3065077039257433,0.0,0.0,0.0,0.0,0.0,0.49325913714213926,1.5153867743713556,0.0,0.0,0.0,0.0,0.0,0.24069105739421515,8.22465664808325,0.0,0.0,0.0,0.0,0.0,36.495227822994316,3.370322484630699,0.0,0.0,0.0,0.0,0.0,2.933296344398667,251.99332909248196,0.0,0.0,0.0,0.0,0.0,45.339496463573674,31.090236531855687,0.0,0.0,0.0,0.0,0.0,43.74229249365112,44.58514347011353,0.0,0.0,0.0,0.0,0.0,346.290211174362,64.43084307270694,0.0,0.0,0.0,0.0,0.0,34.760372537317934,41.29439857102535,0.0,0.0,0.0,0.0,0.0,1.053276796097057,95.39304438349737,0.0,0.0,0.0,0.0,0.0,31.311053871535986,81.17655747694623,0.0,0.0,0.0,0.0,0.0,9.014669833075436,64.93363296795485,0.0,0.0,0.0,0.0,0.0,19.02424372881057,93.4418364313138,0.0,0.0,0.0,0.0,0.0,29.323836691957283,60.81604724671605,0.0,0.0,0.0,0.0,0.0,302.0883169708975,86.887955641423,0.0,0.0,0.0,0.0,0.0,59.43113704118109,3.35649041253058,0.0,0.0,0.0,0.0,0.0,16.420334081615113
