,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,291.78286218549187,559.0070140997268,0.0,0.0,0.0,0.0,0.0,13.982978822934585,0.0,0.0,0.0,0.0,0.0,12.51572986365168,148.1827939055803,0.0,0.0,0.0,0.0,0.0,145.79280459820694,149.86088577910138,0.0,0.0,0.0,0.0,0.0,31.333196821740252,1037.0855161247816,0.0,0.0,0.0,0.0,0.0,611.4868123487018,171.78166406139755,0.0,0.0,0.0,0.0,0.0,117.44645926326139,543.2620581193678,0.0,0.0,0.0,0.0,0.0,160.8071139883651,373.24435029243875,0.0,0.0,0.0,0.0,0.0,1333.5142004149654,807.1687563698706,0.0,0.0,0.0,0.0,0.0,937.5164313390148,282.4520860901206,0.0,0.0,0.0,0.0,0.0,231.1692635792621,776.4614823501886,0.0,0.0,0.0,0.0,0.0,429.81453273908573,220.06582627511088,0.0,0.0,0.0,0.0,0.0,2.793325532574036,129.85248707639326,0.0,0.0,0.0,0.0,0.0,514.7807299686584,2446.6978112011902,0.0,0.0,0.0,0.0,0.0,3088.944855370147,4242.706066307574,0.0,0.0,0.0,0.0,0.0,3495.271272129521,4175.768028650296,0.0,0.0,0.0,0.0,0.0,3800.8723475659745,127.5317286029305,0.0,0.0,0.0,0.0,0.0,172.32365931392172
1,179.98703972081077,502.28603138695024,0.0,0.0,0.0,0.0,0.0,14.752288848668956,0.0,0.0,0.0,0.0,0.0,14.61062882198338,33.37496214925643,0.0,0.0,0.0,0.0,0.0,40.60076712734821,38.793510898599735,0.0,0.0,0.0,0.0,0.0,104.25285652930286,840.1088354450651,0.0,0.0,0.0,0.0,0.0,817.5885800852757,155.04165075051205,0.0,0.0,0.0,0.0,0.0,156.89028765224674,326.4094032664668,0.0,0.0,0.0,0.0,0.0,170.45286298062817,178.64961658650208,0.0,0.0,0.0,0.0,0.0,118.16579272930467,370.7054353669085,0.0,0.0,0.0,0.0,0.0,84.44330463385646,159.472724768532,0.0,0.0,0.0,0.0,0.0,231.02504965817536,496.8106546394518,0.0,0.0,0.0,0.0,0.0,452.1035233517563,143.9655506530047,0.0,0.0,0.0,0.0,0.0,29.889912649218076,95.97416055679749,0.0,0.0,0.0,0.0,0.0,18.05670375890375,2021.6600047767042,0.0,0.0,0.0,0.0,0.0,1623.0651533385767,3376.7669852467598,0.0,0.0,0.0,0.0,0.0,2961.7812139469497,3835.0687490691366,0.0,0.0,0.0,0.0,0.0,4077.6603737635073,52.37073569372645,0.0,0.0,0.0,0.0,0.0,87.48793851192131
2,350.015577239662,345.722923825381,0.0,0.0,0.0,0.0,0.0,6.217259237325635,0.0,0.0,0.0,0.0,0.0,9.163213784866516,19.2635095741563,0.0,0.0,0.0,0.0,0.0,19.76864707570026,9.773658942756295,0.0,0.0,0.0,0.0,0.0,8.192024359119046,575.8342329209083,0.0,0.0,0.0,0.0,0.0,714.769940812556,38.64741765677205,0.0,0.0,0.0,0.0,0.0,38.65229046377228,181.00330047756614,0.0,0.0,0.0,0.0,0.0,8.916167877475523,144.03262310800207,0.0,0.0,0.0,0.0,0.0,653.1925965088344,159.8120452383464,0.0,0.0,0.0,0.0,0.0,0.30183620402993633,87.99047472317557,0.0,0.0,0.0,0.0,0.0,150.06817559734708,192.3604415924836,0.0,0.0,0.0,0.0,0.0,236.30969510029163,61.178287502960416,0.0,0.0,0.0,0.0,0.0,83.92112471312383,118.41122685273464,0.0,0.0,0.0,0.0,0.0,182.29276563634073,1224.586856973617,0.0,0.0,0.0,0.0,0.0,1140.6750486066817,3421.930375000075,0.0,0.0,0.0,0.0,0.0,3579.284484288256,2779.1374673472164,0.0,0.0,0.0,0.0,0.0,2742.0197006377743,34.70281314259682,0.0,0.0,0.0,0.0,0.0,45.62378243830425
3,161.0124637118945,295.6277723510485,0.0,0.0,0.0,0.0,0.0,1.613968357028,0.0,0.0,0.0,0.0,0.0,2.103017365058315,12.327108780665228,0.0,0.0,0.0,0.0,0.0,10.816218175186794,6.7022679614208975,0.0,0.0,0.0,0.0,0.0,8.577153785957002,473.22350390094664,0.0,0.0,0.0,0.0,0.0,540.0434519092236,31.0159139478108,0.0,0.0,0.0,0.0,0.0,19.11832363008724,108.94517010340253,0.0,0.0,0.0,0.0,0.0,325.00181965328903,131.49929815424173,0.0,0.0,0.0,0.0,0.0,250.416859350603,135.29159637498725,0.0,0.0,0.0,0.0,0.0,11.9045362417376,118.14432143494275,0.0,0.0,0.0,0.0,0.0,179.73454384057098,115.76987269335936,0.0,0.0,0.0,0.0,0.0,69.87217942696287,29.433124676746232,0.0,0.0,0.0,0.0,0.0,0.2999416258704705,67.12139048738783,0.0,0.0,0.0,0.0,0.0,12.03219146918748,752.8010416236691,0.0,0.0,0.0,0.0,0.0,990.3329755980344,2532.978941469183,0.0,0.0,0.0,0.0,0.0,3324.958466220857,2227.269743551038,0.0,0.0,0.0,0.0,0.0,2001.726498810261,40.88459760170298,0.0,0.0,0.0,0.0,0.0,151.4914578712766
4,209.46272353332427,271.4042132178991,0.0,0.0,0.0,0.0,0.0,2.5676988065184063,0.0,0.0,0.0,0.0,0.0,9.99601367925335,7.941205365162153,0.0,0.0,0.0,0.0,0.0,11.243892973085455,11.093886580050905,0.0,0.0,0.0,0.0,0.0,17.07014040752009,441.99371929775157,0.0,0.0,0.0,0.0,0.0,202.8317021964383,34.68867324618795,0.0,0.0,0.0,0.0,0.0,71.94620646402652,153.77934056493092,0.0,0.0,0.0,0.0,0.0,413.53894586002883,215.12154254105943,0.0,0.0,0.0,0.0,0.0,28.692855735354044,163.2178432923147,0.0,0.0,0.0,0.0,0.0,0.03365069528728269,255.0545001597458,0.0,0.0,0.0,0.0,0.0,34.46181752314094,96.41002455681306,0.0,0.0,0.0,0.0,0.0,182.99040971647915,39.97034225215143,0.0,0.0,0.0,0.0,0.0,1.4653028982597642,132.27532862739486,0.0,0.0,0.0,0.0,0.0,100.71829759855507,149.8504291715215,0.0,0.0,0.0,0.0,0.0,346.07437213450265,1607.6194629809427,0.0,0.0,0.0,0.0,0.0,1940.540006992612,1245.9555964507983,0.0,0.0,0.0,0.0,0.0,1165.956521648303,102.42673064778523,0.0,0.0,0.0,0.0,0.0,97.52992269402077
5,449.47378033782644,281.651172042168,0.0,0.0,0.0,0.0,0.0,11.118705479911654,0.0,0.0,0.0,0.0,0.0,13.543971213820942,4.851421153814656,0.0,0.0,0.0,0.0,0.0,15.202326134742673,5.340947135162176,0.0,0.0,0.0,0.0,0.0,4.306017121609002,397.3566536009215,0.0,0.0,0.0,0.0,0.0,426.0416634205461,44.305425843991195,0.0,0.0,0.0,0.0,0.0,22.210193885654583,88.28740838851826,0.0,0.0,0.0,0.0,0.0,46.0824550985591,92.62761964794313,0.0,0.0,0.0,0.0,0.0,252.65871124696315,101.56443257466067,0.0,0.0,0.0,0.0,0.0,34.94710035895113,91.07626287959702,0.0,0.0,0.0,0.0,0.0,36.905419606372526,89.43387095680478,0.0,0.0,0.0,0.0,0.0,94.43504885425281,88.51816494110186,0.0,0.0,0.0,0.0,0.0,2.3257413335700035,83.16648621663357,0.0,0.0,0.0,0.0,0.0,257.78064847480806,206.24689436890654,0.0,0.0,0.0,0.0,0.0,274.67140315278306,1097.347276373383,0.0,0.0,0.0,0.0,0.0,1233.0731631526426,970.730610288462,0.0,0.0,0.0,0.0,0.0,306.7418557069712,20.21094176385273,0.0,0.0,0.0,0.0,0.0,19.017109481579197
6,242.45721869832713,203.56761580641592,0.0,0.0,0.0,0.0,0.0,2.5640709145260874,0.0,0.0,0.0,0.0,0.0,0.12586101316586698,3.625393389024394,0.0,0.0,0.0,0.0,0.0,11.97148626199272,3.9351282471116122,0.0,0.0,0.0,0.0,0.0,1.8281464074744946,349.0573455271909,0.0,0.0,0.0,0.0,0.0,199.97929423296327,30.756635779076287,0.0,0.0,0.0,0.0,0.0,13.08014906667509,103.33050416973815,0.0,0.0,0.0,0.0,0.0,0.24065851034395477,87.87509939791464,0.0,0.0,0.0,0.0,0.0,190.38755172865987,133.61159610460024,0.0,0.0,0.0,0.0,0.0,38.14531840277263,111.73373343738136,0.0,0.0,0.0,0.0,0.0,89.79647909406522,93.31683961884362,0.0,0.0,0.0,0.0,0.0,50.95196136515094,67.91473535741736,0.0,0.0,0.0,0.0,0.0,6.925154798513604,144.94131067945048,0.0,0.0,0.0,0.0,0.0,91.92801120051149,84.87453106204086,0.0,0.0,0.0,0.0,0.0,214.40524533865118,671.0162636290894,0.0,0.0,0.0,0.0,0.0,702.7218313285813,309.88852988967085,0.0,0.0,0.0,0.0,0.0,186.5637815800548,46.25982164162338,0.0,0.0,0.0,0.0,0.0,99.96702621289728
7,431.51058026202645,225.52434597487664,0.0,0.0,0.0,0.0,0.0,6.668369589763268,0.0,0.0,0.0,0.0,0.0,11.684749624502238,7.305524797781988,0.0,0.0,0.0,0.0,0.0,15.89329415363009,3.7042899675326217,0.0,0.0,0.0,0.0,0.0,7.171871416220651,332.80225643238975,0.0,0.0,0.0,0.0,0.0,144.70504694974403,67.98674098345361,0.0,0.0,0.0,0.0,0.0,48.20762466910527,87.98789559194496,0.0,0.0,0.0,0.0,0.0,58.824501734816025,187.38540725488326,0.0,0.0,0.0,0.0,0.0,58.50086204527267,81.36120832318312,0.0,0.0,0.0,0.0,0.0,50.942944643502756,95.92143068907332,0.0,0.0,0.0,0.0,0.0,10.858086588615896,108.0990970865291,0.0,0.0,0.0,0.0,0.0,52.478002103113056,13.213739812832053,0.0,0.0,0.0,0.0,0.0,10.440872418897163,88.05746137994684,0.0,0.0,0.0,0.0,0.0,88.94177346424311,147.24400510159967,0.0,0.0,0.0,0.0,0.0,43.9516791854697,580.877312791532,0.0,0.0,0.0,0.0,0.0,254.33651686057854,449.8611846704267,0.0,0.0,0.0,0.0,0.0,285.1906519138309,22.976669142662875,0.0,0.0,0.0,0.0,0.0,33.65782533375403
8,141.2564469111357,148.6146511697671,0.0,0.0,0.0,0.0,0.0,7.508760400062024,0.0,0.0,0.0,0.0,0.0,7.241195592462885,5.271584767835225,0.0,0.0,0.0,0.0,0.0,5.143761254112119,5.359468443933147,0.0,0.0,0.0,0.0,0.0,10.402598060996707,326.00243145116,0.0,0.0,0.0,0.0,0.0,29.769591481950112,28.318156204064298,0.0,0.0,0.0,0.0,0.0,17.336924710566013,78.39620439852852,0.0,0.0,0.0,0.0,0.0,0.19433460606251302,122.9319587780096,0.0,0.0,0.0,0.0,0.0,72.41119630183286,78.56917081748206,0.0,0.0,0.0,0.0,0.0,2.1172187497866384,89.12329028198587,0.0,0.0,0.0,0.0,0.0,26.73266873544621,87.56716218648099,0.0,0.0,0.0,0.0,0.0,51.93201144783486,21.78848670627936,0.0,0.0,0.0,0.0,0.0,49.08706259956061,104.84035854504715,0.0,0.0,0.0,0.0,0.0,17.43564472919181,81.47597865602124,0.0,0.0,0.0,0.0,0.0,131.97418995255853,65.97516643267302,0.0,0.0,0.0,0.0,0.0,117.67692754913756,180.50884241262497,0.0,0.0,0.0,0.0,0.0,173.66018910649484,19.829745404398647,0.0,0.0,0.0,0.0,0.0,18.561083441298138
