,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,667.5362538335969,74.73547762379272,0.0,0.0,0.0,0.0,0.0,1.7916892776824944,0.0,0.0,0.0,0.0,0.0,36.16564585882,4.132316304713861,0.0,0.0,0.0,0.0,0.0,72.79419656556662,3.7943744617141153,0.0,0.0,0.0,0.0,0.0,23.102820422463846,125.32453167627277,0.0,0.0,0.0,0.0,0.0,558.6677873541205,20.0232745931602,0.0,0.0,0.0,0.0,0.0,129.68898409656046,76.18946892665195,0.0,0.0,0.0,0.0,0.0,64.5890857723548,139.42869014033258,0.0,0.0,0.0,0.0,0.0,279.91270547157865,174.56233073080955,0.0,0.0,0.0,0.0,0.0,1937.5908287788272,171.48964858513187,0.0,0.0,0.0,0.0,0.0,727.3549531864077,103.12439683096588,0.0,0.0,0.0,0.0,0.0,431.9061474088938,2.594671066480743,0.0,0.0,0.0,0.0,0.0,81.0114138146575,32.34125218713539,0.0,0.0,0.0,0.0,0.0,865.3952074217292,518.3378680101347,0.0,0.0,0.0,0.0,0.0,3040.1631302294136,740.4933982345225,0.0,0.0,0.0,0.0,0.0,4155.875462657427,577.7546644972779,0.0,0.0,0.0,0.0,0.0,2975.7022686039872,8.056556304825092,0.0,0.0,0.0,0.0,0.0,72.48107118429843
1,292.70342859070905,32.03383045223056,0.0,0.0,0.0,0.0,0.0,3.781715006804264,0.0,0.0,0.0,0.0,0.0,7.996545082510726,2.2905583523044557,0.0,0.0,0.0,0.0,0.0,17.245726930836184,1.42080715894964,0.0,0.0,0.0,0.0,0.0,5.4686180494276195,79.9505987018868,0.0,0.0,0.0,0.0,0.0,151.10086720513905,8.608666425930952,0.0,0.0,0.0,0.0,0.0,26.875017979713988,84.34545630298211,0.0,0.0,0.0,0.0,0.0,282.574126361483,95.11086836895889,0.0,0.0,0.0,0.0,0.0,378.1740817455276,151.1968204119232,0.0,0.0,0.0,0.0,0.0,508.2579161399624,124.0493653957465,0.0,0.0,0.0,0.0,0.0,196.59214039126576,34.0512093249148,0.0,0.0,0.0,0.0,0.0,508.6547409153013,32.18177341182681,0.0,0.0,0.0,0.0,0.0,7.121924503857339,16.018619491311707,0.0,0.0,0.0,0.0,0.0,26.339795481185977,193.2918576972732,0.0,0.0,0.0,0.0,0.0,1231.3950270202433,359.1265870706432,0.0,0.0,0.0,0.0,0.0,1884.383157562591,301.95881082549977,0.0,0.0,0.0,0.0,0.0,1279.1469406491972,8.882229237591433,0.0,0.0,0.0,0.0,0.0,70.27576109899084
2,181.25193396253533,14.044456125667057,0.0,0.0,0.0,0.0,0.0,0.44413476582617084,0.0,0.0,0.0,0.0,0.0,11.462109286374536,1.6517304813031704,0.0,0.0,0.0,0.0,0.0,8.659569749921506,0.6589286103103089,0.0,0.0,0.0,0.0,0.0,1.4955107099444813,60.15640582654513,0.0,0.0,0.0,0.0,0.0,366.3636863092635,7.21309932402467,0.0,0.0,0.0,0.0,0.0,28.35610045069838,39.05853273310754,0.0,0.0,0.0,0.0,0.0,1.1950226768882313,33.83553996566825,0.0,0.0,0.0,0.0,0.0,462.9067910106145,115.60011762021486,0.0,0.0,0.0,0.0,0.0,622.6973835454904,51.06041718142156,0.0,0.0,0.0,0.0,0.0,901.0956470673312,16.881339351067826,0.0,0.0,0.0,0.0,0.0,25.340212453388627,13.858205835339861,0.0,0.0,0.0,0.0,0.0,83.34935431126344,16.79425477851505,0.0,0.0,0.0,0.0,0.0,134.37976617190637,47.335056381503996,0.0,0.0,0.0,0.0,0.0,146.47046582459507,108.73420941039572,0.0,0.0,0.0,0.0,0.0,1004.3902447341018,147.85630705458928,0.0,0.0,0.0,0.0,0.0,145.27309308666347,6.337070449398613,0.0,0.0,0.0,0.0,0.0,255.01023051270096
3,41.68078812024421,11.902267013465293,0.0,0.0,0.0,0.0,0.0,0.20153077632485178,0.0,0.0,0.0,0.0,0.0,2.8712750861585024,0.6803114101607486,0.0,0.0,0.0,0.0,0.0,3.8694338178317293,0.5522340162315994,0.0,0.0,0.0,0.0,0.0,2.6254747237565286,55.928323375293274,0.0,0.0,0.0,0.0,0.0,159.06669312281858,6.647731373164891,0.0,0.0,0.0,0.0,0.0,43.4042888005158,59.11707267303682,0.0,0.0,0.0,0.0,0.0,560.6843259634892,28.037838106557647,0.0,0.0,0.0,0.0,0.0,64.85245747303996,64.52121612667193,0.0,0.0,0.0,0.0,0.0,1071.3806851465308,73.71171220590593,0.0,0.0,0.0,0.0,0.0,326.7634600629329,15.298136966260703,0.0,0.0,0.0,0.0,0.0,62.373806509260774,9.301841316933896,0.0,0.0,0.0,0.0,0.0,83.39654865003061,19.100920701960945,0.0,0.0,0.0,0.0,0.0,250.60025383780507,52.22671150302635,0.0,0.0,0.0,0.0,0.0,192.56174518851054,42.06902893706986,0.0,0.0,0.0,0.0,0.0,468.5257966160486,78.38421915386417,0.0,0.0,0.0,0.0,0.0,376.2340661950736,4.698377067227194,0.0,0.0,0.0,0.0,0.0,43.66701429861721
4,55.14977803548405,11.971517140303023,0.0,0.0,0.0,0.0,0.0,0.30577086755254346,0.0,0.0,0.0,0.0,0.0,1.8424048938110265,1.0290021756589687,0.0,0.0,0.0,0.0,0.0,21.50064207209256,0.5053712472182805,0.0,0.0,0.0,0.0,0.0,1.5578300928338678,53.37033949779105,0.0,0.0,0.0,0.0,0.0,179.80210238824264,3.9863168676901712,0.0,0.0,0.0,0.0,0.0,5.855137885742364,63.235324514235394,0.0,0.0,0.0,0.0,0.0,93.14100620002321,15.374175123554123,0.0,0.0,0.0,0.0,0.0,79.63210521923762,36.030100618057475,0.0,0.0,0.0,0.0,0.0,13.26314482987563,86.37877606054158,0.0,0.0,0.0,0.0,0.0,267.05539390547636,14.618621350846064,0.0,0.0,0.0,0.0,0.0,42.233459561964665,3.938941412871836,0.0,0.0,0.0,0.0,0.0,63.33551771019271,12.93392795698256,0.0,0.0,0.0,0.0,0.0,22.596596318913612,39.23715468687453,0.0,0.0,0.0,0.0,0.0,136.88928012090693,11.89368328208183,0.0,0.0,0.0,0.0,0.0,163.3125708650814,41.21530340479501,0.0,0.0,0.0,0.0,0.0,133.22014038635862,3.444763146803425,0.0,0.0,0.0,0.0,0.0,93.98576335989743
5,79.42423031916728,13.221620777919679,0.0,0.0,0.0,0.0,0.0,3.429597283550237,0.0,0.0,0.0,0.0,0.0,2.0022231447279637,0.4784788343298033,0.0,0.0,0.0,0.0,0.0,7.365907566574641,0.38344642181727956,0.0,0.0,0.0,0.0,0.0,3.8818981113249302,47.84827469330537,0.0,0.0,0.0,0.0,0.0,154.07703478360742,6.425423406856954,0.0,0.0,0.0,0.0,0.0,9.296664882382142,43.28196447963834,0.0,0.0,0.0,0.0,0.0,43.0041670621671,16.136167630014715,0.0,0.0,0.0,0.0,0.0,121.33666945444062,20.699423371664654,0.0,0.0,0.0,0.0,0.0,62.56246135160067,36.62604415647985,0.0,0.0,0.0,0.0,0.0,197.55121461898182,15.349959226831146,0.0,0.0,0.0,0.0,0.0,119.39509199993681,8.820140681218712,0.0,0.0,0.0,0.0,0.0,22.084645046163832,15.211015085402266,0.0,0.0,0.0,0.0,0.0,49.22554768565379,15.742576045280623,0.0,0.0,0.0,0.0,0.0,184.2588143226655,17.18853849261952,0.0,0.0,0.0,0.0,0.0,142.21902561342193,20.17915173770934,0.0,0.0,0.0,0.0,0.0,122.44486300133252,3.0642846733761764,0.0,0.0,0.0,0.0,0.0,152.41507501180166
6,91.52781098260444,12.22358490922665,0.0,0.0,0.0,0.0,0.0,0.3019477073628902,0.0,0.0,0.0,0.0,0.0,2.323376475750814,0.8156345879694769,0.0,0.0,0.0,0.0,0.0,27.783895807261494,0.4045360334433413,0.0,0.0,0.0,0.0,0.0,2.8297734274351867,36.39963018792027,0.0,0.0,0.0,0.0,0.0,96.9398076528555,4.846480506096329,0.0,0.0,0.0,0.0,0.0,20.99469450186678,18.420727646554838,0.0,0.0,0.0,0.0,0.0,0.008321708918347338,12.20387432208081,0.0,0.0,0.0,0.0,0.0,2.6822737332247675,19.987854591753422,0.0,0.0,0.0,0.0,0.0,323.0966537181251,36.54318708822047,0.0,0.0,0.0,0.0,0.0,254.85670056274049,17.86961311075657,0.0,0.0,0.0,0.0,0.0,86.80392530422378,8.913131946817995,0.0,0.0,0.0,0.0,0.0,31.70282358238087,13.956732874118298,0.0,0.0,0.0,0.0,0.0,187.30287895002445,15.01911352421492,0.0,0.0,0.0,0.0,0.0,175.5691381910873,14.501021523624999,0.0,0.0,0.0,0.0,0.0,66.85057129310668,25.578159299274898,0.0,0.0,0.0,0.0,0.0,234.97092408094517,3.8367804409466384,0.0,0.0,0.0,0.0,0.0,23.898445228778872
7,134.15510539522396,11.68138502497619,0.0,0.0,0.0,0.0,0.0,0.8846865059635711,0.0,0.0,0.0,0.0,0.0,4.716162949072574,0.8474759744907097,0.0,0.0,0.0,0.0,0.0,12.780358279653008,0.26970878365778655,0.0,0.0,0.0,0.0,0.0,8.844426943596691,40.55759740082302,0.0,0.0,0.0,0.0,0.0,423.40684969115216,6.257637881746496,0.0,0.0,0.0,0.0,0.0,17.383831078862997,12.546577498515708,0.0,0.0,0.0,0.0,0.0,297.21201775300943,11.088341965770262,0.0,0.0,0.0,0.0,0.0,301.8623395768688,13.425560850926217,0.0,0.0,0.0,0.0,0.0,153.6952199024054,66.29589262431661,0.0,0.0,0.0,0.0,0.0,159.72989911808872,15.330493531697584,0.0,0.0,0.0,0.0,0.0,12.287713585923669,6.726651933544976,0.0,0.0,0.0,0.0,0.0,33.23436500583752,9.437648936705422,0.0,0.0,0.0,0.0,0.0,64.6083873894437,18.49870963172193,0.0,0.0,0.0,0.0,0.0,83.67377188512181,8.337793594265959,0.0,0.0,0.0,0.0,0.0,109.26230876706558,15.874094051735648,0.0,0.0,0.0,0.0,0.0,118.78795253240519,3.3284526269406833,0.0,0.0,0.0,0.0,0.0,46.720277415313326
8,19.737710259998938,12.928038085485012,0.0,0.0,0.0,0.0,0.0,0.5321395345497777,0.0,0.0,0.0,0.0,0.0,3.5137933906579812,0.6879869225680706,0.0,0.0,0.0,0.0,0.0,3.1714294971232797,0.2965176684015698,0.0,0.0,0.0,0.0,0.0,9.174802008100217,34.878049649000445,0.0,0.0,0.0,0.0,0.0,178.25631573626055,4.305106656212118,0.0,0.0,0.0,0.0,0.0,6.506014057765135,9.162444893442544,0.0,0.0,0.0,0.0,0.0,21.12904883324688,13.190919288591306,0.0,0.0,0.0,0.0,0.0,58.61259962094036,12.6665429236069,0.0,0.0,0.0,0.0,0.0,51.17133258343169,30.37463418813902,0.0,0.0,0.0,0.0,0.0,159.3914251665799,14.899479447200195,0.0,0.0,0.0,0.0,0.0,54.809149479220494,5.169726613659075,0.0,0.0,0.0,0.0,0.0,7.790081674976308,8.815219906920763,0.0,0.0,0.0,0.0,0.0,196.54590011920598,8.751328577689865,0.0,0.0,0.0,0.0,0.0,94.42360774187561,13.374429804992022,0.0,0.0,0.0,0.0,0.0,17.01407263975008,30.416834519347283,0.0,0.0,0.0,0.0,0.0,252.61058071622452,1.897068111227023,0.0,0.0,0.0,0.0,0.0,90.99047209088583
