,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test
0,0.47749953661669764,0.08434700807003291,77.27272727272727
1,0.44398540615789495,0.08280556521541248,59.09090909090909
2,0.6834994027032483,0.10399608464351905,63.63636363636363
3,0.17252504368053556,0.05194012535127501,81.81818181818183
4,0.16636469582828742,0.0482157838197509,81.81818181818183
5,0.02385342565982878,0.052142550801351,86.36363636363636
6,0.017617200537936355,0.04843357383926144,86.36363636363636
7,0.026629189630984717,0.0486582473797559,77.27272727272727
8,0.005896222224813165,0.05500876428297647,77.27272727272727
9,0.0016262768779710462,0.04815827089031998,81.81818181818183
10,0.0026074676181312476,0.048040105756438314,81.81818181818183
11,0.00264581671535808,0.05339138433303567,86.36363636363636
12,0.001019548782952187,0.049976621796349964,86.36363636363636
13,0.0007698249981584675,0.05332517788457019,86.36363636363636
14,0.0010181323302422625,0.04951923707958043,86.36363636363636
15,0.0007974213016398126,0.05672305551729755,86.36363636363636
16,0.0006462207346072328,0.04870280195379289,86.36363636363636
17,0.0004910083254903272,0.04961637104335445,86.36363636363636
18,0.0005917320355275996,0.057983206221377766,86.36363636363636
19,0.0006435139635530712,0.05461210891597557,86.36363636363636
20,0.0005049527971654233,0.05078162691262275,86.36363636363636
21,0.0008548990439627706,0.04992375838469242,86.36363636363636
22,0.0005729540835696516,0.05499643584418416,86.36363636363636
23,0.0003043900987779903,0.051615897111281624,86.36363636363636
24,0.0003968047384267305,0.06107016037217621,86.36363636363636
25,0.0004011704815070353,0.06026578524488228,86.36363636363636
26,0.00043810909720309453,0.0522994262472907,86.36363636363636
27,0.000293256750129597,0.0521441129053113,86.36363636363636
28,0.00019256457006545238,0.052801538278203664,86.36363636363636
29,0.0003720977196263986,0.05708263419443609,86.36363636363636
30,0.0002682347987418619,0.057854909123721626,86.36363636363636
31,0.0002640894603973072,0.05788446366129708,86.36363636363636
32,0.00017181340629981063,0.06321027877531761,86.36363636363636
33,0.00022961044803482267,0.05910505237761975,86.36363636363636
34,0.00029410148215319645,0.053898630876592406,86.36363636363636
35,0.0001051244361967828,0.058091477349898495,86.36363636363636
36,0.0002451986841740402,0.06035344974368324,86.36363636363636
37,0.00021509386413759828,0.060035649353317296,86.36363636363636
38,0.00018954033079329844,0.058581831049255004,86.36363636363636
39,0.00014766271870719444,0.06050929101306335,86.36363636363636
40,0.00018221794619678356,0.05534977756150266,86.36363636363636
41,0.00016594841231830365,0.06085481106676555,86.36363636363636
42,0.00015444802286124763,0.06116412084953819,86.36363636363636
43,0.00010300493071151982,0.055410065737684706,86.36363636363636
44,0.00016199678610783936,0.05563401177600558,86.36363636363636
45,0.00017486973220918908,0.060292552364547135,86.36363636363636
46,5.7150120438531496e-05,0.05659161144334197,86.36363636363636
47,0.00010462243877536569,0.06757110284763626,86.36363636363636
48,0.00012234040330447938,0.0615117126552182,86.36363636363636
49,0.00011080553830338786,0.06686689723604329,86.36363636363636
50,9.77910557477092e-05,0.06198296043072038,86.36363636363636
51,4.049159027401481e-05,0.06253602791068501,86.36363636363636
52,5.317843425344751e-05,0.05832026089617621,86.36363636363636
53,3.648754615908414e-05,0.06314411130358731,86.36363636363636
54,5.4356689597062876e-05,0.05760571694432788,86.36363636363636
55,9.785434266305348e-05,0.06291251470540803,86.36363636363636
56,2.6601672988589517e-05,0.0586515585045168,86.36363636363636
57,4.5573001195239165e-05,0.06342511971707047,86.36363636363636
58,5.033703485370417e-05,0.06857363669314816,86.36363636363636
59,9.26315396845788e-05,0.0657969357133553,86.36363636363636
60,6.434003475514041e-05,0.0648869443004695,86.36363636363636
61,5.03097805573088e-05,0.06470580836259483,86.36363636363636
62,3.609743700642193e-05,0.05990144499482064,86.36363636363636
63,7.322820050665007e-05,0.05920086996846024,86.36363636363636
64,7.452792060960423e-05,0.06101195364337775,86.36363636363636
65,2.8256086075046862e-05,0.060075967440500415,86.36363636363636
66,2.145194706125072e-05,0.07310088599965375,86.36363636363636
67,3.974834184686494e-05,0.061523638426298426,86.36363636363636
68,6.115271903220234e-05,0.061002591505886675,86.36363636363636
69,1.9519523492222356e-05,0.06741882917756635,86.36363636363636
70,4.624309648927221e-05,0.06642641004298101,86.36363636363636
71,5.2930782325211336e-05,0.06142380420676794,86.36363636363636
72,6.251750340816662e-05,0.0614006626815766,86.36363636363636
73,4.7713906853305064e-05,0.06092377009714601,86.36363636363636
74,6.892319792219463e-05,0.0614886531132961,86.36363636363636
75,1.4855745294275755e-05,0.06745090705220357,86.36363636363636
76,3.4283444484269476e-05,0.06719719458870724,86.36363636363636
77,2.5876905696152883e-05,0.06755240190949335,86.36363636363636
78,3.4000181463328765e-05,0.06297608111164038,86.36363636363636
79,4.626618413043848e-05,0.062145417830150956,86.36363636363636
80,2.3215217763804754e-05,0.06825918146853693,86.36363636363636
81,2.932479684461083e-05,0.06968654950840542,86.36363636363636
82,4.5500006981301484e-05,0.06876022025255134,86.36363636363636
83,3.495762746369184e-05,0.07408329351592924,86.36363636363636
84,3.8205950217067585e-05,0.07561337801710688,86.36363636363636
85,3.23072210020008e-05,0.06354162159838056,86.36363636363636
86,3.203649847290916e-05,0.06404281337618788,86.36363636363636
87,2.202818362649136e-05,0.07045372211075561,86.36363636363636
88,3.6616989963148176e-05,0.06306500941133439,86.36363636363636
89,3.1513999353957065e-05,0.07093544817932446,86.36363636363636
90,4.561599945676548e-05,0.06390345495943536,86.36363636363636
91,2.265704374292233e-05,0.06960465280619199,86.36363636363636
92,3.803638774183771e-05,0.07001759930784313,86.36363636363636
93,1.6199120547906586e-05,0.06987202569572772,86.36363636363636
94,3.422606501124132e-05,0.0717202110151936,86.36363636363636
95,3.806783549826364e-05,0.07035431348377302,86.36363636363636
96,3.822361919639098e-05,0.06468899578247433,86.36363636363636
97,1.2026868071349186e-05,0.07265387189451125,86.36363636363636
98,2.074575780318098e-05,0.07235187831907036,86.36363636363636
99,2.3597394073459175e-05,0.07087070537929512,86.36363636363636
