,ADHD,ADHD,ADHD,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6474342485409469,0.08779519452827045,64.34782608695652,0.10046982807550982,28.57142857142857,0.6917114408576327
1,0.6715324483703896,0.08690078193516396,64.34782608695652,0.1148628364580256,28.57142857142857,0.6743650350767721
2,0.6574548857021345,0.08606959448332,64.34782608695652,0.1011721832248464,28.57142857142857,0.6904133946500198
3,0.6762075683893979,0.0852649165941105,64.34782608695652,0.10287079972013953,28.57142857142857,0.6798190557542675
4,0.8383080671624537,0.08505871027694921,64.34782608695652,0.10133591756033218,28.57142857142857,0.6670797522691326
5,0.8359781325570598,0.08529424344874309,64.34782608695652,0.11951847264096353,28.57142857142857,0.9841410306994361
6,0.6881742214040809,0.08810557151945957,64.34782608695652,0.10592971157521654,28.57142857142857,0.6657975286188174
7,0.6125386356682989,0.08573886440286586,64.34782608695652,0.10566144530945017,28.57142857142857,0.6258237226253287
8,0.6676470814044986,0.08533898998893417,64.34782608695652,0.10677910714672326,28.57142857142857,0.7385569694674926
9,0.5957644564390885,0.08877253636227879,64.34782608695652,0.1032569474274947,28.57142857142857,0.6281000419700218
10,0.5816543807960828,0.08754231741047425,57.391304347826086,0.1017892391698063,28.57142857142857,0.7167165085859665
11,0.6339373533597009,0.09044542261965273,60.86956521739131,0.10279868487728597,28.57142857142857,0.9633663552885727
12,0.7249751917103382,0.09533140820837963,60.0,0.5183168811296311,71.42857142857143,33.929099075418655
13,0.2928175980570911,0.11847156412241865,59.130434782608695,0.10501441124896282,28.57142857142857,0.6645434970603912
14,0.5923439129983711,0.09721649184835991,59.130434782608695,0.10236232224329177,28.57142857142857,0.6582227903705531
15,0.44420380048060765,0.9018302081076848,63.47826086956522,0.10585864377686093,28.57142857142857,0.671988975617763
16,0.37867409808522984,0.11122089499587251,60.0,0.10678718995159478,28.57142857142857,0.556197908958614
17,0.7259263262171174,0.09691241642279015,60.0,0.10444241218518069,28.57142857142857,0.617446681872748
18,0.29424420976092364,0.12433662505720071,60.86956521739131,0.09720614885673796,57.14285714285714,0.6484323105322092
19,0.37530198421595495,0.1238970111169817,60.86956521739131,0.09906821548986111,42.857142857142854,0.6001452672762583
20,0.39373552272027734,0.10084646633583043,61.73913043478261,0.1223241994239194,42.857142857142854,0.15307926634401792
21,0.5145243083122163,0.12944139062475046,58.26086956521739,0.08258223295742691,57.14285714285714,0.3172077563315376
22,0.3740439613806825,0.16968141006015458,61.73913043478261,0.18831408631036095,85.71428571428571,1.3660970229688283
23,0.5033927450703595,0.21557547146708197,58.26086956521739,0.3967782005286396,42.857142857142854,0.20556272285296173
24,0.23687990723458036,0.12948321587934844,49.56521739130435,0.14673077373965066,85.71428571428571,7.951652144311305
25,0.2236560668967864,0.13730521593168518,52.17391304347826,0.042305434976010026,71.42857142857143,0.45169625286154946
26,2.9855620207188815,0.19451147147436879,60.86956521739131,0.1593836625903715,71.42857142857143,0.4922508559114019
27,0.37204311250033884,0.17423272263613584,63.47826086956522,0.08343365999247385,57.14285714285714,0.4676010727072897
28,1.9419861993723178,0.18762704487108453,60.86956521739131,0.08406926193462262,57.14285714285714,0.25451049355897803
29,0.4609409048502182,0.16877734005852063,62.60869565217392,0.12507046507686206,57.14285714285714,0.08329149304413444
30,0.14927196168518736,0.2280928972416265,57.391304347826086,0.1611393792935992,57.14285714285714,0.14971691790289185
31,0.24885824356612574,0.15388323500980688,55.65217391304348,0.2421531734248943,42.857142857142854,0.44110909455527014
32,0.033110266726406865,0.2109956730682087,60.0,0.177587381851118,28.57142857142857,0.1074823455652579
33,0.09541527986581201,0.1775362140229425,56.52173913043478,0.18739914581499525,42.857142857142854,0.2605520729264053
34,0.7169571905683398,0.157809389116589,61.73913043478261,0.21530056654691845,71.42857142857143,0.5051004109586653
35,0.5284919574116452,0.18222776946053243,60.86956521739131,0.07222821742519252,57.14285714285714,0.5932335546084072
36,0.04733896434638765,0.21929667194743308,44.34782608695652,0.0846687878356166,57.14285714285714,0.29976882153992085
37,0.7520941610709543,0.6319609469389582,54.78260869565217,0.26087488875347054,28.57142857142857,3.3813800938455616
38,1.2482920700793427,0.41087906440010735,56.52173913043478,0.08231545470491296,57.14285714285714,0.29801353932108193
39,0.4050986387342849,0.1872757400626231,55.65217391304348,0.07906431213405184,57.14285714285714,0.10594353536304195
40,1.3468622278098088,0.6476269404043201,53.91304347826087,0.08178614377885456,57.14285714285714,0.18480306232213525
41,0.0014532735838206124,1.2911837538714128,60.0,0.10714855654697097,57.14285714285714,0.3713380581200631
42,1.3347877238282426,1.0350697355563674,56.52173913043478,0.23142089413062544,42.857142857142854,0.02891617700536109
43,0.28232511136159194,0.7332118338628395,54.78260869565217,0.08124594267290708,57.14285714285714,0.0732530794608366
44,7.80856461238983e-06,0.859461692736136,55.65217391304348,0.2236061723154267,57.14285714285714,0.006337622164632189
45,0.004774548071867878,0.9437669156875718,56.52173913043478,0.1254796014048738,57.14285714285714,0.26545290502045127
