,BIP,BIP,BIP,BIP,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6875481278157375,0.6832038193177123,75.0,0.4382440476190476,0.0,0.0,0.0
1,0.643866694530173,0.6729599934015483,75.0,0.3958333333333333,0.0,0.0,0.0
2,0.6210830984514878,0.6372624353161285,75.0,0.419047619047619,0.0,0.0,0.0
3,0.6434463514716301,0.5923817808107531,75.0,0.41666666666666663,0.0,0.0,0.0
4,0.24629105344364102,0.5825930008736027,75.0,0.475,0.0,0.0,0.0
5,0.7520812691119338,0.5780466080544748,75.0,0.5208333333333333,0.0,0.0,0.0
6,0.453187106068962,0.5768625841323001,75.0,0.3875,0.0,0.0,0.0
7,0.5445568698729117,0.5735033542474346,75.0,0.5851190476190476,0.0,0.0,0.0
8,0.7709371750612565,0.568795938857328,75.0,0.4571428571428571,0.0,0.0,0.0
9,0.5022728944428432,0.5656208251101387,75.0,0.7041666666666667,0.0,0.0,0.0
10,0.04554662110515069,1.0944047686009242,75.0,0.6291666666666667,0.0,0.0,0.0
11,0.6104624401296312,0.5870356798506984,75.0,0.6357142857142857,0.0,0.0,0.0
12,0.13854335967463083,0.741873142450094,75.0,0.6142857142857143,0.0,0.0,0.0
13,0.5116205646445049,0.5380173657097593,75.0,0.7083333333333334,0.0,0.0,0.0
14,0.27068974581325395,0.6420553052881672,71.875,0.6541666666666667,0.0,0.0,0.0
15,0.07238924030054317,0.8323593233105665,71.875,0.7309523809523809,0.0,0.0,0.0
16,0.37095552916416447,0.7901146319108234,75.0,0.6875,0.125,0.125,0.125
17,0.00011349147778574925,2.1033545375424,75.0,0.6666666666666666,0.1666666716337204,0.25,0.125
18,1.782210373008322,1.608057341239301,68.75,0.8458333333333333,0.533333346247673,0.4375000074505806,0.7916666716337204
19,0.10485980747837723,1.2863197985254498,75.0,0.7404761904761905,0.32500000298023224,0.375,0.2916666716337204
20,0.03328990027833877,1.0307640102016695,78.125,0.7785714285714286,0.3142857179045677,0.3125,0.3333333358168602
21,1.146895940814432,1.9195771165350197,53.125,0.7208333333333333,0.4178571403026581,0.30714286118745804,0.6666666716337204
22,0.19046300896451313,0.7044258244072994,78.125,0.7666666666666666,0.3333333432674408,0.5,0.25
23,0.5659570511018956,1.8989886373969158,78.125,0.7642857142857143,0.3500000014901161,0.375,0.3333333358168602
24,3.956860830704457,1.8291116915905463,71.875,0.861904761904762,0.43809524923563004,0.4583333395421505,0.5833333432674408
25,0.1141275950621056,0.9897469546669102,81.25,0.7267857142857143,0.4583333432674408,0.625,0.4583333358168602
