,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6589180490925787,0.6486230300047096,50.0,1.0,0.6666666865348816,0.5,1.0
1,0.5208700232613316,0.7694567997398448,50.0,1.0,0.6666666865348816,0.5,1.0
2,0.11349716177947326,1.1173732918049093,50.0,1.0,0.6666666865348816,0.5,1.0
3,0.0565684903500408,0.8862654446946082,50.0,1.0,0.6666666865348816,0.5,1.0
4,0.6996367858885859,0.6207687522982333,50.0,1.0,0.6666666865348816,0.5,1.0
5,0.6962517637841051,0.5923236644143551,50.0,1.0,0.6666666865348816,0.5,1.0
6,0.3305691885164267,0.6835199625390853,50.0,1.0,0.6666666865348816,0.5,1.0
7,0.08382920994059327,0.6586446191209586,50.0,1.0,0.6666666865348816,0.5,1.0
8,0.6940958208786658,0.6567703674780155,66.66666666666666,1.0,0.75,0.6000000238418579,1.0
9,0.47679575399331847,0.6406575256566365,100.0,1.0,1.0,1.0,1.0
10,0.13924491660507843,0.46824600693848195,83.33333333333334,1.0,0.8571428656578064,0.75,1.0
11,0.4478157958301066,0.44295559095221143,100.0,1.0,1.0,1.0,1.0
12,0.6360627793005685,0.4334767047052619,83.33333333333334,1.0,0.8571428656578064,0.75,1.0
13,0.0573115103026029,0.3944157410462929,100.0,1.0,1.0,1.0,1.0
14,0.0746286371016612,0.3636560523884144,100.0,1.0,1.0,1.0,1.0
15,0.019392172065830167,0.48692365382460706,66.66666666666666,1.0,0.75,0.6000000238418579,1.0
16,0.0381785866316287,0.3772838729002663,83.33333333333334,1.0,0.8571428656578064,0.75,1.0
17,0.2120046722896884,0.3296496064487831,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816
18,0.06772423038520052,0.27428497658771994,100.0,1.0,1.0,1.0,1.0
19,0.03378370543802442,0.3115733732192705,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816
20,0.0458094001254429,0.3092234368635378,83.33333333333334,1.0,0.8571428656578064,0.75,1.0
21,0.008305599836386289,0.2797881687958226,83.33333333333334,1.0,0.8571428656578064,0.75,1.0
22,0.00041123531732622376,0.40764571953209977,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816
23,0.006348519727648768,0.22858447897348022,100.0,1.0,1.0,1.0,1.0
