,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.6845555654356932,0.6796567814510155,64.34782608695652,0.5468253968253969,0.0,0.0,0.0,0.6217362627483739,71.65354330708661,0.7949032738095236,0.3827381022274494,0.625,0.2885416680946946,0.32423134217262933,0.6860582365158253,48.40425531914894,0.6281249999999999,0.07797619203726451,0.16666666666666666,0.05138888955116272,0.6818330423495115,0.4816660810984537,74.19354838709677,0.8427083333333334,0.3333333283662796,0.5,0.30000000074505806,0.5529015234785359,0.6932139654623799,50.0,0.4666666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6944290799576486,0.689490286594061,66.66666666666666,0.7083333333333333,0.0,0.0,0.0,0.5548110087197703,0.6972047338464488,35.714285714285715,0.3222222222222222,0.48571428656578064,0.45000000298023224,0.533333346247673,0.613230873953809,0.7939032393786138,30.0,0.6071428571428572,0.4583333432674408,0.5714285746216774,0.75,0.8093552912824481,0.5077055399095294,85.71428571428571,0.9,0.6666666865348816,1.0,0.5,0.7574337714148046,0.6933194414096271,51.21951219512195,0.4548611111111111,0.4193121741215388,0.3888888955116272,0.46111111839612323,0.6937044542874895
10,0.5911662698369307,0.9036431565193501,64.34782608695652,0.5741666666666666,0.0,0.0,0.0,0.6734328821080472,70.07874015748031,0.7807291666666666,0.48526786267757416,0.6614583358168602,0.40937500540167093,0.3639526392001256,0.6855247735252022,48.93617021276596,0.6257688492063491,0.08412698407967885,0.20833333333333334,0.053472223381201424,0.7048964427904861,0.3326647053679363,87.09677419354838,0.9666666666666667,0.7809523940086365,0.8125,0.8333333432674408,0.28307940634301537,0.6898660195973966,62.5,0.8,0.0,0.0,0.0,0.6934080859909308,1.1589732488121312,33.33333333333333,0.4375,0.3333333432674408,0.25,0.5,0.493856012210864,0.6952427677757386,42.857142857142854,0.34375,0.0,0.0,0.0,0.6923146056165317,0.6543282514715013,60.0,0.55,0.0,0.0,0.0,0.6095523674825996,0.8217113697208488,28.57142857142857,0.6,0.444444477558136,0.2857142984867096,1.0,0.8285442506963708,0.6933576831166145,43.90243902439025,0.5909722222222222,0.6504273613293966,0.5208333333333334,1.0,0.6920568249379139
11,0.6695281363541581,0.673339819997727,64.34782608695652,0.658888888888889,0.0,0.0,0.0,0.5391348366900021,76.37795275590551,0.8169270833333333,0.5648493953049183,0.6593750044703484,0.5239583384245634,0.21895380001223994,0.6854705484051409,48.40425531914894,0.6629712301587302,0.06755952537059784,0.16666666666666666,0.043452381466825805,0.7253173596590136,0.400931290405239,77.41935483870968,0.9583333333333334,0.4166666716337204,0.75,0.2916666716337204,0.5274165063804116,0.6910228548471533,62.5,0.6666666666666666,0.0,0.0,0.0,0.5904216149513148,0.519303324066721,83.33333333333334,1.0,0.6666666865348816,1.0,0.5,0.41479943588906304,0.6936691220937898,50.0,0.16666666666666666,0.5795454680919647,0.5166666582226753,0.6666666716337204,0.6910484168206011,1.123916459438951,40.0,0.375,0.5555555820465088,0.3928571492433548,1.0,0.5787929745665285,0.7077470626578292,42.857142857142854,0.6,0.5,0.3333333432674408,1.0,0.7169344261049789,0.6929255064806041,48.78048780487805,0.5665674603174603,0.5827505936225256,0.5077381034692129,0.7666666706403097,0.6897565542142938
12,0.5946051462219805,0.7266326178947543,64.34782608695652,0.6279761904761904,0.0,0.0,0.0,1.2053015012053858,73.22834645669292,0.8377604166666667,0.4288690574467182,0.6875,0.3218750022351742,0.049984981212554624,0.6858091083478091,50.0,0.6090029761904762,0.16329365223646164,0.375,0.10982142947614193,0.6804899981504683,0.7473281410645289,74.19354838709677,0.8452380952380952,0.25,0.5,0.17500000074505806,0.058397144365776844,0.6895573429844762,62.5,0.8666666666666667,0.0,0.0,0.0,0.6943756825001487,0.46786325300715254,83.33333333333334,0.9666666666666667,0.4000000059604645,0.5,0.3333333432674408,0.2931569594623588,0.6952885096869637,42.857142857142854,0.375,0.0,0.0,0.0,0.6050309601780511,1.1856319605865053,40.0,0.48333333333333334,0.29999998211860657,0.2142857164144516,0.5,0.3564146926343438,0.8195856757241733,42.857142857142854,0.5,0.5,0.3333333432674408,1.0,0.5639761187608522,0.6923543972798045,48.78048780487805,0.5611111111111111,0.15000000099341074,0.2222222238779068,0.13888889054457346,0.6953296491603689
13,0.7671986239020306,0.7153958853610591,64.34782608695652,0.4851984126984127,0.0,0.0,0.0,0.7102827250860367,69.29133858267717,0.8354538690476191,0.6772727388888597,0.5773809645324945,0.8760416693985462,0.1529863004126696,0.6834429936239935,55.319148936170215,0.6093750000000001,0.6277102579673132,0.5888888978709778,0.7562500052154064,0.7016946786765234,0.4571394415935187,80.64516129032258,0.9476190476190476,0.7410714328289032,0.6083333417773247,1.0,0.4502672621427761,0.6932259790774292,50.0,0.4,0.5,0.4000000059604645,0.6666666865348816,0.6924661448882131,0.5664433664548342,100.0,1.0,1.0,1.0,1.0,0.6408696925481343,0.9298474552883701,50.0,0.34375,0.20000000298023224,0.5,0.125,0.6964008448100238,1.287761296037543,30.0,0.4642857142857143,0.6111111119389534,0.5625,1.0,0.42897162165656233,0.7300274884013425,71.42857142857143,0.3,0.0,0.0,0.0,0.6471080693060541,0.693247141770395,48.78048780487805,0.4944444444444444,0.49672365188598633,0.3898809601863225,0.777777781089147,0.692758454014317
14,0.7363618957932492,0.7000073034260871,64.34782608695652,0.6388095238095237,0.0,0.0,0.0,0.7433364486093927,71.65354330708661,0.8661458333333333,0.7054292969405651,0.6793154794722795,0.8385416697710752,0.06574046752976885,0.6813347373019192,56.91489361702128,0.6470734126984127,0.5869695246219635,0.587599211682876,0.6478174688915411,0.6954452646516982,0.5145392843078929,83.87096774193549,0.9416666666666667,0.8071428686380386,0.7041666731238365,1.0,0.09003851890931253,0.7930274696687021,37.5,0.5333333333333333,0.5454545617103577,0.375,1.0,0.6645421532630064,0.8856541521675312,41.66666666666667,0.8666666666666667,0.4999999850988388,0.3392857164144516,1.0,0.8338229850060361,0.7983437692949814,50.0,0.34375,0.20000000298023224,0.5,0.125,0.6026781420860599,0.8179631678016823,30.0,0.16666666666666666,0.0,0.0,0.0,0.5020086369930937,0.9565595010626231,14.285714285714285,0.1,0.25,0.1666666716337204,0.5,0.464577204504574,0.6933829331433254,46.34146341463415,0.47222222222222227,0.4659091035525004,0.36567461242278415,0.688888892531395,0.6912421082657891
15,0.5517181292841761,1.0832596161083454,64.34782608695652,0.5327777777777778,0.0,0.0,0.0,0.6501954103925551,77.95275590551181,0.8442708333333333,0.6263618469238281,0.7281250022351742,0.5812500063329935,0.12028757388287514,0.6803231361456624,57.446808510638306,0.5960069444444444,0.4376653532187144,0.6437500032285849,0.3778769870599111,0.6749446251843216,0.34521418770969603,87.09677419354838,0.828125,0.5833333358168602,0.625,0.5625,0.22257822780622283,0.6852487348258575,37.5,0.7333333333333333,0.5454545617103577,0.375,1.0,0.783435042294214,0.6864637627823589,58.333333333333336,0.4666666666666667,0.3333333432674408,0.25,0.5,0.3366128026116955,0.7312573480418874,42.857142857142854,0.40625,0.0,0.0,0.0,0.6805070545824148,1.0580197715429982,20.0,0.16666666666666666,0.0,0.0,0.0,0.6418412722190343,0.7615363611789736,42.857142857142854,0.3,0.0,0.0,0.0,0.8176434415371282,0.6925708974035454,53.65853658536586,0.5861111111111111,0.48442761103312176,0.4464285771052043,0.5555555621782938,0.6954324756210628
16,0.5975948792820708,0.7364917084724341,64.34782608695652,0.5994444444444444,0.0,0.0,0.0,0.6045086366845566,78.74015748031496,0.8383928571428572,0.6191964391618967,0.7291666679084301,0.5769345294684172,0.40468533899269266,0.6924714136484109,54.25531914893617,0.6378472222222223,0.33807720616459846,0.59027777860562,0.24861111181477705,0.48565045359306874,0.32771785063068326,83.87096774193549,0.9642857142857143,0.7083333432674408,0.875,0.7083333358168602,1.058783816017166,0.6937641877128176,62.5,0.4666666666666667,0.5714285373687744,0.5,0.6666666865348816,0.5360963470587233,0.3708639852150604,75.0,0.6875,0.2857142686843872,0.3333333432674408,0.25,0.43466379993997517,0.7190893792409098,42.857142857142854,0.5333333333333333,0.0,0.0,0.0,0.5781976067711526,1.048805877195964,50.0,0.08333333333333333,0.0,0.0,0.0,0.49715840253184534,0.953545251392674,42.857142857142854,0.3,0.3333333432674408,0.25,0.5,0.7537179726062477,0.690309054250304,51.21951219512195,0.4527777777777777,0.40163540840148926,0.3777777850627899,0.4361111174027125,0.6892526346674074
17,0.6625621703427044,0.7132295825433237,64.34782608695652,0.6257539682539682,0.0,0.0,0.0,0.69385429925326,75.59055118110236,0.8520833333333333,0.7124188542366028,0.6708333417773247,0.8208333365619183,0.16939268094745225,0.6813757999125948,61.702127659574465,0.6658234126984127,0.613490687062343,0.6777777833243211,0.6209821496158838,0.6834151071482434,0.46644845743823027,80.64516129032258,0.8541666666666667,0.7380952537059784,0.6625000014901161,0.9375,0.1334936549057362,0.6946422170142509,50.0,0.5333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6304959362257042,0.38140631063588165,75.0,0.9666666666666667,0.25,0.5,0.1666666716337204,0.4671304188972026,0.8694954492776825,42.857142857142854,0.3,0.0,0.0,0.0,0.6941895776458158,1.089846476832612,40.0,0.5833333333333334,0.0,0.0,0.0,0.5573725652560113,1.0715058758765725,14.285714285714285,0.1,0.25,0.1666666716337204,0.5,0.5946892499352382,0.6930244776894942,43.90243902439025,0.6354166666666666,0.4166666766007741,0.3690476243694623,0.6083333392937978,0.688294768351102
18,0.6499235237863673,0.7238766582930255,64.34782608695652,0.6674603174603174,0.0,0.0,0.0,0.5820804927301972,77.16535433070865,0.8493303571428571,0.7148577254265547,0.661904763430357,0.8937500007450581,0.2736149651608955,0.6760547098319165,61.170212765957444,0.5952380952380953,0.6166759269932905,0.6157738193869591,0.6696428619325161,0.6943004019380273,0.5228652365611645,80.64516129032258,0.825,0.6517857164144516,0.5875000059604645,0.75,0.07893052062111312,0.6990902875612822,62.5,0.6666666666666666,0.6666666865348816,0.5,1.0,0.4140365757150606,0.5794290727913491,75.0,0.9666666666666667,0.6666666865348816,0.5833333432674408,0.8333333432674408,0.3424006895746402,0.9511425004059004,42.857142857142854,0.28888888888888886,0.0,0.0,0.0,0.8047863789786396,0.8806616779531968,60.0,0.35,0.0,0.0,0.0,0.32888295236308107,0.8813191769319502,42.857142857142854,0.2,0.0,0.0,0.0,0.456580945033934,0.6872091241438913,48.78048780487805,0.5125000000000001,0.4665704568227132,0.38809523979822796,0.5972222288449606,0.6888379860459455
19,0.8038037508484177,0.7606356322964254,64.34782608695652,0.5614682539682541,0.0,0.0,0.0,0.98406951142801,69.29133858267717,0.8346354166666667,0.698888624086976,0.5807291716337204,0.9437500014901161,0.28851030969029157,0.6825482740005664,58.51063829787234,0.639186507936508,0.6571791705985864,0.5901289743681749,0.8160714358091354,0.6863506782058214,0.7058317844824025,77.41935483870968,0.8791666666666667,0.7380952537059784,0.6000000014901161,1.0,0.025353553406484635,1.0225556596357541,37.5,0.6,0.5454545617103577,0.375,1.0,0.39469122130224243,0.3510300668195255,83.33333333333334,0.6875,0.375,0.375,0.375,0.579119884509316,0.8205735804788121,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.5321498156838247,1.2641984506481652,40.0,0.25,0.0,0.0,0.0,0.2666606868149543,1.360147638479423,14.285714285714285,0.1,0.25,0.1666666716337204,0.5,0.5985555630853873,0.8196183606638766,46.34146341463415,0.5597222222222222,0.6651515314976374,0.5357142885526022,1.0,0.6856103065616578
20,0.4141106669690736,0.8345779997661996,64.34782608695652,0.6616666666666666,0.0,0.0,0.0,0.68051933563394,78.74015748031496,0.8597470238095237,0.7180555760860443,0.7833333387970924,0.7333333417773247,0.004744899257907407,0.6926512232857253,64.8936170212766,0.6849206349206348,0.6245821490883827,0.6901785743733247,0.6293650871763626,0.6168018743841944,0.36482613846960443,93.54838709677419,0.9583333333333334,0.9142857193946838,0.9166666716337204,0.9375,0.02358489550166554,0.7485835816996347,62.5,0.4666666666666667,0.6666666865348816,0.5,1.0,0.4642441150355838,0.9985023480308409,58.333333333333336,0.8,0.5750000029802322,0.42500001192092896,1.0,0.3546444493877741,0.7259896439913802,42.857142857142854,0.1875,0.0,0.0,0.0,0.4760022039632623,1.2961618269309885,30.0,0.35,0.125,0.10000000149011612,0.1666666716337204,0.14905943997350518,0.8773109822104275,42.857142857142854,0.3,0.0,0.0,0.0,0.5566163357365955,0.7196285385240296,43.90243902439025,0.4979166666666666,0.3980463941891988,0.3333333383003871,0.5138888905445734,0.5998173999163898
21,0.2810602425848374,0.8068493330823501,64.34782608695652,0.6073412698412698,0.0,0.0,0.0,0.7948642213287543,77.95275590551181,0.8526041666666668,0.5936508011072874,0.6979166679084301,0.5395833365619183,0.41526096710932153,0.8130008052457431,59.57446808510638,0.6277777777777779,0.48005953058600426,0.680555559694767,0.3868055616815885,0.6920345789177292,0.41393518440995153,90.32258064516128,0.9642857142857143,0.8388889133930206,0.875,0.8666666746139526,0.011739391256698766,0.6918048048450268,50.0,0.6,0.0,0.0,0.0,0.4954823113125732,0.3424497312640113,91.66666666666666,0.9666666666666667,0.9285714328289032,0.875,1.0,0.10492949319963567,0.836066099895841,42.857142857142854,0.33333333333333337,0.0,0.0,0.0,0.6368790798877455,1.4430162087704779,30.0,0.625,0.125,0.0833333358168602,0.25,0.3711399388000329,1.0770422635418542,71.42857142857143,0.4,0.0,0.0,0.0,0.4305668594533608,0.7261724768116569,58.536585365853654,0.45416666666666666,0.6119047651688257,0.5944444537162781,0.6527777860562006,0.5358665859262635
22,0.5345967409471417,0.7744875210187866,65.21739130434783,0.6342460317460318,0.026666667064030966,0.06666666666666667,0.016666666666666666,0.8741696548319033,75.59055118110236,0.9144345238095237,0.6076388973742723,0.7291666716337204,0.5927083399146795,0.005763943465336122,0.7525700275614213,59.57446808510638,0.6550347222222221,0.4337301664054394,0.6666666691501936,0.3576388930281003,0.6869646944180646,0.4282220334214721,83.87096774193549,0.8958333333333334,0.6041666716337204,0.6875,0.5625,0.024586206034542157,0.7821982986715829,62.5,0.4666666666666667,0.6666666865348816,0.5,1.0,0.5360655372914258,0.47969315417558933,75.0,0.8,0.7000000029802322,0.75,0.6666666716337204,0.9063399586121919,0.7855119461081015,42.857142857142854,0.2916666666666667,0.0,0.0,0.0,0.7032235785900544,1.392277174930482,50.0,0.3833333333333333,0.1428571343421936,0.125,0.1666666716337204,0.12870760359974714,0.8058435278225989,28.57142857142857,0.2,0.0,0.0,0.0,0.5641328648649653,0.7873474088771663,53.65853658536586,0.5111111111111111,0.4213564246892929,0.38333333532015484,0.5000000049670538,0.8083525984299126
23,0.4552242783150204,0.8648901750306927,62.60869565217392,0.6091666666666666,0.0,0.0,0.0,0.8989712416669541,75.59055118110236,0.8223958333333332,0.6577381063252687,0.6208333428949118,0.7291666716337204,0.0704702113457527,0.7071578905926822,61.170212765957444,0.6418650793650794,0.5942816634972891,0.6073908805847168,0.6357142906636,1.6244651669821932,0.33943454772050774,90.32258064516128,0.9583333333333334,0.8166666775941849,0.7916666716337204,0.9166666716337204,0.17663105172415872,1.1803794268721128,50.0,0.4666666666666667,0.5,0.4000000059604645,0.6666666865348816,0.693022441794432,0.697360654016648,75.0,0.7666666666666666,0.6785714328289032,0.5416666716337204,1.0,0.4113379889711633,1.025991732068391,42.857142857142854,0.26666666666666666,0.0,0.0,0.0,0.5828488042969661,1.445239064288074,40.0,0.6666666666666666,0.4761904925107956,0.3500000014901161,0.75,0.3066220594142828,1.0952909973754779,42.857142857142854,0.2,0.0,0.0,0.0,1.040502421534282,0.969489225034491,51.21951219512195,0.5569444444444445,0.5940957317749659,0.5722222278515497,0.6750000019868215,0.624133628165217
