,ADHD,ADHD,ADHD,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6868755243560719,0.09026380143845289,54.78260869565217,0.09904773542767756,50.0,0.6951235184318639
1,0.6423790586281217,0.09067587024882708,54.78260869565217,0.11025725329517701,42.857142857142854,0.6903920094281899
2,0.6895081472999671,0.09390112845193015,54.78260869565217,0.0996827146798037,42.857142857142854,0.6964068133602191
3,0.7930125099506065,0.09114130108969995,54.78260869565217,0.10006126856674016,42.857142857142854,0.6954429627235784
4,0.46414870945775233,0.09243460775336823,54.78260869565217,0.1003899906332586,42.857142857142854,0.7094067272997835
5,0.7323801788570232,0.0900704518768253,54.78260869565217,0.10021375267560564,42.857142857142854,0.6988368428762737
6,0.6448267374554388,0.09196926913234768,54.78260869565217,0.10058631239786621,42.857142857142854,0.6915700275526008
7,0.5293620840593617,0.09288061183807152,54.78260869565217,0.10113930480799818,42.857142857142854,0.7551327758464411
8,0.6904527506606557,0.09171318140052344,54.78260869565217,0.09987799965559023,42.857142857142854,0.6963284866440402
9,0.5871323273699898,0.08976931109822098,54.78260869565217,0.10044636978174507,42.857142857142854,0.6881847704893672
10,0.68220283829251,0.09534828770978206,54.78260869565217,0.10093944100148533,42.857142857142854,0.6712495404264991
11,0.39279768856125474,0.13262736677941925,54.78260869565217,0.09940464953574517,42.857142857142854,0.6725657524315154
12,0.4669427513647073,0.1903134179329534,54.78260869565217,0.10149972160157852,42.857142857142854,0.7126086765479539
13,0.39659225857009517,0.15704121124863754,54.78260869565217,0.10055726488566472,42.857142857142854,0.6894765411318725
14,0.5724708751830396,0.10396595772339925,53.91304347826087,0.09896656791298579,42.857142857142854,0.6809735480148797
15,0.4090003038328699,0.15462250391880172,53.04347826086957,0.09848256106867401,71.42857142857143,0.6146726677832247
16,0.6820150231249923,0.0912114861879437,53.04347826086957,0.20620566682536626,42.857142857142854,1.0581657317337423
17,0.6732859873238906,0.09582286693423163,48.69565217391305,0.1149751840629273,42.857142857142854,0.7047940013847878
18,0.08980192985358923,0.17950377256759556,54.78260869565217,0.09631577193833486,64.28571428571429,0.6726883684915664
19,0.2900019172496099,0.19521591272542568,53.91304347826087,0.0958501947280882,57.14285714285714,0.6316509709759679
20,0.36350462284096036,0.17937476368043553,53.91304347826087,0.09566097773127732,57.14285714285714,0.6675127484124221
21,0.5535109185320961,0.17437818076550082,46.08695652173913,0.08747334212748029,78.57142857142857,0.8037727675473267
22,0.8641919227637723,0.31808095354036797,53.91304347826087,0.09510604086939088,64.28571428571429,0.28724086418085554
23,0.38235708376656347,0.19797111457229832,49.56521739130435,0.07160051908475859,78.57142857142857,0.19997782031253472
24,0.39134729386239975,0.20432384604267678,50.43478260869565,0.07916264752090675,71.42857142857143,0.9565794641800023
25,0.29133840897307794,0.229615813468733,50.43478260869565,0.17072993720323573,42.857142857142854,0.31025558449129537
26,0.09783540718823107,0.27717052581588797,46.08695652173913,0.19831202093215813,50.0,0.05592051979896446
27,0.8756218222045318,0.17620935465813384,45.21739130434783,0.4562110207871755,50.0,0.0394289738983551
28,0.1116747200990488,0.2691856122739097,49.56521739130435,0.35192772992305066,50.0,0.024383175070026804
29,0.31252916480923265,0.2567727447119855,48.69565217391305,0.13115162933293972,57.14285714285714,0.01256870428694317
30,1.0093535997951972,0.24564361648123922,49.56521739130435,0.3233482718131294,50.0,0.004525821520558472
31,0.06843796889007045,0.23049134505935576,49.56521739130435,0.19946829565069035,50.0,0.004057820205801914
32,0.2713232913686952,0.46053093472491413,50.43478260869565,0.49249571905665057,57.14285714285714,0.0021582966927418197
33,0.013260594563866917,0.3932376196370105,49.56521739130435,0.14062196352924658,50.0,0.008471987463512206
34,0.0042665603330218505,0.3700430146591623,50.43478260869565,0.12518628841146787,57.14285714285714,0.02819496163786837
35,0.2510613057612373,0.28683366900823154,49.56521739130435,0.24209431238615434,50.0,0.03149223428286447
36,0.0013703562701744107,0.44997859117863315,51.30434782608696,0.14221142313246898,64.28571428571429,0.0015827315355146745
37,0.07180460393507174,0.3359097353234894,46.95652173913044,0.3891705526423296,50.0,0.4263540634741165
38,0.04837853017439794,0.48080009954518543,50.43478260869565,0.15332899644342604,57.14285714285714,0.0009270620705782224
39,0.28242388282196307,0.36513537737618385,51.30434782608696,0.48344913286740987,50.0,0.04275077770929375
40,0.01786307672074865,0.47249918000836716,52.17391304347826,0.19261904397762739,57.14285714285714,0.0034745892173498488
41,0.0007415132352436394,0.37921458355645393,51.30434782608696,0.08738733270314739,71.42857142857143,0.004716378564674406
42,0.004099992204895548,0.5164586238201976,52.17391304347826,0.1289958992280247,57.14285714285714,0.002786607302053777
43,0.29188719800586116,0.4223198380343393,46.95652173913044,0.5780836835891378,50.0,0.013280106002724461
44,0.1217649229828492,0.565586696114169,44.34782608695652,0.4346330392773111,50.0,0.00028041098446096883
45,0.008928732349091676,0.5181324482075501,50.43478260869565,0.05746468606949927,78.57142857142857,0.2919059678061799
46,0.04931792841961276,0.41564819546029186,47.82608695652174,0.23155836488488973,57.14285714285714,0.010538557252052915
47,0.0037558070245193526,0.4977497884788732,51.30434782608696,0.4685489595331161,50.0,0.00018421567862065343
48,0.18894764635614497,0.5192149684268196,49.56521739130435,0.20390866203600494,71.42857142857143,0.0001261122773394092
49,0.13148213213610754,0.5793658837644929,48.69565217391305,0.08849506747530954,71.42857142857143,0.03294309665503534
50,0.028581590464097795,0.5878902130920369,48.69565217391305,0.2965756224333926,57.14285714285714,7.32869545493412e-05
51,0.001032319965011971,0.615141871008189,47.82608695652174,0.5586235698512351,50.0,6.729433390502045e-05
52,0.10970961773442725,0.679376214073604,50.43478260869565,0.16934659630798768,71.42857142857143,7.388099717435661e-05
53,7.045299567445502e-06,0.8294736065560793,52.17391304347826,0.12133552885210828,71.42857142857143,0.0014783271581827668
54,4.2198573086290794e-07,0.6448857152050589,52.17391304347826,0.38674861383425724,57.14285714285714,2.3806571797361452e-05
55,1.0822973363231318e-05,0.668310943851649,45.21739130434783,0.261295768626972,64.28571428571429,1.7715187430476778e-05
56,1.4154052236475977e-05,0.7213593998266864,52.17391304347826,0.13702716814701565,71.42857142857143,0.00010781280976196953
57,0.0017732617361331266,0.8117764317248652,55.65217391304348,0.12158597227547559,71.42857142857143,3.10350931844746e-05
